gene_id,10_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,15_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,16_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,19_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,20_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
g8394,0,0,0,2,0,1,1,0,0,2,0
g20260,32,75,74,83,86,15,31,28,18,34,33
adi2mcaRNA14419_R8,0,3,0,0,0,0,3,0,1,0,0
g21239,0,0,0,0,0,0,0,0,0,0,0
g48889,0,0,0,0,0,1,1,1,1,0,1
adi2mcaRNA17299_R4,126,146,152,372,366,230,140,140,268,511,508
g21235,0,0,0,0,0,0,0,0,1,2,1
g21234,1,1,1,0,0,0,1,0,0,0,0
g21237,1,0,0,0,1,1,1,1,1,1,2
g21236,0,0,1,0,0,0,1,0,0,0,0
g21231,0,0,0,0,0,0,0,0,0,0,0
g21230,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA14419_R4,0,6,8,0,0,1,3,0,1,3,4
g21232,1,0,1,0,0,0,0,1,1,0,0
g61402,0,0,0,11,12,3,7,8,3,6,4
g48886,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA15278_R2,0,0,0,0,0,0,0,0,0,7,0
g8640,0,0,0,0,0,0,0,0,1,2,2
g8641,107,141,135,273,269,251,97,96,326,923,928
g48884,0,0,1,1,1,0,0,0,0,1,1
g51728,82,164,164,138,138,71,77,60,100,161,161
g51729,0,32,30,0,0,0,0,7,6,0,0
g56118,0,8,8,0,0,0,0,0,0,1,1
g56119,54,148,147,290,282,75,95,91,111,327,339
g8648,17,27,28,75,77,11,25,18,10,34,36
g61406,1,0,0,0,0,1,0,1,1,0,0
g56114,33,64,64,122,128,540,56,27,690,1610,1642
g56115,24,32,32,34,34,20,18,11,19,53,55
g56112,74,152,158,210,218,52,82,73,49,128,141
g51721,105,320,339,497,520,103,166,142,94,348,370
g51722,300,566,565,816,823,243,329,265,440,1220,1230
g51723,145,265,269,336,326,93,151,117,98,268,273
adi2mcaRNA10458_R1,64,130,126,187,189,55,80,71,58,170,168
g59559,0,0,0,0,0,0,0,0,0,0,0
g59558,0,0,0,0,0,0,0,0,0,0,0
g61404,1,0,0,0,0,0,0,1,1,0,0
g59553,0,0,0,0,0,0,0,0,0,0,0
g59552,0,0,0,0,0,0,0,0,0,0,0
g59551,0,0,0,0,0,0,0,0,0,0,0
g45872,2,5,6,13,11,1,5,4,2,4,3
g59557,0,0,0,0,0,0,0,0,0,0,0
g59556,8,11,15,20,20,0,5,0,10,7,10
g59555,0,0,0,0,0,0,0,0,0,0,0
g59554,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA40858_R7,5,6,5,0,0,2,2,2,4,0,4
adi2mcaRNA40858_R4,7,9,10,7,9,2,4,2,2,3,0
adi2mcaRNA90_R0,265,472,432,732,698,198,305,259,152,445,421
adi2mcaRNA40858_R2,16,37,30,19,19,6,7,6,9,15,18
g58600,45,54,57,79,84,32,34,25,43,80,88
g58601,452,584,584,662,638,256,291,227,432,1056,1073
g58602,277,844,853,849,879,364,390,276,367,1311,1344
g58606,2,8,7,9,7,1,3,4,6,10,0
adi2mcaRNA19369_R1,24,55,54,113,103,30,53,39,39,162,160
adi2mcaRNA628_R0,241,287,290,369,376,149,168,121,216,316,331
adi2mcaRNA13672_R2,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA13672_R3,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA38152_R0,18,53,53,46,46,15,22,23,22,57,52
g35168,19,29,27,31,26,0,13,12,17,41,39
g48589,91,146,138,247,240,64,102,87,93,160,153
g30019,114,188,187,301,290,74,142,108,132,229,233
g63218,0,0,0,0,0,0,0,0,0,0,0
g48582,26,94,89,42,42,23,15,10,30,61,62
g48583,62,145,141,225,228,105,110,87,152,349,356
g48580,0,0,5,7,7,0,24,10,805,28,30
g48581,8,23,21,23,23,7,4,11,8,16,15
g48584,1687,3945,4008,2812,2838,1309,914,592,1625,2943,3018
g48585,324,1068,1063,1843,1879,379,436,534,494,1495,1509
g69686,1,0,1,0,0,0,0,0,1,1,0
g65825,233,428,449,981,985,357,444,303,294,653,690
g65826,161,222,218,297,303,104,139,85,121,220,224
g65827,141,261,256,366,366,109,140,106,121,312,320
g2093,273,525,531,494,485,165,234,188,263,660,670
adi2mcaRNA31557_R2,9,18,22,22,22,12,11,9,16,41,40
g40576,0,0,0,0,0,0,0,0,0,0,0
g65828,112,252,256,353,364,98,120,139,112,375,395
g30015,0,0,0,1,0,0,0,0,0,0,0
g2098,5,6,7,8,7,4,5,5,9,7,7
adi2mcaRNA21713_R1,0,8,10,9,9,5,5,0,5,9,9
adi2mcaRNA14782_R0,3,4,4,0,0,2,0,0,0,4,3
g30013,0,0,3,7,8,4,4,0,9,26,25
g60714,0,0,0,0,0,0,0,0,0,0,0
g57787,10,18,15,18,18,6,17,20,8,9,8
g40572,0,0,0,0,0,0,0,0,0,0,0
g48054,173,372,358,530,517,158,241,195,229,538,544
g48055,86,221,232,202,198,42,81,68,77,184,202
g48056,110,441,454,220,222,57,52,60,135,223,214
g48050,2,0,1,0,0,0,0,0,1,2,2
g30011,1,0,4,3,4,1,2,0,2,5,3
g48052,1,0,0,1,1,0,2,1,0,0,0
g35161,210,479,480,522,516,162,247,150,219,600,603
adi2mcaRNA3408_R1,29,76,72,39,30,13,14,10,33,48,37
adi2mcaRNA3408_R0,50,123,123,56,60,14,21,18,54,108,118
g48058,8,14,13,45,44,10,19,19,15,36,34
g48059,0,0,0,2,2,0,0,0,0,7,0
g35163,315,645,640,856,849,205,290,302,209,537,534
adi2mcaRNA5729_R0,3,0,0,0,0,3,2,0,3,9,12
g9513,0,0,0,0,0,1,0,0,0,0,0
g9512,0,0,0,0,1,0,0,0,0,0,0
g24348,18,58,55,58,56,8,18,10,13,39,33
g9510,1,0,0,0,0,0,0,0,0,1,1
g50459,0,0,0,0,0,0,0,0,0,0,0
g9516,0,0,0,0,0,0,0,1,0,0,0
g9515,0,0,0,0,0,0,0,0,0,0,0
g9514,0,0,0,0,0,0,0,0,0,0,0
g24342,0,0,0,7,8,2,0,0,3,2,0
g24340,44,74,76,206,183,64,58,99,60,165,162
g9518,0,0,0,0,0,0,0,0,0,0,0
g50451,165,383,400,480,503,72,149,169,78,275,292
g7572,0,0,0,0,0,0,0,0,0,0,0
g50453,0,0,0,0,0,0,0,0,0,0,0
g7570,0,0,1,1,1,0,0,2,1,0,0
g26274,23,75,80,33,33,20,20,18,24,105,106
g26275,198,332,339,397,402,111,148,125,148,484,507
g52965,0,0,0,0,0,0,0,0,0,0,0
g26277,76,284,292,266,260,62,103,91,72,279,288
g3058,5,1,0,0,0,2,0,1,3,0,0
g3059,0,0,0,0,0,0,0,0,0,0,0
g4008,0,0,0,0,0,0,0,0,0,0,0
g52960,0,0,0,0,0,0,0,0,0,0,0
g3054,2,10,8,0,0,1,0,0,0,0,0
g4007,1,2,2,0,0,0,0,0,0,0,0
g4004,58,100,92,114,123,33,45,50,45,91,93
g4005,0,0,0,0,0,0,0,0,0,0,0
g3050,0,4,4,0,0,0,0,0,0,0,0
g26279,586,1162,1129,2411,2367,407,795,753,414,1505,1484
g4000,82,132,125,235,235,77,90,58,92,193,186
g3053,1,0,0,0,0,3,0,1,5,14,13
g36882,330,2380,2445,0,0,27,224,277,909,400,397
adi2mcaRNA29922_R0,9,10,10,11,6,10,13,10,26,26,25
g21090,0,0,0,0,0,0,0,0,0,0,0
g50184,54,60,58,115,106,28,49,36,56,99,92
g50183,0,0,0,0,0,0,0,0,0,0,0
g50182,0,1,2,0,0,0,0,0,0,0,0
g50181,1,1,0,0,1,0,0,0,0,0,0
g50180,0,0,0,0,0,1,0,0,0,0,0
g50189,5,5,7,17,16,9,11,8,9,13,13
g2315,52,50,43,672,718,45,212,189,55,67,0
g12306,3,4,6,6,8,2,2,3,2,2,3
g12305,1,0,0,0,0,0,1,1,1,2,2
g57866,0,0,0,0,0,0,0,1,0,0,0
g12303,2,3,0,2,2,2,3,3,1,1,1
g12302,2,9,9,0,0,0,0,0,1,0,0
g12301,2,2,3,0,0,0,0,0,0,0,0
g12300,1,4,4,0,0,0,0,0,0,0,0
g45743,119,260,281,433,449,87,149,140,78,263,279
adi2mcaRNA29922_R9,0,3,3,2,0,2,2,0,2,0,3
g12309,77,221,242,247,266,70,104,78,66,203,207
g57860,1,0,0,0,0,0,0,1,0,0,0
g14222,1,1,1,0,0,6,1,0,7,15,15
g14223,0,2,0,16,18,0,7,6,4,14,22
g14220,0,0,0,0,0,0,0,0,0,0,0
g14221,4,6,5,3,3,1,1,1,1,1,0
g14227,0,0,0,1,1,1,1,0,3,10,6
g14228,0,0,0,1,0,1,0,0,2,1,3
g14229,0,0,0,0,0,0,0,0,0,2,2
adi2mcaRNA24313_R2,118,135,138,0,0,34,0,0,74,215,214
g11973,0,0,0,7,5,0,3,0,3,7,0
g26048,1,0,0,0,0,0,0,0,0,0,0
g54608,0,0,0,0,0,0,0,0,0,0,0
g54609,0,0,0,0,0,0,0,0,0,0,0
g54604,342,749,747,797,792,240,378,234,258,541,553
g54605,42,74,79,104,116,36,37,39,38,131,134
g54606,0,0,0,0,0,0,0,0,0,0,0
g54607,4,0,0,0,0,2,2,2,3,0,0
adi2mcaRNA30897_R0,92,157,156,239,243,70,123,67,112,154,159
g54602,337,669,663,869,874,243,316,249,249,526,526
adi2mcaRNA11252_R3,0,4,4,0,0,0,0,0,0,0,0
g4131,1,6,5,5,4,2,1,2,1,2,3
adi2mcaRNA15808_R1,50,77,75,59,62,34,43,28,28,39,41
adi2mcaRNA15808_R0,79,99,105,113,109,36,62,43,46,65,60
g51674,188,322,328,586,583,158,222,153,171,531,534
g45749,0,0,0,0,0,0,0,0,0,0,0
g60959,4,0,4,4,6,3,3,2,3,4,5
g60958,1,0,0,0,0,0,1,1,0,0,1
g60957,1,0,0,0,0,0,1,1,0,0,0
g60956,1,0,0,0,0,0,1,1,0,0,0
g60955,1,0,0,0,0,0,1,1,0,0,0
g60954,55,82,84,137,133,45,53,34,36,106,108
g60953,2,3,3,7,7,6,3,2,2,4,4
g60952,1,0,3,7,6,0,0,0,2,5,5
g60951,42,130,139,155,159,40,55,57,45,123,132
adi2mcaRNA9763_R4,0,0,0,0,0,0,0,0,0,0,0
g26047,0,0,0,0,0,0,0,0,0,0,0
g19822,20,29,48,71,88,13,39,29,13,35,43
g70298,0,0,0,0,0,0,0,0,0,0,0
g45888,0,0,0,0,0,0,0,0,0,0,0
g42412,24,81,85,82,85,23,37,30,33,65,69
g32173,1,0,0,0,1,1,0,0,0,0,1
g26044,0,0,0,0,0,0,0,0,0,0,0
g32170,0,0,1,0,0,1,0,0,0,0,0
g48779,5,8,7,2,2,3,2,2,4,10,10
g32171,1,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA13151_R0,94,130,133,191,191,55,95,57,67,128,130
adi2mcaRNA28258_R4,15,32,30,68,68,5,18,18,19,45,43
g32176,0,0,1,2,2,1,1,1,0,0,1
adi2mcaRNA5493_R0,7,7,6,13,10,4,8,6,4,16,16
adi2mcaRNA5493_R2,0,0,0,0,0,0,0,0,0,0,0
g42414,2373,5527,5596,6730,6455,1525,3445,2591,1918,4149,4147
adi2mcaRNA20062_R0,0,0,0,0,0,0,0,0,0,0,0
g32175,25,50,44,31,29,5,16,19,5,5,5
g5067,5,10,12,14,11,2,3,4,4,12,12
g5066,2,2,2,1,0,0,1,0,0,1,0
g5065,0,0,0,0,0,1,1,0,1,0,0
g12029,0,7,9,10,10,4,4,3,6,8,8
g5063,8,15,14,6,8,4,2,4,6,12,10
adi2mcaRNA1686_R3,0,0,0,0,0,0,0,0,0,5,0
g5061,0,0,0,0,0,0,0,0,0,0,0
g5060,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA25242_R0,2,5,6,7,7,8,4,3,10,10,13
g5069,2,5,4,3,3,2,3,2,3,4,6
g5068,3,6,5,0,1,2,1,1,1,1,1
g56930,3,4,3,10,7,1,2,3,1,1,1
g56931,1,1,0,0,0,0,0,1,0,0,0
g56932,0,0,0,0,0,0,0,0,0,0,1
g56933,0,0,0,0,0,0,0,0,0,0,0
g56934,0,0,0,0,0,0,0,0,0,0,1
g56935,251,812,806,709,691,220,218,213,287,955,980
g56936,845,2873,2919,1475,1499,980,396,475,1226,3918,4040
g56937,0,1,0,0,0,0,1,0,0,0,0
g19700,1,0,0,0,0,0,0,0,0,0,0
g3948,1,0,0,0,0,0,0,0,0,0,0
g54224,3,9,8,4,4,1,0,3,2,3,4
adi2mcaRNA17128_R1,87,185,174,168,163,52,69,77,78,188,188
g30769,0,0,0,0,0,0,0,0,0,0,1
g6636,0,0,0,0,0,0,0,0,0,0,0
g53379,0,0,0,0,0,0,0,0,0,0,0
g39315,0,0,0,0,0,0,0,0,0,1,0
g30768,252,627,622,573,571,97,234,293,245,821,806
g39854,1,0,0,3,2,0,1,0,0,1,1
g39855,3,5,5,2,2,1,2,1,1,1,1
g53377,10,10,11,7,5,3,2,2,5,10,11
g53376,2,2,2,1,0,1,1,1,1,2,2
g39850,1,10,13,22,35,1,1,1,1,7,10
g39851,0,0,0,3,3,0,0,0,0,0,0
g39852,0,0,0,0,0,0,0,0,0,0,0
g53372,5,12,11,30,30,10,7,23,19,50,51
g38570,8,13,15,10,15,2,8,9,4,0,2
g38571,5,14,13,17,15,3,5,6,4,10,9
g28197,26,56,58,74,71,21,38,20,56,73,71
adi2mcaRNA24050_R2,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA24050_R3,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA24050_R4,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA24050_R5,0,0,0,0,0,0,0,0,0,0,0
g28196,111,218,219,383,391,70,136,174,64,217,226
g37385,54,97,104,69,69,31,55,31,63,226,217
g28195,99,212,218,330,325,47,77,147,62,173,175
g63376,287,485,474,547,526,171,247,202,160,423,401
g63377,162,375,359,410,405,109,192,173,124,438,437
g63374,0,6,6,0,0,0,0,0,66,0,0
g63375,128,223,224,254,262,80,101,80,150,183,194
g63372,3,7,7,9,12,7,5,5,6,14,7
g63373,12,16,16,7,9,7,8,5,6,10,8
g10219,39,115,115,0,0,0,0,0,0,0,0
g10218,94,512,507,1776,1716,303,449,485,298,1069,1081
g10217,63,39,33,0,26,15,17,34,25,9,0
g10216,0,0,0,0,0,0,0,0,0,0,0
g10215,72,2,0,0,0,18,12,17,29,1,0
g10214,0,0,0,0,0,0,0,0,0,0,0
g30763,11,13,18,8,0,5,9,0,17,27,21
g63378,88,143,159,201,206,34,69,63,52,140,140
g10210,3,4,0,55,60,1,10,25,5,0,0
g2875,0,0,0,0,0,0,0,0,0,0,0
g2874,0,0,0,0,0,0,0,0,0,0,0
g30762,0,0,0,0,0,0,1,0,0,2,2
g2871,0,0,0,0,0,0,0,0,0,1,1
g2870,0,0,0,0,0,0,0,0,0,0,0
g2873,1,0,0,0,0,0,0,0,0,0,0
g33350,36,141,144,25,24,27,11,7,51,166,168
g2227,63,133,135,0,14,12,0,0,21,34,35
adi2mcaRNA41490_R5,0,0,0,0,0,0,0,0,0,0,0
g38579,0,0,0,0,0,0,0,0,0,0,0
g2228,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA40969_R9,3,3,3,2,3,2,1,1,3,7,7
adi2mcaRNA40969_R8,11,0,0,0,0,6,7,8,4,1,0
g50937,137,276,268,174,182,67,86,66,169,277,307
adi2mcaRNA32848_R0,16,36,45,0,0,12,8,7,17,52,47
adi2mcaRNA40969_R1,110,248,254,274,281,53,74,63,27,137,142
adi2mcaRNA40969_R0,49,83,76,120,121,19,45,40,13,31,31
adi2mcaRNA39639_R5,0,0,0,0,0,0,0,0,0,0,0
g9175,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA31712_R1,0,0,0,0,0,0,0,0,0,0,0
g47324,1,0,0,0,0,0,0,0,0,0,0
g49980,0,0,0,0,0,0,0,0,0,0,0
g4843,1,0,0,0,0,0,0,0,0,0,0
g17992,0,0,0,0,0,0,0,0,0,0,0
g36030,3,4,5,1,1,1,1,1,1,4,4
g35717,0,0,0,0,0,0,0,0,0,0,0
g35716,0,1,0,1,1,0,2,1,0,0,0
g35719,0,0,0,0,0,0,0,0,0,0,0
g35718,0,0,0,0,0,0,0,1,0,0,0
g9115,41,84,87,21,24,24,22,16,42,68,74
g3437,0,0,0,1,1,1,2,1,1,5,7
adi2mcaRNA31434_R8,5,11,9,7,6,1,3,2,1,3,3
adi2mcaRNA31434_R9,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA31434_R7,5,11,9,7,6,1,3,3,1,3,3
g1528,1,0,0,0,0,1,0,1,0,0,0
adi2mcaRNA31712_R8,3,6,5,4,6,2,2,1,2,5,7
adi2mcaRNA4466_R1,0,0,0,0,0,0,0,0,1,0,0
g1525,1,1,1,1,1,0,1,1,1,3,2
adi2mcaRNA38640_R0,73,207,212,230,218,104,86,60,73,293,283
g1520,0,3,1,9,10,0,3,3,2,5,7
g1521,1,3,3,0,0,0,0,1,1,0,0
adi2mcaRNA23796_R0,42,60,48,172,171,14,97,55,21,32,30
g32949,294,523,513,341,331,54,117,87,118,481,455
g32948,336,494,479,501,486,158,224,155,283,410,427
g32943,116,216,217,234,232,55,85,60,87,181,188
g44305,0,0,0,0,0,0,0,0,0,0,0
g32941,0,0,0,0,1,0,0,0,2,6,5
g32940,0,0,0,0,0,0,0,0,0,0,0
g32947,331,884,879,647,626,220,288,188,369,801,813
g32946,112,306,255,493,445,151,175,129,270,1053,939
g32944,142,301,305,243,240,76,93,86,80,234,238
g7964,0,0,0,0,0,0,0,0,0,0,0
g7965,1,6,5,8,8,1,2,2,2,1,2
g39148,0,0,0,0,0,0,0,0,0,0,0
g7967,2,0,1,0,0,1,1,0,2,3,3
g7960,0,0,0,0,0,5,1,0,10,13,12
g7961,0,0,0,0,0,1,0,0,0,0,0
g7962,1,0,0,1,0,0,1,1,0,0,0
g7963,0,0,3,3,3,0,1,0,0,4,4
g39143,23,71,76,51,53,24,17,20,16,109,102
g39140,0,0,0,0,0,0,0,0,0,1,0
g39141,246,423,416,448,442,165,234,131,153,287,279
g7968,16,30,29,23,18,10,14,8,15,10,9
g39147,29,34,39,53,53,13,18,18,18,17,21
g52134,1,0,0,0,0,0,0,1,1,0,0
g52135,0,1,1,0,0,0,1,1,1,0,0
g52136,1,0,0,0,0,0,0,0,0,0,0
g52137,0,0,0,0,0,0,0,0,0,0,0
g52130,0,0,0,0,0,0,0,0,0,1,1
g52132,0,0,0,0,0,0,0,0,0,0,0
g44306,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA627_R0,215,518,486,426,416,156,191,167,181,484,474
g52139,0,0,0,0,0,0,0,0,0,0,0
g47865,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA38048_R0,34,64,63,75,80,20,37,48,39,99,94
adi2mcaRNA30950_R7,2,5,2,0,1,2,2,0,0,0,0
g44307,0,0,0,7,9,0,4,4,0,0,3
adi2mcaRNA8262_R8,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA34180_R9,0,0,0,0,0,0,0,0,0,0,0
g62967,318,957,931,624,622,193,294,228,323,1044,1027
adi2mcaRNA34180_R2,1,2,2,0,0,0,0,0,0,0,0
adi2mcaRNA34180_R4,0,0,0,0,0,0,0,0,0,0,0
g34040,70,141,140,190,190,72,89,57,71,124,122
g34041,1,2,2,4,4,0,2,2,73,0,0
g34042,327,827,842,1329,1357,214,349,332,297,657,667
g34043,0,0,0,0,0,5,0,0,0,0,0
g34044,184,482,448,378,357,296,119,144,332,589,592
g34045,149,411,432,542,549,82,166,151,110,266,263
g34046,0,0,0,1,1,1,1,0,0,0,0
g34047,0,0,0,0,0,1,1,0,1,0,0
g34048,1,0,0,0,0,1,1,1,1,0,0
adi2mcaRNA34444_R1,13,45,46,43,52,6,13,11,9,25,35
adi2mcaRNA41162_R3,28,51,47,82,81,0,19,31,0,0,0
adi2mcaRNA41162_R2,5,0,0,0,0,0,5,5,0,0,0
adi2mcaRNA41162_R4,0,0,0,0,0,0,0,0,0,0,0
g69618,1,2,1,1,1,0,1,0,1,3,2
g69617,0,0,0,2,2,0,0,0,0,0,0
g69616,1,0,0,0,0,1,0,0,1,0,0
g69615,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA9543_R4,1,5,3,0,0,2,3,2,3,2,0
g69613,2,0,0,0,0,1,1,1,1,1,1
g69612,9,292,282,0,0,6,4,12,52,15,16
adi2mcaRNA9543_R1,3,7,10,5,4,4,13,6,3,4,9
g69610,1,0,1,1,0,0,1,0,0,0,0
g19159,15,10,11,0,0,8,12,11,9,5,0
g19158,6,5,6,8,9,5,6,6,4,7,11
g22018,0,2,2,5,3,0,2,1,0,0,0
g22019,0,0,0,0,0,0,0,0,0,0,0
g36665,37,101,105,51,50,32,33,24,32,92,90
g22014,1,0,0,0,0,0,0,0,0,0,0
g19152,1,0,0,0,0,0,0,0,0,0,0
g22016,0,0,0,0,0,0,0,0,0,0,0
g19150,0,0,1,0,0,0,0,0,0,0,0
g19157,3,5,4,2,0,1,4,1,2,1,0
g13172,0,0,4,9,7,0,3,0,0,0,0
g13171,1,0,0,4,3,0,1,1,0,12,9
g13170,2,6,6,0,3,0,0,0,4,12,14
adi2mcaRNA32298_R2,3,0,0,27,30,12,22,15,23,28,20
g25842,0,1,2,3,1,0,0,0,0,1,1
g3431,1,1,1,3,1,1,1,1,1,2,2
g19434,15,11,17,0,17,0,0,15,22,20,30
g59151,1,0,0,1,1,1,1,0,1,4,4
g22770,0,0,0,0,0,0,0,0,0,0,0
g47877,0,0,0,0,0,0,0,0,0,0,0
g47876,0,0,1,0,0,0,0,0,0,0,0
g55357,1,1,1,4,4,0,0,3,0,0,0
g47874,0,0,0,0,0,0,0,0,0,1,1
g47873,0,0,0,0,0,0,0,0,0,0,1
g47872,0,1,1,0,1,0,0,0,0,0,0
g47871,3,0,0,0,0,0,0,0,0,0,0
g47870,0,0,0,0,0,0,0,0,0,0,0
g22772,57,63,62,14,7,12,20,9,15,22,19
g55358,0,3,2,3,3,0,0,0,0,2,2
g47879,0,0,0,0,0,0,0,0,0,0,0
g51445,29,72,72,44,42,7,18,20,11,14,14
g51444,1,0,0,0,0,0,0,0,1,1,2
g51447,0,0,0,0,0,1,1,0,1,0,0
g51446,25,31,30,50,45,11,20,13,19,32,30
g51441,0,0,0,0,0,0,0,0,0,0,0
g51440,0,0,0,0,1,0,0,0,1,0,0
g51443,0,0,0,1,1,0,0,0,1,0,0
g51442,1,1,1,0,0,1,1,1,1,1,1
g51449,0,0,0,1,1,0,1,0,0,2,2
g51448,0,0,0,0,0,0,1,0,0,1,1
g37661,0,0,0,0,0,0,0,1,0,0,0
g7037,0,1,1,6,5,0,0,0,0,1,1
g7034,36,121,120,134,136,39,57,48,32,110,111
g7035,41,147,148,202,207,47,66,57,42,162,159
g7032,3,3,3,11,10,7,5,3,5,15,13
g7033,0,3,5,2,2,2,3,0,2,6,5
g7030,6,43,45,27,32,7,11,8,5,19,25
g37666,0,0,0,0,0,0,0,0,1,0,0
g37668,0,0,0,0,0,0,0,0,0,0,0
g15197,0,0,0,0,0,0,0,0,0,0,0
g7038,57,164,146,127,123,57,47,46,69,197,188
g7039,8,31,28,24,24,9,7,10,11,30,31
g33711,22,66,61,86,85,17,25,33,31,68,73
g33710,0,0,0,0,0,0,0,0,0,0,0
g33713,114,280,279,301,304,62,104,92,81,265,268
adi2mcaRNA17343_R0,113,264,272,238,239,71,89,83,82,152,146
g33352,4,8,10,7,8,3,2,2,4,7,10
g33717,0,1,0,0,0,1,0,0,4,0,2
g33719,0,0,1,1,1,4,5,4,1,10,10
g33718,0,0,0,19,22,2,5,4,7,17,19
g48532,23,61,62,6,7,11,0,6,20,50,49
g16726,0,0,0,0,0,0,0,0,0,0,0
g25487,135,268,259,386,381,41,78,208,55,74,74
g19079,30,63,56,0,0,9,0,0,10,36,35
adi2mcaRNA17028_R0,30,64,69,140,144,36,49,39,40,98,108
g50689,65,118,116,203,196,59,92,50,110,180,178
g18208,0,0,0,0,0,0,0,0,0,0,0
g18209,0,0,0,0,0,0,1,0,0,0,0
g15638,1,0,0,0,0,0,0,0,0,0,2
g15639,154,371,387,503,537,112,218,192,95,286,304
g23769,0,0,0,0,0,0,0,0,0,0,0
g23765,124,266,265,252,231,62,146,131,69,138,131
g23764,152,427,416,354,368,146,192,169,163,440,436
g15630,0,7,8,5,5,0,0,0,0,8,9
g15631,16,32,32,28,26,11,11,6,12,27,23
adi2mcaRNA7254_R0,69,206,205,164,166,89,76,44,87,246,259
adi2mcaRNA7254_R1,37,41,47,177,173,44,61,42,43,54,59
g15634,34,88,82,90,90,22,41,34,27,90,101
g18207,27,42,42,43,51,8,12,15,17,20,25
g52097,5,0,0,9,11,0,4,0,0,0,0
adi2mcaRNA14336_R3,3,0,5,2,5,3,0,0,0,8,8
adi2mcaRNA7970_R1,22,31,27,21,25,7,16,10,10,22,21
adi2mcaRNA31773_R9,3,0,0,9,8,3,6,3,5,0,0
g53587,37,131,126,108,106,24,50,65,42,300,295
g66938,3,9,9,4,5,2,2,0,4,10,9
g47373,37,51,49,122,117,23,40,31,29,86,93
g66932,359,790,800,600,606,155,282,202,354,847,840
g66931,31,55,56,58,59,16,25,19,16,47,45
g66930,32,53,52,103,100,35,48,24,26,61,57
g66937,226,432,428,683,662,171,246,226,193,506,512
g66936,73,139,136,135,138,67,69,52,69,91,90
g66935,341,725,740,625,633,154,230,262,235,837,853
g66934,88,222,221,274,285,53,64,55,100,233,237
g49080,0,0,0,0,0,0,0,0,0,0,0
g49081,0,0,0,0,0,1,0,0,0,0,0
g49083,0,0,0,0,0,0,0,0,0,0,0
g49084,0,0,0,5,5,2,2,2,4,4,5
g49085,0,0,0,0,0,0,0,0,0,0,0
g49086,1,0,0,1,1,1,1,0,1,0,0
g46059,3704,7929,7950,11219,11180,2366,3741,3513,2685,8449,8508
g46056,0,0,0,0,0,0,0,0,0,0,0
g46057,0,0,0,4,4,1,0,0,0,0,0
g46054,0,0,0,0,0,0,0,0,0,0,0
g36535,568,881,901,1467,1470,445,599,424,449,787,811
g36533,163,247,240,354,354,111,171,110,170,300,302
g36530,61,139,137,121,123,49,61,45,72,122,135
g46051,0,0,0,0,0,0,0,0,0,0,0
g7344,669,982,991,956,956,443,535,459,837,2813,2840
g32448,16,17,15,18,17,11,15,6,8,22,23
g42969,1,1,0,1,1,2,1,1,1,1,1
g42966,0,0,0,0,0,0,0,0,0,0,0
g32447,807,1643,1541,1480,1447,433,745,678,731,1791,1711
g42964,0,0,0,0,0,0,0,0,0,0,0
g42965,0,0,0,0,0,0,0,0,0,0,0
g32442,0,1,1,0,0,0,0,0,0,0,0
g32443,4,8,7,8,6,2,2,2,2,9,8
g42960,1,1,1,1,1,1,1,1,1,1,1
g32441,0,0,0,0,0,0,0,0,0,0,0
g31629,0,0,0,0,0,0,0,0,0,0,0
g31628,0,0,0,0,0,0,0,0,0,0,0
g53585,37,109,104,57,57,28,23,27,31,59,60
