Orthogroup	Acerv_assembly_v1.0.protein	GCF_002042975.1_ofav_dov_v1_protein	Mcavernosa.maker.proteins	Pocillopora_acuta_HIv1.genes.pep	plut2v1.1.proteins
OG0046194					plut2.m8.18578.m1
OG0046195					jamg1.model.xfSc0000019.1
OG0046196					plut2.m8.26377.m1
OG0046197					plut2.m8.27290.m1
OG0046198					plut2.m8.14623.m1
OG0046199					plut2.m8.30671.m1
OG0046200					plut2.m8.25418.m1
OG0046201					plut2.m8.31605.m1
OG0046202					plut2.m8.18625.m1
OG0046203					plut2.m8.9639.m1
OG0046204					plut2.m8.923.m1
OG0046205					plut2.m8.24906.m1
OG0046206					plut2.m8.18204.m1
OG0046207					plut2.m8.21349.m1
OG0046208					plut2.m8.486.m1
OG0046209					plut2.m8.32489.m1
OG0046210					plut2.m8.4611.m1
OG0046211					plut2.m8.819.m1
OG0046212					plut2.m8.25984.m1
OG0046213					plut2.m8.3228.m1
OG0046214					plut2.m8.15611.m1
OG0046215					plut2.m8.1732.m1
OG0046216					plut2.m8.14387.m1
OG0046217					plut2.m8.11011.m1
OG0046218					plut2.m8.22109.m1
OG0046219					plut2.m8.25830.m1
OG0046220					plut2.m8.20400.m1
OG0046221					plut2.m8.32468.m1
OG0046222					plut2.m8.30244.m1
OG0046223					plut2.m8.17321.m1
OG0046224					plut2.m8.14800.m1
OG0046225					plut2.m8.14672.m1
OG0046226					plut2.m8.30837.m1
OG0046227					plut2.m8.8254.m1
OG0046228					plut2.m8.25487.m1
OG0046229					plut2.m8.2556.m1
OG0046230					plut2.m8.27416.m1
OG0046231					plut2.m8.5134.m1
OG0046232					plut2.m8.27541.m1
OG0046233					plut2.m8.7006.m1
OG0046234					plut2.m8.14523.m1
OG0046235					plut2.m8.11145.m1
OG0046236					plut2.m8.370.m1
OG0046237					plut2.m8.27660.m1
OG0046238					plut2.m8.14082.m1
OG0046239					plut2.m8.16764.m1
OG0046240					plut2.m8.1755.m1
OG0046241					plut2.m8.11291.m1
OG0046242					plut2.m8.5715.m1
OG0046243					jamg1.model.Sc0000101.18
OG0046244					plut2.m8.5494.m1
OG0046245					plut2.m8.3407.m1
OG0046246					plut2.m8.20472.m1
OG0046247					plut2.m8.29491.m1
OG0046248					plut2.m8.24594.m1
OG0046249					plut2.m8.10109.m1
OG0046250					plut2.m8.3445.m1
OG0046251					plut2.m8.18089.m1
OG0046252					plut2.m8.24600.m1
OG0046253					plut2.m8.15986.m1
OG0046254					plut2.m8.3176.m1
OG0046255					plut2.m8.6260.m1
OG0046256					plut2.m8.29217.m1
OG0046257					plut2.m8.32746.m1
OG0046258					plut2.m8.3596.m1
OG0046259					plut2.m8.21571.m1
OG0046260					plut2.m8.12731.m1
OG0046261					plut2.m8.23289.m1
OG0046262					plut2.m8.31074.m1
OG0046263					plut2.m8.31652.m1
OG0046264					plut2.m8.31975.m1
OG0046265					plut2.m8.28529.m1
OG0046266					plut2.m8.6430.m1
OG0046267					plut2.m8.24447.m1
OG0046268					plut2.m8.21386.m1
OG0046269					plut2.m8.8231.m1
OG0046270					plut2.m8.21445.m1
OG0046271					plut2.m8.28792.m1
OG0046272					plut2.m8.31589.m1
OG0046273					plut2.m8.11695.m1
OG0046274					plut2.m8.20780.m1
OG0046275					plut2.m8.6518.m1
OG0046276					plut2.m8.17150.m1
OG0046277					plut2.m8.23818.m1
OG0046278					plut2.m8.6842.m1
OG0046279					plut2.m8.20874.m1
OG0046280					plut2.m8.33597.m1
OG0046281					plut2.m8.3113.m1
OG0046282					plut2.m8.30058.m1
OG0046283					plut2.m8.17438.m1
OG0046284					plut2.m8.25577.m1
OG0046285					plut2.m8.13431.m1
OG0046286					plut2.m8.10711.m1
OG0046287					plut2.m8.26959.m1
OG0046288					plut2.m8.1302.m1
OG0046289					plut2.m8.16342.m1
OG0046290					plut2.m8.33266.m1
OG0046291					plut2.m8.30338.m1
OG0046292					plut2.m8.24347.m1
OG0046293					plut2.m8.24788.m1
OG0046294					plut2.m8.15091.m1
OG0046295					plut2.m8.24693.m1
OG0046296					plut2.m8.17760.m1
OG0046297					plut2.m8.19105.m1
OG0046298					plut2.m8.10900.m1
OG0046299					plut2.m8.33379.m1
OG0046300					plut2.m8.2648.m1
OG0046301					plut2.m8.11586.m1
OG0046302					plut2.m8.11293.m1
OG0046303					plut2.m8.9826.m1
OG0046304					plut2.m8.25143.m1
OG0046305					plut2.m8.4717.m1
OG0046306					plut2.m8.3304.m1
OG0046307					plut2.m8.19017.m1
OG0046308					jamg1.model.Sc0000078.34
OG0046309					plut2.m8.24294.m1
OG0046310					plut2.m8.21697.m1
OG0046311					plut2.m8.32300.m1
OG0046312					plut2.m8.15698.m1
OG0046313					plut2.m8.30855.m1
OG0046314					plut2.m8.22600.m1
OG0046315					plut2.m8.11496.m1
OG0046316					plut2.m8.18237.m1
OG0046317					plut2.m8.19642.m1
OG0046318					plut2.m8.26166.m1
OG0046319					jamg1.model.Sc0000497.9
OG0046320					plut2.m8.16578.m1
OG0046321					plut2.m8.6401.m1
OG0046322					plut2.m8.21329.m1
OG0046323					plut2.m8.24452.m1
OG0046324					plut2.m8.14003.m1
OG0046325					plut2.m8.24410.m1
OG0046326					plut2.m8.2543.m1
OG0046327					plut2.m8.1234.m1
OG0046328					plut2.m8.7185.m1
OG0046329					plut2.m8.24952.m1
OG0046330					plut2.m8.17102.m1
OG0046331					plut2.m8.10551.m1
OG0046332					plut2.m8.18411.m1
OG0046333					plut2.m8.13961.m1
OG0046334					plut2.m8.1913.m1
OG0046335					plut2.m8.23629.m1
OG0046336					jamg1.model.Sc0000053.112
OG0046337					plut2.m8.12893.m1
OG0046338					plut2.m8.27803.m1
OG0046339					plut2.m8.4348.m1
OG0046340					jamg1.model.xpSc0007072.1
OG0046341					plut2.m8.15802.m1
OG0046342					plut2.m8.22589.m1
OG0046343					plut2.m8.16469.m1
OG0046344					plut2.m8.248.m1
OG0046345					plut2.m8.566.m1
OG0046346					plut2.m8.33098.m1
OG0046347					plut2.m8.22770.m1
OG0046348					jamg1.model.Sc0000075.67
OG0046349					plut2.m8.11954.m1
OG0046350					plut2.m8.1300.m1
OG0046351					plut2.m8.12088.m1
OG0046352					plut2.m8.1607.m1
OG0046353					plut2.m8.6420.m1
OG0046354					plut2.m8.16488.m1
OG0046355					plut2.m8.26223.m1
OG0046356					plut2.m8.1210.m1
OG0046357					plut2.m8.12927.m1
OG0046358					plut2.m8.21658.m1
OG0046359					plut2.m8.28436.m1
OG0046360					plut2.m8.5996.m1
OG0046361					plut2.m8.8167.m1
OG0046362					plut2.m8.14125.m1
OG0046363					plut2.m8.20555.m1
OG0046364					plut2.m8.4363.m1
OG0046365					plut2.m8.7400.m1
OG0046366					plut2.m8.32724.m1
OG0046367					plut2.m8.2095.m1
OG0046368					plut2.m8.3306.m1
OG0046369					plut2.m8.20893.m1
OG0046370					plut2.m8.24745.m1
OG0046371					jamg1.model.Sc0000161.42
OG0046372					plut2.m8.33324.m1
OG0046373					plut2.m8.15211.m1
OG0046374					plut2.m8.4979.m1
OG0046375					plut2.m8.14055.m1
OG0046376					plut2.m8.20859.m1
OG0046377					plut2.m8.25959.m1
OG0046378					plut2.m8.6858.m1
OG0046379					plut2.m8.17864.m1
OG0046380					plut2.m8.32588.m1
OG0046381					plut2.m8.17173.m1
OG0046382					jamg1.model.Sc0000651.10
OG0046383					plut2.m8.32777.m1
OG0046384					plut2.m8.3783.m1
OG0046385					plut2.m8.21306.m1
OG0046386					plut2.m8.31465.m1
OG0046387					plut2.m8.14186.m1
OG0046388					plut2.m8.25356.m1
OG0046389					plut2.m8.9786.m1
OG0046390					plut2.m8.19683.m1
OG0046391					plut2.m8.10918.m1
OG0046392					plut2.m8.27265.m1
OG0046393					plut2.m8.6002.m1
OG0046394					plut2.m8.12705.m1
OG0046395					plut2.m8.23840.m1
OG0046396					plut2.m8.10145.m1
OG0046397					plut2.m8.4347.m1
OG0046398					plut2.m8.5812.m1
OG0046399					plut2.m8.19518.m1
OG0046400					plut2.m8.21058.m1
OG0046401					plut2.m8.32531.m1
OG0046402					plut2.m8.12261.m1
OG0046403					plut2.m8.31079.m1
OG0046404					plut2.m8.32222.m1
OG0046405					plut2.m8.17647.m1
OG0046406					jamg1.model.xpSc0007223.1
OG0046407					plut2.m8.14155.m1
OG0046408					plut2.m8.2717.m1
OG0046409					plut2.m8.16197.m1
OG0046410					plut2.m8.18559.m1
OG0046411					plut2.m8.9437.m1
OG0046412					plut2.m8.11934.m1
OG0046413					plut2.m8.9299.m1
OG0046414					plut2.m8.18945.m1
OG0046415					plut2.m8.18310.m1
OG0046416					plut2.m8.29869.m1
OG0046417					plut2.m8.24898.m1
OG0046418					plut2.m8.23599.m1
OG0046419					plut2.m8.26006.m1
OG0046420					jamg1.model.Sc0000166.18
OG0046421					plut2.m8.13428.m1
OG0046422					plut2.m8.30975.m1
OG0046423					plut2.m8.7949.m1
OG0046424					plut2.m8.32407.m1
OG0046425					plut2.m8.25086.m1
OG0046426					plut2.m8.16694.m1
OG0046427					plut2.m8.25882.m1
OG0046428					plut2.m8.19710.m1
OG0046429					plut2.m8.4472.m1
OG0046430					plut2.m8.22768.m1
OG0046431					plut2.m8.29290.m1
OG0046432					plut2.m8.4170.m1
OG0046433					plut2.m8.3241.m1
OG0046434					plut2.m8.1464.m1
OG0046435					plut2.m8.25603.m1
OG0046436					plut2.m8.3155.m1
OG0046437					plut2.m8.19196.m1
OG0046438					plut2.m8.29058.m1
OG0046439					plut2.m8.27770.m1
OG0046440					plut2.m8.6363.m1
OG0046441					plut2.m8.23831.m1
OG0046442					plut2.m8.6738.m1
OG0046443					plut2.m8.2878.m1
OG0046444					jamg1.model.Sc0000364.5
OG0046445					plut2.m8.12901.m1
OG0046446					plut2.m8.2158.m1
OG0046447					plut2.m8.26302.m1
OG0046448					plut2.m8.29167.m1
OG0046449					plut2.m8.22028.m1
OG0046450					plut2.m8.23922.m1
OG0046451					plut2.m8.22382.m1
OG0046452					plut2.m8.18895.m1
OG0046453					plut2.m8.7334.m1
OG0046454					plut2.m8.17573.m1
OG0046455					plut2.m8.25409.m1
OG0046456					plut2.m8.22955.m1
OG0046457					plut2.m8.8237.m1
OG0046458					jamg1.model.Sc0000020.96
OG0046459					plut2.m8.19038.m1
OG0046460					plut2.m8.17926.m1
OG0046461					plut2.m8.30462.m1
OG0046462					plut2.m8.17851.m1
OG0046463					plut2.m8.26667.m1
OG0046464					plut2.m8.17617.m1
OG0046465					plut2.m8.11049.m1
OG0046466					plut2.m8.13379.m1
OG0046467					plut2.m8.12199.m1
OG0046468					plut2.m8.9805.m1
OG0046469					plut2.m8.32907.m1
OG0046470					plut2.m8.10404.m1
OG0046471					plut2.m8.9559.m1
OG0046472					plut2.m8.21535.m1
OG0046473					plut2.m8.13015.m1
OG0046474					plut2.m8.14438.m1
OG0046475					plut2.m8.11517.m1
OG0046476					plut2.m8.21417.m1
OG0046477					jamg1.model.xpSc0007061.2
OG0046478					plut2.m8.17918.m1
OG0046479					plut2.m8.12050.m1
OG0046480					plut2.m8.19943.m1
OG0046481					plut2.m8.5986.m1
OG0046482					plut2.m8.18601.m1
OG0046483					plut2.m8.29107.m1
OG0046484					plut2.m8.3582.m1
OG0046485					plut2.m8.5332.m1
OG0046486					plut2.m8.33160.m1
OG0046487					plut2.m8.33123.m1
OG0046488					plut2.m8.29357.m1
OG0046489					plut2.m8.30054.m1
OG0046490					plut2.m8.30928.m1
OG0046491					plut2.m8.24832.m1
OG0046492					plut2.m8.17961.m1
OG0046493					plut2.m8.12097.m1
OG0046494					plut2.m8.32920.m1
OG0046495					plut2.m8.3569.m1
OG0046496					plut2.m8.9822.m1
OG0046497					plut2.m8.31560.m1
OG0046498					plut2.m8.23655.m1
OG0046499					plut2.m8.23687.m1
OG0046500					plut2.m8.33177.m1
OG0046501					plut2.m8.33592.m1
OG0046502					plut2.m8.14890.m1
OG0046503					plut2.m8.31174.m1
OG0046504					plut2.m8.8134.m1
OG0046505					plut2.m8.8568.m1
OG0046506					plut2.m8.16956.m1
OG0046507					plut2.m8.5287.m1
OG0046508					plut2.m8.20654.m1
OG0046509					plut2.m8.8914.m1
OG0046510					plut2.m8.7305.m1
OG0046511					plut2.m8.15279.m1
OG0046512					plut2.m8.29062.m1
OG0046513					plut2.m8.26015.m1
OG0046514					plut2.m8.962.m1
OG0046515					plut2.m8.26439.m1
OG0046516					plut2.m8.18032.m1
OG0046517					plut2.m8.15821.m1
OG0046518					plut2.m8.26902.m1
OG0046519					plut2.m8.16025.m1
OG0046520					plut2.m8.9185.m1
OG0046521					jamg1.model.Sc0000021.33
OG0046522					plut2.m8.18178.m1
OG0046523					plut2.m8.15298.m1
OG0046524					plut2.m8.15697.m1
OG0046525					plut2.m8.24541.m1
OG0046526					plut2.m8.20696.m1
OG0046527					plut2.m8.531.m1
OG0046528					plut2.m8.27449.m1
OG0046529					plut2.m8.9845.m1
OG0046530					plut2.m8.28424.m1
OG0046531					plut2.m8.7708.m1
OG0046532					plut2.m8.23857.m1
OG0046533					plut2.m8.26143.m1
OG0046534					plut2.m8.18971.m1
OG0046535					jamg1.model.Sc0000002.141
OG0046536					plut2.m8.9807.m1
OG0046537					plut2.m8.6455.m1
OG0046538					plut2.m8.31150.m1
OG0046539					plut2.m8.19291.m1
OG0046540					plut2.m8.33352.m1
OG0046541					plut2.m8.11281.m1
OG0046542					plut2.m8.562.m1
OG0046543					plut2.m8.22776.m1
OG0046544					plut2.m8.26572.m1
OG0046545					plut2.m8.3865.m1
OG0046546					plut2.m8.26965.m1
OG0046547					plut2.m8.6044.m1
OG0046548					plut2.m8.12156.m1
OG0046549					plut2.m8.22462.m1
OG0046550					plut2.m8.22686.m1
OG0046551					plut2.m8.12910.m1
OG0046552					plut2.m8.26301.m1
OG0046553					plut2.m8.18114.m1
OG0046554					plut2.m8.20388.m1
OG0046555					plut2.m8.1756.m1
OG0046556					plut2.m8.7013.m1
OG0046557					plut2.m8.6424.m1
OG0046558					plut2.m8.29307.m1
OG0046559					plut2.m8.16385.m1
OG0046560					plut2.m8.25059.m1
OG0046561					plut2.m8.18712.m1
OG0046562					plut2.m8.11705.m1
OG0046563					plut2.m8.7677.m1
OG0046564					plut2.m8.4111.m1
OG0046565					plut2.m8.9324.m1
OG0046566					plut2.m8.5583.m1
OG0046567					plut2.m8.33019.m1
OG0046568					plut2.m8.32547.m1
OG0046569					plut2.m8.4826.m1
OG0046570					plut2.m8.22611.m1
OG0046571					plut2.m8.6397.m1
OG0046572					plut2.m8.24618.m1
OG0046573					plut2.m8.30507.m1
OG0046574					plut2.m8.8045.m1
OG0046575					plut2.m8.31491.m1
OG0046576					plut2.m8.33398.m1
OG0046577					plut2.m8.25573.m1
OG0046578					jamg1.model.Sc0000167.31
OG0046579					plut2.m8.6909.m1
OG0046580					plut2.m8.25872.m1
OG0046581					plut2.m8.18499.m1
OG0046582					plut2.m8.2517.m1
OG0046583					plut2.m8.21796.m1
OG0046584					plut2.m8.29985.m1
OG0046585					plut2.m8.528.m1
OG0046586					plut2.m8.21343.m1
OG0046587					plut2.m8.16145.m1
OG0046588					plut2.m8.21062.m1
OG0046589					plut2.m8.10347.m1
OG0046590					plut2.m8.9654.m1
OG0046591					jamg1.model.Sc0000107.46
OG0046592					plut2.m8.15181.m1
OG0046593					plut2.m8.29932.m1
OG0046594					plut2.m8.16419.m1
OG0046595					plut2.m8.28450.m1
OG0046596					plut2.m8.11272.m1
OG0046597					plut2.m8.25398.m1
OG0046598					plut2.m8.11672.m1
OG0046599					plut2.m8.6856.m1
OG0046600					plut2.m8.19687.m1
OG0046601					plut2.m8.32562.m1
OG0046602					jamg1.model.Sc0000580.10
OG0046603					plut2.m8.26069.m1
OG0046604					plut2.m8.15329.m1
OG0046605					plut2.m8.1221.m1
OG0046606					plut2.m8.13430.m1
OG0046607					plut2.m8.32456.m1
OG0046608					plut2.m8.12724.m1
OG0046609					plut2.m8.8905.m1
OG0046610					plut2.m8.3030.m1
OG0046611					plut2.m8.2530.m1
OG0046612					plut2.m8.11939.m1
OG0046613					plut2.m8.6042.m1
OG0046614					plut2.m8.14203.m1
OG0046615					plut2.m8.26980.m1
OG0046616					plut2.m8.19514.m1
OG0046617					plut2.m8.18630.m1
OG0046618					plut2.m8.3509.m1
OG0046619					plut2.m8.929.m1
OG0046620					plut2.m8.8198.m1
OG0046621					plut2.m8.33615.m1
OG0046622					plut2.m8.26236.m1
OG0046623					plut2.m8.25035.m1
OG0046624					plut2.m8.13897.m1
OG0046625					plut2.m8.19132.m1
OG0046626					plut2.m8.7843.m1
OG0046627					plut2.m8.26282.m1
OG0046628					plut2.m8.23170.m1
OG0046629					plut2.m8.26396.m1
OG0046630					plut2.m8.16436.m1
OG0046631					plut2.m8.16880.m1
OG0046632					plut2.m8.31619.m1
OG0046633					plut2.m8.16595.m1
OG0046634					plut2.m8.18379.m1
OG0046635					plut2.m8.32514.m1
OG0046636					plut2.m8.10996.m1
OG0046637					plut2.m8.2178.m1
OG0046638					plut2.m8.20027.m1
OG0046639					plut2.m8.22749.m1
OG0046640					plut2.m8.27629.m1
OG0046641					plut2.m8.9165.m1
OG0046642					plut2.m8.24085.m1
OG0046643					plut2.m8.12743.m1
OG0046644					plut2.m8.30481.m1
OG0046645					plut2.m8.7379.m1
OG0046646					plut2.m8.6882.m1
OG0046647					plut2.m8.7241.m1
OG0046648					plut2.m8.26809.m1
OG0046649					plut2.m8.5333.m1
OG0046650					plut2.m8.26912.m1
OG0046651					plut2.m8.5252.m1
OG0046652					plut2.m8.28521.m1
OG0046653					plut2.m8.17597.m1
OG0046654					plut2.m8.24732.m1
OG0046655					plut2.m8.31474.m1
OG0046656					plut2.m8.20560.m1
OG0046657					plut2.m8.22197.m1
OG0046658					plut2.m8.26792.m1
OG0046659					plut2.m8.3856.m1
OG0046660					plut2.m8.20738.m1
OG0046661					plut2.m8.10057.m1
OG0046662					plut2.m8.25108.m1
OG0046663					plut2.m8.7868.m1
OG0046664					plut2.m8.15742.m1
OG0046665					plut2.m8.225.m1
OG0046666					plut2.m8.6774.m1
OG0046667					plut2.m8.27326.m1
OG0046668					plut2.m8.21511.m1
OG0046669					plut2.m8.31595.m1
OG0046670					plut2.m8.12833.m1
OG0046671					plut2.m8.22489.m1
OG0046672					plut2.m8.22592.m1
OG0046673					plut2.m8.12726.m1
OG0046674					plut2.m8.23926.m1
OG0046675					plut2.m8.31063.m1
OG0046676					plut2.m8.22201.m1
OG0046677					plut2.m8.7382.m1
OG0046678					plut2.m8.29670.m1
OG0046679					plut2.m8.13421.m1
OG0046680					plut2.m8.21222.m1
OG0046681					plut2.m8.21888.m1
OG0046682					plut2.m8.1740.m1
OG0046683					plut2.m8.7597.m1
OG0046684					plut2.m8.4445.m1
OG0046685					plut2.m8.32249.m1
OG0046686					plut2.m8.3526.m1
OG0046687					plut2.m8.12055.m1
OG0046688					plut2.m8.5638.m1
OG0046689					jamg1.model.Sc0000803.7
OG0046690					plut2.m8.33212.m1
OG0046691					plut2.m8.5983.m1
OG0046692					plut2.m8.19344.m1
OG0046693					plut2.m8.9555.m1
OG0046694					plut2.m8.14366.m1
OG0046695					plut2.m8.6126.m1
OG0046696					plut2.m8.19975.m1
OG0046697					plut2.m8.18568.m1
OG0046698					plut2.m8.21168.m1
OG0046699					plut2.m8.22344.m1
OG0046700					plut2.m8.3571.m1
OG0046701					plut2.m8.32665.m1
OG0046702					plut2.m8.30052.m1
OG0046703					plut2.m8.4594.m1
OG0046704					plut2.m8.11248.m1
OG0046705					plut2.m8.18805.m1
OG0046706					plut2.m8.17524.m1
OG0046707					plut2.m8.33568.m1
OG0046708					plut2.m8.3619.m1
OG0046709					plut2.m8.27841.m1
OG0046710					plut2.m8.24253.m1
OG0046711					plut2.m8.32781.m1
OG0046712					plut2.m8.6414.m1
OG0046713					plut2.m8.5637.m1
OG0046714					plut2.m8.24522.m1
OG0046715					plut2.m8.11741.m1
OG0046716					plut2.m8.11928.m1
OG0046717					plut2.m8.31715.m1
OG0046718					plut2.m8.22671.m1
OG0046719					plut2.m8.32990.m1
OG0046720					plut2.m8.30191.m1
OG0046721					plut2.m8.30334.m1
OG0046722					plut2.m8.5394.m1
OG0046723					plut2.m8.6787.m1
OG0046724					plut2.m8.10934.m1
OG0046725					plut2.m8.16284.m1
OG0046726					plut2.m8.18571.m1
OG0046727					plut2.m8.29929.m1
OG0046728					plut2.m8.32373.m1
OG0046729					plut2.m8.30495.m1
OG0046730					plut2.m8.16952.m1
OG0046731					plut2.m8.966.m1
OG0046732					plut2.m8.23567.m1
OG0046733					plut2.m8.33414.m1
OG0046734					plut2.m8.6103.m1
OG0046735					plut2.m8.26298.m1
OG0046736					plut2.m8.2916.m1
OG0046737					plut2.m8.6470.m1
OG0046738					plut2.m8.26672.m1
OG0046739					plut2.m8.26735.m1
OG0046740					plut2.m8.16967.m1
OG0046741					plut2.m8.17190.m1
OG0046742					plut2.m8.23143.m1
OG0046743					plut2.m8.26229.m1
OG0046744					plut2.m8.16189.m1
OG0046745					plut2.m8.23462.m1
OG0046746					plut2.m8.16820.m1
OG0046747					plut2.m8.22067.m1
OG0046748					plut2.m8.19262.m1
OG0046749					plut2.m8.6046.m1
OG0046750					plut2.m8.8772.m1
OG0046751					plut2.m8.23856.m1
OG0046752					plut2.m8.24651.m1
OG0046753					plut2.m8.18256.m1
OG0046754					plut2.m8.3869.m1
OG0046755					plut2.m8.2307.m1
OG0046756					plut2.m8.14662.m1
OG0046757					plut2.m8.26147.m1
OG0046758					plut2.m8.25669.m1
OG0046759					plut2.m8.15116.m1
OG0046760					plut2.m8.6483.m1
OG0046761					plut2.m8.21318.m1
OG0046762					plut2.m8.12795.m1
OG0046763					plut2.m8.6459.m1
OG0046764					plut2.m8.28382.m1
OG0046765					plut2.m8.17108.m1
OG0046766					plut2.m8.11138.m1
OG0046767					plut2.m8.21176.m1
OG0046768					jamg1.model.xpSc0007073.1
OG0046769					plut2.m8.24775.m1
OG0046770					plut2.m8.21845.m1
OG0046771					plut2.m8.8099.m1
OG0046772					plut2.m8.16897.m1
OG0046773					plut2.m8.21099.m1
OG0046774					plut2.m8.33253.m1
OG0046775					plut2.m8.377.m1
OG0046776					plut2.m8.19391.m1
OG0046777					plut2.m8.22322.m1
OG0046778					plut2.m8.20160.m1
OG0046779					plut2.m8.2424.m1
OG0046780					plut2.m8.20623.m1
OG0046781					plut2.m8.23405.m1
OG0046782					plut2.m8.28473.m1
OG0046783					plut2.m8.5626.m1
OG0046784					plut2.m8.10912.m1
OG0046785					plut2.m8.28827.m1
OG0046786					plut2.m8.14357.m1
OG0046787					plut2.m8.26947.m1
OG0046788					plut2.m8.1798.m1
OG0046789					plut2.m8.29639.m1
OG0046790					plut2.m8.18933.m1
OG0046791					plut2.m8.20377.m1
OG0046792					plut2.m8.29033.m1
OG0046793					plut2.m8.20851.m1
OG0046794					plut2.m8.11689.m1
OG0046795					jamg1.model.xpSc0007231.1
OG0046796					plut2.m8.18496.m1
OG0046797					plut2.m8.17142.m1
OG0046798					plut2.m8.11090.m1
OG0046799					plut2.m8.2513.m1
OG0046800					plut2.m8.927.m1
OG0046801					plut2.m8.23652.m1
OG0046802					plut2.m8.20774.m1
OG0046803					plut2.m8.12866.m1
OG0046804					plut2.m8.1561.m1
OG0046805					plut2.m8.26437.m1
OG0046806					jamg1.model.Sc0000198.28
OG0046807					plut2.m8.1152.m1
OG0046808					jamg1.model.Sc0000354.29
OG0046809					jamg1.model.Sc0000354.27
OG0046810					plut2.m8.24421.m1
OG0046811					plut2.m8.4455.m1
OG0046812					plut2.m8.20948.m1
OG0046813					plut2.m8.19890.m1
OG0046814					plut2.m8.29336.m1
OG0046815					plut2.m8.18636.m1
OG0046816					plut2.m8.28439.m1
OG0046817					plut2.m8.25834.m1
OG0046818					plut2.m8.25106.m1
OG0046819					plut2.m8.5202.m1
OG0046820					plut2.m8.16416.m1
OG0046821					plut2.m8.8991.m1
OG0046822					plut2.m8.11565.m1
OG0046823					plut2.m8.13903.m1
OG0046824					plut2.m8.2534.m1
OG0046825					plut2.m8.18476.m1
OG0046826					plut2.m8.19558.m1
OG0046827					plut2.m8.6835.m1
OG0046828					plut2.m8.9335.m1
OG0046829					plut2.m8.25609.m1
OG0046830					plut2.m8.21887.m1
