Orthogroup	Mcavernosa.maker.proteins	GCF_002042975.1_ofav_dov_v1_protein
OG0013543	Mcavernosa25744-RA	XP_020622299.1
OG0013543	Mcavernosa05654-RA	XP_020628349.1
OG0013544	Mcavernosa01114-RA, Mcavernosa01112-RA, Mcavernosa34048-RA	XP_020622462.1
OG0013545	Mcavernosa05574-RA	XP_020622734.1
OG0013546	Mcavernosa06892-RA	XP_020622770.1
OG0013547	Mcavernosa23240-RA	XP_020622781.1
OG0013548	Mcavernosa21025-RA	XP_020622783.1, XP_020622782.1
OG0013549	Mcavernosa06919-RA	XP_020622869.1
OG0013551	Mcavernosa13485-RA	XP_020622918.1
OG0013552	Mcavernosa10864-RA	XP_020623018.1, XP_020623020.1, XP_020623017.1
OG0013553	Mcavernosa03952-RA	XP_020623101.1, XP_020623100.1
OG0013554	Mcavernosa12104-RA	XP_020623139.1
OG0013555	Mcavernosa10280-RA	XP_020623279.1, XP_020623280.1
OG0013556	Mcavernosa20097-RA	XP_020623365.1, XP_020623364.1, XP_020623366.1
OG0013559	Mcavernosa31621-RA	XP_020623644.1, XP_020623422.1
OG0013560	Mcavernosa31617-RA	XP_020623430.1, XP_020623429.1
OG0013561	Mcavernosa31620-RA	XP_020623646.1, XP_020623645.1
OG0013562	Mcavernosa23542-RA	XP_020623815.1, XP_020623814.1
OG0013564	Mcavernosa31298-RA, Mcavernosa31296-RA	XP_020623952.1
OG0013565	Mcavernosa20260-RA, Mcavernosa20253-RA	XP_020624005.1
OG0013566	Mcavernosa06214-RA	XP_020625635.1, XP_020624094.1
OG0013567	Mcavernosa21176-RA	XP_020625597.1, XP_020624204.1, XP_020624202.1
OG0013568	Mcavernosa07055-RA	XP_020624246.1, XP_020624247.1
OG0013569	Mcavernosa20595-RA	XP_020624289.1
OG0013570	Mcavernosa25620-RA	XP_020624503.1, XP_020624486.1
OG0013571	Mcavernosa03018-RA	XP_020624487.1, XP_020624488.1
OG0013572	Mcavernosa10149-RA	XP_020624570.1
OG0013574	Mcavernosa00405-RA	XP_020624633.1, XP_020624635.1
OG0013575	Mcavernosa20419-RA	XP_020624826.1, XP_020624816.1
OG0013576	Mcavernosa06132-RA	XP_020624872.1, XP_020624873.1
OG0013577	Mcavernosa12809-RA	XP_020624937.1
OG0013578	Mcavernosa06251-RA	XP_020625040.1, XP_020625109.1
OG0013579	Mcavernosa05851-RA	XP_020625064.1
OG0013580	Mcavernosa00180-RA	XP_020625113.1
OG0013581	Mcavernosa00149-RA	XP_020625140.1, XP_020625141.1, XP_020625142.1
OG0013584	Mcavernosa30990-RA	XP_020625439.1
OG0013585	Mcavernosa30991-RA	XP_020625440.1
OG0013586	Mcavernosa08609-RA	XP_020625495.1
OG0013587	Mcavernosa16153-RA	XP_020625518.1
OG0013588	Mcavernosa08599-RA, Mcavernosa08602-RA, Mcavernosa08600-RA, Mcavernosa08601-RA	XP_020625585.1
OG0013589	Mcavernosa18200-RA	XP_020625659.1, XP_020625660.1
OG0013591	Mcavernosa14989-RA, Mcavernosa14987-RA	XP_020625725.1
OG0013592	Mcavernosa14984-RA	XP_020625771.1, XP_020625772.1
OG0013593	Mcavernosa19517-RA	XP_020625915.1
OG0013594	Mcavernosa04889-RA	XP_020625969.1, XP_020625968.1
OG0013595	Mcavernosa04854-RA	XP_020625973.1, XP_020625976.1
OG0013596	Mcavernosa03919-RA	XP_020626081.1
OG0013598	Mcavernosa24798-RA	XP_020626231.1
OG0013600	Mcavernosa05947-RA	XP_020626279.1, XP_020626278.1
OG0013601	Mcavernosa27220-RA, Mcavernosa27221-RA	XP_020626319.1, XP_020626320.1
OG0013602	Mcavernosa20774-RA	XP_020626491.1
OG0013602	Mcavernosa20775-RA	XP_020626489.1
OG0013603	Mcavernosa14711-RA	XP_020626500.1
OG0013603	Mcavernosa14712-RA	XP_020626499.1
OG0013604	Mcavernosa11100-RA	XP_020626510.1, XP_020626511.1
OG0013605	Mcavernosa07535-RA	XP_020626534.1, XP_020626639.1, XP_020626544.1
OG0013606	Mcavernosa11096-RA	XP_020626626.1
OG0013607	Mcavernosa11639-RA	XP_020626692.1
OG0013608	Mcavernosa20300-RA	XP_020626750.1, XP_020626985.1
OG0013609	Mcavernosa25018-RA, Mcavernosa25019-RA	XP_020626783.1
OG0013610	Mcavernosa20291-RA	XP_020626968.1, XP_020626790.1
OG0013611	Mcavernosa25023-RA, Mcavernosa25026-RA	XP_020626832.1, XP_020626830.1
OG0013614	Mcavernosa24966-RA	XP_020626903.1
OG0013615	Mcavernosa25304-RA	XP_020626912.1
OG0013616	Mcavernosa20299-RA	XP_020626948.1, XP_020626950.1
OG0013617	Mcavernosa02369-RA	XP_020627004.1, XP_020627003.1
OG0013618	Mcavernosa21571-RA, Mcavernosa21570-RA	XP_020627005.1
OG0013621	Mcavernosa16571-RA	XP_020627157.1
OG0013622	Mcavernosa34382-RA, Mcavernosa34381-RA	XP_020627158.1
OG0013623	Mcavernosa16554-RA	XP_020627166.1
OG0013624	Mcavernosa06174-RA	XP_020627193.1
OG0013625	Mcavernosa29547-RA	XP_020627284.1, XP_020627285.1
OG0013626	Mcavernosa29546-RA	XP_020627291.1, XP_020627290.1
OG0013627	Mcavernosa02814-RA	XP_020627351.1, XP_020627354.1
OG0013628	Mcavernosa29218-RA	XP_020627525.1, XP_020627524.1
OG0013629	Mcavernosa02338-RA	XP_020627597.1
OG0013630	Mcavernosa20539-RA	XP_020627633.1, XP_020627634.1
OG0013631	Mcavernosa14722-RA	XP_020627646.1
OG0013632	Mcavernosa29039-RA	XP_020627652.1
OG0013633	Mcavernosa18549-RA	XP_020627654.1
OG0013634	Mcavernosa20553-RA, Mcavernosa13506-RA	XP_020627663.1
OG0013635	Mcavernosa16596-RA, Mcavernosa16599-RA, Mcavernosa16598-RA	XP_020627738.1
OG0013636	Mcavernosa11339-RA, Mcavernosa25671-RA	XP_020628415.1
OG0013637	Mcavernosa25673-RA	XP_020628436.1
OG0013638	Mcavernosa21863-RA	XP_020628637.1, XP_020628636.1
OG0013640	Mcavernosa14780-RA	XP_020628702.1
OG0013641	Mcavernosa11268-RA	XP_020628745.1
OG0013642	Mcavernosa08974-RA	XP_020628764.1, XP_020628761.1
OG0013644	Mcavernosa05492-RA	XP_020628972.1, XP_020628973.1
OG0013645	Mcavernosa24683-RA	XP_020629008.1
OG0013646	Mcavernosa30151-RA	XP_020629014.1
OG0013647	Mcavernosa05488-RA	XP_020629045.1
OG0013649	Mcavernosa05802-RA	XP_020629123.1, XP_020629127.1, XP_020629126.1
OG0013650	Mcavernosa28061-RA	XP_020629179.1
OG0013651	Mcavernosa01530-RA	XP_020629230.1, XP_020629227.1, XP_020629229.1
OG0013652	Mcavernosa26557-RA	XP_020629306.1
OG0013653	Mcavernosa13039-RA, Mcavernosa13042-RA	XP_020629393.1, XP_020629392.1
OG0013654	Mcavernosa22064-RA	XP_020629401.1, XP_020629402.1
OG0013656	Mcavernosa20333-RA	XP_020629709.1, XP_020629554.1, XP_020629553.1
OG0013658	Mcavernosa11333-RA	XP_020629633.1
OG0013659	Mcavernosa24008-RA, Mcavernosa24006-RA	XP_020629681.1
OG0013660	Mcavernosa18337-RA	XP_020629695.1, XP_020629694.1
OG0013661	Mcavernosa06545-RA, Mcavernosa06546-RA	XP_020629924.1, XP_020629925.1
OG0013662	Mcavernosa00576-RA	XP_020630000.1
OG0013663	Mcavernosa18632-RA	XP_020630066.1, XP_020630064.1, XP_020630065.1
OG0013664	Mcavernosa23351-RA	XP_020630284.1, XP_020630285.1
OG0013666	Mcavernosa15543-RA	XP_020630476.1
OG0013666	Mcavernosa15545-RA	XP_020630439.1
OG0013667	Mcavernosa19411-RA	XP_020630506.1
OG0013668	Mcavernosa19412-RA	XP_020630508.1, XP_020630507.1
OG0013669	Mcavernosa08346-RA	XP_020630587.1
OG0013670	Mcavernosa07919-RA	XP_020630618.1
OG0013672	Mcavernosa04049-RA	XP_020630676.1
OG0013672	Mcavernosa04044-RA	XP_020630862.1
OG0013674	Mcavernosa13152-RA	XP_020630888.1, XP_020630889.1, XP_020630890.1, XP_020630887.1
OG0013675	Mcavernosa09203-RA	XP_020630962.1, XP_020630963.1
OG0013676	Mcavernosa13117-RA	XP_020631086.1
OG0013678	Mcavernosa22356-RA	XP_020631114.1, XP_020631113.1, XP_020631115.1
OG0013679	Mcavernosa14928-RA	XP_020631153.1
OG0013680	Mcavernosa15646-RA	XP_020631185.1
OG0013681	Mcavernosa18587-RA	XP_020631186.1
OG0013682	Mcavernosa15651-RA, Mcavernosa15648-RA	XP_020631281.1
OG0013683	Mcavernosa06144-RA, Mcavernosa06161-RA	XP_020631458.1
OG0013684	Mcavernosa08132-RA	XP_020631542.1, XP_020631523.1
OG0013685	Mcavernosa24249-RA	XP_020631590.1, XP_020631591.1, XP_020631589.1
OG0013687	Mcavernosa18109-RA	XP_020631742.1, XP_020631743.1
OG0013688	Mcavernosa06975-RA	XP_020631779.1
OG0013689	Mcavernosa06974-RA	XP_020631780.1, XP_020631781.1
OG0013690	Mcavernosa06964-RA	XP_020631834.1
OG0013691	Mcavernosa27007-RA	XP_020631845.1
OG0013692	Mcavernosa02549-RA, Mcavernosa02550-RA	XP_020631991.1
OG0013693	Mcavernosa22824-RA	XP_020632031.1
OG0013694	Mcavernosa24914-RA	XP_020632264.1, XP_020632122.1
OG0013695	Mcavernosa06466-RA, Mcavernosa06467-RA, Mcavernosa00438-RA	XP_020632192.1
OG0013696	Mcavernosa24884-RA	XP_020632254.1
OG0013697	Mcavernosa18506-RA	XP_020632389.1
OG0013698	Mcavernosa28279-RA	XP_020632547.1, XP_020632570.1, XP_020632569.1
OG0013699	Mcavernosa28282-RA	XP_020632578.1
OG0013700	Mcavernosa15877-RA	XP_020632591.1, XP_020632599.1
OG0013703	Mcavernosa30574-RA, Mcavernosa30570-RA	YP_271955.1, YP_271956.1
OG0013799	Mcavernosa18277-RA	XP_020627382.1
OG0013805	Mcavernosa21473-RA	XP_020623566.1
OG0013808	Mcavernosa00222-RA	XP_020611416.1
OG0013812	Mcavernosa32335-RA	XP_020628930.1
OG0013813	Mcavernosa17964-RA	XP_020605091.1
OG0013815	Mcavernosa19025-RA	XP_020608558.1
OG0013819	Mcavernosa12059-RA	XP_020602913.1
OG0013825	Mcavernosa04141-RA	XP_020612681.1
OG0013829	Mcavernosa15849-RA	XP_020619428.1
OG0013831	Mcavernosa18899-RA	XP_020611797.1
OG0013833	Mcavernosa08102-RA	XP_020631605.1
OG0013835	Mcavernosa09280-RA	XP_020618263.1
OG0013840	Mcavernosa28792-RA	XP_020611212.1
OG0013845	Mcavernosa27616-RA	XP_020613662.1
OG0013850	Mcavernosa24405-RA	XP_020625936.1
OG0013869	Mcavernosa31846-RA	XP_020601779.1
OG0013870	Mcavernosa31847-RA	XP_020601770.1
OG0013871	Mcavernosa31849-RA	XP_020628199.1
OG0013872	Mcavernosa31850-RA	XP_020600507.1
OG0013877	Mcavernosa21599-RA	XP_020624900.1, XP_020624901.1
OG0013879	Mcavernosa25243-RA	XP_020620597.1
OG0013887	Mcavernosa12832-RA	XP_020622577.1
OG0013889	Mcavernosa15487-RA	XP_020619052.1
OG0013890	Mcavernosa29924-RA	XP_020606172.1
OG0013895	Mcavernosa08492-RA	XP_020616350.1
OG0013897	Mcavernosa29636-RA	XP_020615685.1
OG0013903	Mcavernosa16508-RA	XP_020625598.1
OG0013904	Mcavernosa01858-RA	XP_020624206.1
OG0013909	Mcavernosa30070-RA	XP_020622377.1
OG0013917	Mcavernosa04206-RA	XP_020616904.1
OG0013918	Mcavernosa21207-RA	XP_020617128.1
OG0013920	Mcavernosa13113-RA	XP_020631054.1
OG0013921	Mcavernosa13112-RA	XP_020631053.1
OG0013922	Mcavernosa13115-RA	XP_020631088.1
OG0013930	Mcavernosa04958-RA	XP_020616407.1
OG0013931	Mcavernosa10593-RA	XP_020617076.1
OG0013952	Mcavernosa21081-RA	XP_020608476.1
OG0013955	Mcavernosa02842-RA	XP_020624112.1
OG0013962	Mcavernosa13438-RA	XP_020614855.1
OG0013966	Mcavernosa17468-RA	XP_020623838.1
OG0013969	Mcavernosa04271-RA	XP_020619201.1
OG0013976	Mcavernosa01719-RA	XP_020602262.1
OG0013992	Mcavernosa18008-RA	XP_020617459.1
OG0013993	Mcavernosa32485-RA	XP_020623629.1
OG0013996	Mcavernosa15789-RA	XP_020602229.1
OG0013999	Mcavernosa19992-RA	XP_020601607.1
OG0014000	Mcavernosa02857-RA	XP_020627188.1
OG0014003	Mcavernosa11968-RA	XP_020604920.1
OG0014004	Mcavernosa11965-RA	XP_020629358.1
OG0014006	Mcavernosa15961-RA	XP_020621891.1
OG0014021	Mcavernosa02758-RA	XP_020612288.1
OG0014024	Mcavernosa12920-RA	XP_020615665.1
OG0014026	Mcavernosa28498-RA	XP_020609732.1
OG0014029	Mcavernosa03718-RA	XP_020627776.1
OG0014042	Mcavernosa15830-RA	XP_020626706.1
OG0014043	Mcavernosa05226-RA	XP_020628037.1
OG0014048	Mcavernosa31975-RA	XP_020606040.1
OG0014050	Mcavernosa31954-RA	XP_020606105.1
OG0014057	Mcavernosa16114-RA	XP_020615914.1
OG0014060	Mcavernosa32852-RA	XP_020626355.1
OG0014062	Mcavernosa10083-RA	XP_020631337.1
OG0014070	Mcavernosa10283-RA	XP_020623278.1
OG0014073	Mcavernosa12018-RA	XP_020627934.1
OG0014077	Mcavernosa00312-RA	XP_020624699.1
OG0014085	Mcavernosa09009-RA	XP_020624160.1
OG0014086	Mcavernosa09008-RA	XP_020624172.1
OG0014087	Mcavernosa09010-RA	XP_020624165.1
OG0014089	Mcavernosa04375-RA	XP_020632400.1
OG0014101	Mcavernosa06682-RA	XP_020627356.1
OG0014105	Mcavernosa11162-RA	XP_020616920.1
OG0014110	Mcavernosa28121-RA	XP_020620753.1
OG0014112	Mcavernosa02033-RA	XP_020628482.1
OG0014113	Mcavernosa02037-RA	XP_020628473.1
OG0014114	Mcavernosa02028-RA	XP_020628527.1
OG0014115	Mcavernosa02026-RA	XP_020628468.1
OG0014117	Mcavernosa17092-RA	XP_020605738.1
OG0014118	Mcavernosa06285-RA	XP_020623373.1
OG0014122	Mcavernosa07776-RA	XP_020610697.1
OG0014123	Mcavernosa07775-RA	XP_020610699.1
OG0014124	Mcavernosa13116-RA	XP_020631087.1
OG0014125	Mcavernosa01018-RA	XP_020622316.1
OG0014132	Mcavernosa29875-RA	XP_020631918.1
OG0014135	Mcavernosa17829-RA	XP_020603344.1
OG0014141	Mcavernosa19354-RA	XP_020616414.1
OG0014144	Mcavernosa12772-RA	XP_020624074.1
OG0014154	Mcavernosa26508-RA	XP_020606483.1
OG0014163	Mcavernosa32510-RA	XP_020627477.1
OG0014165	Mcavernosa12702-RA	XP_020604159.1
OG0014170	Mcavernosa18858-RA, Mcavernosa18866-RA	XP_020609418.1
OG0014172	Mcavernosa08018-RA	XP_020630598.1
OG0014180	Mcavernosa09054-RA	XP_020628275.1
OG0014182	Mcavernosa15784-RA	XP_020602181.1
OG0014186	Mcavernosa03753-RA, Mcavernosa02475-RA	XP_020606787.1
OG0014189	Mcavernosa24106-RA	XP_020625387.1
OG0014199	Mcavernosa11787-RA	XP_020612871.1
OG0014201	Mcavernosa07862-RA	XP_020612753.1
OG0014202	Mcavernosa07859-RA	XP_020612738.1
OG0014203	Mcavernosa25173-RA	XP_020604307.1
OG0014204	Mcavernosa31623-RA	XP_020623467.1
OG0014210	Mcavernosa14284-RA	XP_020614555.1
OG0014212	Mcavernosa22820-RA	XP_020614495.1, XP_020630135.1
OG0014214	Mcavernosa06122-RA, Mcavernosa06124-RA	XP_020630933.1
OG0014225	Mcavernosa29622-RA	XP_020612979.1
OG0014229	Mcavernosa09169-RA	XP_020616681.1
OG0014235	Mcavernosa01923-RA	XP_020616961.1
OG0014252	Mcavernosa14691-RA	XP_020626558.1
OG0014266	Mcavernosa00129-RA	XP_020625136.1
OG0014267	Mcavernosa14154-RA	XP_020609205.1
OG0014269	Mcavernosa28717-RA	XP_020611880.1
OG0014273	Mcavernosa24535-RA	XP_020621231.1, XP_020621229.1
OG0014276	Mcavernosa33903-RA	XP_020603283.1
OG0014277	Mcavernosa12622-RA	XP_020624820.1
OG0014281	Mcavernosa00481-RA	XP_020631274.1
OG0014297	Mcavernosa09089-RA	XP_020618195.1
OG0014303	Mcavernosa15330-RA	XP_020618957.1
OG0014311	Mcavernosa08901-RA	XP_020613302.1
OG0014316	Mcavernosa16406-RA	XP_020612391.1
OG0014319	Mcavernosa01567-RA	XP_020618226.1
OG0014320	Mcavernosa00619-RA	XP_020614025.1, XP_020624986.1
OG0014332	Mcavernosa04867-RA	XP_020625885.1
OG0014333	Mcavernosa21597-RA	XP_020625909.1, XP_020625908.1
OG0014337	Mcavernosa07725-RA	XP_020613442.1
OG0014342	Mcavernosa12909-RA, Mcavernosa21908-RA	XP_020632802.1
OG0014357	Mcavernosa07481-RA	XP_020618471.1
OG0014359	Mcavernosa03117-RA	XP_020612522.1
OG0014363	Mcavernosa00883-RA	XP_020603250.1
OG0014367	Mcavernosa02570-RA	XP_020607978.1, XP_020607971.1
OG0014373	Mcavernosa08213-RA	XP_020610040.1
OG0014375	Mcavernosa08214-RA	XP_020610074.1
OG0014376	Mcavernosa08238-RA	XP_020610022.1
OG0014377	Mcavernosa08230-RA	XP_020610077.1
OG0014384	Mcavernosa13723-RA	XP_020610881.1
OG0014385	Mcavernosa08566-RA	XP_020621118.1
OG0014389	Mcavernosa13825-RA	XP_020604492.1
OG0014398	Mcavernosa17630-RA	XP_020600433.1
OG0014403	Mcavernosa11720-RA	XP_020608679.1
OG0014405	Mcavernosa16862-RA	XP_020620603.1
OG0014409	Mcavernosa04851-RA	XP_020601062.1, XP_020601064.1
OG0014411	Mcavernosa10605-RA	XP_020609143.1
OG0014413	Mcavernosa10609-RA	XP_020611539.1
OG0014417	Mcavernosa11624-RA	XP_020621706.1, XP_020621705.1
OG0014418	Mcavernosa27906-RA	XP_020623877.1
OG0014437	Mcavernosa06137-RA	XP_020624881.1
OG0014440	Mcavernosa06107-RA	XP_020614605.1
OG0014441	Mcavernosa28621-RA	XP_020614779.1
OG0014443	Mcavernosa28635-RA	XP_020614708.1
OG0014454	Mcavernosa06086-RA	XP_020614670.1
OG0014457	Mcavernosa15151-RA	XP_020632377.1
OG0014459	Mcavernosa31325-RA	XP_020626601.1
OG0014472	Mcavernosa31389-RA	XP_020607580.1
OG0014475	Mcavernosa13803-RA	XP_020619040.1
OG0014476	Mcavernosa10222-RA	XP_020611037.1
OG0014485	Mcavernosa32054-RA	XP_020603843.1
OG0014486	Mcavernosa08205-RA	XP_020626822.1
OG0014491	Mcavernosa03157-RA	XP_020632086.1
OG0014495	Mcavernosa12073-RA	XP_020605057.1
OG0014501	Mcavernosa28149-RA	XP_020601954.1
OG0014504	Mcavernosa14662-RA	XP_020632611.1
OG0014507	Mcavernosa00452-RA	XP_020631405.1
OG0014508	Mcavernosa32942-RA	XP_020631712.1
OG0014515	Mcavernosa08859-RA	XP_020614691.1
OG0014520	Mcavernosa06722-RA	XP_020627398.1
OG0014521	Mcavernosa14750-RA	XP_020613233.1, XP_020613232.1
OG0014532	Mcavernosa35217-RA	XP_020617031.1
OG0014534	Mcavernosa05243-RA	XP_020617002.1
OG0014535	Mcavernosa05239-RA	XP_020616995.1
OG0014538	Mcavernosa03035-RA	XP_020609426.1
OG0014540	Mcavernosa14294-RA, Mcavernosa14288-RA	XP_020614726.1
OG0014543	Mcavernosa01012-RA	XP_020622328.1
OG0014544	Mcavernosa05640-RA	XP_020628952.1
OG0014550	Mcavernosa07936-RA	XP_020630667.1
OG0014553	Mcavernosa26231-RA	XP_020627499.1
OG0014556	Mcavernosa10815-RA	XP_020607999.1
OG0014561	Mcavernosa33259-RA	XP_020628133.1
OG0014564	Mcavernosa05377-RA	XP_020615736.1
OG0014583	Mcavernosa13592-RA	XP_020630383.1
OG0014584	Mcavernosa18693-RA	XP_020605227.1
OG0014585	Mcavernosa09993-RA	XP_020610361.1
OG0014586	Mcavernosa23950-RA	XP_020621680.1
OG0014587	Mcavernosa19487-RA	XP_020630081.1
OG0014588	Mcavernosa19492-RA	XP_020630082.1
OG0014591	Mcavernosa13921-RA	XP_020631681.1
OG0014592	Mcavernosa25093-RA	XP_020631700.1
OG0014596	Mcavernosa08381-RA	XP_020608107.1
OG0014604	Mcavernosa03316-RA	XP_020618506.1
OG0014606	Mcavernosa05138-RA	XP_020607979.1
OG0014610	Mcavernosa27110-RA	XP_020628222.1
OG0014617	Mcavernosa13569-RA	XP_020627512.1
OG0014620	Mcavernosa30903-RA	XP_020602674.1
OG0014621	Mcavernosa30882-RA	XP_020602789.1
OG0014625	Mcavernosa06913-RA	XP_020622772.1
OG0014626	Mcavernosa31579-RA	XP_020606838.1
OG0014630	Mcavernosa01813-RA	XP_020603913.1
OG0014639	Mcavernosa21059-RA	XP_020617986.1, XP_020617985.1
OG0014640	Mcavernosa34737-RA	XP_020602675.1
OG0014649	Mcavernosa07133-RA	XP_020624347.1
OG0014651	Mcavernosa10785-RA	XP_020624280.1
OG0014652	Mcavernosa10784-RA	XP_020624314.1
OG0014655	Mcavernosa14192-RA	XP_020609199.1, XP_020609200.1
OG0014673	Mcavernosa05396-RA	XP_020601941.1
OG0014674	Mcavernosa27216-RA	XP_020626234.1
OG0014675	Mcavernosa20587-RA	XP_020626260.1
OG0014685	Mcavernosa32791-RA	XP_020630950.1, XP_020630949.1
OG0014699	Mcavernosa01430-RA	XP_020612660.1
OG0014701	Mcavernosa13000-RA	XP_020628325.1
OG0014709	Mcavernosa25271-RA	XP_020622173.1
OG0014711	Mcavernosa26574-RA	XP_020629380.1, XP_020629382.1
OG0014712	Mcavernosa15199-RA	XP_020616221.1
OG0014715	Mcavernosa10642-RA	XP_020610683.1
OG0014717	Mcavernosa10641-RA	XP_020610667.1
OG0014719	Mcavernosa15389-RA	XP_020611339.1, XP_020611340.1
OG0014726	Mcavernosa14915-RA	XP_020631104.1
OG0014729	Mcavernosa34113-RA	XP_020628519.1
OG0014737	Mcavernosa09547-RA	XP_020608007.1
OG0014740	Mcavernosa12692-RA	XP_020604155.1
OG0014745	Mcavernosa27808-RA	XP_020601687.1
OG0014746	Mcavernosa19510-RA	XP_020615938.1
OG0014749	Mcavernosa32167-RA	XP_020629451.1
OG0014752	Mcavernosa05818-RA	XP_020613896.1
OG0014763	Mcavernosa22561-RA	XP_020607245.1
OG0014765	Mcavernosa17049-RA	XP_020609800.1
OG0014773	Mcavernosa16659-RA	XP_020611827.1
OG0014774	Mcavernosa16674-RA	XP_020617703.1
OG0014779	Mcavernosa10524-RA	XP_020601536.1
OG0014781	Mcavernosa14146-RA	XP_020609226.1
OG0014786	Mcavernosa32475-RA	XP_020623416.1
OG0014793	Mcavernosa14156-RA	XP_020609204.1
OG0014795	Mcavernosa29565-RA	XP_020607614.1
OG0014800	Mcavernosa21714-RA	XP_020621267.1
OG0014808	Mcavernosa05906-RA	XP_020626290.1
OG0014822	Mcavernosa07065-RA	XP_020628011.1
OG0014824	Mcavernosa05948-RA	XP_020626227.1
OG0014831	Mcavernosa06865-RA	XP_020601200.1
OG0014834	Mcavernosa26885-RA	XP_020629163.1
OG0014841	Mcavernosa11250-RA	XP_020624229.1
OG0014859	Mcavernosa12425-RA	XP_020600750.1
OG0014865	Mcavernosa07590-RA	XP_020605823.1, XP_020626727.1
OG0014870	Mcavernosa17310-RA	XP_020617199.1
OG0014876	Mcavernosa04633-RA, Mcavernosa04635-RA	XP_020603280.1
OG0014877	Mcavernosa31164-RA	XP_020607261.1
OG0014878	Mcavernosa10372-RA	XP_020624060.1
OG0014881	Mcavernosa02168-RA	XP_020619816.1
OG0014882	Mcavernosa02167-RA	XP_020619821.1
OG0014883	Mcavernosa27932-RA	XP_020613567.1
OG0014886	Mcavernosa01816-RA	XP_020603911.1
OG0014891	Mcavernosa32683-RA	XP_020601313.1
OG0014894	Mcavernosa20683-RA	XP_020601310.1
OG0014905	Mcavernosa10029-RA	XP_020618592.1
OG0014909	Mcavernosa04900-RA	XP_020625894.1
OG0014910	Mcavernosa13063-RA	XP_020616608.1
OG0014911	Mcavernosa13048-RA	XP_020616514.1
OG0014912	Mcavernosa29078-RA	XP_020629334.1
OG0014914	Mcavernosa01998-RA	XP_020611667.1
OG0014921	Mcavernosa01335-RA, Mcavernosa33737-RA	XP_020616134.1
OG0014924	Mcavernosa23626-RA	XP_020603622.1
OG0014927	Mcavernosa19409-RA	XP_020630457.1
OG0014928	Mcavernosa06498-RA	XP_020604090.1
OG0014933	Mcavernosa21228-RA	XP_020631724.1
OG0014934	Mcavernosa11086-RA	XP_020620951.1
OG0014938	Mcavernosa02456-RA	XP_020602344.1
OG0014940	Mcavernosa07791-RA	XP_020600869.1
OG0014948	Mcavernosa01115-RA	XP_020622319.1
OG0014954	Mcavernosa00163-RA	XP_020625087.1
OG0014959	Mcavernosa08347-RA	XP_020630585.1
OG0014963	Mcavernosa01121-RA	XP_020604415.1
OG0014965	Mcavernosa05711-RA	XP_020622552.1
OG0014967	Mcavernosa18246-RA	XP_020621668.1
OG0014972	Mcavernosa13629-RA	XP_020621751.1
OG0014975	Mcavernosa31126-RA	XP_020623179.1
OG0014979	Mcavernosa30800-RA	XP_020603398.1
OG0014980	Mcavernosa10208-RA	XP_020610160.1
OG0014984	Mcavernosa26897-RA	XP_020612454.1
OG0014985	Mcavernosa26739-RA	XP_020607032.1
OG0014986	Mcavernosa01656-RA	XP_020612459.1
OG0014987	Mcavernosa26896-RA	XP_020612460.1
OG0014989	Mcavernosa31540-RA	XP_020608342.1
OG0015000	Mcavernosa18364-RA	XP_020610236.1
OG0015006	Mcavernosa12711-RA	XP_020604134.1
OG0015008	Mcavernosa31760-RA	XP_020619418.1
OG0015013	Mcavernosa26205-RA	XP_020606005.1
OG0015014	Mcavernosa26203-RA	XP_020605959.1
OG0015021	Mcavernosa07610-RA, Mcavernosa07615-RA	XP_020605351.1
OG0015025	Mcavernosa28783-RA	XP_020606455.1
OG0015026	Mcavernosa29222-RA	XP_020602317.1
OG0015029	Mcavernosa29223-RA	XP_020602295.1
OG0015030	Mcavernosa14320-RA	XP_020602296.1
OG0015037	Mcavernosa15121-RA	XP_020605345.1
OG0015038	Mcavernosa04921-RA	XP_020630857.1
OG0015039	Mcavernosa04715-RA	XP_020620172.1
OG0015048	Mcavernosa06668-RA	XP_020607361.1
OG0015051	Mcavernosa17997-RA	XP_020606303.1
OG0015052	Mcavernosa18718-RA	XP_020609499.1
OG0015054	Mcavernosa19110-RA	XP_020618425.1
OG0015055	Mcavernosa19111-RA	XP_020618415.1
OG0015056	Mcavernosa19105-RA	XP_020618411.1
OG0015060	Mcavernosa11316-RA	XP_020611905.1
OG0015061	Mcavernosa27361-RA	XP_020602276.1
OG0015063	Mcavernosa23314-RA	XP_020620673.1
OG0015064	Mcavernosa07674-RA	XP_020611176.1
OG0015071	Mcavernosa02961-RA	XP_020632105.1
OG0015072	Mcavernosa20954-RA	XP_020620661.1
OG0015073	Mcavernosa16172-RA	XP_020626016.1
OG0015077	Mcavernosa10997-RA	XP_020615516.1
OG0015083	Mcavernosa06983-RA	XP_020631823.1
OG0015087	Mcavernosa19306-RA	XP_020631066.1
OG0015100	Mcavernosa08787-RA	XP_020619589.1
OG0015109	Mcavernosa19039-RA	XP_020601182.1
OG0015113	Mcavernosa26472-RA	XP_020627261.1
OG0015117	Mcavernosa00510-RA	XP_020630581.1
OG0015119	Mcavernosa14396-RA	XP_020616404.1
OG0015129	Mcavernosa10094-RA	XP_020628134.1
OG0015133	Mcavernosa31651-RA	XP_020621028.1
OG0015134	Mcavernosa12521-RA	XP_020620729.1
