Orthogroup	Mcavernosa.maker.proteins	Acerv_assembly_v1.0.protein
OG0011746	Mcavernosa14923-RA	Acerv_evm.model.Segkk2759_pilon.14
OG0011747	Mcavernosa14973-RA	Acerv_evm.model.Segkk2759_pilon.23
OG0011748	Mcavernosa09204-RA	Acerv_evm.model.Segkk2759_pilon.7
OG0011750	Mcavernosa17886-RA	Acerv_evm.model.Segkk2760_pilon.7
OG0011751	Mcavernosa01743-RA	Acerv_evm.model.Segkk2760_pilon.5
OG0011753	Mcavernosa25270-RA	Acerv_evm.model.Segkk2760_pilon.16
OG0011754	Mcavernosa32339-RA	Acerv_evm.model.Segkk2761_pilon.6
OG0011758	Mcavernosa09078-RA	Acerv_evm.model.Segkk2762_pilon.17
OG0011760	Mcavernosa23104-RA	Acerv_evm.model.Segkk2763_pilon.7
OG0011761	Mcavernosa23106-RA	Acerv_evm.model.Segkk2763_pilon.9
OG0011762	Mcavernosa00741-RA	Acerv_evm.model.Segkk2763_pilon.13
OG0011764	Mcavernosa31854-RA	Acerv_evm.model.Segkk2764_pilon.13
OG0011765	Mcavernosa09545-RA	Acerv_evm.model.Segkk2765_pilon.4
OG0011766	Mcavernosa04842-RA	Acerv_evm.model.Segkk2765_pilon.2
OG0011767	Mcavernosa14175-RA	Acerv_evm.model.Segkk2772_pilon.7
OG0011768	Mcavernosa14178-RA	Acerv_evm.model.Segkk2772_pilon.8
OG0011769	Mcavernosa15204-RA	Acerv_evm.model.Segkk2779_pilon.9
OG0011770	Mcavernosa15208-RA	Acerv_evm.model.Segkk2779_pilon.12
OG0011771	Mcavernosa15205-RA	Acerv_evm.model.Segkk2779_pilon.10
OG0011772	Mcavernosa15223-RA	Acerv_evm.model.Segkk2779_pilon.15
OG0011773	Mcavernosa34261-RA	Acerv_evm.model.Segkk2780_pilon.8
OG0011774	Mcavernosa01665-RA	Acerv_evm.model.Segkk3320_pilon.9, Acerv_evm.model.Segkk2781_pilon.3
OG0011775	Mcavernosa01500-RA	Acerv_evm.model.Segkk2782_pilon.19
OG0011776	Mcavernosa01490-RA	Acerv_evm.model.Segkk2782_pilon.10
OG0011777	Mcavernosa01499-RA	Acerv_evm.model.Segkk2782_pilon.20
OG0011778	Mcavernosa01509-RA	Acerv_evm.model.Segkk2782_pilon.4
OG0011779	Mcavernosa01508-RA	Acerv_evm.model.Segkk2782_pilon.5
OG0011780	Mcavernosa01513-RA	Acerv_evm.model.Segkk2782_pilon.3
OG0011781	Mcavernosa10639-RA	Acerv_evm.model.Segkk2782_pilon.32
OG0011782	Mcavernosa31433-RA	Acerv_evm.model.Segkk2783_pilon.4
OG0011783	Mcavernosa25359-RA	Acerv_evm.model.Segkk2784_pilon.4
OG0011784	Mcavernosa25360-RA	Acerv_evm.model.Segkk2784_pilon.3
OG0011785	Mcavernosa09354-RA	Acerv_evm.model.Segkk2785_pilon.1
OG0011786	Mcavernosa09355-RA	Acerv_evm.model.Segkk2785_pilon.2
OG0011789	Mcavernosa15383-RA	Acerv_evm.model.Segkk2787_pilon.5
OG0011791	Mcavernosa12730-RA	Acerv_evm.model.Segkk2792_pilon.21
OG0011792	Mcavernosa12728-RA	Acerv_evm.model.Segkk2792_pilon.23
OG0011794	Mcavernosa12297-RA	Acerv_evm.model.Segkk2792_pilon.10
OG0011796	Mcavernosa08892-RA	Acerv_evm.model.Segkk2793_pilon.8
OG0011797	Mcavernosa08146-RA	Acerv_evm.model.Segkk2795_pilon.8
OG0011799	Mcavernosa00397-RA	Acerv_evm.model.Segkk2795_pilon.7
OG0011800	Mcavernosa08145-RA	Acerv_evm.model.Segkk2795_pilon.10
OG0011801	Mcavernosa27934-RA	Acerv_evm.model.Segkk2795_pilon.11
OG0011802	Mcavernosa00348-RA	Acerv_evm.model.Segkk2795_pilon.15
OG0011803	Mcavernosa26492-RA	Acerv_evm.model.Segkk2802_pilon.1
OG0011804	Mcavernosa02335-RA	Acerv_evm.model.Segkk2803_pilon.3
OG0011805	Mcavernosa09495-RA	Acerv_evm.model.Segkk2808_pilon.19, Acerv_evm.model.Segkk2808_pilon.18
OG0011806	Mcavernosa13103-RA	Acerv_evm.model.Segkk2811_pilon.21
OG0011807	Mcavernosa13097-RA	Acerv_evm.model.Segkk2811_pilon.19
OG0011808	Mcavernosa13093-RA	Acerv_evm.model.Segkk2811_pilon.11
OG0011809	Mcavernosa14914-RA	Acerv_evm.model.Segkk2811_pilon.10
OG0011810	Mcavernosa13094-RA	Acerv_evm.model.Segkk2811_pilon.12
OG0011811	Mcavernosa08997-RA	Acerv_evm.model.Segkk2815_pilon.2
OG0011812	Mcavernosa17614-RA	Acerv_evm.model.Segkk2821_pilon.3
OG0011813	Mcavernosa02062-RA	Acerv_evm.model.Segkk2821_pilon.9
OG0011814	Mcavernosa20093-RA	Acerv_evm.model.Segkk2825_pilon.3
OG0011815	Mcavernosa23636-RA	Acerv_evm.model.Segkk2826_pilon.8
OG0011816	Mcavernosa09011-RA	Acerv_evm.model.Segkk2826_pilon.17
OG0011817	Mcavernosa19382-RA	Acerv_evm.model.Segkk2826_pilon.18
OG0011818	Mcavernosa09016-RA	Acerv_evm.model.Segkk2826_pilon.11
OG0011819	Mcavernosa11728-RA	Acerv_evm.model.Segkk2826_pilon.28
OG0011820	Mcavernosa14701-RA	Acerv_evm.model.Segkk2826_pilon.20
OG0011821	Mcavernosa11727-RA	Acerv_evm.model.Segkk2826_pilon.27
OG0011822	Mcavernosa30779-RA	Acerv_evm.model.Segkk2826_pilon.25
OG0011823	Mcavernosa27668-RA	Acerv_evm.model.Segkk2826_pilon.31
OG0011824	Mcavernosa31671-RA	Acerv_evm.model.Segkk2830_pilon.2
OG0011825	Mcavernosa23076-RA	Acerv_evm.model.Segkk2832_pilon.4
OG0011826	Mcavernosa23077-RA	Acerv_evm.model.Segkk2832_pilon.5
OG0011827	Mcavernosa23080-RA	Acerv_evm.model.Segkk2832_pilon.1
OG0011828	Mcavernosa23078-RA	Acerv_evm.model.Segkk2832_pilon.2
OG0011829	Mcavernosa17534-RA	Acerv_evm.model.Segkk2832_pilon.10
OG0011830	Mcavernosa02179-RA	Acerv_evm.model.Segkk2837_pilon.6
OG0011831	Mcavernosa02178-RA	Acerv_evm.model.Segkk2837_pilon.11
OG0011832	Mcavernosa02175-RA	Acerv_evm.model.Segkk2837_pilon.12
OG0011833	Mcavernosa01484-RA	Acerv_evm.model.Segkk2838_pilon.4
OG0011834	Mcavernosa01487-RA	Acerv_evm.model.Segkk2838_pilon.2
OG0011835	Mcavernosa18343-RA	Acerv_evm.model.Segkk2839_pilon.1
OG0011836	Mcavernosa26055-RA	Acerv_evm.model.Segkk2839_pilon.4
OG0011837	Mcavernosa08991-RA	Acerv_evm.model.Segkk2843_pilon.1
OG0011838	Mcavernosa22272-RA	Acerv_evm.model.Segkk2844_pilon.14
OG0011839	Mcavernosa17880-RA	Acerv_evm.model.Segkk2844_pilon.4
OG0011840	Mcavernosa04738-RA	Acerv_evm.model.Segkk2845_pilon.7
OG0011841	Mcavernosa04726-RA	Acerv_evm.model.Segkk2845_pilon.5
OG0011842	Mcavernosa21967-RA	Acerv_evm.model.Segkk2846_pilon.6
OG0011843	Mcavernosa26176-RA	Acerv_evm.model.Segkk2846_pilon.2
OG0011844	Mcavernosa21957-RA	Acerv_evm.model.Segkk2846_pilon.15
OG0011845	Mcavernosa21958-RA	Acerv_evm.model.Segkk2846_pilon.14
OG0011846	Mcavernosa21954-RA	Acerv_evm.model.Segkk2846_pilon.17
OG0011847	Mcavernosa21961-RA	Acerv_evm.model.Segkk2846_pilon.12
OG0011848	Mcavernosa28550-RA	Acerv_evm.model.Segkk2849_pilon.2
OG0011850	Mcavernosa18017-RA	Acerv_evm.model.Segkk2851_pilon.16
OG0011851	Mcavernosa21364-RA	Acerv_evm.model.Segkk2855_pilon.2
OG0011852	Mcavernosa10423-RA	Acerv_evm.model.Segkk2860_pilon.4
OG0011853	Mcavernosa10417-RA	Acerv_evm.model.Segkk2860_pilon.1
OG0011854	Mcavernosa10419-RA	Acerv_evm.model.Segkk2860_pilon.2
OG0011855	Mcavernosa31495-RA	Acerv_evm.model.Segkk2861_pilon.5
OG0011856	Mcavernosa05071-RA	Acerv_evm.model.Segkk2861_pilon.7
OG0011858	Mcavernosa31476-RA	Acerv_evm.model.Segkk2861_pilon.11
OG0011859	Mcavernosa31479-RA, Mcavernosa31477-RA	Acerv_evm.model.Segkk2861_pilon.8
OG0011860	Mcavernosa31501-RA	Acerv_evm.model.Segkk2861_pilon.1
OG0011861	Mcavernosa21374-RA	Acerv_evm.model.Segkk2868_pilon.4
OG0011862	Mcavernosa21373-RA	Acerv_evm.model.Segkk2868_pilon.2
OG0011864	Mcavernosa16483-RA	Acerv_evm.model.Segkk2873_pilon.3
OG0011865	Mcavernosa27746-RA	Acerv_evm.model.Segkk2875_pilon.2
OG0011865	Mcavernosa21621-RA	Acerv_evm.model.Segkk4002_pilon.2
OG0011866	Mcavernosa16321-RA	Acerv_evm.model.Segkk2875_pilon.6
OG0011867	Mcavernosa26313-RA	Acerv_evm.model.Segkk2877_pilon.4
OG0011868	Mcavernosa24240-RA	Acerv_evm.model.Segkk2878_pilon.4
OG0011869	Mcavernosa08868-RA	Acerv_evm.model.Segkk2885_pilon.7
OG0011870	Mcavernosa08867-RA	Acerv_evm.model.Segkk2885_pilon.3
OG0011872	Mcavernosa12309-RA	Acerv_evm.model.Segkk2889_pilon.3
OG0011873	Mcavernosa24802-RA	Acerv_evm.model.Segkk2890_pilon.3
OG0011874	Mcavernosa27839-RA	Acerv_evm.model.Segkk2891_pilon.7
OG0011875	Mcavernosa27836-RA	Acerv_evm.model.Segkk2891_pilon.8
OG0011876	Mcavernosa27828-RA	Acerv_evm.model.Segkk2891_pilon.15
OG0011877	Mcavernosa27835-RA	Acerv_evm.model.Segkk2891_pilon.10
OG0011878	Mcavernosa27831-RA	Acerv_evm.model.Segkk2891_pilon.12
OG0011879	Mcavernosa27843-RA	Acerv_evm.model.Segkk2891_pilon.2
OG0011880	Mcavernosa27807-RA	Acerv_evm.model.Segkk2893_pilon.6
OG0011881	Mcavernosa25216-RA	Acerv_evm.model.Segkk2893_pilon.5
OG0011882	Mcavernosa30864-RA	Acerv_evm.model.Segkk2893_pilon.4
OG0011885	Mcavernosa11816-RA	Acerv_evm.model.Segkk2896_pilon.10
OG0011886	Mcavernosa23752-RA	Acerv_evm.model.Segkk2898_pilon.11
OG0011888	Mcavernosa12934-RA	Acerv_evm.model.Segkk2902_pilon.3
OG0011889	Mcavernosa16316-RA	Acerv_evm.model.Segkk2908_pilon.13
OG0011890	Mcavernosa16317-RA	Acerv_evm.model.Segkk2908_pilon.14
OG0011891	Mcavernosa32166-RA	Acerv_evm.model.Segkk2908_pilon.16
OG0011893	Mcavernosa22157-RA	Acerv_evm.model.Segkk2910_pilon.1
OG0011894	Mcavernosa18900-RA	Acerv_evm.model.Segkk2911_pilon.1
OG0011895	Mcavernosa18901-RA	Acerv_evm.model.Segkk2911_pilon.2
OG0011896	Mcavernosa02775-RA	Acerv_evm.model.Segkk2911_pilon.3
OG0011897	Mcavernosa00597-RA	Acerv_evm.model.Segkk2916_pilon.3
OG0011898	Mcavernosa00595-RA	Acerv_evm.model.Segkk2916_pilon.2
OG0011899	Mcavernosa00598-RA	Acerv_evm.model.Segkk2916_pilon.4
OG0011900	Mcavernosa04558-RA	Acerv_evm.model.Segkk2919_pilon.4
OG0011901	Mcavernosa05829-RA	Acerv_evm.model.Segkk2921_pilon.5
OG0011903	Mcavernosa04961-RA	Acerv_evm.model.Segkk2924_pilon.16
OG0011904	Mcavernosa27283-RA	Acerv_evm.model.Segkk2924_pilon.36
OG0011905	Mcavernosa25965-RA	Acerv_evm.model.Segkk2924_pilon.8
OG0011906	Mcavernosa30925-RA	Acerv_evm.model.Segkk2924_pilon.4
OG0011907	Mcavernosa30923-RA	Acerv_evm.model.Segkk2924_pilon.6
OG0011908	Mcavernosa32150-RA	Acerv_evm.model.Segkk2924_pilon.28
OG0011909	Mcavernosa31360-RA	Acerv_evm.model.Segkk2924_pilon.26
OG0011910	Mcavernosa31366-RA	Acerv_evm.model.Segkk2924_pilon.24
OG0011911	Mcavernosa31352-RA	Acerv_evm.model.Segkk2924_pilon.23
OG0011913	Mcavernosa07234-RA	Acerv_evm.model.Segkk2933_pilon.2
OG0011914	Mcavernosa07243-RA	Acerv_evm.model.Segkk2933_pilon.8
OG0011916	Mcavernosa16760-RA	Acerv_evm.model.Segkk2938_pilon.8
OG0011917	Mcavernosa16761-RA	Acerv_evm.model.Segkk2938_pilon.7
OG0011918	Mcavernosa16762-RA	Acerv_evm.model.Segkk2938_pilon.6
OG0011920	Mcavernosa31022-RA	Acerv_evm.model.Segkk2954_pilon.13
OG0011921	Mcavernosa31030-RA	Acerv_evm.model.Segkk2954_pilon.17
OG0011922	Mcavernosa31025-RA, Mcavernosa31027-RA	Acerv_evm.model.Segkk2954_pilon.16
OG0011923	Mcavernosa31034-RA	Acerv_evm.model.Segkk2954_pilon.20
OG0011924	Mcavernosa31018-RA	Acerv_evm.model.Segkk2954_pilon.8
OG0011925	Mcavernosa31023-RA	Acerv_evm.model.Segkk2954_pilon.14
OG0011926	Mcavernosa31035-RA	Acerv_evm.model.Segkk2954_pilon.19
OG0011927	Mcavernosa31031-RA	Acerv_evm.model.Segkk2954_pilon.18
OG0011928	Mcavernosa17262-RA	Acerv_evm.model.Segkk2956_pilon.8
OG0011929	Mcavernosa31788-RA	Acerv_evm.model.Segkk2956_pilon.5
OG0011930	Mcavernosa22562-RA	Acerv_evm.model.Segkk2959_pilon.2
OG0011931	Mcavernosa22566-RA	Acerv_evm.model.Segkk2959_pilon.3
OG0011932	Mcavernosa01575-RA	Acerv_evm.model.Segkk2963_pilon.2
OG0011933	Mcavernosa01576-RA	Acerv_evm.model.Segkk2963_pilon.1
OG0011934	Mcavernosa09419-RA	Acerv_evm.model.Segkk2975_pilon.7
OG0011935	Mcavernosa23292-RA	Acerv_evm.model.Segkk2978_pilon.26
OG0011937	Mcavernosa22933-RA	Acerv_evm.model.Segkk2979_pilon.4
OG0011938	Mcavernosa26462-RA	Acerv_evm.model.Segkk2979_pilon.5
OG0011939	Mcavernosa22931-RA	Acerv_evm.model.Segkk2979_pilon.2
OG0011940	Mcavernosa22932-RA	Acerv_evm.model.Segkk2979_pilon.3
OG0011941	Mcavernosa19451-RA	Acerv_evm.model.Segkk2985_pilon.6
OG0011942	Mcavernosa19453-RA	Acerv_evm.model.Segkk2985_pilon.4
OG0011944	Mcavernosa10398-RA	Acerv_evm.model.Segkk2985_pilon.14
OG0011945	Mcavernosa13585-RA	Acerv_evm.model.Segkk2991_pilon.2
OG0011946	Mcavernosa31225-RA	Acerv_evm.model.Segkk3001_pilon.2
OG0011947	Mcavernosa34673-RA	Acerv_evm.model.Segkk3009_pilon.16
OG0011948	Mcavernosa28415-RA	Acerv_evm.model.Segkk3018_pilon.10
OG0011949	Mcavernosa28416-RA	Acerv_evm.model.Segkk3018_pilon.9
OG0011950	Mcavernosa18106-RA	Acerv_evm.model.Segkk3020_pilon.8
OG0011951	Mcavernosa18105-RA	Acerv_evm.model.Segkk3020_pilon.9
OG0011952	Mcavernosa01974-RA	Acerv_evm.model.Segkk3024_pilon.1
OG0011953	Mcavernosa35077-RA	Acerv_evm.model.Segkk3028_pilon.18
OG0011954	Mcavernosa35076-RA	Acerv_evm.model.Segkk3028_pilon.19
OG0011955	Mcavernosa20808-RA	Acerv_evm.model.Segkk3028_pilon.7
OG0011956	Mcavernosa33463-RA	Acerv_evm.model.Segkk3028_pilon.4
OG0011957	Mcavernosa20816-RA	Acerv_evm.model.Segkk3028_pilon.8
OG0011958	Mcavernosa33740-RA	Acerv_evm.model.Segkk3029_pilon.4
OG0011959	Mcavernosa02428-RA	Acerv_evm.model.Segkk3042_pilon.4
OG0011960	Mcavernosa02431-RA	Acerv_evm.model.Segkk3042_pilon.5
OG0011961	Mcavernosa16649-RA	Acerv_evm.model.Segkk3047_pilon.17
OG0011962	Mcavernosa16647-RA	Acerv_evm.model.Segkk3047_pilon.13
OG0011963	Mcavernosa16656-RA	Acerv_evm.model.Segkk3047_pilon.20
OG0011965	Mcavernosa16644-RA	Acerv_evm.model.Segkk3047_pilon.3
OG0011966	Mcavernosa16641-RA	Acerv_evm.model.Segkk3047_pilon.1
OG0011967	Mcavernosa17271-RA	Acerv_evm.model.Segkk3052_pilon.7
OG0011968	Mcavernosa17270-RA	Acerv_evm.model.Segkk3052_pilon.6
OG0011969	Mcavernosa16677-RA	Acerv_evm.model.Segkk3053_pilon.10
OG0011970	Mcavernosa16675-RA	Acerv_evm.model.Segkk3053_pilon.11
OG0011971	Mcavernosa16672-RA	Acerv_evm.model.Segkk3053_pilon.14
OG0011972	Mcavernosa16671-RA	Acerv_evm.model.Segkk3053_pilon.15
OG0011973	Mcavernosa30765-RA	Acerv_evm.model.Segkk3053_pilon.3
OG0011975	Mcavernosa06451-RA	Acerv_evm.model.Segkk3054_pilon.8
OG0011976	Mcavernosa06450-RA	Acerv_evm.model.Segkk3054_pilon.4
OG0011978	Mcavernosa17363-RA	Acerv_evm.model.Segkk3063_pilon.10, Acerv_evm.model.Segkk3063_pilon.9
OG0011979	Mcavernosa17364-RA	Acerv_evm.model.Segkk3063_pilon.8
OG0011980	Mcavernosa17367-RA	Acerv_evm.model.Segkk3063_pilon.7
OG0011981	Mcavernosa27816-RA	Acerv_evm.model.Segkk3064_pilon.5
OG0011982	Mcavernosa13245-RA	Acerv_evm.model.Segkk3070_pilon.2
OG0011983	Mcavernosa18559-RA	Acerv_evm.model.Segkk3073_pilon.2
OG0011984	Mcavernosa26538-RA	Acerv_evm.model.Segkk3077_pilon.4
OG0011985	Mcavernosa26535-RA	Acerv_evm.model.Segkk3077_pilon.5
OG0011986	Mcavernosa10205-RA	Acerv_evm.model.Segkk3077_pilon.1
OG0011988	Mcavernosa24636-RA	Acerv_evm.model.Segkk3082_pilon.2
OG0011989	Mcavernosa10534-RA	Acerv_evm.model.Segkk3082_pilon.4
OG0011990	Mcavernosa10527-RA	Acerv_evm.model.Segkk3082_pilon.9
OG0011991	Mcavernosa10525-RA	Acerv_evm.model.Segkk3082_pilon.10
OG0011992	Mcavernosa00528-RA	Acerv_evm.model.Segkk3084_pilon.35
OG0011993	Mcavernosa03943-RA	Acerv_evm.model.Segkk3090_pilon.9
OG0011994	Mcavernosa21300-RA	Acerv_evm.model.Segkk3091_pilon.7
OG0011995	Mcavernosa20036-RA	Acerv_evm.model.Segkk3091_pilon.5
OG0011996	Mcavernosa07898-RA	Acerv_evm.model.Segkk3092_pilon.12
OG0011997	Mcavernosa12870-RA	Acerv_evm.model.Segkk3093_pilon.14
OG0011998	Mcavernosa12849-RA	Acerv_evm.model.Segkk3093_pilon.11
OG0011999	Mcavernosa22031-RA	Acerv_evm.model.Segkk3093_pilon.19
OG0012000	Mcavernosa16882-RA	Acerv_evm.model.Segkk3095_pilon.29
OG0012001	Mcavernosa01817-RA	Acerv_evm.model.Segkk3095_pilon.1
OG0012002	Mcavernosa16866-RA	Acerv_evm.model.Segkk3095_pilon.36
OG0012003	Mcavernosa16876-RA	Acerv_evm.model.Segkk3095_pilon.32
OG0012004	Mcavernosa16877-RA	Acerv_evm.model.Segkk3095_pilon.31
OG0012005	Mcavernosa01803-RA	Acerv_evm.model.Segkk3095_pilon.6
OG0012006	Mcavernosa01805-RA	Acerv_evm.model.Segkk3095_pilon.4
OG0012007	Mcavernosa01819-RA	Acerv_evm.model.Segkk3095_pilon.2
OG0012008	Mcavernosa01820-RA	Acerv_evm.model.Segkk3095_pilon.3
OG0012009	Mcavernosa27997-RA	Acerv_evm.model.Segkk3096_pilon.11
OG0012010	Mcavernosa29600-RA	Acerv_evm.model.Segkk3096_pilon.10
OG0012011	Mcavernosa29598-RA	Acerv_evm.model.Segkk3096_pilon.9
OG0012012	Mcavernosa32478-RA	Acerv_evm.model.Segkk3097_pilon.10
OG0012013	Mcavernosa32476-RA	Acerv_evm.model.Segkk3097_pilon.8
OG0012014	Mcavernosa32471-RA	Acerv_evm.model.Segkk3097_pilon.5
OG0012015	Mcavernosa22551-RA	Acerv_evm.model.Segkk3102_pilon.31
OG0012016	Mcavernosa22550-RA	Acerv_evm.model.Segkk3102_pilon.30
OG0012017	Mcavernosa32507-RA	Acerv_evm.model.Segkk3102_pilon.32
OG0012018	Mcavernosa22536-RA	Acerv_evm.model.Segkk3102_pilon.11
OG0012019	Mcavernosa22537-RA	Acerv_evm.model.Segkk3102_pilon.10
OG0012020	Mcavernosa32500-RA	Acerv_evm.model.Segkk3102_pilon.40
OG0012021	Mcavernosa22541-RA	Acerv_evm.model.Segkk3102_pilon.20
OG0012022	Mcavernosa22547-RA	Acerv_evm.model.Segkk3102_pilon.25
OG0012023	Mcavernosa22532-RA	Acerv_evm.model.Segkk3102_pilon.6
OG0012024	Mcavernosa32495-RA	Acerv_evm.model.Segkk3102_pilon.4
OG0012025	Mcavernosa27815-RA	Acerv_evm.model.Segkk3106_pilon.10
OG0012026	Mcavernosa27814-RA	Acerv_evm.model.Segkk3106_pilon.9
OG0012027	Mcavernosa23770-RA	Acerv_evm.model.Segkk3106_pilon.5
OG0012028	Mcavernosa23768-RA	Acerv_evm.model.Segkk3106_pilon.4
OG0012029	Mcavernosa23766-RA	Acerv_evm.model.Segkk3106_pilon.3
OG0012031	Mcavernosa13493-RA	Acerv_evm.model.Segkk3110_pilon.4
OG0012032	Mcavernosa32641-RA	Acerv_evm.model.Segkk3110_pilon.5
OG0012033	Mcavernosa13483-RA	Acerv_evm.model.Segkk3110_pilon.8
OG0012034	Mcavernosa27421-RA	Acerv_evm.model.Segkk3111_pilon.6
OG0012036	Mcavernosa14182-RA	Acerv_evm.model.Segkk3114_pilon.3
OG0012037	Mcavernosa11066-RA	Acerv_evm.model.Segkk3116_pilon.2
OG0012038	Mcavernosa00671-RA	Acerv_evm.model.Segkk3117_pilon.1
OG0012040	Mcavernosa00102-RA	Acerv_evm.model.Segkk3125_pilon.6
OG0012042	Mcavernosa13415-RA	Acerv_evm.model.Segkk3126_pilon.8
OG0012043	Mcavernosa13417-RA	Acerv_evm.model.Segkk3126_pilon.5
OG0012044	Mcavernosa13423-RA	Acerv_evm.model.Segkk3126_pilon.10
OG0012045	Mcavernosa11122-RA	Acerv_evm.model.Segkk3132_pilon.16
OG0012046	Mcavernosa11127-RA	Acerv_evm.model.Segkk3132_pilon.10
OG0012047	Mcavernosa11126-RA	Acerv_evm.model.Segkk3132_pilon.11
OG0012048	Mcavernosa11125-RA	Acerv_evm.model.Segkk3132_pilon.13
OG0012049	Mcavernosa11117-RA	Acerv_evm.model.Segkk3132_pilon.8
OG0012050	Mcavernosa03596-RA	Acerv_evm.model.Segkk3134_pilon.17
OG0012051	Mcavernosa02142-RA	Acerv_evm.model.Segkk3134_pilon.12
OG0012052	Mcavernosa02144-RA	Acerv_evm.model.Segkk3134_pilon.10
OG0012053	Mcavernosa02143-RA	Acerv_evm.model.Segkk3134_pilon.11
OG0012054	Mcavernosa26048-RA	Acerv_evm.model.Segkk3134_pilon.1
OG0012055	Mcavernosa34568-RA, Mcavernosa23090-RA	Acerv_evm.model.Segkk3136_pilon.9
OG0012056	Mcavernosa18593-RA	Acerv_evm.model.Segkk3137_pilon.3
OG0012057	Mcavernosa18592-RA	Acerv_evm.model.Segkk3137_pilon.2
OG0012059	Mcavernosa07519-RA	Acerv_evm.model.Segkk3139_pilon.8
OG0012060	Mcavernosa29652-RA	Acerv_evm.model.Segkk3139_pilon.1
OG0012061	Mcavernosa29651-RA	Acerv_evm.model.Segkk3139_pilon.2
OG0012064	Mcavernosa15728-RA	Acerv_evm.model.Segkk3139_pilon.12
OG0012065	Mcavernosa27956-RA	Acerv_evm.model.Segkk3142_pilon.13
OG0012066	Mcavernosa27958-RA	Acerv_evm.model.Segkk3142_pilon.11
OG0012067	Mcavernosa27959-RA	Acerv_evm.model.Segkk3142_pilon.10
OG0012068	Mcavernosa27960-RA	Acerv_evm.model.Segkk3142_pilon.9
OG0012069	Mcavernosa33054-RA	Acerv_evm.model.Segkk3142_pilon.8
OG0012070	Mcavernosa27967-RA	Acerv_evm.model.Segkk3142_pilon.3
OG0012071	Mcavernosa27963-RA	Acerv_evm.model.Segkk3142_pilon.6
OG0012072	Mcavernosa27966-RA	Acerv_evm.model.Segkk3142_pilon.4
OG0012073	Mcavernosa12682-RA	Acerv_evm.model.Segkk3145_pilon.4
OG0012074	Mcavernosa14092-RA	Acerv_evm.model.Segkk3145_pilon.1
OG0012075	Mcavernosa21716-RA	Acerv_evm.model.Segkk3145_pilon.9
OG0012077	Mcavernosa21718-RA	Acerv_evm.model.Segkk3145_pilon.12
OG0012078	Mcavernosa24289-RA	Acerv_evm.model.Segkk3145_pilon.13
OG0012079	Mcavernosa14091-RA	Acerv_evm.model.Segkk3145_pilon.2
OG0012080	Mcavernosa16947-RA	Acerv_evm.model.Segkk3146_pilon.3
OG0012081	Mcavernosa16949-RA	Acerv_evm.model.Segkk3146_pilon.2
OG0012082	Mcavernosa04020-RA	Acerv_evm.model.Segkk3156_pilon.1
OG0012083	Mcavernosa04547-RA	Acerv_evm.model.Segkk3157_pilon.1
OG0012084	Mcavernosa04545-RA	Acerv_evm.model.Segkk3157_pilon.2
OG0012085	Mcavernosa03555-RA	Acerv_evm.model.Segkk3157_pilon.4
OG0012086	Mcavernosa10163-RA	Acerv_evm.model.Segkk3159_pilon.12
OG0012087	Mcavernosa06401-RA	Acerv_evm.model.Segkk3160_pilon.1
OG0012090	Mcavernosa13834-RA	Acerv_evm.model.Segkk3163_pilon.1
OG0012091	Mcavernosa13835-RA	Acerv_evm.model.Segkk3163_pilon.2
OG0012092	Mcavernosa28237-RA	Acerv_evm.model.Segkk3165_pilon.21
OG0012093	Mcavernosa00781-RA	Acerv_evm.model.Segkk3165_pilon.9
OG0012094	Mcavernosa00784-RA	Acerv_evm.model.Segkk3165_pilon.7
OG0012095	Mcavernosa00778-RA	Acerv_evm.model.Segkk3165_pilon.10
OG0012097	Mcavernosa30149-RA	Acerv_evm.model.Segkk3167_pilon.4
OG0012098	Mcavernosa20029-RA	Acerv_evm.model.Segkk3167_pilon.7
OG0012099	Mcavernosa18476-RA	Acerv_evm.model.Segkk3167_pilon.21
OG0012100	Mcavernosa20027-RA	Acerv_evm.model.Segkk3167_pilon.26
OG0012101	Mcavernosa20026-RA	Acerv_evm.model.Segkk3167_pilon.25
OG0012102	Mcavernosa20025-RA	Acerv_evm.model.Segkk3167_pilon.24
OG0012104	Mcavernosa18502-RA	Acerv_evm.model.Segkk3167_pilon.11
OG0012105	Mcavernosa05905-RA	Acerv_evm.model.Segkk3171_pilon.7
OG0012106	Mcavernosa24323-RA	Acerv_evm.model.Segkk3172_pilon.3
OG0012108	Mcavernosa04883-RA	Acerv_evm.model.Segkk3175_pilon.14
OG0012109	Mcavernosa04869-RA	Acerv_evm.model.Segkk3175_pilon.2
OG0012110	Mcavernosa04878-RA	Acerv_evm.model.Segkk3175_pilon.7
OG0012111	Mcavernosa28641-RA	Acerv_evm.model.Segkk3176_pilon.6
OG0012112	Mcavernosa28639-RA	Acerv_evm.model.Segkk3176_pilon.7
OG0012113	Mcavernosa06083-RA	Acerv_evm.model.Segkk3176_pilon.1
OG0012114	Mcavernosa24856-RA, Mcavernosa24860-RA, Mcavernosa24859-RA	Acerv_evm.model.Segkk3177_pilon.6
OG0012115	Mcavernosa32221-RA	Acerv_evm.model.Segkk3179_pilon.25
OG0012116	Mcavernosa32213-RA	Acerv_evm.model.Segkk3179_pilon.20
OG0012117	Mcavernosa32230-RA	Acerv_evm.model.Segkk3179_pilon.23
