Orthogroup	Acerv_assembly_v1.0.protein	Mcavernosa.maker.proteins
OG0012477	Acerv_evm.model.Segkk3520_pilon.9	Mcavernosa13662-RA
OG0012478	Acerv_evm.model.Segkk3520_pilon.14	Mcavernosa33741-RA
OG0012479	Acerv_evm.model.Segkk3520_pilon.10	Mcavernosa13663-RA
OG0012480	Acerv_evm.model.Segkk3522_pilon.11	Mcavernosa03854-RA
OG0012481	Acerv_evm.model.Segkk3522_pilon.30	Mcavernosa03823-RA
OG0012482	Acerv_evm.model.Segkk3522_pilon.5	Mcavernosa03857-RA
OG0012483	Acerv_evm.model.Segkk3522_pilon.4	Mcavernosa03860-RA
OG0012484	Acerv_evm.model.Segkk3522_pilon.24	Mcavernosa03831-RA, Mcavernosa03832-RA
OG0012485	Acerv_evm.model.Segkk3522_pilon.26	Mcavernosa03829-RA
OG0012486	Acerv_evm.model.Segkk3525_pilon.10	Mcavernosa01999-RA
OG0012487	Acerv_evm.model.Segkk3525_pilon.6	Mcavernosa01996-RA
OG0012488	Acerv_evm.model.Segkk3525_pilon.4	Mcavernosa01995-RA
OG0012489	Acerv_evm.model.Segkk3525_pilon.5	Mcavernosa01994-RA
OG0012490	Acerv_evm.model.Segkk3529_pilon.3	Mcavernosa09946-RA
OG0012491	Acerv_evm.model.Segkk3529_pilon.1	Mcavernosa26050-RA
OG0012492	Acerv_evm.model.Segkk3537_pilon.12	Mcavernosa02557-RA
OG0012493	Acerv_evm.model.Segkk3537_pilon.11	Mcavernosa02558-RA
OG0012494	Acerv_evm.model.Segkk3537_pilon.15	Mcavernosa02580-RA
OG0012495	Acerv_evm.model.Segkk3537_pilon.22	Mcavernosa02574-RA
OG0012496	Acerv_evm.model.Segkk3541_pilon.3	Mcavernosa29055-RA
OG0012497	Acerv_evm.model.Segkk3548_pilon.4	Mcavernosa19342-RA
OG0012498	Acerv_evm.model.Segkk3548_pilon.6	Mcavernosa19350-RA
OG0012499	Acerv_evm.model.Segkk3548_pilon.11	Mcavernosa19351-RA
OG0012500	Acerv_evm.model.Segkk3549_pilon.1	Mcavernosa29115-RA
OG0012501	Acerv_evm.model.Segkk3552_pilon.8	Mcavernosa03798-RA
OG0012502	Acerv_evm.model.Segkk3552_pilon.12	Mcavernosa32107-RA
OG0012503	Acerv_evm.model.Segkk3554_pilon.1	Mcavernosa05330-RA
OG0012504	Acerv_evm.model.Segkk3554_pilon.6	Mcavernosa05333-RA
OG0012505	Acerv_evm.model.Segkk3554_pilon.4	Mcavernosa05332-RA
OG0012506	Acerv_evm.model.Segkk3556_pilon.1	Mcavernosa23588-RA
OG0012507	Acerv_evm.model.Segkk3556_pilon.3	Mcavernosa29077-RA
OG0012508	Acerv_evm.model.Segkk3569_pilon.1	Mcavernosa27544-RA
OG0012509	Acerv_evm.model.Segkk3574_pilon.4	Mcavernosa04455-RA
OG0012510	Acerv_evm.model.Segkk3578_pilon.3	Mcavernosa19643-RA
OG0012511	Acerv_evm.model.Segkk3578_pilon.4	Mcavernosa28581-RA
OG0012513	Acerv_evm.model.Segkk3579_pilon.10	Mcavernosa19401-RA
OG0012514	Acerv_evm.model.Segkk3579_pilon.19	Mcavernosa19416-RA
OG0012516	Acerv_evm.model.Segkk3585_pilon.1	Mcavernosa21610-RA
OG0012518	Acerv_evm.model.Segkk3591_pilon.20	Mcavernosa06507-RA
OG0012519	Acerv_evm.model.Segkk3591_pilon.17	Mcavernosa10765-RA
OG0012521	Acerv_evm.model.Segkk3591_pilon.19	Mcavernosa06506-RA
OG0012522	Acerv_evm.model.Segkk3591_pilon.22	Mcavernosa06509-RA
OG0012523	Acerv_evm.model.Segkk3591_pilon.23	Mcavernosa06510-RA
OG0012524	Acerv_evm.model.Segkk3591_pilon.26	Mcavernosa06513-RA
OG0012525	Acerv_evm.model.Segkk3591_pilon.24	Mcavernosa06511-RA
OG0012526	Acerv_evm.model.Segkk3591_pilon.8	Mcavernosa06500-RA
OG0012527	Acerv_evm.model.Segkk3592_pilon.4	Mcavernosa05921-RA
OG0012528	Acerv_evm.model.Segkk3592_pilon.5	Mcavernosa05922-RA
OG0012529	Acerv_evm.model.Segkk3592_pilon.8	Mcavernosa05926-RA
OG0012530	Acerv_evm.model.Segkk3592_pilon.2	Mcavernosa05918-RA
OG0012531	Acerv_evm.model.Segkk3592_pilon.3	Mcavernosa05920-RA
OG0012533	Acerv_evm.model.Segkk3594_pilon.4	Mcavernosa21129-RA
OG0012534	Acerv_evm.model.Segkk3615_pilon.1	Mcavernosa31288-RA
OG0012535	Acerv_evm.model.Segkk3615_pilon.3	Mcavernosa11277-RA
OG0012536	Acerv_evm.model.Segkk3615_pilon.8	Mcavernosa11288-RA
OG0012537	Acerv_evm.model.Segkk3615_pilon.9	Mcavernosa11285-RA
OG0012538	Acerv_evm.model.Segkk3615_pilon.10	Mcavernosa11284-RA
OG0012539	Acerv_evm.model.Segkk3619_pilon.8	Mcavernosa00200-RA
OG0012540	Acerv_evm.model.Segkk3635_pilon.5	Mcavernosa28089-RA
OG0012542	Acerv_evm.model.Segkk3636_pilon.8	Mcavernosa16117-RA
OG0012543	Acerv_evm.model.Segkk3636_pilon.5	Mcavernosa27121-RA
OG0012544	Acerv_evm.model.Segkk3636_pilon.7	Mcavernosa27116-RA
OG0012545	Acerv_evm.model.Segkk3636_pilon.3	Mcavernosa27122-RA
OG0012546	Acerv_evm.model.Segkk3637_pilon.41	Mcavernosa11087-RA
OG0012547	Acerv_evm.model.Segkk3637_pilon.44	Mcavernosa11094-RA
OG0012548	Acerv_evm.model.Segkk3637_pilon.46	Mcavernosa05755-RA
OG0012549	Acerv_evm.model.Segkk3637_pilon.14	Mcavernosa02446-RA
OG0012550	Acerv_evm.model.Segkk3637_pilon.12	Mcavernosa02443-RA
OG0012551	Acerv_evm.model.Segkk3637_pilon.13	Mcavernosa02444-RA
OG0012552	Acerv_evm.model.Segkk3637_pilon.11	Mcavernosa02442-RA
OG0012553	Acerv_evm.model.Segkk3637_pilon.37	Mcavernosa11083-RA
OG0012555	Acerv_evm.model.Segkk3637_pilon.50	Mcavernosa05757-RA
OG0012556	Acerv_evm.model.Segkk3638_pilon.13	Mcavernosa18417-RA
OG0012557	Acerv_evm.model.Segkk3639_pilon.4	Mcavernosa07274-RA
OG0012558	Acerv_evm.model.Segkk3640_pilon.3	Mcavernosa05698-RA
OG0012560	Acerv_evm.model.Segkk3640_pilon.10	Mcavernosa05690-RA
OG0012561	Acerv_evm.model.Segkk3640_pilon.11	Mcavernosa05688-RA
OG0012562	Acerv_evm.model.Segkk3641_pilon.9	Mcavernosa07788-RA
OG0012563	Acerv_evm.model.Segkk3641_pilon.5	Mcavernosa07789-RA
OG0012564	Acerv_evm.model.Segkk3641_pilon.14	Mcavernosa06463-RA
OG0012565	Acerv_evm.model.Segkk3641_pilon.13	Mcavernosa06464-RA
OG0012566	Acerv_evm.model.Segkk3643_pilon.25	Mcavernosa01375-RA
OG0012567	Acerv_evm.model.Segkk3643_pilon.27	Mcavernosa35225-RA, Mcavernosa22403-RA
OG0012568	Acerv_evm.model.Segkk3643_pilon.11	Mcavernosa09114-RA
OG0012569	Acerv_evm.model.Segkk3643_pilon.13	Mcavernosa09116-RA
OG0012570	Acerv_evm.model.Segkk3643_pilon.12	Mcavernosa09115-RA
OG0012571	Acerv_evm.model.Segkk3643_pilon.19	Mcavernosa09123-RA
OG0012572	Acerv_evm.model.Segkk3643_pilon.30	Mcavernosa12418-RA
OG0012573	Acerv_evm.model.Segkk3643_pilon.3	Mcavernosa01392-RA
OG0012574	Acerv_evm.model.Segkk3644_pilon.3	Mcavernosa01881-RA
OG0012575	Acerv_evm.model.Segkk3645_pilon.2	Mcavernosa24114-RA
OG0012576	Acerv_evm.model.Segkk3645_pilon.1	Mcavernosa24115-RA
OG0012577	Acerv_evm.model.Segkk3663_pilon.3	Mcavernosa11348-RA
OG0012578	Acerv_evm.model.Segkk3664_pilon.2	Mcavernosa02206-RA
OG0012579	Acerv_evm.model.Segkk3664_pilon.3	Mcavernosa02200-RA
OG0012580	Acerv_evm.model.Segkk3667_pilon.3	Mcavernosa29901-RA
OG0012581	Acerv_evm.model.Segkk3668_pilon.22	Mcavernosa29566-RA
OG0012582	Acerv_evm.model.Segkk3669_pilon.4	Mcavernosa31745-RA
OG0012584	Acerv_evm.model.Segkk3672_pilon.11	Mcavernosa19563-RA, Mcavernosa26630-RA
OG0012585	Acerv_evm.model.Segkk3672_pilon.10	Mcavernosa19209-RA
OG0012586	Acerv_evm.model.Segkk3673_pilon.4	Mcavernosa10556-RA
OG0012589	Acerv_evm.model.Segkk3673_pilon.10	Mcavernosa14002-RA
OG0012590	Acerv_evm.model.Segkk3674_pilon.1	Mcavernosa02802-RA
OG0012591	Acerv_evm.model.Segkk3684_pilon.20	Mcavernosa22429-RA
OG0012592	Acerv_evm.model.Segkk3684_pilon.6	Mcavernosa14030-RA
OG0012593	Acerv_evm.model.Segkk3684_pilon.13	Mcavernosa10911-RA
OG0012594	Acerv_evm.model.Segkk3685_pilon.16	Mcavernosa00160-RA
OG0012595	Acerv_evm.model.Segkk3686_pilon.1	Mcavernosa18548-RA
OG0012596	Acerv_evm.model.Segkk3686_pilon.2	Mcavernosa18547-RA
OG0012597	Acerv_evm.model.Segkk3691_pilon.7	Mcavernosa09694-RA
OG0012598	Acerv_evm.model.Segkk3691_pilon.4	Mcavernosa25217-RA
OG0012600	Acerv_evm.model.Segkk3691_pilon.1	Mcavernosa25221-RA
OG0012601	Acerv_evm.model.Segkk3692_pilon.22	Mcavernosa27239-RA
OG0012602	Acerv_evm.model.Segkk3692_pilon.7	Mcavernosa22249-RA
OG0012603	Acerv_evm.model.Segkk3692_pilon.5	Mcavernosa22247-RA
OG0012604	Acerv_evm.model.Segkk3692_pilon.3	Mcavernosa22241-RA
OG0012605	Acerv_evm.model.Segkk3692_pilon.20	Mcavernosa27237-RA
OG0012606	Acerv_evm.model.Segkk3692_pilon.21	Mcavernosa27238-RA
OG0012607	Acerv_evm.model.Segkk3692_pilon.16	Mcavernosa18054-RA
OG0012608	Acerv_evm.model.Segkk3692_pilon.15	Mcavernosa22256-RA
OG0012609	Acerv_evm.model.Segkk3692_pilon.14	Mcavernosa22257-RA
OG0012610	Acerv_evm.model.Segkk3692_pilon.13	Mcavernosa29269-RA
OG0012614	Acerv_evm.model.Segkk3700_pilon.16	Mcavernosa08358-RA
OG0012615	Acerv_evm.model.Segkk3700_pilon.7	Mcavernosa08349-RA
OG0012618	Acerv_evm.model.Segkk3710_pilon.3	Mcavernosa11448-RA
OG0012620	Acerv_evm.model.Segkk3712_pilon.8	Mcavernosa19282-RA
OG0012621	Acerv_evm.model.Segkk3712_pilon.6	Mcavernosa19273-RA
OG0012623	Acerv_evm.model.Segkk3729_pilon.5	Mcavernosa00043-RA
OG0012624	Acerv_evm.model.Segkk3730_pilon.23	Mcavernosa15370-RA
OG0012625	Acerv_evm.model.Segkk3730_pilon.7	Mcavernosa06353-RA
OG0012626	Acerv_evm.model.Segkk3730_pilon.5	Mcavernosa35013-RA
OG0012627	Acerv_evm.model.Segkk3737_pilon.6	Mcavernosa13626-RA
OG0012628	Acerv_evm.model.Segkk3738_pilon.5	Mcavernosa14340-RA
OG0012629	Acerv_evm.model.Segkk3739_pilon.6	Mcavernosa20554-RA
OG0012630	Acerv_evm.model.Segkk3741_pilon.20	Mcavernosa19690-RA
OG0012631	Acerv_evm.model.Segkk3743_pilon.6	Mcavernosa17282-RA
OG0012633	Acerv_evm.model.Segkk3743_pilon.1	Mcavernosa14301-RA
OG0012634	Acerv_evm.model.Segkk3743_pilon.2	Mcavernosa14300-RA
OG0012635	Acerv_evm.model.Segkk3743_pilon.8	Mcavernosa17278-RA
OG0012636	Acerv_evm.model.Segkk3757_pilon.3	Mcavernosa04061-RA
OG0012637	Acerv_evm.model.Segkk3757_pilon.8	Mcavernosa04041-RA
OG0012638	Acerv_evm.model.Segkk3757_pilon.6	Mcavernosa04043-RA
OG0012639	Acerv_evm.model.Segkk3757_pilon.2	Mcavernosa04062-RA
OG0012640	Acerv_evm.model.Segkk3757_pilon.11	Mcavernosa04036-RA
OG0012641	Acerv_evm.model.Segkk3757_pilon.19	Mcavernosa04026-RA
OG0012642	Acerv_evm.model.Segkk3761_pilon.1	Mcavernosa02272-RA
OG0012643	Acerv_evm.model.Segkk3764_pilon.5	Mcavernosa27367-RA
OG0012644	Acerv_evm.model.Segkk3764_pilon.4	Mcavernosa27368-RA
OG0012645	Acerv_evm.model.Segkk3765_pilon.7	Mcavernosa01990-RA
OG0012647	Acerv_evm.model.Segkk3767_pilon.8	Mcavernosa17183-RA
OG0012648	Acerv_evm.model.Segkk3767_pilon.9	Mcavernosa17181-RA
OG0012649	Acerv_evm.model.Segkk3767_pilon.6	Mcavernosa17185-RA
OG0012651	Acerv_evm.model.Segkk3767_pilon.7	Mcavernosa17184-RA
OG0012652	Acerv_evm.model.Segkk3768_pilon.5	Mcavernosa18320-RA
OG0012653	Acerv_evm.model.Segkk3768_pilon.7	Mcavernosa18326-RA
OG0012654	Acerv_evm.model.Segkk3772_pilon.3	Mcavernosa30854-RA
OG0012655	Acerv_evm.model.Segkk3772_pilon.4	Mcavernosa30853-RA
OG0012656	Acerv_evm.model.Segkk3776_pilon.2	Mcavernosa05734-RA
OG0012657	Acerv_evm.model.Segkk3778_pilon.23	Mcavernosa31542-RA
OG0012659	Acerv_evm.model.Segkk3778_pilon.18	Mcavernosa31535-RA, Mcavernosa31536-RA
OG0012660	Acerv_evm.model.Segkk3778_pilon.19	Mcavernosa31537-RA
OG0012661	Acerv_evm.model.Segkk3778_pilon.16	Mcavernosa31530-RA
OG0012662	Acerv_evm.model.Segkk3778_pilon.22	Mcavernosa31541-RA
OG0012663	Acerv_evm.model.Segkk3780_pilon.1	Mcavernosa11121-RA
OG0012664	Acerv_evm.model.Segkk3782_pilon.28	Mcavernosa06526-RA
OG0012665	Acerv_evm.model.Segkk3782_pilon.8	Mcavernosa34841-RA
OG0012666	Acerv_evm.model.Segkk3782_pilon.21	Mcavernosa01272-RA
OG0012667	Acerv_evm.model.Segkk3782_pilon.22	Mcavernosa01271-RA
OG0012668	Acerv_evm.model.Segkk3782_pilon.20	Mcavernosa01273-RA
OG0012669	Acerv_evm.model.Segkk3782_pilon.23	Mcavernosa06531-RA
OG0012670	Acerv_evm.model.Segkk3782_pilon.27	Mcavernosa06525-RA
OG0012671	Acerv_evm.model.Segkk3782_pilon.9	Mcavernosa34842-RA
OG0012672	Acerv_evm.model.Segkk3782_pilon.3	Mcavernosa04846-RA
OG0012673	Acerv_evm.model.Segkk3783_pilon.2	Mcavernosa04011-RA
OG0012674	Acerv_evm.model.Segkk3783_pilon.3	Mcavernosa05329-RA
OG0012675	Acerv_evm.model.Segkk3783_pilon.1	Mcavernosa04010-RA
OG0012677	Acerv_evm.model.Segkk3787_pilon.3	Mcavernosa17230-RA
OG0012678	Acerv_evm.model.Segkk3787_pilon.2, Acerv_evm.model.Segkk3787_pilon.1	Mcavernosa17229-RA
OG0012679	Acerv_evm.model.Segkk3795_pilon.9	Mcavernosa06186-RA
OG0012680	Acerv_evm.model.Segkk3798_pilon.1	Mcavernosa09675-RA
OG0012681	Acerv_evm.model.Segkk3798_pilon.2	Mcavernosa09674-RA
OG0012682	Acerv_evm.model.Segkk3798_pilon.6	Mcavernosa11823-RA
OG0012684	Acerv_evm.model.Segkk3799_pilon.11	Mcavernosa03670-RA
OG0012686	Acerv_evm.model.Segkk3799_pilon.13	Mcavernosa03672-RA
OG0012687	Acerv_evm.model.Segkk3799_pilon.12	Mcavernosa03673-RA
OG0012688	Acerv_evm.model.Segkk3799_pilon.14	Mcavernosa03675-RA
OG0012689	Acerv_evm.model.Segkk3799_pilon.18	Mcavernosa03680-RA
OG0012690	Acerv_evm.model.Segkk3802_pilon.11	Mcavernosa08037-RA
OG0012691	Acerv_evm.model.Segkk3803_pilon.1	Mcavernosa02391-RA
OG0012692	Acerv_evm.model.Segkk3804_pilon.10	Mcavernosa01101-RA
OG0012693	Acerv_evm.model.Segkk3804_pilon.16	Mcavernosa15718-RA
OG0012694	Acerv_evm.model.Segkk3804_pilon.15	Mcavernosa15715-RA
OG0012695	Acerv_evm.model.Segkk3804_pilon.22	Mcavernosa07498-RA
OG0012696	Acerv_evm.model.Segkk3804_pilon.21	Mcavernosa07497-RA
OG0012697	Acerv_evm.model.Segkk3804_pilon.5	Mcavernosa01093-RA
OG0012698	Acerv_evm.model.Segkk3804_pilon.9	Mcavernosa01100-RA
OG0012699	Acerv_evm.model.Segkk3804_pilon.20	Mcavernosa07495-RA
OG0012701	Acerv_evm.model.Segkk3807_pilon.11	Mcavernosa01259-RA
OG0012702	Acerv_evm.model.Segkk3807_pilon.10	Mcavernosa01262-RA
OG0012703	Acerv_evm.model.Segkk3809_pilon.4	Mcavernosa18701-RA
OG0012704	Acerv_evm.model.Segkk3809_pilon.8	Mcavernosa34781-RA
OG0012705	Acerv_evm.model.Segkk3812_pilon.4	Mcavernosa22607-RA
OG0012706	Acerv_evm.model.Segkk3813_pilon.4	Mcavernosa18875-RA
OG0012707	Acerv_evm.model.Segkk3813_pilon.5	Mcavernosa03043-RA
OG0012708	Acerv_evm.model.Segkk3813_pilon.3	Mcavernosa18867-RA
OG0012709	Acerv_evm.model.Segkk3815_pilon.2	Mcavernosa07083-RA
OG0012710	Acerv_evm.model.Segkk3815_pilon.1	Mcavernosa07084-RA
OG0012711	Acerv_evm.model.Segkk3817_pilon.2	Mcavernosa06721-RA
OG0012712	Acerv_evm.model.Segkk3817_pilon.6	Mcavernosa14562-RA
OG0012713	Acerv_evm.model.Segkk3818_pilon.2	Mcavernosa18358-RA
OG0012714	Acerv_evm.model.Segkk3818_pilon.5	Mcavernosa18360-RA
OG0012715	Acerv_evm.model.Segkk3818_pilon.8	Mcavernosa18368-RA
OG0012716	Acerv_evm.model.Segkk3818_pilon.11	Mcavernosa19318-RA
OG0012717	Acerv_evm.model.Segkk3819_pilon.11	Mcavernosa02706-RA
OG0012718	Acerv_evm.model.Segkk3819_pilon.12	Mcavernosa02708-RA
OG0012719	Acerv_evm.model.Segkk3819_pilon.14	Mcavernosa02713-RA
OG0012720	Acerv_evm.model.Segkk3819_pilon.9	Mcavernosa02705-RA
OG0012723	Acerv_evm.model.Segkk3826_pilon.3	Mcavernosa25621-RA
OG0012725	Acerv_evm.model.Segkk3826_pilon.7	Mcavernosa14480-RA
OG0012726	Acerv_evm.model.Segkk3827_pilon.9	Mcavernosa07767-RA
OG0012727	Acerv_evm.model.Segkk3827_pilon.1	Mcavernosa11264-RA
OG0012729	Acerv_evm.model.Segkk3827_pilon.2	Mcavernosa11263-RA
OG0012731	Acerv_evm.model.Segkk3827_pilon.12	Mcavernosa07766-RA
OG0012732	Acerv_evm.model.Segkk3845_pilon.8	Mcavernosa03164-RA
OG0012733	Acerv_evm.model.Segkk3845_pilon.21	Mcavernosa06445-RA
OG0012734	Acerv_evm.model.Segkk3845_pilon.5	Mcavernosa32130-RA
OG0012736	Acerv_evm.model.Segkk3848_pilon.2	Mcavernosa10563-RA
OG0012737	Acerv_evm.model.Segkk3850_pilon.3	Mcavernosa03111-RA
OG0012738	Acerv_evm.model.Segkk3852_pilon.2	Mcavernosa12710-RA
OG0012739	Acerv_evm.model.Segkk3852_pilon.5	Mcavernosa12706-RA
OG0012740	Acerv_evm.model.Segkk3855_pilon.6	Mcavernosa31758-RA
OG0012741	Acerv_evm.model.Segkk3855_pilon.4	Mcavernosa31752-RA
OG0012742	Acerv_evm.model.Segkk3855_pilon.5	Mcavernosa31756-RA
OG0012744	Acerv_evm.model.Segkk3857_pilon.39, Acerv_evm.model.Segkk3992_pilon.7, Acerv_evm.model.Segkk4038_pilon.5	Mcavernosa24728-RA
OG0012745	Acerv_evm.model.Segkk3858_pilon.9	Mcavernosa21138-RA
OG0012746	Acerv_evm.model.Segkk3861_pilon.1	Mcavernosa26284-RA
OG0012747	Acerv_evm.model.Segkk3861_pilon.2	Mcavernosa26281-RA
OG0012748	Acerv_evm.model.Segkk3862_pilon.2	Mcavernosa07488-RA
OG0012749	Acerv_evm.model.Segkk3862_pilon.3	Mcavernosa07489-RA
OG0012750	Acerv_evm.model.Segkk3862_pilon.4	Mcavernosa07490-RA
OG0012751	Acerv_evm.model.Segkk3862_pilon.6	Mcavernosa23755-RA
OG0012752	Acerv_evm.model.Segkk3862_pilon.7	Mcavernosa23754-RA
OG0012753	Acerv_evm.model.Segkk3862_pilon.8	Mcavernosa07479-RA
OG0012754	Acerv_evm.model.Segkk3865_pilon.8	Mcavernosa15829-RA
OG0012755	Acerv_evm.model.Segkk3865_pilon.2	Mcavernosa23074-RA
OG0012756	Acerv_evm.model.Segkk3865_pilon.7	Mcavernosa15828-RA
OG0012757	Acerv_evm.model.Segkk3869_pilon.5	Mcavernosa18161-RA
OG0012758	Acerv_evm.model.Segkk3869_pilon.4	Mcavernosa18165-RA
OG0012759	Acerv_evm.model.Segkk3871_pilon.17	Mcavernosa13991-RA
OG0012760	Acerv_evm.model.Segkk3871_pilon.10	Mcavernosa26202-RA
OG0012761	Acerv_evm.model.Segkk3879_pilon.1	Mcavernosa25366-RA
OG0012762	Acerv_evm.model.Segkk3879_pilon.4	Mcavernosa09085-RA
OG0012763	Acerv_evm.model.Segkk3879_pilon.5	Mcavernosa09083-RA
OG0012764	Acerv_evm.model.Segkk3879_pilon.2	Mcavernosa25367-RA
OG0012765	Acerv_evm.model.Segkk3880_pilon.2	Mcavernosa30905-RA
OG0012766	Acerv_evm.model.Segkk3880_pilon.3	Mcavernosa30907-RA
OG0012767	Acerv_evm.model.Segkk3883_pilon.19	Mcavernosa15941-RA
OG0012768	Acerv_evm.model.Segkk3883_pilon.18	Mcavernosa15939-RA
OG0012769	Acerv_evm.model.Segkk3886_pilon.2	Mcavernosa11214-RA
OG0012770	Acerv_evm.model.Segkk3893_pilon.1	Mcavernosa06641-RA
OG0012771	Acerv_evm.model.Segkk3899_pilon.1	Mcavernosa23319-RA
OG0012772	Acerv_evm.model.Segkk3900_pilon.40	Mcavernosa18213-RA
OG0012773	Acerv_evm.model.Segkk3900_pilon.51	Mcavernosa32932-RA, Mcavernosa18225-RA
OG0012774	Acerv_evm.model.Segkk3900_pilon.56	Mcavernosa18220-RA
OG0012775	Acerv_evm.model.Segkk3900_pilon.25	Mcavernosa18206-RA
OG0012776	Acerv_evm.model.Segkk3900_pilon.15	Mcavernosa18198-RA
OG0012777	Acerv_evm.model.Segkk3900_pilon.10	Mcavernosa18197-RA
OG0012778	Acerv_evm.model.Segkk3900_pilon.5	Mcavernosa15687-RA
OG0012779	Acerv_evm.model.Segkk3900_pilon.6	Mcavernosa21220-RA
OG0012781	Acerv_evm.model.Segkk3903_pilon.1	Mcavernosa23178-RA
OG0012782	Acerv_evm.model.Segkk3904_pilon.28	Mcavernosa18583-RA
OG0012783	Acerv_evm.model.Segkk3904_pilon.29	Mcavernosa18581-RA
OG0012784	Acerv_evm.model.Segkk3904_pilon.3	Mcavernosa31935-RA
OG0012785	Acerv_evm.model.Segkk3904_pilon.4	Mcavernosa31936-RA
OG0012786	Acerv_evm.model.Segkk3904_pilon.30	Mcavernosa18580-RA
OG0012788	Acerv_evm.model.Segkk3905_pilon.16	Mcavernosa17934-RA
OG0012789	Acerv_evm.model.Segkk3905_pilon.17	Mcavernosa28490-RA
OG0012790	Acerv_evm.model.Segkk3913_pilon.3	Mcavernosa22634-RA
OG0012792	Acerv_evm.model.Segkk3913_pilon.5	Mcavernosa22636-RA
OG0012793	Acerv_evm.model.Segkk3913_pilon.4	Mcavernosa22635-RA
OG0012794	Acerv_evm.model.Segkk3916_pilon.4	Mcavernosa20868-RA
OG0012795	Acerv_evm.model.Segkk3937_pilon.23	Mcavernosa03550-RA
OG0012796	Acerv_evm.model.Segkk3937_pilon.21	Mcavernosa26171-RA
OG0012797	Acerv_evm.model.Segkk3939_pilon.6	Mcavernosa09152-RA
OG0012798	Acerv_evm.model.Segkk3939_pilon.7	Mcavernosa09151-RA
OG0012799	Acerv_evm.model.Segkk3939_pilon.17	Mcavernosa09137-RA
OG0012800	Acerv_evm.model.Segkk3939_pilon.19	Mcavernosa09133-RA
OG0012801	Acerv_evm.model.Segkk3939_pilon.5	Mcavernosa09153-RA
OG0012803	Acerv_evm.model.Segkk3940_pilon.5	Mcavernosa02703-RA
OG0012805	Acerv_evm.model.Segkk3940_pilon.42	Mcavernosa00115-RA
OG0012806	Acerv_evm.model.Segkk3940_pilon.41	Mcavernosa00117-RA
OG0012807	Acerv_evm.model.Segkk3940_pilon.39	Mcavernosa00119-RA
OG0012808	Acerv_evm.model.Segkk3945_pilon.16	Mcavernosa14227-RA
OG0012809	Acerv_evm.model.Segkk3945_pilon.9	Mcavernosa14216-RA
OG0012810	Acerv_evm.model.Segkk3945_pilon.11	Mcavernosa14220-RA
OG0012811	Acerv_evm.model.Segkk3946_pilon.3	Mcavernosa02164-RA
OG0012812	Acerv_evm.model.Segkk3946_pilon.1	Mcavernosa02162-RA
OG0012813	Acerv_evm.model.Segkk3949_pilon.2	Mcavernosa07303-RA
OG0012814	Acerv_evm.model.Segkk3949_pilon.6	Mcavernosa31245-RA
OG0012815	Acerv_evm.model.Segkk3951_pilon.2	Mcavernosa00959-RA
OG0012816	Acerv_evm.model.Segkk3951_pilon.1	Mcavernosa00961-RA
OG0012818	Acerv_evm.model.Segkk3957_pilon.7	Mcavernosa07219-RA
OG0012819	Acerv_evm.model.Segkk3957_pilon.13	Mcavernosa15122-RA
OG0012821	Acerv_evm.model.Segkk3957_pilon.4	Mcavernosa24099-RA
OG0012822	Acerv_evm.model.Segkk3959_pilon.21	Mcavernosa21011-RA
OG0012823	Acerv_evm.model.Segkk3959_pilon.27	Mcavernosa21003-RA
OG0012825	Acerv_evm.model.Segkk3959_pilon.7	Mcavernosa05463-RA
OG0012826	Acerv_evm.model.Segkk3959_pilon.6	Mcavernosa05461-RA
OG0012827	Acerv_evm.model.Segkk3959_pilon.19	Mcavernosa21016-RA
OG0012828	Acerv_evm.model.Segkk3959_pilon.17	Mcavernosa23326-RA
OG0012829	Acerv_evm.model.Segkk3959_pilon.16	Mcavernosa21015-RA
OG0012830	Acerv_evm.model.Segkk3959_pilon.11	Mcavernosa05476-RA
OG0012832	Acerv_evm.model.Segkk3961_pilon.21	Mcavernosa25961-RA
OG0012833	Acerv_evm.model.Segkk3961_pilon.22	Mcavernosa25963-RA
OG0012834	Acerv_evm.model.Segkk3961_pilon.4	Mcavernosa04716-RA
OG0012835	Acerv_evm.model.Segkk3961_pilon.11	Mcavernosa04708-RA
OG0012836	Acerv_evm.model.Segkk3961_pilon.12	Mcavernosa04702-RA
OG0012837	Acerv_evm.model.Segkk3961_pilon.13	Mcavernosa04704-RA
OG0012838	Acerv_evm.model.Segkk3961_pilon.6	Mcavernosa04712-RA
OG0012839	Acerv_evm.model.Segkk3961_pilon.33	Mcavernosa04924-RA
OG0012841	Acerv_evm.model.Segkk3962_pilon.9	Mcavernosa11205-RA
OG0012842	Acerv_evm.model.Segkk3962_pilon.5	Mcavernosa11199-RA
OG0012843	Acerv_evm.model.Segkk3962_pilon.4	Mcavernosa11197-RA
OG0012844	Acerv_evm.model.Segkk3962_pilon.7	Mcavernosa11202-RA
OG0012846	Acerv_evm.model.Segkk3972_pilon.12	Mcavernosa32033-RA
OG0012848	Acerv_evm.model.Segkk3973_pilon.6	Mcavernosa24363-RA
OG0012849	Acerv_evm.model.Segkk3973_pilon.15	Mcavernosa24375-RA
OG0012850	Acerv_evm.model.Segkk3973_pilon.14	Mcavernosa24374-RA
OG0012851	Acerv_evm.model.Segkk3974_pilon.1	Mcavernosa15466-RA
