"","prot","Predict","GO_term"
"43790","Mcavernosa05006-RA","Pfam","GO:0005525"
"43791","Mcavernosa05006-RA","CDD","GO:0005525"
"43792","Mcavernosa34465-RA","SUPERFAMILY","GO:0005509,GO:0005544"
"43793","Mcavernosa34465-RA","Gene3D","GO:0005509,GO:0005544"
"43794","Mcavernosa34465-RA","SUPERFAMILY","GO:0005509,GO:0005544"
"43795","Mcavernosa34465-RA","Pfam","GO:0005509,GO:0005544"
"43796","Mcavernosa23889-RA","ProSitePatterns","GO:0016787"
"43797","Mcavernosa23889-RA","SUPERFAMILY","GO:0016787"
"43798","Mcavernosa23889-RA","ProSiteProfiles","GO:0016787"
"43799","Mcavernosa23889-RA","PRINTS","GO:0006281,GO:0008413"
"43800","Mcavernosa23889-RA","PRINTS","GO:0006281,GO:0008413"
"43801","Mcavernosa23889-RA","PRINTS","GO:0006281,GO:0008413"
"43802","Mcavernosa23889-RA","PRINTS","GO:0006281,GO:0008413"
"43803","Mcavernosa23889-RA","PRINTS","GO:0006281,GO:0008413"
"43804","Mcavernosa23889-RA","PRINTS","GO:0006281,GO:0008413"
"43805","Mcavernosa23889-RA","PRINTS","GO:0006281,GO:0008413"
"43806","Mcavernosa23889-RA","Pfam","GO:0016787"
"43807","Mcavernosa03736-RA","Pfam","GO:0004842"
"43808","Mcavernosa03736-RA","SUPERFAMILY","GO:0004842"
"43809","Mcavernosa03736-RA","SMART","GO:0004842"
"43810","Mcavernosa03736-RA","ProSiteProfiles","GO:0004842"
"43811","Mcavernosa18863-RA","ProSiteProfiles","GO:0003700,GO:0006355,GO:0043565"
"43812","Mcavernosa18863-RA","CDD","GO:0003700,GO:0006355,GO:0043565"
"43813","Mcavernosa18863-RA","ProSitePatterns","GO:0003700,GO:0006355,GO:0043565"
"43814","Mcavernosa18863-RA","SMART","GO:0003700,GO:0006355,GO:0043565"
"43815","Mcavernosa18863-RA","PRINTS","GO:0003700,GO:0006355,GO:0043565"
"43816","Mcavernosa18863-RA","PRINTS","GO:0003700,GO:0006355,GO:0043565"
"43817","Mcavernosa18863-RA","PRINTS","GO:0003700,GO:0006355,GO:0043565"
"43818","Mcavernosa18863-RA","ProSitePatterns","GO:0003700,GO:0006355,GO:0043565"
"43819","Mcavernosa18863-RA","Pfam","GO:0003700,GO:0006355,GO:0043565"
"43820","Mcavernosa30327-RA","PRINTS","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"43821","Mcavernosa30327-RA","PRINTS","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"43822","Mcavernosa30327-RA","PRINTS","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"43823","Mcavernosa30327-RA","PRINTS","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"43824","Mcavernosa30327-RA","PRINTS","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"43825","Mcavernosa30327-RA","PRINTS","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"43826","Mcavernosa30327-RA","Pfam","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"43827","Mcavernosa30327-RA","Gene3D","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"43828","Mcavernosa30327-RA","SUPERFAMILY","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"43829","Mcavernosa30327-RA","PRINTS","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"43830","Mcavernosa30327-RA","PRINTS","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"43831","Mcavernosa30327-RA","PRINTS","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"43832","Mcavernosa30327-RA","PRINTS","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"43833","Mcavernosa30327-RA","ProSitePatterns","GO:0016705,GO:0055114"
"43834","Mcavernosa03003-RA","SUPERFAMILY","GO:0005515"
"43835","Mcavernosa03003-RA","Gene3D","GO:0005096,GO:0051056"
"43836","Mcavernosa03003-RA","SMART","GO:0005515"
"43837","Mcavernosa03003-RA","Pfam","GO:0005096,GO:0051056"
"43838","Mcavernosa03003-RA","SUPERFAMILY","GO:0005096,GO:0051056"
"43839","Mcavernosa03003-RA","Gene3D","GO:0005515"
"43840","Mcavernosa03003-RA","Pfam","GO:0005515"
"43841","Mcavernosa03003-RA","ProSiteProfiles","GO:0005096,GO:0051056"
"43842","Mcavernosa03003-RA","ProSiteProfiles","GO:0005515"
"43843","Mcavernosa23401-RA","Pfam","GO:0008146"
"43844","Mcavernosa03658-RA","ProSiteProfiles","GO:0007165"
"43845","Mcavernosa03658-RA","CDD","GO:0005515"
"43846","Mcavernosa03658-RA","Pfam","GO:0007165"
"43847","Mcavernosa03658-RA","Pfam","GO:0007165"
"43848","Mcavernosa03658-RA","SMART","GO:0007165"
"43849","Mcavernosa03658-RA","SMART","GO:0007165"
"43850","Mcavernosa03658-RA","Pfam","GO:0005515"
"43851","Mcavernosa03658-RA","SUPERFAMILY","GO:0005515"
"43852","Mcavernosa03658-RA","ProSiteProfiles","GO:0007165"
"43853","Mcavernosa15783-RA","ProSitePatterns","GO:0016740"
"43854","Mcavernosa15783-RA","Pfam","GO:0009058,GO:0030170"
"43855","Mcavernosa15783-RA","Gene3D","GO:0003824"
"43856","Mcavernosa15783-RA","TIGRFAM","GO:0006567,GO:0008890"
"43857","Mcavernosa15783-RA","Gene3D","GO:0003824"
"43858","Mcavernosa15668-RA","SUPERFAMILY","GO:0005515"
"43859","Mcavernosa15668-RA","Gene3D","GO:0005515"
"43860","Mcavernosa15668-RA","SMART","GO:0005515"
"43861","Mcavernosa15668-RA","SMART","GO:0005515"
"43862","Mcavernosa15668-RA","SMART","GO:0005515"
"43863","Mcavernosa15668-RA","SMART","GO:0005515"
"43864","Mcavernosa15668-RA","SMART","GO:0005515"
"43865","Mcavernosa15668-RA","ProSiteProfiles","GO:0005515"
"43866","Mcavernosa15668-RA","ProSiteProfiles","GO:0005515"
"43867","Mcavernosa15668-RA","Pfam","GO:0005515"
"43868","Mcavernosa15668-RA","Pfam","GO:0005515"
"43869","Mcavernosa15668-RA","Pfam","GO:0005515"
"43870","Mcavernosa15668-RA","Pfam","GO:0005515"
"43871","Mcavernosa15668-RA","Gene3D","GO:0005515"
"43872","Mcavernosa15668-RA","Gene3D","GO:0005515"
"43873","Mcavernosa15668-RA","ProSiteProfiles","GO:0005515"
"43874","Mcavernosa15668-RA","ProSiteProfiles","GO:0005515"
"43875","Mcavernosa11437-RA","Pfam","GO:0006812,GO:0008324,GO:0016021,GO:0055085"
"43876","Mcavernosa11437-RA","TIGRFAM","GO:0006812,GO:0008324,GO:0016021,GO:0055085"
"43877","Mcavernosa30346-RA","ProSiteProfiles","GO:0005515"
"43878","Mcavernosa30346-RA","SUPERFAMILY","GO:0005515"
"43879","Mcavernosa30346-RA","Pfam","GO:0005515"
"43880","Mcavernosa30346-RA","CDD","GO:0005515"
"43881","Mcavernosa30346-RA","SMART","GO:0005515"
"43882","Mcavernosa29544-RA","Pfam","GO:0004045"
"43883","Mcavernosa29544-RA","CDD","GO:0004045"
"43884","Mcavernosa29544-RA","SUPERFAMILY","GO:0004045"
"43885","Mcavernosa29544-RA","Gene3D","GO:0004045"
"43886","Mcavernosa03729-RA","Pfam","GO:0003676,GO:0005524"
"43887","Mcavernosa03729-RA","ProSiteProfiles","GO:0004386"
"43888","Mcavernosa09618-RA","Pfam","GO:0008168,GO:0032259"
"43889","Mcavernosa09618-RA","Pfam","GO:0008168,GO:0032259"
"43890","Mcavernosa34403-RA","Pfam","GO:0016702,GO:0046872,GO:0055114"
"43891","Mcavernosa25738-RA","Pfam","GO:0015889,GO:0031419"
"43892","Mcavernosa17047-RA","Pfam","GO:0051260"
"43893","Mcavernosa17047-RA","PRINTS","GO:0005249,GO:0006813,GO:0008076"
"43894","Mcavernosa17047-RA","PRINTS","GO:0005249,GO:0006813,GO:0008076"
"43895","Mcavernosa17047-RA","PRINTS","GO:0005249,GO:0006813,GO:0008076"
"43896","Mcavernosa17047-RA","PRINTS","GO:0005249,GO:0006813,GO:0008076"
"43897","Mcavernosa17047-RA","SMART","GO:0005515"
"43898","Mcavernosa17047-RA","Pfam","GO:0005216,GO:0006811,GO:0016020,GO:0055085"
"43899","Mcavernosa17047-RA","PRINTS","GO:0005249,GO:0006813,GO:0008076"
"43900","Mcavernosa17047-RA","PRINTS","GO:0005249,GO:0006813,GO:0008076"
"43901","Mcavernosa17047-RA","PRINTS","GO:0005249,GO:0006813,GO:0008076"
"43902","Mcavernosa17047-RA","PRINTS","GO:0005249,GO:0006813,GO:0008076"
"43903","Mcavernosa28760-RA","Pfam","GO:0005839,GO:0051603"
"43904","Mcavernosa13819-RA","ProSitePatterns","GO:0005509"
"43905","Mcavernosa13819-RA","SUPERFAMILY","GO:0005509,GO:0005515"
"43906","Mcavernosa13819-RA","Pfam","GO:0005509,GO:0005783,GO:0006457,GO:0051082"
"43907","Mcavernosa13819-RA","Pfam","GO:0005509,GO:0005783,GO:0006457,GO:0051082"
"43908","Mcavernosa13819-RA","ProSitePatterns","GO:0005509"
"43909","Mcavernosa13819-RA","PRINTS","GO:0005509,GO:0005783,GO:0006457,GO:0051082"
"43910","Mcavernosa13819-RA","PRINTS","GO:0005509,GO:0005783,GO:0006457,GO:0051082"
"43911","Mcavernosa13819-RA","PRINTS","GO:0005509,GO:0005783,GO:0006457,GO:0051082"
"43912","Mcavernosa13819-RA","PRINTS","GO:0005509,GO:0005783,GO:0006457,GO:0051082"
"43913","Mcavernosa13819-RA","Gene3D","GO:0005509,GO:0005515"
"43914","Mcavernosa14589-RA","Pfam","GO:0022857,GO:0055085"
"43915","Mcavernosa24175-RA","Pfam","GO:0000159,GO:0007165,GO:0019888"
"43916","Mcavernosa12919-RA","ProSiteProfiles","GO:0005515"
"43917","Mcavernosa12919-RA","ProSiteProfiles","GO:0005515"
"43918","Mcavernosa12919-RA","ProSiteProfiles","GO:0005515"
"43919","Mcavernosa14081-RA","Gene3D","GO:0035556"
"43920","Mcavernosa14081-RA","SMART","GO:0035556"
"43921","Mcavernosa14081-RA","SMART","GO:0035556"
"43922","Mcavernosa14081-RA","ProSiteProfiles","GO:0035556"
"43923","Mcavernosa14081-RA","ProSiteProfiles","GO:0004672,GO:0005524,GO:0006468"
"43924","Mcavernosa14081-RA","Pfam","GO:0035556"
"43925","Mcavernosa14081-RA","Pfam","GO:0035556"
"43926","Mcavernosa14081-RA","ProSiteProfiles","GO:0035556"
"43927","Mcavernosa14081-RA","Gene3D","GO:0035556"
"43928","Mcavernosa14081-RA","SUPERFAMILY","GO:0035556"
"43929","Mcavernosa14081-RA","Pfam","GO:0004672,GO:0005524,GO:0006468"
"43930","Mcavernosa14081-RA","SUPERFAMILY","GO:0035556"
"43931","Mcavernosa14081-RA","ProSitePatterns","GO:0004672,GO:0006468"
"43932","Mcavernosa14081-RA","SMART","GO:0004672,GO:0005524,GO:0006468"
"43933","Mcavernosa18673-RA","Pfam","GO:0005216,GO:0006811,GO:0016020,GO:0055085"
"43934","Mcavernosa13109-RA","Pfam","GO:0006659"
"43935","Mcavernosa13415-RA","CDD","GO:0042256,GO:0043022"
"43936","Mcavernosa13415-RA","SMART","GO:0042256,GO:0043022"
"43937","Mcavernosa13415-RA","TIGRFAM","GO:0042256,GO:0043022"
"43938","Mcavernosa13415-RA","Hamap","GO:0042256,GO:0043022"
"43939","Mcavernosa13415-RA","Pfam","GO:0042256,GO:0043022"
"43940","Mcavernosa18181-RA","Pfam","GO:0006487,GO:0030144"
"43941","Mcavernosa14681-RA","Gene3D","GO:0016972,GO:0055114"
"43942","Mcavernosa14681-RA","SUPERFAMILY","GO:0016972,GO:0055114"
"43943","Mcavernosa14681-RA","ProSiteProfiles","GO:0016972,GO:0055114"
"43944","Mcavernosa14681-RA","Pfam","GO:0016972,GO:0055114"
"43945","Mcavernosa27197-RA","Pfam","GO:0003723,GO:0004000,GO:0006396"
"43946","Mcavernosa27197-RA","ProSiteProfiles","GO:0003723,GO:0004000,GO:0006396"
"43947","Mcavernosa12131-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"43948","Mcavernosa12131-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"43949","Mcavernosa12131-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"43950","Mcavernosa12131-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"43951","Mcavernosa12131-RA","Pfam","GO:0005230,GO:0006811,GO:0016021"
"43952","Mcavernosa12131-RA","Gene3D","GO:0005230,GO:0006811,GO:0016021"
"43953","Mcavernosa12131-RA","SUPERFAMILY","GO:0005230,GO:0006811,GO:0016021"
"43954","Mcavernosa12131-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"43955","Mcavernosa12131-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"43956","Mcavernosa12131-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"43957","Mcavernosa12131-RA","Pfam","GO:0006811,GO:0016021"
"43958","Mcavernosa12131-RA","SUPERFAMILY","GO:0006811,GO:0016021"
"43959","Mcavernosa12131-RA","TIGRFAM","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"43960","Mcavernosa18515-RA","ProSiteProfiles","GO:0000049"
"43961","Mcavernosa18515-RA","Pfam","GO:0000049"
"43962","Mcavernosa12418-RA","Pfam","GO:0005524,GO:0016887"
"43963","Mcavernosa20557-RA","ProSiteProfiles","GO:0005515"
"43964","Mcavernosa20557-RA","Pfam","GO:0005515"
"43965","Mcavernosa20557-RA","Pfam","GO:0005515"
"43966","Mcavernosa20557-RA","ProSiteProfiles","GO:0005515"
"43967","Mcavernosa20557-RA","SMART","GO:0005515"
"43968","Mcavernosa20557-RA","SMART","GO:0005515"
"43969","Mcavernosa20557-RA","SMART","GO:0005515"
"43970","Mcavernosa20557-RA","SMART","GO:0005515"
"43971","Mcavernosa19003-RA","TIGRFAM","GO:0005525"
"43972","Mcavernosa19003-RA","Pfam","GO:0003924,GO:0005525"
"43973","Mcavernosa06205-RA","ProSiteProfiles","GO:0005515"
"43974","Mcavernosa06205-RA","ProSiteProfiles","GO:0005515"
"43975","Mcavernosa06205-RA","ProSiteProfiles","GO:0005515"
"43976","Mcavernosa06205-RA","ProSiteProfiles","GO:0005515"
"43977","Mcavernosa06205-RA","ProSiteProfiles","GO:0005515"
"43978","Mcavernosa06205-RA","Gene3D","GO:0005515"
"43979","Mcavernosa06205-RA","Gene3D","GO:0005515"
"43980","Mcavernosa06205-RA","Gene3D","GO:0005515"
"43981","Mcavernosa06205-RA","ProSiteProfiles","GO:0005515"
"43982","Mcavernosa06205-RA","ProSiteProfiles","GO:0005515"
"43983","Mcavernosa06205-RA","SUPERFAMILY","GO:0005515"
"43984","Mcavernosa06205-RA","ProSiteProfiles","GO:0005515"
"43985","Mcavernosa06205-RA","ProSiteProfiles","GO:0005515"
"43986","Mcavernosa06205-RA","SMART","GO:0005515"
"43987","Mcavernosa06205-RA","SMART","GO:0005515"
"43988","Mcavernosa06205-RA","SMART","GO:0005515"
"43989","Mcavernosa06205-RA","SMART","GO:0005515"
"43990","Mcavernosa06205-RA","SMART","GO:0005515"
"43991","Mcavernosa06205-RA","SMART","GO:0005515"
"43992","Mcavernosa06205-RA","SMART","GO:0005515"
"43993","Mcavernosa06205-RA","SMART","GO:0005515"
"43994","Mcavernosa06205-RA","SMART","GO:0005515"
"43995","Mcavernosa06205-RA","SMART","GO:0005515"
"43996","Mcavernosa06205-RA","Gene3D","GO:0005515"
"43997","Mcavernosa06205-RA","SUPERFAMILY","GO:0005515"
"43998","Mcavernosa06205-RA","ProSiteProfiles","GO:0005515"
"43999","Mcavernosa06205-RA","SUPERFAMILY","GO:0005515"
"44000","Mcavernosa06205-RA","SUPERFAMILY","GO:0005515"
"44001","Mcavernosa06205-RA","ProSiteProfiles","GO:0005515"
"44002","Mcavernosa31957-RA","Pfam","GO:0071821"
"44003","Mcavernosa31957-RA","Gene3D","GO:0046982"
"44004","Mcavernosa31957-RA","SUPERFAMILY","GO:0046982"
"44005","Mcavernosa27661-RA","Pfam","GO:0005515"
"44006","Mcavernosa06786-RA","SUPERFAMILY","GO:0003779"
"44007","Mcavernosa06786-RA","Pfam","GO:0001726,GO:0005200,GO:0005925"
"44008","Mcavernosa06786-RA","SUPERFAMILY","GO:0003779"
"44009","Mcavernosa13608-RA","Pfam","GO:0005779,GO:0016559"
"44010","Mcavernosa04617-RA","Pfam","GO:0003676"
"44011","Mcavernosa32647-RA","SMART","GO:0005515"
"44012","Mcavernosa32647-RA","ProSiteProfiles","GO:0005515"
"44013","Mcavernosa32647-RA","Pfam","GO:0005515"
"44014","Mcavernosa21901-RA","Gene3D","GO:0046983"
"44015","Mcavernosa21901-RA","SUPERFAMILY","GO:0046983"
"44016","Mcavernosa21901-RA","Pfam","GO:0046983"
"44017","Mcavernosa21901-RA","CDD","GO:0046983"
"44018","Mcavernosa21901-RA","ProSiteProfiles","GO:0046983"
"44019","Mcavernosa13397-RA","Pfam","GO:0016301"
"44020","Mcavernosa13397-RA","ProSiteProfiles","GO:0016301"
"44021","Mcavernosa13397-RA","Gene3D","GO:0003951"
"44022","Mcavernosa23166-RA","Pfam","GO:0016491,GO:0055114"
"44023","Mcavernosa00513-RA","Pfam","GO:0005509,GO:0007156"
"44024","Mcavernosa30050-RA","Pfam","GO:0043015"
"44025","Mcavernosa19498-RA","Pfam","GO:0005515"
"44026","Mcavernosa19498-RA","ProSiteProfiles","GO:0005515"
"44027","Mcavernosa12645-RA","SMART","GO:0005509"
"44028","Mcavernosa12645-RA","SMART","GO:0005509"
"44029","Mcavernosa06294-RA","Gene3D","GO:0005515"
"44030","Mcavernosa34022-RA","Gene3D","GO:0005515"
"44031","Mcavernosa34022-RA","SUPERFAMILY","GO:0005515"
"44032","Mcavernosa34022-RA","ProSiteProfiles","GO:0005515"
"44033","Mcavernosa34022-RA","ProSiteProfiles","GO:0005515"
"44034","Mcavernosa04160-RA","Pfam","GO:0003824"
"44035","Mcavernosa27415-RA","SMART","GO:0005515"
"44036","Mcavernosa27415-RA","SMART","GO:0005515"
"44037","Mcavernosa27415-RA","SMART","GO:0005515"
"44038","Mcavernosa27415-RA","ProSiteProfiles","GO:0005515"
"44039","Mcavernosa27415-RA","Gene3D","GO:0005515"
"44040","Mcavernosa27415-RA","ProSiteProfiles","GO:0005515"
"44041","Mcavernosa27415-RA","SUPERFAMILY","GO:0005515"
"44042","Mcavernosa27415-RA","ProSiteProfiles","GO:0005515"
"44043","Mcavernosa27415-RA","Pfam","GO:0043531"
"44044","Mcavernosa21944-RA","ProSitePatterns","GO:0016021,GO:0022857,GO:0055085"
"44045","Mcavernosa02641-RA","PRINTS","GO:0005216,GO:0006811,GO:0016021,GO:0022848,GO:0045211"
"44046","Mcavernosa02641-RA","PRINTS","GO:0005216,GO:0006811,GO:0016021,GO:0022848,GO:0045211"
"44047","Mcavernosa02641-RA","PRINTS","GO:0005216,GO:0006811,GO:0016021,GO:0022848,GO:0045211"
"44048","Mcavernosa02641-RA","SUPERFAMILY","GO:0005230,GO:0006811,GO:0016021"
"44049","Mcavernosa02641-RA","Pfam","GO:0005230,GO:0006811,GO:0016021"
"44050","Mcavernosa02641-RA","Pfam","GO:0006811,GO:0016021"
"44051","Mcavernosa02641-RA","SUPERFAMILY","GO:0006811,GO:0016021"
"44052","Mcavernosa02641-RA","Gene3D","GO:0005230,GO:0006811,GO:0016021"
"44053","Mcavernosa02641-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"44054","Mcavernosa02641-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"44055","Mcavernosa02641-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"44056","Mcavernosa02641-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"44057","Mcavernosa15198-RA","Pfam","GO:0005506,GO:0016702,GO:0055114"
"44058","Mcavernosa17865-RA","Pfam","GO:0004672,GO:0005524,GO:0006468"
"44059","Mcavernosa17865-RA","SMART","GO:0004672,GO:0005524,GO:0006468"
"44060","Mcavernosa28444-RA","ProSitePatterns","GO:0004672,GO:0006468"
"44061","Mcavernosa28444-RA","ProSiteProfiles","GO:0004672,GO:0005524,GO:0006468"
"44062","Mcavernosa28444-RA","Pfam","GO:0004672,GO:0006468"
"44063","Mcavernosa28444-RA","Pfam","GO:0004672,GO:0006468"
"44064","Mcavernosa28444-RA","SMART","GO:0004713,GO:0006468"
"44065","Mcavernosa30207-RA","TIGRFAM","GO:0006744,GO:0008425"
"44066","Mcavernosa30207-RA","Hamap","GO:0006744,GO:0008425"
"44067","Mcavernosa30207-RA","Pfam","GO:0008168"
"44068","Mcavernosa09329-RA","Gene3D","GO:0005515"
"44069","Mcavernosa09329-RA","ProSiteProfiles","GO:0005515"
"44070","Mcavernosa09329-RA","ProSiteProfiles","GO:0005515"
"44071","Mcavernosa09329-RA","ProSiteProfiles","GO:0005515"
"44072","Mcavernosa09329-RA","Pfam","GO:0005515"
"44073","Mcavernosa09329-RA","SUPERFAMILY","GO:0005515"
"44074","Mcavernosa09329-RA","SMART","GO:0005515"
"44075","Mcavernosa09329-RA","SMART","GO:0005515"
"44076","Mcavernosa26616-RA","PRINTS","GO:0005262,GO:0016020,GO:0070588"
"44077","Mcavernosa26616-RA","PRINTS","GO:0005262,GO:0016020,GO:0070588"
"44078","Mcavernosa26616-RA","PRINTS","GO:0005262,GO:0016020,GO:0070588"
"44079","Mcavernosa22541-RA","Gene3D","GO:0005515"
"44080","Mcavernosa22541-RA","Pfam","GO:0005515"
"44081","Mcavernosa22541-RA","Pfam","GO:0005515"
"44082","Mcavernosa22541-RA","ProSiteProfiles","GO:0005515"
"44083","Mcavernosa22541-RA","SMART","GO:0005515"
"44084","Mcavernosa22541-RA","SMART","GO:0005515"
"44085","Mcavernosa22541-RA","SMART","GO:0005515"
"44086","Mcavernosa22541-RA","SMART","GO:0005515"
"44087","Mcavernosa22541-RA","SMART","GO:0005515"
"44088","Mcavernosa22541-RA","ProSiteProfiles","GO:0005515"
"44089","Mcavernosa34158-RA","SUPERFAMILY","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"44090","Mcavernosa34158-RA","Gene3D","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"44091","Mcavernosa34158-RA","Pfam","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"44092","Mcavernosa34158-RA","PRINTS","GO:0004497,GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"44093","Mcavernosa34158-RA","PRINTS","GO:0004497,GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"44094","Mcavernosa34158-RA","PRINTS","GO:0004497,GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"44095","Mcavernosa34158-RA","PRINTS","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"44096","Mcavernosa34158-RA","PRINTS","GO:0005506,GO:0016705,GO:0020037,GO:0055114"
"44097","Mcavernosa08358-RA","Pfam","GO:0006486,GO:0008373"
"44098","Mcavernosa01887-RA","SMART","GO:0005515"
"44099","Mcavernosa01887-RA","SMART","GO:0005515"
"44100","Mcavernosa01887-RA","SMART","GO:0005515"
"44101","Mcavernosa01887-RA","ProSiteProfiles","GO:0005515"
"44102","Mcavernosa01887-RA","ProSiteProfiles","GO:0005515"
"44103","Mcavernosa01887-RA","Pfam","GO:0005515"
"44104","Mcavernosa01887-RA","Pfam","GO:0005515"
"44105","Mcavernosa29855-RA","TIGRFAM","GO:0015267,GO:0016020,GO:0055085"
"44106","Mcavernosa29855-RA","PRINTS","GO:0015267,GO:0016020,GO:0055085"
"44107","Mcavernosa29855-RA","PRINTS","GO:0015267,GO:0016020,GO:0055085"
"44108","Mcavernosa29855-RA","PRINTS","GO:0015267,GO:0016020,GO:0055085"
"44109","Mcavernosa29855-RA","PRINTS","GO:0015267,GO:0016020,GO:0055085"
"44110","Mcavernosa29855-RA","PRINTS","GO:0015267,GO:0016020,GO:0055085"
"44111","Mcavernosa29855-RA","PRINTS","GO:0015267,GO:0016020,GO:0055085"
"44112","Mcavernosa29855-RA","Pfam","GO:0015267,GO:0016020,GO:0055085"
"44113","Mcavernosa29855-RA","CDD","GO:0015267,GO:0016020,GO:0055085"
"44114","Mcavernosa04412-RA","ProSiteProfiles","GO:0005086,GO:0032012"
"44115","Mcavernosa04412-RA","SMART","GO:0005086,GO:0032012"
"44116","Mcavernosa04412-RA","SUPERFAMILY","GO:0005086,GO:0032012"
"44117","Mcavernosa04412-RA","CDD","GO:0005086,GO:0032012"
"44118","Mcavernosa04412-RA","Pfam","GO:0005086,GO:0032012"
"44119","Mcavernosa06835-RA","Pfam","GO:0005230,GO:0006811,GO:0016021"
"44120","Mcavernosa06835-RA","Pfam","GO:0006811,GO:0016021"
"44121","Mcavernosa06835-RA","Gene3D","GO:0005230,GO:0006811,GO:0016021"
"44122","Mcavernosa06835-RA","SUPERFAMILY","GO:0005230,GO:0006811,GO:0016021"
"44123","Mcavernosa06835-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"44124","Mcavernosa06835-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"44125","Mcavernosa06835-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"44126","Mcavernosa06835-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"44127","Mcavernosa06835-RA","TIGRFAM","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"44128","Mcavernosa06835-RA","SUPERFAMILY","GO:0006811,GO:0016021"
"44129","Mcavernosa06835-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"44130","Mcavernosa06835-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"44131","Mcavernosa06835-RA","PRINTS","GO:0004888,GO:0005216,GO:0016021,GO:0034220"
"44132","Mcavernosa26163-RA","Pfam","GO:0005216,GO:0006811,GO:0016020,GO:0055085"
"44133","Mcavernosa31618-RA","Pfam","GO:0004402,GO:0006355,GO:0016573"
"44134","Mcavernosa31618-RA","ProSiteProfiles","GO:0004402,GO:0006355,GO:0016573"
"44135","Mcavernosa00849-RA","ProSiteProfiles","GO:0005515"
