Orthogroup	plut2v1.1.proteins	Montipora_capitata_HIv2.genes.pep
OG0009833	plut2.m8.20062.m1, plut2.m8.24389.m1	Montipora_capitata_PredGene_g38244.t1
OG0009834	plut2.m8.19325.m1	Montipora_capitata_PredGene_g23892.t1
OG0009835	plut2.m8.15276.m1	Montipora_capitata_PredGene_g27922.t1
OG0009836	plut2.m8.10777.m1, jamg1.model.Sc0000411.16	Montipora_capitata_PredGene_g44617.t1
OG0009838	plut2.m8.15010.m1	Montipora_capitata_PredGene_g34641.t1
OG0009839	plut2.m8.8731.m1	Montipora_capitata_PredGene_g53138.t1
OG0009840	plut2.m8.5464.m1	Montipora_capitata_PredGene_g2267.t1
OG0009842	plut2.m8.16131.m1	Montipora_capitata_PredGene_g9399.t1
OG0009843	plut2.m8.7148.m1	Montipora_capitata_PredGene_g55875.t1
OG0009846	plut2.m8.18541.m1	Montipora_capitata_PredGene_g25184.t1
OG0009847	plut2.m8.20619.m1	Montipora_capitata_PredGene_g39540.t1
OG0009850	plut2.m8.2123.m1	Montipora_capitata_PredGene_g55691.t1, Montipora_capitata_PredGene_g55692.t1
OG0009853	plut2.m8.14473.m1	Montipora_capitata_PredGene_adi2mcaRNA18205_R0.t1
OG0009855	plut2.m8.8688.m1	Montipora_capitata_PredGene_g43277.t1
OG0009860	plut2.m8.9400.m1	Montipora_capitata_PredGene_g28439.t1, Montipora_capitata_PredGene_g28440.t1
OG0009861	plut2.m8.26405.m1, plut2.m8.7713.m1	Montipora_capitata_PredGene_g33238.t1
OG0009862	plut2.m8.19629.m1	Montipora_capitata_PredGene_g61005.t1
OG0009863	plut2.m8.10621.m1, plut2.m8.17025.m1	Montipora_capitata_PredGene_adi2mcaRNA40671_R8.t1, Montipora_capitata_PredGene_adi2mcaRNA40671_R4.t1, Montipora_capitata_PredGene_adi2mcaRNA33847_R1.t1, Montipora_capitata_PredGene_adi2mcaRNA40671_R1.t1
OG0009864	plut2.m8.31871.m1	Montipora_capitata_PredGene_g53149.t1
OG0009865	plut2.m8.33111.m1	Montipora_capitata_PredGene_g21686.t1
OG0009867	plut2.m8.6978.m1	Montipora_capitata_PredGene_g41283.t1
OG0009869	plut2.m8.25116.m1	Montipora_capitata_PredGene_g45530.t1
OG0009870	plut2.m8.3272.m1, plut2.m8.3273.m1	Montipora_capitata_PredGene_g27530.t1
OG0009872	plut2.m8.25107.m1	Montipora_capitata_PredGene_g45531.t1
OG0009873	plut2.m8.2321.m1	Montipora_capitata_PredGene_g39263.t1
OG0009875	plut2.m8.22921.m1	Montipora_capitata_PredGene_adi2mcaRNA16195_R0.t1
OG0009876	plut2.m8.22914.m1	Montipora_capitata_PredGene_g52041.t1
OG0009878	plut2.m8.2002.m1	Montipora_capitata_PredGene_g38661.t1
OG0009880	plut2.m8.4361.m1	Montipora_capitata_PredGene_g37410.t1
OG0009881	plut2.m8.4366.m1, plut2.m8.5171.m1	Montipora_capitata_PredGene_g37403.t1
OG0009886	plut2.m8.28769.m1	Montipora_capitata_PredGene_g33732.t1
OG0009888	plut2.m8.10564.m1	Montipora_capitata_PredGene_g33948.t1
OG0009893	plut2.m8.17269.m1	Montipora_capitata_PredGene_g32108.t1
OG0009895	plut2.m8.14301.m1	Montipora_capitata_PredGene_g23013.t1
OG0009896	plut2.m8.12935.m1	Montipora_capitata_PredGene_g35234.t1
OG0009897	plut2.m8.20217.m1, plut2.m8.20218.m1	Montipora_capitata_PredGene_g26272.t1
OG0009898	plut2.m8.11039.m1	Montipora_capitata_PredGene_g67159.t1
OG0009898	plut2.m8.11040.m1	Montipora_capitata_PredGene_g67156.t1
OG0009900	jamg1.model.Sc0000114.17	Montipora_capitata_PredGene_g31722.t1
OG0009902	plut2.m8.14300.m1	Montipora_capitata_PredGene_g23015.t1
OG0009904	plut2.m8.11851.m1	Montipora_capitata_PredGene_g32027.t1
OG0009906	plut2.m8.4823.m1	Montipora_capitata_PredGene_g33900.t1
OG0009909	plut2.m8.28504.m1	Montipora_capitata_PredGene_adi2mcaRNA628_R0.t1
OG0009911	plut2.m8.30033.m1	Montipora_capitata_PredGene_g67296.t1
OG0009913	plut2.m8.26983.m1	Montipora_capitata_PredGene_g47749.t1
OG0009914	plut2.m8.14589.m1	Montipora_capitata_PredGene_g70885.t1, Montipora_capitata_PredGene_g20065.t1
OG0009915	plut2.m8.6200.m1, plut2.m8.6196.m1	Montipora_capitata_PredGene_g61202.t1
OG0009916	plut2.m8.7519.m1	Montipora_capitata_PredGene_g35279.t1
OG0009918	plut2.m8.8471.m1	Montipora_capitata_PredGene_g71344.t1
OG0009921	plut2.m8.32755.m1	Montipora_capitata_PredGene_g31824.t1
OG0009923	plut2.m8.15242.m1	Montipora_capitata_PredGene_adi2mcaRNA25870_R0.t1
OG0009925	plut2.m8.19607.m1, plut2.m8.19609.m1	Montipora_capitata_PredGene_g62709.t1
OG0009927	plut2.m8.18606.m1	Montipora_capitata_PredGene_g24458.t1
OG0009930	plut2.m8.181.m1	Montipora_capitata_PredGene_g9901.t1
OG0009934	plut2.m8.1785.m1	Montipora_capitata_PredGene_g47373.t1
OG0009936	plut2.m8.12499.m1	Montipora_capitata_PredGene_g58068.t1, Montipora_capitata_PredGene_g36294.t1
OG0009937	plut2.m8.8532.m1	Montipora_capitata_PredGene_adi2mcaRNA29499_R2.t1
OG0009939	jamg1.model.Sc0000271.5	Montipora_capitata_PredGene_g36185.t1
OG0009941	plut2.m8.7795.m1, plut2.m8.7794.m1	Montipora_capitata_PredGene_g35471.t1
OG0009945	plut2.m8.9690.m1, plut2.m8.9692.m1	Montipora_capitata_PredGene_g58325.t1
OG0009951	plut2.m8.33343.m1, plut2.m8.27689.m1	Montipora_capitata_PredGene_adi2mcaRNA21912_R1.t1
OG0009953	plut2.m8.26704.m1, plut2.m8.26705.m1	Montipora_capitata_PredGene_g15377.t1
OG0009955	jamg1.model.Sc0000065.6	Montipora_capitata_PredGene_g51019.t1, Montipora_capitata_PredGene_g65674.t1, Montipora_capitata_PredGene_g5995.t1, Montipora_capitata_PredGene_g52232.t1, Montipora_capitata_PredGene_adi2mcaRNA19166_R5.t1
OG0009956	plut2.m8.1021.m1, plut2.m8.28870.m1	Montipora_capitata_PredGene_g17506.t1
OG0009958	plut2.m8.676.m1	Montipora_capitata_PredGene_g62086.t1, Montipora_capitata_PredGene_g62087.t1, Montipora_capitata_PredGene_g62088.t1, Montipora_capitata_PredGene_g62085.t1
OG0009959	plut2.m8.4272.m1	Montipora_capitata_PredGene_adi2mcaRNA35952_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA21797_R7.t1
OG0009965	plut2.m8.32942.m1	Montipora_capitata_PredGene_g39722.t1, Montipora_capitata_PredGene_g1861.t1, Montipora_capitata_PredGene_g66466.t1, Montipora_capitata_PredGene_g35410.t1, Montipora_capitata_PredGene_g24885.t1, Montipora_capitata_PredGene_g268.t1
OG0009966	jamg1.model.Sc0000419.34	Montipora_capitata_PredGene_g11505.t1, Montipora_capitata_PredGene_g22120.t1, Montipora_capitata_PredGene_g57994.t1
OG0009966	jamg1.model.Sc0000715.4	Montipora_capitata_PredGene_g30278.t1, Montipora_capitata_PredGene_g12704.t1
OG0009969	plut2.m8.11194.m1, plut2.m8.10967.m1	Montipora_capitata_PredGene_g53114.t1, Montipora_capitata_PredGene_g14397.t1, Montipora_capitata_PredGene_g42376.t1, Montipora_capitata_PredGene_g46041.t1
OG0009970	plut2.m8.25487.m1	Montipora_capitata_PredGene_g424.t1
OG0009970	plut2.m8.5154.m1, jamg1.model.Sc0000493.5, plut2.m8.25708.m1, plut2.m8.4870.m1	Montipora_capitata_PredGene_g6344.t1
OG0009973	plut2.m8.1024.m1	Montipora_capitata_PredGene_g7818.t1
OG0009973	plut2.m8.5912.m1	Montipora_capitata_PredGene_g65285.t1
OG0009975	plut2.m8.27539.m1, plut2.m8.27537.m1	Montipora_capitata_PredGene_g23987.t1, Montipora_capitata_PredGene_g51225.t1, Montipora_capitata_PredGene_g30109.t1, Montipora_capitata_PredGene_g39534.t1, Montipora_capitata_PredGene_adi2mcaRNA4202_R5.t1
OG0009977	plut2.m8.12298.m1, plut2.m8.24931.m1, plut2.m8.31570.m1	Montipora_capitata_PredGene_g4531.t1, Montipora_capitata_PredGene_g62229.t1, Montipora_capitata_PredGene_g12002.t1
OG0009978	plut2.m8.1750.m1	Montipora_capitata_PredGene_g10924.t1, Montipora_capitata_PredGene_g17292.t1, Montipora_capitata_PredGene_g35893.t1, Montipora_capitata_PredGene_g70695.t1, Montipora_capitata_PredGene_g4516.t1, Montipora_capitata_PredGene_g33147.t1
OG0009983	plut2.m8.29697.m1, plut2.m8.22109.m1, plut2.m8.22538.m1, plut2.m8.19638.m1, plut2.m8.33148.m1	Montipora_capitata_PredGene_g21882.t1
OG0009984	plut2.m8.26664.m1, plut2.m8.31283.m1, plut2.m8.26670.m1	Montipora_capitata_PredGene_g39822.t1
OG0009985	jamg1.model.Sc0000051.35	Montipora_capitata_PredGene_g24154.t1, Montipora_capitata_PredGene_g24152.t1, Montipora_capitata_PredGene_g24153.t1
OG0009987	plut2.m8.2106.m1, plut2.m8.2107.m1, plut2.m8.2105.m1	Montipora_capitata_PredGene_g61472.t1, Montipora_capitata_PredGene_g61477.t1, Montipora_capitata_PredGene_adi2mcaRNA5996_R7.t1
OG0009998	plut2.m8.21731.m1	Montipora_capitata_PredGene_g41854.t1
OG0009999	plut2.m8.27514.m1	Montipora_capitata_PredGene_g69403.t1
OG0010000	plut2.m8.27522.m1	Montipora_capitata_PredGene_g46070.t1
OG0010002	plut2.m8.17091.m1	Montipora_capitata_PredGene_g27818.t1
OG0010007	plut2.m8.5970.m1	Montipora_capitata_PredGene_g66930.t1
OG0010008	plut2.m8.5966.m1	Montipora_capitata_PredGene_g66929.t1
OG0010011	plut2.m8.7004.m1	Montipora_capitata_PredGene_g51154.t1
OG0010012	plut2.m8.7008.m1	Montipora_capitata_PredGene_g51155.t1
OG0010013	plut2.m8.7001.m1	Montipora_capitata_PredGene_g51124.t1
OG0010015	plut2.m8.28833.m1	Montipora_capitata_PredGene_g41054.t1
OG0010016	plut2.m8.28832.m1	Montipora_capitata_PredGene_adi2mcaRNA20645_R0.t1
OG0010018	plut2.m8.21512.m1	Montipora_capitata_PredGene_g41048.t1
OG0010019	plut2.m8.28837.m1	Montipora_capitata_PredGene_g41056.t1
OG0010020	plut2.m8.28831.m1	Montipora_capitata_PredGene_g60938.t1
OG0010021	plut2.m8.896.m1	Montipora_capitata_PredGene_g30492.t1
OG0010023	plut2.m8.8211.m1	Montipora_capitata_PredGene_g5724.t1
OG0010024	plut2.m8.6130.m1	Montipora_capitata_PredGene_g27202.t1
OG0010025	plut2.m8.2052.m1	Montipora_capitata_PredGene_g71178.t1
OG0010026	plut2.m8.6344.m1	Montipora_capitata_PredGene_g22829.t1
OG0010027	jamg1.model.xfSc0000026.10	Montipora_capitata_PredGene_g61155.t1
OG0010028	plut2.m8.9971.m1	Montipora_capitata_PredGene_g33179.t1
OG0010029	plut2.m8.29909.m1	Montipora_capitata_PredGene_g8144.t1
OG0010030	plut2.m8.29910.m1, plut2.m8.29912.m1	Montipora_capitata_PredGene_adi2mcaRNA23451_R0.t1
OG0010031	plut2.m8.14419.m1	Montipora_capitata_PredGene_g49851.t1
OG0010032	plut2.m8.14400.m1	Montipora_capitata_PredGene_g68550.t1
OG0010033	plut2.m8.14416.m1	Montipora_capitata_PredGene_g68551.t1
OG0010035	plut2.m8.26503.m1	Montipora_capitata_PredGene_adi2mcaRNA18945_R0.t1
OG0010036	plut2.m8.26500.m1	Montipora_capitata_PredGene_g31866.t1
OG0010038	plut2.m8.5575.m1	Montipora_capitata_PredGene_g63664.t1
OG0010039	jamg1.model.Sc0000051.60	Montipora_capitata_PredGene_g63670.t1, Montipora_capitata_PredGene_g24121.t1
OG0010040	plut2.m8.5587.m1	Montipora_capitata_PredGene_g24120.t1
OG0010041	plut2.m8.5586.m1	Montipora_capitata_PredGene_g24116.t1
OG0010043	plut2.m8.8558.m1	Montipora_capitata_PredGene_g65045.t1
OG0010044	plut2.m8.8500.m1	Montipora_capitata_PredGene_g25414.t1
OG0010045	plut2.m8.8535.m1	Montipora_capitata_PredGene_adi2mcaRNA20667_R0.t1
OG0010046	plut2.m8.8533.m1	Montipora_capitata_PredGene_g25419.t1
OG0010047	plut2.m8.8538.m1	Montipora_capitata_PredGene_g25424.t1
OG0010049	plut2.m8.23557.m1	Montipora_capitata_PredGene_g39665.t1
OG0010050	plut2.m8.3789.m1	Montipora_capitata_PredGene_g41432.t1
OG0010051	plut2.m8.3786.m1, plut2.m8.3784.m1	Montipora_capitata_PredGene_g41428.t1
OG0010052	plut2.m8.3762.m1	Montipora_capitata_PredGene_g41404.t1
OG0010053	plut2.m8.3763.m1	Montipora_capitata_PredGene_adi2mcaRNA15695_R0.t1
OG0010056	plut2.m8.17090.m1	Montipora_capitata_PredGene_g27809.t1
OG0010057	plut2.m8.3773.m1	Montipora_capitata_PredGene_g41420.t1
OG0010058	plut2.m8.3774.m1	Montipora_capitata_PredGene_g41417.t1
OG0010059	plut2.m8.3771.m1	Montipora_capitata_PredGene_g41415.t1
OG0010060	plut2.m8.3775.m1	Montipora_capitata_PredGene_g41425.t1
OG0010061	plut2.m8.3776.m1	Montipora_capitata_PredGene_g41422.t1
OG0010062	jamg1.model.Sc0000262.11	Montipora_capitata_PredGene_g41391.t1
OG0010063	plut2.m8.3757.m1	Montipora_capitata_PredGene_g41397.t1
OG0010064	plut2.m8.22254.m1, plut2.m8.22255.m1	Montipora_capitata_PredGene_g14113.t1
OG0010065	plut2.m8.545.m1	Montipora_capitata_PredGene_g40341.t1
OG0010066	plut2.m8.546.m1, plut2.m8.544.m1	Montipora_capitata_PredGene_g40339.t1
OG0010067	plut2.m8.32751.m1	Montipora_capitata_PredGene_g5328.t1
OG0010068	jamg1.model.Sc0000180.41	Montipora_capitata_PredGene_g45268.t1
OG0010069	plut2.m8.13388.m1	Montipora_capitata_PredGene_g45266.t1
OG0010071	plut2.m8.8204.m1	Montipora_capitata_PredGene_g65409.t1
OG0010072	jamg1.model.Sc0000087.43	Montipora_capitata_PredGene_g65410.t1
OG0010073	plut2.m8.15687.m1	Montipora_capitata_PredGene_g70550.t1
OG0010074	plut2.m8.15684.m1	Montipora_capitata_PredGene_g70547.t1
OG0010075	plut2.m8.30044.m1	Montipora_capitata_PredGene_g17911.t1
OG0010076	plut2.m8.25232.m1	Montipora_capitata_PredGene_g50936.t1
OG0010077	plut2.m8.20762.m1	Montipora_capitata_PredGene_g22496.t1
OG0010079	plut2.m8.3106.m1	Montipora_capitata_PredGene_g31927.t1
OG0010080	plut2.m8.1072.m1	Montipora_capitata_PredGene_g2233.t1
OG0010082	plut2.m8.27410.m1	Montipora_capitata_PredGene_g23872.t1
OG0010083	plut2.m8.17187.m1	Montipora_capitata_PredGene_adi2mcaRNA15104_R1.t1
OG0010084	plut2.m8.17179.m1	Montipora_capitata_PredGene_g28293.t1, Montipora_capitata_PredGene_adi2mcaRNA15103_R1.t1
OG0010085	plut2.m8.21073.m1	Montipora_capitata_PredGene_g28272.t1
OG0010086	plut2.m8.22777.m1	Montipora_capitata_PredGene_g28274.t1
OG0010087	jamg1.model.Sc0000488.26	Montipora_capitata_PredGene_g28277.t1
OG0010088	plut2.m8.20643.m1	Montipora_capitata_PredGene_g28269.t1
OG0010089	plut2.m8.3090.m1	Montipora_capitata_PredGene_g31917.t1
OG0010090	plut2.m8.3089.m1	Montipora_capitata_PredGene_g31915.t1
OG0010091	plut2.m8.14407.m1	Montipora_capitata_PredGene_g49854.t1
OG0010092	plut2.m8.14405.m1	Montipora_capitata_PredGene_adi2mcaRNA32131_R0.t1
OG0010093	plut2.m8.14404.m1	Montipora_capitata_PredGene_g49869.t1
OG0010094	plut2.m8.14403.m1	Montipora_capitata_PredGene_g49867.t1
OG0010095	plut2.m8.622.m1	Montipora_capitata_PredGene_g31753.t1
OG0010096	plut2.m8.623.m1	Montipora_capitata_PredGene_g31755.t1
OG0010097	plut2.m8.614.m1	Montipora_capitata_PredGene_g31764.t1
OG0010098	plut2.m8.608.m1	Montipora_capitata_PredGene_g31765.t1
OG0010099	plut2.m8.618.m1	Montipora_capitata_PredGene_g31761.t1
OG0010100	plut2.m8.613.m1	Montipora_capitata_PredGene_g31762.t1
OG0010101	plut2.m8.609.m1	Montipora_capitata_PredGene_g31768.t1
OG0010102	plut2.m8.607.m1	Montipora_capitata_PredGene_g31766.t1
OG0010103	plut2.m8.604.m1	Montipora_capitata_PredGene_g31767.t1
OG0010104	plut2.m8.21262.m1	Montipora_capitata_PredGene_g5864.t1
OG0010105	plut2.m8.2770.m1	Montipora_capitata_PredGene_g40457.t1
OG0010106	plut2.m8.2777.m1	Montipora_capitata_PredGene_g40452.t1
OG0010107	plut2.m8.2767.m1	Montipora_capitata_PredGene_g40453.t1
OG0010108	jamg1.model.Sc0000022.103	Montipora_capitata_PredGene_g40461.t1
OG0010109	plut2.m8.2761.m1	Montipora_capitata_PredGene_g40464.t1, Montipora_capitata_PredGene_g40468.t1
OG0010110	plut2.m8.2760.m1	Montipora_capitata_PredGene_g40465.t1, Montipora_capitata_PredGene_g40469.t1
OG0010112	plut2.m8.12519.m1	Montipora_capitata_PredGene_adi2mcaRNA35908_R0.t1
OG0010113	plut2.m8.23866.m1	Montipora_capitata_PredGene_g38701.t1
OG0010115	plut2.m8.16333.m1	Montipora_capitata_PredGene_g13108.t1
OG0010117	plut2.m8.8472.m1	Montipora_capitata_PredGene_g71349.t1
OG0010118	plut2.m8.22735.m1	Montipora_capitata_PredGene_g8909.t1
OG0010119	plut2.m8.32128.m1, plut2.m8.26129.m1	Montipora_capitata_PredGene_g18896.t1, Montipora_capitata_PredGene_g35226.t1
OG0010122	plut2.m8.5338.m1	Montipora_capitata_PredGene_g67630.t1
OG0010123	plut2.m8.5343.m1	Montipora_capitata_PredGene_g67636.t1
OG0010124	plut2.m8.5348.m1, plut2.m8.5339.m1	Montipora_capitata_PredGene_g67637.t1
OG0010125	plut2.m8.3101.m1	Montipora_capitata_PredGene_g31924.t1
OG0010126	plut2.m8.2629.m1	Montipora_capitata_PredGene_g14689.t1
OG0010127	plut2.m8.9180.m1	Montipora_capitata_PredGene_adi2mcaRNA39331_R0.t1
OG0010128	plut2.m8.9174.m1	Montipora_capitata_PredGene_g13504.t1
OG0010129	plut2.m8.33189.m1, plut2.m8.15631.m1	Montipora_capitata_PredGene_g45710.t1
OG0010131	plut2.m8.18291.m1	Montipora_capitata_PredGene_g2055.t1
OG0010132	plut2.m8.13283.m1	Montipora_capitata_PredGene_g61670.t1
OG0010133	plut2.m8.13281.m1	Montipora_capitata_PredGene_g61671.t1
OG0010134	plut2.m8.15310.m1	Montipora_capitata_PredGene_adi2mcaRNA10676_R0.t1
OG0010135	plut2.m8.15309.m1	Montipora_capitata_PredGene_g6349.t1
OG0010136	plut2.m8.1443.m1	Montipora_capitata_PredGene_g54907.t1
OG0010137	plut2.m8.1439.m1	Montipora_capitata_PredGene_g60948.t1
OG0010138	plut2.m8.22684.m1	Montipora_capitata_PredGene_g1496.t1
OG0010139	plut2.m8.22687.m1	Montipora_capitata_PredGene_g1499.t1
OG0010140	plut2.m8.8419.m1	Montipora_capitata_PredGene_g62007.t1
OG0010141	plut2.m8.8418.m1	Montipora_capitata_PredGene_g62005.t1
OG0010142	plut2.m8.22685.m1	Montipora_capitata_PredGene_g1493.t1
OG0010143	plut2.m8.22680.m1	Montipora_capitata_PredGene_adi2mcaRNA8293_R0.t1
OG0010145	plut2.m8.12815.m1	Montipora_capitata_PredGene_g47921.t1
OG0010146	plut2.m8.12552.m1	Montipora_capitata_PredGene_g45967.t1
OG0010147	plut2.m8.2377.m1	Montipora_capitata_PredGene_g44124.t1
OG0010148	plut2.m8.2382.m1	Montipora_capitata_PredGene_g58834.t1
OG0010149	plut2.m8.2384.m1	Montipora_capitata_PredGene_g58835.t1
OG0010150	plut2.m8.2379.m1	Montipora_capitata_PredGene_g58828.t1
OG0010151	plut2.m8.2381.m1	Montipora_capitata_PredGene_g58827.t1
OG0010152	plut2.m8.17238.m1	Montipora_capitata_PredGene_g5903.t1
OG0010153	plut2.m8.13363.m1	Montipora_capitata_PredGene_g28938.t1
OG0010154	plut2.m8.13365.m1	Montipora_capitata_PredGene_g28932.t1
OG0010155	plut2.m8.9758.m1	Montipora_capitata_PredGene_g27124.t1
OG0010156	plut2.m8.9763.m1	Montipora_capitata_PredGene_g27135.t1
OG0010158	plut2.m8.15251.m1	Montipora_capitata_PredGene_g63776.t1
OG0010159	plut2.m8.4884.m1	Montipora_capitata_PredGene_g35193.t1
OG0010160	plut2.m8.20918.m1	Montipora_capitata_PredGene_g27336.t1
OG0010161	plut2.m8.20915.m1	Montipora_capitata_PredGene_g27333.t1
OG0010162	plut2.m8.28809.m1	Montipora_capitata_PredGene_adi2mcaRNA5185_R0.t1
OG0010163	plut2.m8.32480.m1	Montipora_capitata_PredGene_g20053.t1
OG0010164	plut2.m8.32485.m1	Montipora_capitata_PredGene_g20054.t1
OG0010165	plut2.m8.5161.m1	Montipora_capitata_PredGene_adi2mcaRNA32178_R0.t1
OG0010166	plut2.m8.5160.m1	Montipora_capitata_PredGene_g30094.t1
OG0010167	plut2.m8.7641.m1	Montipora_capitata_PredGene_g30067.t1
OG0010168	plut2.m8.7643.m1	Montipora_capitata_PredGene_g30087.t1
OG0010169	plut2.m8.5099.m1	Montipora_capitata_PredGene_g44012.t1
OG0010170	plut2.m8.5117.m1	Montipora_capitata_PredGene_adi2mcaRNA38900_R0.t1
OG0010171	plut2.m8.5094.m1	Montipora_capitata_PredGene_g3667.t1
OG0010172	plut2.m8.5101.m1	Montipora_capitata_PredGene_adi2mcaRNA23260_R0.t1
OG0010174	plut2.m8.16725.m1	Montipora_capitata_PredGene_g65971.t1
OG0010175	plut2.m8.4452.m1	Montipora_capitata_PredGene_g50419.t1
OG0010176	plut2.m8.27397.m1	Montipora_capitata_PredGene_g23861.t1
OG0010177	plut2.m8.11394.m1	Montipora_capitata_PredGene_adi2mcaRNA28539_R0.t1
OG0010178	plut2.m8.12.m1	Montipora_capitata_PredGene_adi2mcaRNA9577_R0.t1
OG0010179	plut2.m8.20.m1	Montipora_capitata_PredGene_adi2mcaRNA9576_R0.t1
OG0010181	plut2.m8.3451.m1	Montipora_capitata_PredGene_g66919.t1
OG0010182	plut2.m8.2314.m1	Montipora_capitata_PredGene_g39275.t1
OG0010183	plut2.m8.3190.m1	Montipora_capitata_PredGene_g32478.t1
OG0010184	plut2.m8.3193.m1	Montipora_capitata_PredGene_g32477.t1
OG0010185	plut2.m8.3191.m1	Montipora_capitata_PredGene_g32476.t1
OG0010186	plut2.m8.3189.m1	Montipora_capitata_PredGene_g32480.t1
OG0010187	plut2.m8.3194.m1	Montipora_capitata_PredGene_g32479.t1
OG0010188	plut2.m8.8941.m1	Montipora_capitata_PredGene_g43786.t1
OG0010189	plut2.m8.6487.m1	Montipora_capitata_PredGene_g12037.t1
OG0010190	plut2.m8.6485.m1	Montipora_capitata_PredGene_g69878.t1
OG0010191	plut2.m8.20128.m1	Montipora_capitata_PredGene_g55917.t1
OG0010193	plut2.m8.5323.m1	Montipora_capitata_PredGene_g34810.t1
OG0010194	plut2.m8.14207.m1	Montipora_capitata_PredGene_g34815.t1
OG0010195	plut2.m8.14210.m1	Montipora_capitata_PredGene_g34817.t1
OG0010196	plut2.m8.14211.m1, plut2.m8.24890.m1	Montipora_capitata_PredGene_g34812.t1
OG0010197	plut2.m8.11486.m1	Montipora_capitata_PredGene_g60037.t1
OG0010198	plut2.m8.8036.m1	Montipora_capitata_PredGene_g41738.t1
OG0010199	plut2.m8.5918.m1	Montipora_capitata_PredGene_g48106.t1
OG0010200	plut2.m8.5925.m1	Montipora_capitata_PredGene_g48104.t1
OG0010201	plut2.m8.28270.m1	Montipora_capitata_PredGene_g36050.t1
OG0010202	plut2.m8.11675.m1, plut2.m8.11680.m1	Montipora_capitata_PredGene_g36044.t1
OG0010203	plut2.m8.28365.m1	Montipora_capitata_PredGene_adi2mcaRNA19271_R1.t1
OG0010204	plut2.m8.8754.m1	Montipora_capitata_PredGene_adi2mcaRNA37235_R1.t1
OG0010205	plut2.m8.8756.m1	Montipora_capitata_PredGene_g10736.t1
OG0010206	plut2.m8.9958.m1	Montipora_capitata_PredGene_g33207.t1
OG0010207	plut2.m8.3675.m1	Montipora_capitata_PredGene_g34383.t1
OG0010208	plut2.m8.3671.m1	Montipora_capitata_PredGene_g34384.t1
OG0010209	plut2.m8.3677.m1	Montipora_capitata_PredGene_adi2mcaRNA36621_R2.t1
OG0010210	jamg1.model.xfSc0000073.10	Montipora_capitata_PredGene_g30422.t1
OG0010212	plut2.m8.7498.m1	Montipora_capitata_PredGene_g35297.t1
OG0010214	plut2.m8.28402.m1	Montipora_capitata_PredGene_g58142.t1
OG0010215	plut2.m8.18313.m1	Montipora_capitata_PredGene_g67848.t1
OG0010216	jamg1.model.Sc0000466.10	Montipora_capitata_PredGene_g67857.t1, Montipora_capitata_PredGene_g21629.t1
OG0010217	plut2.m8.22358.m1	Montipora_capitata_PredGene_g67855.t1
OG0010218	plut2.m8.22359.m1	Montipora_capitata_PredGene_g67856.t1
OG0010219	plut2.m8.28404.m1	Montipora_capitata_PredGene_g58141.t1
OG0010220	plut2.m8.18314.m1	Montipora_capitata_PredGene_g67842.t1
OG0010221	plut2.m8.21592.m1	Montipora_capitata_PredGene_g68207.t1
OG0010222	plut2.m8.21599.m1	Montipora_capitata_PredGene_g68205.t1
OG0010223	plut2.m8.21600.m1	Montipora_capitata_PredGene_g18076.t1
OG0010224	plut2.m8.11087.m1	Montipora_capitata_PredGene_g52608.t1
OG0010225	plut2.m8.11088.m1	Montipora_capitata_PredGene_g52607.t1
OG0010226	plut2.m8.19179.m1	Montipora_capitata_PredGene_g52612.t1
OG0010227	plut2.m8.15060.m1	Montipora_capitata_PredGene_g58377.t1
OG0010229	plut2.m8.6611.m1	Montipora_capitata_PredGene_adi2mcaRNA32866_R0.t1
OG0010230	plut2.m8.1462.m1	Montipora_capitata_PredGene_g42431.t1
OG0010231	plut2.m8.1463.m1	Montipora_capitata_PredGene_g42430.t1
OG0010232	plut2.m8.6610.m1	Montipora_capitata_PredGene_g42436.t1
OG0010233	plut2.m8.6602.m1	Montipora_capitata_PredGene_g42435.t1
OG0010234	plut2.m8.6603.m1	Montipora_capitata_PredGene_g42434.t1
