Orthogroup	Mcavernosa.maker.proteins	Acerv_assembly_v1.0.protein
OG0012510	Mcavernosa00597-RA	Acerv_evm.model.Segkk2916_pilon.3
OG0012511	Mcavernosa00595-RA	Acerv_evm.model.Segkk2916_pilon.2
OG0012512	Mcavernosa00598-RA	Acerv_evm.model.Segkk2916_pilon.4
OG0012513	Mcavernosa04558-RA	Acerv_evm.model.Segkk2919_pilon.4
OG0012514	Mcavernosa05833-RA, Mcavernosa05830-RA	Acerv_evm.model.Segkk2921_pilon.4
OG0012516	Mcavernosa04961-RA	Acerv_evm.model.Segkk2924_pilon.16
OG0012517	Mcavernosa25965-RA	Acerv_evm.model.Segkk2924_pilon.8
OG0012518	Mcavernosa30925-RA	Acerv_evm.model.Segkk2924_pilon.4
OG0012519	Mcavernosa30923-RA	Acerv_evm.model.Segkk2924_pilon.6
OG0012520	Mcavernosa32150-RA	Acerv_evm.model.Segkk2924_pilon.28
OG0012521	Mcavernosa22288-RA	Acerv_evm.model.Segkk2924_pilon.22
OG0012522	Mcavernosa31360-RA	Acerv_evm.model.Segkk2924_pilon.26
OG0012523	Mcavernosa31366-RA	Acerv_evm.model.Segkk2924_pilon.24
OG0012524	Mcavernosa31352-RA	Acerv_evm.model.Segkk2924_pilon.23
OG0012526	Mcavernosa07234-RA	Acerv_evm.model.Segkk2933_pilon.2
OG0012527	Mcavernosa07243-RA	Acerv_evm.model.Segkk2933_pilon.8
OG0012529	Mcavernosa16761-RA	Acerv_evm.model.Segkk2938_pilon.7
OG0012530	Mcavernosa16762-RA	Acerv_evm.model.Segkk2938_pilon.6
OG0012532	Mcavernosa31022-RA	Acerv_evm.model.Segkk2954_pilon.13
OG0012533	Mcavernosa31030-RA	Acerv_evm.model.Segkk2954_pilon.17
OG0012534	Mcavernosa31034-RA	Acerv_evm.model.Segkk2954_pilon.20
OG0012535	Mcavernosa31009-RA, Mcavernosa31007-RA, Mcavernosa31015-RA	Acerv_evm.model.Segkk2954_pilon.2
OG0012536	Mcavernosa31018-RA	Acerv_evm.model.Segkk2954_pilon.8
OG0012537	Mcavernosa31023-RA	Acerv_evm.model.Segkk2954_pilon.14
OG0012538	Mcavernosa31035-RA	Acerv_evm.model.Segkk2954_pilon.19
OG0012539	Mcavernosa31031-RA	Acerv_evm.model.Segkk2954_pilon.18
OG0012540	Mcavernosa31788-RA	Acerv_evm.model.Segkk2956_pilon.5
OG0012541	Mcavernosa29204-RA	Acerv_evm.model.Segkk4295_pilon.1, Acerv_evm.model.Segkk4155_pilon.5, Acerv_evm.model.Segkk3658_pilon.1, Acerv_evm.model.Segkk2958_pilon.1
OG0012542	Mcavernosa22562-RA	Acerv_evm.model.Segkk2959_pilon.2
OG0012543	Mcavernosa22566-RA	Acerv_evm.model.Segkk2959_pilon.3
OG0012544	Mcavernosa01575-RA	Acerv_evm.model.Segkk2963_pilon.2
OG0012545	Mcavernosa01576-RA	Acerv_evm.model.Segkk2963_pilon.1
OG0012546	Mcavernosa09419-RA	Acerv_evm.model.Segkk2975_pilon.7
OG0012547	Mcavernosa23292-RA	Acerv_evm.model.Segkk2978_pilon.26
OG0012549	Mcavernosa22933-RA	Acerv_evm.model.Segkk2979_pilon.4
OG0012550	Mcavernosa26462-RA	Acerv_evm.model.Segkk2979_pilon.5
OG0012551	Mcavernosa22931-RA	Acerv_evm.model.Segkk2979_pilon.2
OG0012552	Mcavernosa19451-RA	Acerv_evm.model.Segkk2985_pilon.6
OG0012553	Mcavernosa13585-RA	Acerv_evm.model.Segkk2991_pilon.2
OG0012555	Mcavernosa31225-RA	Acerv_evm.model.Segkk3001_pilon.2
OG0012556	Mcavernosa34673-RA	Acerv_evm.model.Segkk3009_pilon.16
OG0012557	Mcavernosa28415-RA	Acerv_evm.model.Segkk3018_pilon.10
OG0012558	Mcavernosa28416-RA	Acerv_evm.model.Segkk3018_pilon.9
OG0012559	Mcavernosa18106-RA	Acerv_evm.model.Segkk3020_pilon.8
OG0012560	Mcavernosa18105-RA	Acerv_evm.model.Segkk3020_pilon.9
OG0012561	Mcavernosa01974-RA	Acerv_evm.model.Segkk3024_pilon.1
OG0012562	Mcavernosa35077-RA	Acerv_evm.model.Segkk3028_pilon.18
OG0012563	Mcavernosa33463-RA	Acerv_evm.model.Segkk3028_pilon.4
OG0012564	Mcavernosa20816-RA	Acerv_evm.model.Segkk3028_pilon.8
OG0012565	Mcavernosa02428-RA	Acerv_evm.model.Segkk3042_pilon.4
OG0012566	Mcavernosa02431-RA	Acerv_evm.model.Segkk3042_pilon.5
OG0012567	Mcavernosa16649-RA	Acerv_evm.model.Segkk3047_pilon.17
OG0012568	Mcavernosa16647-RA	Acerv_evm.model.Segkk3047_pilon.13
OG0012569	Mcavernosa16656-RA	Acerv_evm.model.Segkk3047_pilon.20
OG0012571	Mcavernosa16644-RA	Acerv_evm.model.Segkk3047_pilon.3
OG0012572	Mcavernosa16641-RA	Acerv_evm.model.Segkk3047_pilon.1
OG0012573	Mcavernosa17271-RA	Acerv_evm.model.Segkk3052_pilon.7
OG0012574	Mcavernosa17270-RA	Acerv_evm.model.Segkk3052_pilon.6
OG0012575	Mcavernosa16677-RA	Acerv_evm.model.Segkk3053_pilon.10
OG0012576	Mcavernosa16675-RA	Acerv_evm.model.Segkk3053_pilon.11
OG0012577	Mcavernosa16672-RA	Acerv_evm.model.Segkk3053_pilon.14
OG0012578	Mcavernosa16671-RA	Acerv_evm.model.Segkk3053_pilon.15
OG0012579	Mcavernosa30765-RA	Acerv_evm.model.Segkk3053_pilon.3
OG0012581	Mcavernosa06451-RA	Acerv_evm.model.Segkk3054_pilon.8
OG0012582	Mcavernosa06450-RA	Acerv_evm.model.Segkk3054_pilon.4
OG0012584	Mcavernosa17367-RA	Acerv_evm.model.Segkk3063_pilon.7
OG0012585	Mcavernosa27816-RA	Acerv_evm.model.Segkk3064_pilon.5
OG0012586	Mcavernosa13245-RA	Acerv_evm.model.Segkk3070_pilon.2
OG0012587	Mcavernosa24636-RA	Acerv_evm.model.Segkk3082_pilon.2
OG0012588	Mcavernosa10534-RA	Acerv_evm.model.Segkk3082_pilon.4
OG0012589	Mcavernosa10527-RA	Acerv_evm.model.Segkk3082_pilon.9
OG0012590	Mcavernosa10525-RA	Acerv_evm.model.Segkk3082_pilon.10
OG0012591	Mcavernosa00528-RA	Acerv_evm.model.Segkk3084_pilon.35
OG0012592	Mcavernosa03943-RA	Acerv_evm.model.Segkk3090_pilon.9
OG0012594	Mcavernosa21300-RA	Acerv_evm.model.Segkk3091_pilon.7
OG0012595	Mcavernosa20036-RA	Acerv_evm.model.Segkk3091_pilon.5
OG0012596	Mcavernosa07903-RA	Acerv_evm.model.Segkk3092_pilon.6
OG0012597	Mcavernosa12870-RA	Acerv_evm.model.Segkk3093_pilon.14
OG0012598	Mcavernosa12849-RA	Acerv_evm.model.Segkk3093_pilon.11
OG0012599	Mcavernosa22031-RA	Acerv_evm.model.Segkk3093_pilon.19
OG0012600	Mcavernosa16882-RA	Acerv_evm.model.Segkk3095_pilon.29
OG0012601	Mcavernosa01817-RA	Acerv_evm.model.Segkk3095_pilon.1
OG0012602	Mcavernosa16866-RA	Acerv_evm.model.Segkk3095_pilon.36
OG0012603	Mcavernosa16876-RA	Acerv_evm.model.Segkk3095_pilon.32
OG0012604	Mcavernosa16877-RA	Acerv_evm.model.Segkk3095_pilon.31
OG0012605	Mcavernosa01803-RA	Acerv_evm.model.Segkk3095_pilon.6
OG0012606	Mcavernosa01805-RA	Acerv_evm.model.Segkk3095_pilon.4
OG0012607	Mcavernosa01819-RA	Acerv_evm.model.Segkk3095_pilon.2
OG0012608	Mcavernosa01820-RA	Acerv_evm.model.Segkk3095_pilon.3
OG0012609	Mcavernosa29600-RA	Acerv_evm.model.Segkk3096_pilon.10
OG0012610	Mcavernosa32478-RA	Acerv_evm.model.Segkk3097_pilon.10
OG0012611	Mcavernosa22551-RA	Acerv_evm.model.Segkk3102_pilon.31
OG0012612	Mcavernosa22550-RA	Acerv_evm.model.Segkk3102_pilon.30
OG0012613	Mcavernosa32507-RA	Acerv_evm.model.Segkk3102_pilon.32
OG0012614	Mcavernosa22536-RA	Acerv_evm.model.Segkk3102_pilon.11
OG0012615	Mcavernosa22537-RA	Acerv_evm.model.Segkk3102_pilon.10
OG0012616	Mcavernosa22547-RA	Acerv_evm.model.Segkk3102_pilon.25
OG0012617	Mcavernosa32497-RA	Acerv_evm.model.Segkk3102_pilon.3
OG0012618	Mcavernosa22532-RA	Acerv_evm.model.Segkk3102_pilon.6
OG0012619	Mcavernosa32495-RA	Acerv_evm.model.Segkk3102_pilon.4
OG0012620	Mcavernosa27815-RA	Acerv_evm.model.Segkk3106_pilon.10
OG0012621	Mcavernosa27814-RA	Acerv_evm.model.Segkk3106_pilon.9
OG0012622	Mcavernosa23770-RA	Acerv_evm.model.Segkk3106_pilon.5
OG0012623	Mcavernosa23768-RA	Acerv_evm.model.Segkk3106_pilon.4
OG0012624	Mcavernosa23766-RA	Acerv_evm.model.Segkk3106_pilon.3
OG0012626	Mcavernosa13493-RA	Acerv_evm.model.Segkk3110_pilon.4
OG0012627	Mcavernosa32641-RA	Acerv_evm.model.Segkk3110_pilon.5
OG0012628	Mcavernosa13483-RA	Acerv_evm.model.Segkk3110_pilon.8
OG0012630	Mcavernosa20454-RA	Acerv_evm.model.Segkk3112_pilon.38
OG0012631	Mcavernosa14156-RA	Acerv_evm.model.Segkk3114_pilon.2, Acerv_evm.model.Segkk3114_pilon.1
OG0012632	Mcavernosa14182-RA	Acerv_evm.model.Segkk3114_pilon.3
OG0012633	Mcavernosa11066-RA	Acerv_evm.model.Segkk3116_pilon.2
OG0012634	Mcavernosa00671-RA	Acerv_evm.model.Segkk3117_pilon.1
OG0012635	Mcavernosa00110-RA	Acerv_evm.model.Segkk3479_pilon.4, Acerv_evm.model.Segkk3125_pilon.1
OG0012636	Mcavernosa00102-RA	Acerv_evm.model.Segkk3125_pilon.6
OG0012637	Mcavernosa13415-RA	Acerv_evm.model.Segkk3126_pilon.8
OG0012638	Mcavernosa13417-RA	Acerv_evm.model.Segkk3126_pilon.5
OG0012639	Mcavernosa11122-RA	Acerv_evm.model.Segkk3132_pilon.16
OG0012640	Mcavernosa11127-RA	Acerv_evm.model.Segkk3132_pilon.10
OG0012641	Mcavernosa11125-RA	Acerv_evm.model.Segkk3132_pilon.13
OG0012642	Mcavernosa11117-RA	Acerv_evm.model.Segkk3132_pilon.8
OG0012643	Mcavernosa03596-RA	Acerv_evm.model.Segkk3134_pilon.17
OG0012644	Mcavernosa26048-RA	Acerv_evm.model.Segkk3134_pilon.1
OG0012645	Mcavernosa18593-RA	Acerv_evm.model.Segkk3137_pilon.3
OG0012646	Mcavernosa18592-RA	Acerv_evm.model.Segkk3137_pilon.2
OG0012648	Mcavernosa07519-RA	Acerv_evm.model.Segkk3139_pilon.8
OG0012649	Mcavernosa29651-RA	Acerv_evm.model.Segkk3139_pilon.2
OG0012651	Mcavernosa15733-RA	Acerv_evm.model.Segkk3139_pilon.11
OG0012653	Mcavernosa15728-RA	Acerv_evm.model.Segkk3139_pilon.12
OG0012654	Mcavernosa27956-RA	Acerv_evm.model.Segkk3142_pilon.13
OG0012655	Mcavernosa27960-RA	Acerv_evm.model.Segkk3142_pilon.9
OG0012656	Mcavernosa33054-RA	Acerv_evm.model.Segkk3142_pilon.8
OG0012657	Mcavernosa27967-RA	Acerv_evm.model.Segkk3142_pilon.3
OG0012658	Mcavernosa27963-RA	Acerv_evm.model.Segkk3142_pilon.6
OG0012659	Mcavernosa27966-RA	Acerv_evm.model.Segkk3142_pilon.4
OG0012660	Mcavernosa14092-RA	Acerv_evm.model.Segkk3145_pilon.1
OG0012661	Mcavernosa21716-RA	Acerv_evm.model.Segkk3145_pilon.9
OG0012663	Mcavernosa21718-RA	Acerv_evm.model.Segkk3145_pilon.12
OG0012664	Mcavernosa24289-RA	Acerv_evm.model.Segkk3145_pilon.13
OG0012665	Mcavernosa14091-RA	Acerv_evm.model.Segkk3145_pilon.2
OG0012666	Mcavernosa16947-RA	Acerv_evm.model.Segkk3146_pilon.3
OG0012667	Mcavernosa16949-RA	Acerv_evm.model.Segkk3146_pilon.2
OG0012668	Mcavernosa04020-RA	Acerv_evm.model.Segkk3156_pilon.1
OG0012669	Mcavernosa04547-RA	Acerv_evm.model.Segkk3157_pilon.1
OG0012670	Mcavernosa04545-RA	Acerv_evm.model.Segkk3157_pilon.2
OG0012671	Mcavernosa03555-RA	Acerv_evm.model.Segkk3157_pilon.4
OG0012673	Mcavernosa10163-RA	Acerv_evm.model.Segkk3159_pilon.12
OG0012676	Mcavernosa13834-RA	Acerv_evm.model.Segkk3163_pilon.1
OG0012677	Mcavernosa00784-RA	Acerv_evm.model.Segkk3165_pilon.7
OG0012678	Mcavernosa30149-RA	Acerv_evm.model.Segkk3167_pilon.4
OG0012679	Mcavernosa20029-RA	Acerv_evm.model.Segkk3167_pilon.7
OG0012680	Mcavernosa18476-RA	Acerv_evm.model.Segkk3167_pilon.21
OG0012681	Mcavernosa20027-RA	Acerv_evm.model.Segkk3167_pilon.26
OG0012682	Mcavernosa20026-RA	Acerv_evm.model.Segkk3167_pilon.25
OG0012683	Mcavernosa20025-RA	Acerv_evm.model.Segkk3167_pilon.24
OG0012685	Mcavernosa18502-RA	Acerv_evm.model.Segkk3167_pilon.11
OG0012687	Mcavernosa23512-RA	Acerv_evm.model.Segkk3175_pilon.12
OG0012688	Mcavernosa04883-RA	Acerv_evm.model.Segkk3175_pilon.14
OG0012689	Mcavernosa04869-RA	Acerv_evm.model.Segkk3175_pilon.2
OG0012690	Mcavernosa04878-RA	Acerv_evm.model.Segkk3175_pilon.7
OG0012691	Mcavernosa28641-RA	Acerv_evm.model.Segkk3176_pilon.6
OG0012692	Mcavernosa28639-RA	Acerv_evm.model.Segkk3176_pilon.7
OG0012693	Mcavernosa06083-RA	Acerv_evm.model.Segkk3176_pilon.1
OG0012694	Mcavernosa32221-RA	Acerv_evm.model.Segkk3179_pilon.25
OG0012695	Mcavernosa32213-RA	Acerv_evm.model.Segkk3179_pilon.20
OG0012696	Mcavernosa32230-RA	Acerv_evm.model.Segkk3179_pilon.23
OG0012697	Mcavernosa11950-RA	Acerv_evm.model.Segkk3179_pilon.4
OG0012698	Mcavernosa32216-RA	Acerv_evm.model.Segkk3179_pilon.22
OG0012699	Mcavernosa23400-RA	Acerv_evm.model.Segkk3179_pilon.17
OG0012701	Mcavernosa23399-RA	Acerv_evm.model.Segkk3179_pilon.18
OG0012702	Mcavernosa10360-RA	Acerv_evm.model.Segkk3181_pilon.1
OG0012703	Mcavernosa17014-RA	Acerv_evm.model.Segkk3181_pilon.3
OG0012705	Mcavernosa28003-RA	Acerv_evm.model.Segkk3183_pilon.2
OG0012706	Mcavernosa28002-RA	Acerv_evm.model.Segkk3183_pilon.1
OG0012707	Mcavernosa07233-RA	Acerv_evm.model.Segkk3189_pilon.1
OG0012708	Mcavernosa31731-RA	Acerv_evm.model.Segkk3192_pilon.33
OG0012709	Mcavernosa31722-RA	Acerv_evm.model.Segkk3192_pilon.34
OG0012710	Mcavernosa08940-RA	Acerv_evm.model.Segkk3192_pilon.11
OG0012711	Mcavernosa16022-RA	Acerv_evm.model.Segkk3192_pilon.14
OG0012713	Mcavernosa16025-RA	Acerv_evm.model.Segkk3192_pilon.16
OG0012714	Mcavernosa08923-RA	Acerv_evm.model.Segkk3192_pilon.2
OG0012715	Mcavernosa08926-RA	Acerv_evm.model.Segkk3192_pilon.6
OG0012716	Mcavernosa08934-RA	Acerv_evm.model.Segkk3192_pilon.8
OG0012718	Mcavernosa16019-RA	Acerv_evm.model.Segkk3192_pilon.12
OG0012719	Mcavernosa16036-RA	Acerv_evm.model.Segkk3192_pilon.19
OG0012720	Mcavernosa01365-RA	Acerv_evm.model.Segkk3196_pilon.2
OG0012721	Mcavernosa08068-RA, Mcavernosa34689-RA, Mcavernosa23661-RA, Mcavernosa14161-RA, Mcavernosa26597-RA	Acerv_evm.model.Segkk3197_pilon.9
OG0012723	Mcavernosa19861-RA	Acerv_evm.model.Segkk3201_pilon.3
OG0012725	Mcavernosa14068-RA	Acerv_evm.model.Segkk3207_pilon.4
OG0012726	Mcavernosa21584-RA	Acerv_evm.model.Segkk3209_pilon.28
OG0012727	Mcavernosa15527-RA	Acerv_evm.model.Segkk3209_pilon.1
OG0012728	Mcavernosa21580-RA	Acerv_evm.model.Segkk3209_pilon.26
OG0012729	Mcavernosa21581-RA	Acerv_evm.model.Segkk3209_pilon.27
OG0012730	Mcavernosa21590-RA	Acerv_evm.model.Segkk3209_pilon.32
OG0012731	Mcavernosa15541-RA	Acerv_evm.model.Segkk3209_pilon.11
OG0012732	Mcavernosa19228-RA	Acerv_evm.model.Segkk3210_pilon.6
OG0012733	Mcavernosa15673-RA	Acerv_evm.model.Segkk3211_pilon.3
OG0012735	Mcavernosa30727-RA	Acerv_evm.model.Segkk3213_pilon.25
OG0012736	Mcavernosa30728-RA	Acerv_evm.model.Segkk3213_pilon.26
OG0012737	Mcavernosa17032-RA	Acerv_evm.model.Segkk3217_pilon.1
OG0012738	Mcavernosa17030-RA	Acerv_evm.model.Segkk3217_pilon.2
OG0012739	Mcavernosa09906-RA	Acerv_evm.model.Segkk3218_pilon.3
OG0012740	Mcavernosa09907-RA	Acerv_evm.model.Segkk3218_pilon.5
OG0012741	Mcavernosa09910-RA	Acerv_evm.model.Segkk3218_pilon.7
OG0012742	Mcavernosa09911-RA	Acerv_evm.model.Segkk3218_pilon.8
OG0012743	Mcavernosa09912-RA	Acerv_evm.model.Segkk3218_pilon.10
OG0012744	Mcavernosa09572-RA	Acerv_evm.model.Segkk3218_pilon.13
OG0012745	Mcavernosa07080-RA	Acerv_evm.model.Segkk3219_pilon.1
OG0012746	Mcavernosa07075-RA	Acerv_evm.model.Segkk3219_pilon.6
OG0012748	Mcavernosa05946-RA	Acerv_evm.model.Segkk3223_pilon.5
OG0012749	Mcavernosa32260-RA	Acerv_evm.model.Segkk3233_pilon.50
OG0012750	Mcavernosa22822-RA	Acerv_evm.model.Segkk3234_pilon.1
OG0012751	Mcavernosa34675-RA	Acerv_evm.model.Segkk3235_pilon.10
OG0012752	Mcavernosa12131-RA	Acerv_evm.model.Segkk3235_pilon.13
OG0012753	Mcavernosa30253-RA	Acerv_evm.model.Segkk3235_pilon.4
OG0012755	Mcavernosa00187-RA	Acerv_evm.model.Segkk3250_pilon.11
OG0012756	Mcavernosa00190-RA	Acerv_evm.model.Segkk3250_pilon.8
OG0012757	Mcavernosa11044-RA	Acerv_evm.model.Segkk3252_pilon.3
OG0012759	Mcavernosa12302-RA	Acerv_evm.model.Segkk3255_pilon.2
OG0012760	Mcavernosa12303-RA	Acerv_evm.model.Segkk3255_pilon.3
OG0012761	Mcavernosa01066-RA	Acerv_evm.model.Segkk3261_pilon.5
OG0012763	Mcavernosa04992-RA	Acerv_evm.model.Segkk3263_pilon.6
OG0012764	Mcavernosa10904-RA	Acerv_evm.model.Segkk3263_pilon.27
OG0012766	Mcavernosa09933-RA	Acerv_evm.model.Segkk3263_pilon.39
OG0012767	Mcavernosa34456-RA	Acerv_evm.model.Segkk3263_pilon.35
OG0012769	Mcavernosa22707-RA	Acerv_evm.model.Segkk3263_pilon.7
OG0012770	Mcavernosa05002-RA	Acerv_evm.model.Segkk3263_pilon.3
OG0012771	Mcavernosa05007-RA	Acerv_evm.model.Segkk3263_pilon.1
OG0012772	Mcavernosa22710-RA	Acerv_evm.model.Segkk3263_pilon.8
OG0012773	Mcavernosa20292-RA	Acerv_evm.model.Segkk3264_pilon.11
OG0012774	Mcavernosa05781-RA	Acerv_evm.model.Segkk3264_pilon.6
OG0012775	Mcavernosa05782-RA	Acerv_evm.model.Segkk3264_pilon.7
OG0012776	Mcavernosa11192-RA	Acerv_evm.model.Segkk3267_pilon.6
OG0012777	Mcavernosa14811-RA	Acerv_evm.model.Segkk3271_pilon.34
OG0012779	Mcavernosa14810-RA	Acerv_evm.model.Segkk3271_pilon.31
OG0012780	Mcavernosa14833-RA	Acerv_evm.model.Segkk3271_pilon.9
OG0012782	Mcavernosa13758-RA	Acerv_evm.model.Segkk3272_pilon.2
OG0012783	Mcavernosa06084-RA	Acerv_evm.model.Segkk3285_pilon.1
OG0012784	Mcavernosa10843-RA	Acerv_evm.model.Segkk3290_pilon.15
OG0012785	Mcavernosa28755-RA	Acerv_evm.model.Segkk3290_pilon.24
OG0012786	Mcavernosa28768-RA	Acerv_evm.model.Segkk3290_pilon.19
OG0012787	Mcavernosa10836-RA	Acerv_evm.model.Segkk3290_pilon.6
OG0012788	Mcavernosa28762-RA, Mcavernosa28764-RA	Acerv_evm.model.Segkk3290_pilon.17
OG0012789	Mcavernosa10513-RA	Acerv_evm.model.Segkk3290_pilon.16
OG0012791	Mcavernosa17508-RA	Acerv_evm.model.Segkk3299_pilon.2
OG0012792	Mcavernosa19502-RA	Acerv_evm.model.Segkk3302_pilon.1
OG0012793	Mcavernosa04133-RA	Acerv_evm.model.Segkk3306_pilon.24
OG0012794	Mcavernosa23655-RA	Acerv_evm.model.Segkk3306_pilon.27
OG0012795	Mcavernosa17949-RA	Acerv_evm.model.Segkk3306_pilon.10
OG0012796	Mcavernosa17947-RA	Acerv_evm.model.Segkk3306_pilon.12
OG0012797	Mcavernosa04124-RA	Acerv_evm.model.Segkk3306_pilon.19
OG0012798	Mcavernosa04123-RA	Acerv_evm.model.Segkk3306_pilon.18
OG0012799	Mcavernosa02860-RA	Acerv_evm.model.Segkk3306_pilon.3
OG0012801	Mcavernosa02865-RA	Acerv_evm.model.Segkk3306_pilon.6
OG0012802	Mcavernosa15612-RA	Acerv_evm.model.Segkk3319_pilon.6
OG0012803	Mcavernosa15608-RA	Acerv_evm.model.Segkk3319_pilon.3
OG0012804	Mcavernosa15619-RA	Acerv_evm.model.Segkk3319_pilon.9
OG0012805	Mcavernosa15618-RA	Acerv_evm.model.Segkk3319_pilon.8
OG0012806	Mcavernosa01680-RA	Acerv_evm.model.Segkk3320_pilon.14
OG0012807	Mcavernosa01650-RA	Acerv_evm.model.Segkk3320_pilon.1
OG0012809	Mcavernosa01678-RA	Acerv_evm.model.Segkk3320_pilon.13
OG0012811	Mcavernosa06005-RA	Acerv_evm.model.Segkk3322_pilon.17
OG0012813	Mcavernosa06004-RA	Acerv_evm.model.Segkk3322_pilon.14
OG0012814	Mcavernosa06008-RA	Acerv_evm.model.Segkk3322_pilon.19
OG0012815	Mcavernosa16944-RA	Acerv_evm.model.Segkk3322_pilon.9
OG0012816	Mcavernosa06022-RA	Acerv_evm.model.Segkk3322_pilon.28
OG0012817	Mcavernosa19521-RA	Acerv_evm.model.Segkk3322_pilon.24
OG0012818	Mcavernosa19522-RA	Acerv_evm.model.Segkk3322_pilon.25
OG0012819	Mcavernosa06010-RA	Acerv_evm.model.Segkk3322_pilon.20
OG0012820	Mcavernosa08243-RA	Acerv_evm.model.Segkk3323_pilon.17
OG0012822	Mcavernosa23609-RA	Acerv_evm.model.Segkk3323_pilon.25
OG0012823	Mcavernosa23606-RA	Acerv_evm.model.Segkk3323_pilon.22
OG0012824	Mcavernosa08241-RA	Acerv_evm.model.Segkk3323_pilon.18
OG0012825	Mcavernosa05113-RA	Acerv_evm.model.Segkk3324_pilon.11
OG0012826	Mcavernosa17351-RA	Acerv_evm.model.Segkk3325_pilon.7
OG0012828	Mcavernosa15175-RA	Acerv_evm.model.Segkk3325_pilon.26
OG0012829	Mcavernosa15178-RA	Acerv_evm.model.Segkk3325_pilon.29
OG0012830	Mcavernosa31984-RA	Acerv_evm.model.Segkk3325_pilon.41
OG0012831	Mcavernosa21573-RA	Acerv_evm.model.Segkk3325_pilon.44
OG0012832	Mcavernosa25974-RA	Acerv_evm.model.Segkk3325_pilon.47
OG0012833	Mcavernosa15176-RA	Acerv_evm.model.Segkk3325_pilon.27
OG0012834	Mcavernosa15173-RA	Acerv_evm.model.Segkk3325_pilon.25
OG0012835	Mcavernosa17357-RA	Acerv_evm.model.Segkk3325_pilon.18
OG0012837	Mcavernosa17354-RA	Acerv_evm.model.Segkk3325_pilon.10
OG0012838	Mcavernosa15180-RA	Acerv_evm.model.Segkk3325_pilon.31
OG0012839	Mcavernosa15186-RA	Acerv_evm.model.Segkk3325_pilon.33
OG0012840	Mcavernosa21553-RA	Acerv_evm.model.Segkk3325_pilon.38
OG0012841	Mcavernosa34630-RA, Mcavernosa24053-RA	Acerv_evm.model.Segkk3326_pilon.7
OG0012842	Mcavernosa33414-RA, Mcavernosa24054-RA	Acerv_evm.model.Segkk3326_pilon.6
OG0012844	Mcavernosa32298-RA	Acerv_evm.model.Segkk3326_pilon.17
OG0012845	Mcavernosa32303-RA	Acerv_evm.model.Segkk3326_pilon.13
OG0012846	Mcavernosa31839-RA	Acerv_evm.model.Segkk3327_pilon.8
OG0012847	Mcavernosa31831-RA	Acerv_evm.model.Segkk3327_pilon.5
OG0012848	Mcavernosa33024-RA	Acerv_evm.model.Segkk3327_pilon.13
OG0012849	Mcavernosa06170-RA	Acerv_evm.model.Segkk3329_pilon.3
OG0012850	Mcavernosa06172-RA	Acerv_evm.model.Segkk3329_pilon.4
OG0012851	Mcavernosa30980-RA	Acerv_evm.model.Segkk3330_pilon.21
OG0012852	Mcavernosa11251-RA	Acerv_evm.model.Segkk3330_pilon.22
OG0012853	Mcavernosa30956-RA	Acerv_evm.model.Segkk3330_pilon.3
OG0012854	Mcavernosa30961-RA	Acerv_evm.model.Segkk3330_pilon.1
OG0012855	Mcavernosa25954-RA	Acerv_evm.model.Segkk3330_pilon.18
OG0012856	Mcavernosa30948-RA	Acerv_evm.model.Segkk3330_pilon.12
OG0012857	Mcavernosa30947-RA	Acerv_evm.model.Segkk3330_pilon.13
OG0012859	Mcavernosa14621-RA	Acerv_evm.model.Segkk3331_pilon.9
OG0012860	Mcavernosa06067-RA	Acerv_evm.model.Segkk3331_pilon.13
OG0012861	Mcavernosa14622-RA	Acerv_evm.model.Segkk3331_pilon.7
OG0012862	Mcavernosa11775-RA	Acerv_evm.model.Segkk3331_pilon.26
OG0012864	Mcavernosa17341-RA, Mcavernosa03393-RA	Acerv_evm.model.Segkk3343_pilon.30
OG0012865	Mcavernosa03351-RA	Acerv_evm.model.Segkk3343_pilon.2
OG0012866	Mcavernosa03390-RA	Acerv_evm.model.Segkk3343_pilon.28
OG0012867	Mcavernosa03389-RA	Acerv_evm.model.Segkk3343_pilon.27
OG0012868	Mcavernosa03382-RA	Acerv_evm.model.Segkk3343_pilon.22
OG0012869	Mcavernosa11541-RA	Acerv_evm.model.Segkk3345_pilon.11
OG0012870	Mcavernosa11546-RA	Acerv_evm.model.Segkk3345_pilon.12
OG0012872	Mcavernosa31226-RA	Acerv_evm.model.Segkk3347_pilon.5
OG0012873	Mcavernosa08262-RA	Acerv_evm.model.Segkk3348_pilon.3
OG0012874	Mcavernosa07640-RA, Mcavernosa07641-RA	Acerv_evm.model.Segkk3348_pilon.1
OG0012875	Mcavernosa24160-RA	Acerv_evm.model.Segkk3349_pilon.7
OG0012876	Mcavernosa24163-RA	Acerv_evm.model.Segkk3349_pilon.4
OG0012877	Mcavernosa21000-RA	Acerv_evm.model.Segkk3349_pilon.1
OG0012878	Mcavernosa24156-RA	Acerv_evm.model.Segkk3349_pilon.16
OG0012879	Mcavernosa24155-RA	Acerv_evm.model.Segkk3349_pilon.17
OG0012880	Mcavernosa24154-RA	Acerv_evm.model.Segkk3349_pilon.18
OG0012881	Mcavernosa32609-RA	Acerv_evm.model.Segkk3356_pilon.8
OG0012882	Mcavernosa01520-RA	Acerv_evm.model.Segkk3361_pilon.11
