Orthogroup	Mcavernosa.maker.proteins	plut2v1.1.proteins
OG0011557	Mcavernosa14239-RA	plut2.m8.3734.m1
OG0011558	Mcavernosa13299-RA, Mcavernosa13298-RA	plut2.m8.22923.m1
OG0011560	Mcavernosa10703-RA	plut2.m8.26651.m1
OG0011563	Mcavernosa10608-RA	plut2.m8.22428.m1
OG0011564	Mcavernosa10606-RA	plut2.m8.22423.m1
OG0011566	Mcavernosa08853-RA	plut2.m8.6721.m1
OG0011567	Mcavernosa08852-RA	plut2.m8.6724.m1
OG0011568	Mcavernosa08849-RA	plut2.m8.6722.m1
OG0011569	Mcavernosa13469-RA	plut2.m8.11754.m1
OG0011570	Mcavernosa15522-RA	plut2.m8.29055.m1
OG0011571	Mcavernosa17236-RA	plut2.m8.9256.m1
OG0011572	Mcavernosa29784-RA	plut2.m8.10806.m1
OG0011573	Mcavernosa11739-RA	plut2.m8.10271.m1
OG0011574	Mcavernosa27992-RA	plut2.m8.4115.m1
OG0011575	Mcavernosa22039-RA	plut2.m8.23637.m1
OG0011576	Mcavernosa24152-RA	plut2.m8.6527.m1
OG0011577	Mcavernosa05884-RA	plut2.m8.26803.m1
OG0011578	Mcavernosa05869-RA	plut2.m8.26799.m1
OG0011580	Mcavernosa27902-RA	plut2.m8.16046.m1
OG0011581	Mcavernosa26065-RA	plut2.m8.17899.m1
OG0011582	Mcavernosa01344-RA	plut2.m8.17930.m1
OG0011583	Mcavernosa01337-RA	plut2.m8.17940.m1
OG0011584	Mcavernosa01331-RA	plut2.m8.17927.m1
OG0011585	Mcavernosa28396-RA	plut2.m8.16497.m1
OG0011586	Mcavernosa28395-RA	plut2.m8.16499.m1
OG0011587	Mcavernosa07659-RA	plut2.m8.11306.m1
OG0011589	Mcavernosa29822-RA	plut2.m8.719.m1
OG0011590	Mcavernosa09350-RA	plut2.m8.8602.m1
OG0011591	Mcavernosa25492-RA	plut2.m8.15223.m1
OG0011592	Mcavernosa29297-RA	plut2.m8.14287.m1
OG0011593	Mcavernosa00515-RA	plut2.m8.14283.m1
OG0011594	Mcavernosa14934-RA	plut2.m8.8853.m1
OG0011595	Mcavernosa14935-RA	plut2.m8.8854.m1
OG0011597	Mcavernosa13107-RA	plut2.m8.8864.m1
OG0011598	Mcavernosa15442-RA	plut2.m8.3022.m1
OG0011599	Mcavernosa06139-RA	plut2.m8.19289.m1
OG0011600	Mcavernosa06138-RA	plut2.m8.19284.m1
OG0011601	Mcavernosa06136-RA	plut2.m8.19290.m1
OG0011602	Mcavernosa06223-RA	plut2.m8.11015.m1
OG0011603	Mcavernosa08543-RA	plut2.m8.25093.m1
OG0011604	Mcavernosa08542-RA	plut2.m8.25101.m1
OG0011605	Mcavernosa08541-RA	plut2.m8.25097.m1
OG0011606	Mcavernosa08385-RA	plut2.m8.26863.m1
OG0011607	Mcavernosa13979-RA	plut2.m8.1201.m1
OG0011608	Mcavernosa28606-RA	jamg1.model.Sc0000008.116
OG0011609	Mcavernosa28609-RA	plut2.m8.1202.m1
OG0011610	Mcavernosa28613-RA	plut2.m8.1198.m1
OG0011611	Mcavernosa02732-RA	plut2.m8.16961.m1
OG0011612	Mcavernosa06104-RA	plut2.m8.1154.m1
OG0011613	Mcavernosa06105-RA	plut2.m8.1151.m1
OG0011614	Mcavernosa06111-RA	plut2.m8.1155.m1
OG0011615	Mcavernosa06112-RA	plut2.m8.1150.m1
OG0011619	Mcavernosa28637-RA	plut2.m8.1181.m1
OG0011620	Mcavernosa28633-RA	plut2.m8.1187.m1
OG0011621	Mcavernosa28634-RA	plut2.m8.1186.m1
OG0011622	Mcavernosa02727-RA	plut2.m8.16962.m1
OG0011623	Mcavernosa20136-RA	plut2.m8.23465.m1
OG0011625	Mcavernosa09455-RA	plut2.m8.11796.m1
OG0011626	Mcavernosa09459-RA	plut2.m8.11803.m1
OG0011627	Mcavernosa09460-RA	plut2.m8.11799.m1
OG0011628	Mcavernosa14083-RA	plut2.m8.27731.m1
OG0011629	Mcavernosa14087-RA	plut2.m8.27725.m1
OG0011630	Mcavernosa12264-RA	plut2.m8.27743.m1
OG0011631	Mcavernosa12269-RA	plut2.m8.27744.m1
OG0011632	Mcavernosa28068-RA	plut2.m8.4253.m1
OG0011634	Mcavernosa01958-RA	plut2.m8.23673.m1
OG0011636	Mcavernosa01963-RA	plut2.m8.21472.m1
OG0011637	Mcavernosa17583-RA	plut2.m8.3563.m1
OG0011638	Mcavernosa17584-RA	plut2.m8.3556.m1
OG0011639	Mcavernosa15926-RA	plut2.m8.3553.m1
OG0011640	Mcavernosa04155-RA	plut2.m8.10292.m1
OG0011641	Mcavernosa04151-RA	plut2.m8.10297.m1
OG0011642	Mcavernosa19584-RA	plut2.m8.6349.m1
OG0011643	Mcavernosa19586-RA	plut2.m8.6347.m1
OG0011645	Mcavernosa06100-RA	plut2.m8.1165.m1
OG0011646	Mcavernosa06085-RA	plut2.m8.1171.m1
OG0011647	Mcavernosa21756-RA	plut2.m8.15959.m1
OG0011651	Mcavernosa21400-RA	plut2.m8.733.m1
OG0011652	Mcavernosa15149-RA	plut2.m8.15952.m1
OG0011653	Mcavernosa15144-RA	plut2.m8.15948.m1
OG0011655	Mcavernosa15146-RA	jamg1.model.Sc0000231.26
OG0011656	Mcavernosa26697-RA	plut2.m8.21807.m1
OG0011657	Mcavernosa03289-RA	plut2.m8.21811.m1
OG0011658	Mcavernosa23824-RA	plut2.m8.15609.m1
OG0011659	Mcavernosa06688-RA	plut2.m8.1117.m1
OG0011660	Mcavernosa31326-RA	plut2.m8.20856.m1
OG0011661	Mcavernosa31317-RA	plut2.m8.20858.m1
OG0011662	Mcavernosa09977-RA, Mcavernosa33321-RA	jamg1.model.Sc0000783.8
OG0011663	Mcavernosa02625-RA	plut2.m8.5538.m1
OG0011664	Mcavernosa21018-RA	plut2.m8.7019.m1
OG0011667	Mcavernosa05487-RA	plut2.m8.7021.m1
OG0011668	Mcavernosa05491-RA	plut2.m8.7011.m1
OG0011669	Mcavernosa21020-RA	plut2.m8.7025.m1
OG0011671	Mcavernosa24664-RA	plut2.m8.7173.m1
OG0011672	Mcavernosa24666-RA	plut2.m8.7176.m1
OG0011673	Mcavernosa06780-RA	plut2.m8.1354.m1
OG0011675	Mcavernosa14272-RA	plut2.m8.7158.m1
OG0011678	Mcavernosa26987-RA	plut2.m8.23902.m1
OG0011679	Mcavernosa17599-RA	plut2.m8.23897.m1
OG0011680	Mcavernosa31437-RA	plut2.m8.14657.m1
OG0011682	Mcavernosa13752-RA	plut2.m8.21680.m1
OG0011683	Mcavernosa13746-RA	plut2.m8.21679.m1
OG0011684	Mcavernosa13745-RA	plut2.m8.21681.m1
OG0011685	Mcavernosa14569-RA	plut2.m8.23810.m1
OG0011686	Mcavernosa14576-RA	plut2.m8.10629.m1
OG0011687	Mcavernosa14581-RA	plut2.m8.10633.m1
OG0011689	Mcavernosa21814-RA	plut2.m8.8251.m1
OG0011690	Mcavernosa14577-RA	plut2.m8.10640.m1
OG0011691	Mcavernosa14579-RA	plut2.m8.10632.m1
OG0011692	Mcavernosa14578-RA	plut2.m8.10639.m1
OG0011693	Mcavernosa06716-RA	plut2.m8.24592.m1
OG0011694	Mcavernosa21904-RA	plut2.m8.17271.m1
OG0011695	Mcavernosa31583-RA	plut2.m8.12259.m1
OG0011696	Mcavernosa08366-RA	plut2.m8.12274.m1
OG0011697	Mcavernosa08373-RA	plut2.m8.12265.m1
OG0011698	Mcavernosa08370-RA	plut2.m8.12275.m1
OG0011700	Mcavernosa31392-RA	jamg1.model.Sc0000219.29
OG0011701	Mcavernosa31390-RA	plut2.m8.15415.m1
OG0011703	Mcavernosa11064-RA	plut2.m8.16254.m1
OG0011704	Mcavernosa11330-RA	plut2.m8.12585.m1
OG0011705	Mcavernosa13802-RA	plut2.m8.3180.m1
OG0011706	Mcavernosa13793-RA	plut2.m8.6950.m1
OG0011707	Mcavernosa13784-RA	plut2.m8.31273.m1
OG0011710	Mcavernosa13812-RA	plut2.m8.3174.m1
OG0011711	Mcavernosa19483-RA	jamg1.model.Sc0000284.11
OG0011713	Mcavernosa10218-RA	plut2.m8.30014.m1
OG0011714	Mcavernosa10228-RA	plut2.m8.30013.m1
OG0011715	Mcavernosa10227-RA	jamg1.model.xfSc0000154.18
OG0011716	Mcavernosa00907-RA	plut2.m8.6828.m1
OG0011717	Mcavernosa00902-RA	plut2.m8.6825.m1
OG0011718	Mcavernosa00893-RA	plut2.m8.6808.m1
OG0011719	Mcavernosa31890-RA	plut2.m8.6810.m1
OG0011720	Mcavernosa31891-RA	jamg1.model.Sc0000066.62
OG0011721	Mcavernosa31892-RA	plut2.m8.6806.m1
OG0011722	Mcavernosa06937-RA	plut2.m8.23173.m1
OG0011723	Mcavernosa32061-RA	plut2.m8.10226.m1
OG0011724	Mcavernosa32049-RA	plut2.m8.10212.m1
OG0011725	Mcavernosa32051-RA	plut2.m8.10210.m1
OG0011726	Mcavernosa33669-RA	plut2.m8.10211.m1
OG0011727	Mcavernosa32052-RA	plut2.m8.10213.m1
OG0011728	Mcavernosa32053-RA	plut2.m8.10209.m1
OG0011729	Mcavernosa32055-RA	plut2.m8.10220.m1
OG0011730	Mcavernosa32060-RA	plut2.m8.10228.m1
OG0011731	Mcavernosa12545-RA	plut2.m8.2207.m1
OG0011732	Mcavernosa12549-RA	plut2.m8.2208.m1
OG0011734	Mcavernosa12547-RA	plut2.m8.2204.m1
OG0011735	Mcavernosa22659-RA	plut2.m8.5442.m1, plut2.m8.31931.m1
OG0011736	Mcavernosa13203-RA	plut2.m8.27388.m1
OG0011737	Mcavernosa13209-RA	plut2.m8.27393.m1
OG0011738	Mcavernosa13202-RA	plut2.m8.27387.m1
OG0011739	Mcavernosa18979-RA	plut2.m8.19332.m1
OG0011740	Mcavernosa18980-RA	plut2.m8.19339.m1
OG0011742	Mcavernosa18983-RA	plut2.m8.19336.m1
OG0011745	Mcavernosa00681-RA, Mcavernosa00683-RA	plut2.m8.22798.m1
OG0011746	Mcavernosa12191-RA	plut2.m8.24696.m1
OG0011747	Mcavernosa12190-RA	plut2.m8.27461.m1
OG0011749	Mcavernosa02520-RA	plut2.m8.11028.m1
OG0011752	Mcavernosa09662-RA	plut2.m8.16180.m1
OG0011754	Mcavernosa12550-RA	plut2.m8.6324.m1
OG0011755	Mcavernosa08211-RA	plut2.m8.6318.m1
OG0011756	Mcavernosa12551-RA	plut2.m8.6320.m1
OG0011757	Mcavernosa11386-RA	plut2.m8.23393.m1
OG0011758	Mcavernosa01685-RA	jamg1.model.Sc0000525.13
OG0011759	Mcavernosa19629-RA	plut2.m8.9370.m1
OG0011761	Mcavernosa31244-RA	plut2.m8.5194.m1
OG0011762	Mcavernosa31230-RA	plut2.m8.7650.m1
OG0011763	Mcavernosa31241-RA	plut2.m8.5184.m1
OG0011768	Mcavernosa28156-RA	plut2.m8.30668.m1
OG0011769	Mcavernosa28151-RA	jamg1.model.Sc0000202.62
OG0011770	Mcavernosa28150-RA	plut2.m8.14731.m1
OG0011771	Mcavernosa21074-RA, Mcavernosa28319-RA	plut2.m8.1364.m1
OG0011773	Mcavernosa22826-RA	plut2.m8.16569.m1
OG0011774	Mcavernosa26324-RA	plut2.m8.13399.m1
OG0011775	Mcavernosa14661-RA	plut2.m8.22889.m1
OG0011776	Mcavernosa14668-RA	plut2.m8.24802.m1
OG0011776	Mcavernosa03526-RA	plut2.m8.18375.m1
OG0011777	Mcavernosa31596-RA	plut2.m8.12243.m1
OG0011778	Mcavernosa31594-RA	plut2.m8.12241.m1
OG0011779	Mcavernosa00463-RA	plut2.m8.16775.m1
OG0011780	Mcavernosa00453-RA	plut2.m8.16778.m1
OG0011781	Mcavernosa00456-RA	plut2.m8.16777.m1
OG0011782	Mcavernosa00455-RA	plut2.m8.16774.m1
OG0011783	Mcavernosa08057-RA	plut2.m8.11653.m1
OG0011784	Mcavernosa00323-RA, Mcavernosa00324-RA	plut2.m8.11659.m1
OG0011785	Mcavernosa00327-RA	plut2.m8.29918.m1
OG0011786	Mcavernosa00444-RA	plut2.m8.16756.m1
OG0011787	Mcavernosa00334-RA	plut2.m8.16749.m1
OG0011789	Mcavernosa00335-RA	plut2.m8.29921.m1
OG0011790	Mcavernosa13023-RA	plut2.m8.15433.m1
OG0011791	Mcavernosa13019-RA	plut2.m8.15430.m1
OG0011792	Mcavernosa00967-RA	plut2.m8.10817.m1
OG0011793	Mcavernosa07081-RA	plut2.m8.14307.m1
OG0011794	Mcavernosa03502-RA	plut2.m8.26909.m1
OG0011795	Mcavernosa03518-RA	plut2.m8.26919.m1
OG0011796	Mcavernosa03520-RA	plut2.m8.26916.m1
OG0011797	Mcavernosa03503-RA	plut2.m8.26911.m1
OG0011798	Mcavernosa03238-RA	plut2.m8.25250.m1
OG0011800	Mcavernosa03509-RA	plut2.m8.18065.m1
OG0011801	Mcavernosa03511-RA	plut2.m8.18057.m1
OG0011802	Mcavernosa03500-RA	plut2.m8.18045.m1
OG0011803	Mcavernosa04157-RA	plut2.m8.10291.m1
OG0011804	Mcavernosa10354-RA	plut2.m8.11333.m1
OG0011805	Mcavernosa10355-RA	plut2.m8.11330.m1
OG0011806	Mcavernosa08863-RA	plut2.m8.6755.m1
OG0011807	Mcavernosa05307-RA	plut2.m8.19979.m1
OG0011811	Mcavernosa22012-RA	plut2.m8.9571.m1
OG0011812	Mcavernosa01838-RA	plut2.m8.9585.m1
OG0011813	Mcavernosa01843-RA	plut2.m8.1609.m1
OG0011814	Mcavernosa01845-RA	plut2.m8.1615.m1
OG0011815	Mcavernosa01844-RA	plut2.m8.1610.m1
OG0011816	Mcavernosa01848-RA	plut2.m8.1621.m1
OG0011817	Mcavernosa01846-RA	plut2.m8.1626.m1
OG0011818	Mcavernosa18972-RA	plut2.m8.9549.m1
OG0011819	Mcavernosa18967-RA	jamg1.model.Sc0000170.11
OG0011820	Mcavernosa01144-RA	plut2.m8.187.m1
OG0011821	Mcavernosa05622-RA	plut2.m8.10866.m1
OG0011822	Mcavernosa01132-RA	plut2.m8.14488.m1
OG0011823	Mcavernosa01141-RA	plut2.m8.14471.m1
OG0011825	Mcavernosa28664-RA	plut2.m8.10528.m1
OG0011826	Mcavernosa19825-RA	plut2.m8.10532.m1
OG0011827	Mcavernosa28661-RA	plut2.m8.10531.m1
OG0011829	Mcavernosa28663-RA	plut2.m8.10533.m1
OG0011830	Mcavernosa08844-RA	plut2.m8.11262.m1
OG0011831	Mcavernosa01427-RA	plut2.m8.21129.m1
OG0011832	Mcavernosa01424-RA	plut2.m8.21123.m1
OG0011833	Mcavernosa06730-RA	plut2.m8.17043.m1
OG0011834	Mcavernosa06724-RA	plut2.m8.17052.m1
OG0011835	Mcavernosa21089-RA	plut2.m8.18209.m1
OG0011837	Mcavernosa09431-RA	plut2.m8.33050.m1
OG0011838	Mcavernosa05157-RA	plut2.m8.32584.m1
OG0011839	Mcavernosa27431-RA	plut2.m8.17305.m1
OG0011840	Mcavernosa08448-RA	plut2.m8.1485.m1
OG0011841	Mcavernosa08445-RA	plut2.m8.1486.m1
OG0011842	Mcavernosa08444-RA	plut2.m8.1494.m1
OG0011843	Mcavernosa34966-RA	plut2.m8.1388.m1
OG0011844	Mcavernosa31692-RA	plut2.m8.1389.m1
OG0011845	Mcavernosa31693-RA	plut2.m8.1382.m1
OG0011847	Mcavernosa08456-RA	plut2.m8.1471.m1
OG0011849	Mcavernosa08449-RA	plut2.m8.1492.m1
OG0011850	Mcavernosa31687-RA	plut2.m8.1386.m1
OG0011851	Mcavernosa31679-RA	plut2.m8.1381.m1
OG0011852	Mcavernosa33201-RA	plut2.m8.1478.m1
OG0011854	Mcavernosa06617-RA	plut2.m8.761.m1
OG0011855	Mcavernosa06634-RA	plut2.m8.746.m1
OG0011856	Mcavernosa06636-RA	plut2.m8.747.m1
OG0011857	Mcavernosa03217-RA	plut2.m8.20350.m1
OG0011859	Mcavernosa17333-RA	jamg1.model.Sc0000208.38
OG0011861	Mcavernosa27085-RA	plut2.m8.20174.m1
OG0011862	Mcavernosa27087-RA	plut2.m8.20168.m1
OG0011863	Mcavernosa07782-RA	plut2.m8.20173.m1
OG0011864	Mcavernosa09727-RA	plut2.m8.18809.m1
OG0011865	Mcavernosa09726-RA	plut2.m8.18810.m1
OG0011866	Mcavernosa09725-RA	plut2.m8.17336.m1
OG0011867	Mcavernosa09724-RA	plut2.m8.17337.m1
OG0011868	Mcavernosa09719-RA	plut2.m8.17341.m1
OG0011869	Mcavernosa20338-RA	plut2.m8.22019.m1
OG0011871	Mcavernosa09722-RA	plut2.m8.17335.m1
OG0011872	Mcavernosa13400-RA	plut2.m8.1442.m1
OG0011873	Mcavernosa05264-RA	plut2.m8.9975.m1
OG0011874	Mcavernosa05246-RA	jamg1.model.Sc0000117.83
OG0011875	Mcavernosa05247-RA	jamg1.model.Sc0000117.82
OG0011876	Mcavernosa05248-RA	plut2.m8.9986.m1
OG0011877	Mcavernosa05249-RA	plut2.m8.9985.m1
OG0011880	Mcavernosa11712-RA	plut2.m8.10242.m1
OG0011881	Mcavernosa30017-RA	jamg1.model.Sc0000204.6
OG0011882	Mcavernosa08626-RA	plut2.m8.19794.m1
OG0011883	Mcavernosa13328-RA	plut2.m8.19265.m1
OG0011884	Mcavernosa13329-RA	plut2.m8.19263.m1
OG0011886	Mcavernosa13323-RA	jamg1.model.Sc0000331.2
OG0011887	Mcavernosa22663-RA	plut2.m8.13092.m1
OG0011888	Mcavernosa34624-RA	plut2.m8.27586.m1
OG0011889	Mcavernosa30928-RA	plut2.m8.6535.m1
OG0011890	Mcavernosa14289-RA	plut2.m8.1142.m1
OG0011891	Mcavernosa14295-RA	plut2.m8.1147.m1
OG0011892	Mcavernosa29145-RA	plut2.m8.1145.m1
OG0011894	Mcavernosa01003-RA	plut2.m8.144.m1
OG0011895	Mcavernosa30162-RA	plut2.m8.12137.m1
OG0011896	Mcavernosa05810-RA	plut2.m8.12133.m1
OG0011897	Mcavernosa05808-RA	plut2.m8.12126.m1
OG0011898	Mcavernosa30160-RA	plut2.m8.12136.m1
OG0011899	Mcavernosa25757-RA	plut2.m8.143.m1
OG0011900	Mcavernosa05794-RA	plut2.m8.155.m1
OG0011901	Mcavernosa05816-RA	plut2.m8.12142.m1
OG0011902	Mcavernosa17315-RA	plut2.m8.23206.m1
OG0011903	Mcavernosa02900-RA	plut2.m8.15029.m1
OG0011904	Mcavernosa02901-RA	plut2.m8.15033.m1
OG0011905	Mcavernosa02884-RA	plut2.m8.15034.m1
OG0011906	Mcavernosa02909-RA	plut2.m8.17287.m1
OG0011907	Mcavernosa02910-RA	plut2.m8.17280.m1
OG0011908	Mcavernosa02903-RA	plut2.m8.17279.m1
OG0011910	Mcavernosa11970-RA	plut2.m8.477.m1
OG0011911	Mcavernosa20116-RA	plut2.m8.467.m1
OG0011912	Mcavernosa16691-RA	plut2.m8.474.m1
OG0011913	Mcavernosa16690-RA	plut2.m8.472.m1
OG0011914	Mcavernosa02659-RA	plut2.m8.14122.m1
OG0011915	Mcavernosa24694-RA	plut2.m8.5890.m1
OG0011916	Mcavernosa24700-RA	plut2.m8.5888.m1
OG0011917	Mcavernosa24716-RA	plut2.m8.5872.m1
OG0011918	Mcavernosa24695-RA	plut2.m8.5887.m1
OG0011919	Mcavernosa24699-RA	plut2.m8.5892.m1
OG0011920	Mcavernosa23086-RA	plut2.m8.5896.m1
OG0011922	Mcavernosa04661-RA	plut2.m8.5874.m1
OG0011924	Mcavernosa08013-RA	plut2.m8.7771.m1
OG0011925	Mcavernosa08012-RA	plut2.m8.7779.m1
OG0011927	Mcavernosa09731-RA	plut2.m8.18807.m1
OG0011928	Mcavernosa19466-RA	plut2.m8.18431.m1
OG0011930	Mcavernosa01973-RA	jamg1.model.Sc0000115.43
OG0011932	Mcavernosa09702-RA	plut2.m8.17579.m1
OG0011933	Mcavernosa09696-RA	plut2.m8.19517.m1
OG0011934	Mcavernosa09698-RA	plut2.m8.32477.m1
OG0011935	Mcavernosa23966-RA	plut2.m8.15680.m1
OG0011936	Mcavernosa23964-RA	plut2.m8.15677.m1
OG0011937	Mcavernosa08611-RA	plut2.m8.15497.m1
OG0011938	Mcavernosa28480-RA	plut2.m8.1393.m1
OG0011939	Mcavernosa23051-RA	plut2.m8.9658.m1
OG0011940	Mcavernosa21422-RA	plut2.m8.8338.m1
OG0011941	Mcavernosa21425-RA	plut2.m8.8336.m1
OG0011942	Mcavernosa14353-RA	plut2.m8.8327.m1
OG0011943	Mcavernosa14345-RA	plut2.m8.8326.m1
OG0011944	Mcavernosa22086-RA	plut2.m8.10480.m1
OG0011945	Mcavernosa06414-RA	plut2.m8.10493.m1
OG0011946	Mcavernosa00551-RA	plut2.m8.27609.m1
OG0011947	Mcavernosa20495-RA	plut2.m8.18632.m1
OG0011948	Mcavernosa20494-RA	plut2.m8.18635.m1
OG0011949	Mcavernosa20497-RA	plut2.m8.18626.m1
OG0011950	Mcavernosa20501-RA	plut2.m8.18633.m1
OG0011951	Mcavernosa20500-RA	plut2.m8.18628.m1
OG0011952	Mcavernosa20493-RA	plut2.m8.18631.m1
OG0011954	Mcavernosa20679-RA	plut2.m8.5548.m1
OG0011955	Mcavernosa17524-RA	plut2.m8.5555.m1
OG0011956	Mcavernosa27354-RA	plut2.m8.5554.m1
OG0011957	Mcavernosa03479-RA	plut2.m8.21092.m1
OG0011958	Mcavernosa03475-RA	plut2.m8.21088.m1
OG0011959	Mcavernosa25158-RA	plut2.m8.18558.m1
OG0011962	Mcavernosa22474-RA	plut2.m8.15834.m1
OG0011966	Mcavernosa19669-RA	plut2.m8.14758.m1
OG0011968	Mcavernosa20347-RA	plut2.m8.22964.m1
OG0011969	Mcavernosa20360-RA	plut2.m8.14166.m1
OG0011970	Mcavernosa15477-RA	plut2.m8.27828.m1
OG0011971	Mcavernosa00824-RA	plut2.m8.7436.m1
OG0011972	Mcavernosa00812-RA	plut2.m8.7445.m1
OG0011973	Mcavernosa00842-RA	plut2.m8.7435.m1
OG0011974	Mcavernosa00841-RA	plut2.m8.7438.m1
OG0011975	Mcavernosa12603-RA	plut2.m8.221.m1
OG0011976	Mcavernosa04656-RA	plut2.m8.5875.m1
OG0011977	Mcavernosa14803-RA	plut2.m8.1077.m1
OG0011978	Mcavernosa30044-RA	plut2.m8.9899.m1
OG0011979	Mcavernosa30042-RA	plut2.m8.9901.m1
OG0011980	Mcavernosa00888-RA	plut2.m8.1880.m1
OG0011981	Mcavernosa23897-RA	plut2.m8.1860.m1
OG0011982	Mcavernosa23898-RA	plut2.m8.1857.m1
OG0011983	Mcavernosa29691-RA	plut2.m8.1870.m1
OG0011985	Mcavernosa26346-RA	plut2.m8.18159.m1
OG0011986	Mcavernosa02883-RA	plut2.m8.15043.m1
OG0011987	Mcavernosa21513-RA	plut2.m8.24051.m1
OG0011988	Mcavernosa16835-RA	plut2.m8.26954.m1
OG0011989	Mcavernosa21514-RA	plut2.m8.24048.m1
OG0011990	Mcavernosa21517-RA	plut2.m8.24041.m1
OG0011991	Mcavernosa27142-RA	plut2.m8.24052.m1
OG0011992	Mcavernosa21524-RA	plut2.m8.24035.m1
OG0011993	Mcavernosa09284-RA	plut2.m8.32441.m1
OG0011994	Mcavernosa05936-RA	plut2.m8.9618.m1
OG0011995	Mcavernosa05938-RA	plut2.m8.9619.m1
OG0011996	Mcavernosa05941-RA	plut2.m8.9610.m1
OG0011997	Mcavernosa05942-RA	plut2.m8.9611.m1
OG0011999	Mcavernosa13408-RA	plut2.m8.16803.m1
OG0012000	Mcavernosa13410-RA	plut2.m8.16804.m1
OG0012001	Mcavernosa13432-RA	plut2.m8.15282.m1
OG0012004	Mcavernosa20930-RA	jamg1.model.Sc0000089.79
OG0012006	Mcavernosa16044-RA	plut2.m8.8339.m1
OG0012007	Mcavernosa30008-RA	plut2.m8.8340.m1
OG0012008	Mcavernosa16054-RA	plut2.m8.8345.m1
OG0012009	Mcavernosa11926-RA	plut2.m8.27333.m1
OG0012010	Mcavernosa11928-RA	plut2.m8.27328.m1
OG0012011	Mcavernosa06198-RA	plut2.m8.22463.m1
OG0012012	Mcavernosa06216-RA	plut2.m8.18278.m1
OG0012013	Mcavernosa06217-RA	plut2.m8.18269.m1
OG0012014	Mcavernosa06199-RA	plut2.m8.22461.m1
OG0012015	Mcavernosa06222-RA	plut2.m8.18263.m1
OG0012016	Mcavernosa19620-RA	plut2.m8.9363.m1
OG0012017	Mcavernosa19622-RA	plut2.m8.9367.m1
OG0012018	Mcavernosa21778-RA	plut2.m8.164.m1
OG0012019	Mcavernosa21782-RA	plut2.m8.159.m1
OG0012020	Mcavernosa21783-RA	plut2.m8.162.m1
OG0012021	Mcavernosa11828-RA	plut2.m8.14206.m1
OG0012023	Mcavernosa06492-RA	plut2.m8.11982.m1
OG0012024	Mcavernosa15287-RA	plut2.m8.1892.m1
OG0012025	Mcavernosa15279-RA, Mcavernosa15278-RA	plut2.m8.1887.m1
OG0012026	Mcavernosa15275-RA	plut2.m8.1885.m1
OG0012027	Mcavernosa15274-RA	plut2.m8.1878.m1
OG0012028	Mcavernosa21184-RA	plut2.m8.15839.m1
OG0012029	Mcavernosa02725-RA	plut2.m8.29288.m1
OG0012031	Mcavernosa16525-RA	jamg1.model.Sc0000074.46
OG0012032	Mcavernosa02538-RA	plut2.m8.25665.m1
OG0012036	Mcavernosa09994-RA	plut2.m8.640.m1
OG0012037	Mcavernosa09996-RA	plut2.m8.635.m1
OG0012038	Mcavernosa34544-RA	plut2.m8.648.m1
OG0012039	Mcavernosa34548-RA	plut2.m8.652.m1
OG0012040	Mcavernosa09998-RA	plut2.m8.638.m1
OG0012043	Mcavernosa06793-RA	plut2.m8.1346.m1
OG0012044	Mcavernosa06792-RA	plut2.m8.1340.m1
OG0012045	Mcavernosa24918-RA	plut2.m8.7613.m1
OG0012046	Mcavernosa24919-RA	plut2.m8.7612.m1
OG0012047	Mcavernosa23004-RA	plut2.m8.21713.m1
OG0012049	Mcavernosa34294-RA	plut2.m8.16500.m1
OG0012050	Mcavernosa28377-RA	plut2.m8.22891.m1
OG0012051	Mcavernosa28374-RA	plut2.m8.22898.m1
OG0012052	Mcavernosa28373-RA	plut2.m8.22900.m1
OG0012053	Mcavernosa28370-RA	plut2.m8.22904.m1
OG0012054	Mcavernosa28383-RA	plut2.m8.16502.m1
OG0012055	Mcavernosa19491-RA	jamg1.model.xfSc0000110.11
OG0012056	Mcavernosa19476-RA	plut2.m8.29576.m1
OG0012057	Mcavernosa19485-RA, Mcavernosa19484-RA	plut2.m8.29579.m1
OG0012058	Mcavernosa19475-RA	plut2.m8.29578.m1
OG0012059	Mcavernosa19494-RA	plut2.m8.29566.m1
OG0012061	Mcavernosa03565-RA	plut2.m8.24424.m1
OG0012062	Mcavernosa03566-RA	plut2.m8.24423.m1
OG0012063	Mcavernosa12006-RA	plut2.m8.30184.m1
OG0012064	Mcavernosa12007-RA	plut2.m8.30178.m1
OG0012065	Mcavernosa24112-RA	plut2.m8.15454.m1
OG0012066	Mcavernosa06368-RA	plut2.m8.9057.m1
OG0012067	Mcavernosa06369-RA	plut2.m8.9065.m1
OG0012068	Mcavernosa17550-RA	plut2.m8.3591.m1
OG0012069	Mcavernosa05728-RA	plut2.m8.5420.m1
OG0012070	Mcavernosa05727-RA	plut2.m8.5428.m1
OG0012071	Mcavernosa23297-RA	plut2.m8.30647.m1
OG0012073	Mcavernosa22615-RA	plut2.m8.4183.m1
OG0012075	Mcavernosa31774-RA	plut2.m8.4700.m1
OG0012078	Mcavernosa15462-RA	plut2.m8.21011.m1
OG0012081	Mcavernosa08312-RA	plut2.m8.12594.m1
OG0012082	Mcavernosa08313-RA	plut2.m8.12591.m1
OG0012083	Mcavernosa04412-RA	plut2.m8.4735.m1
