Orthogroup	Pocillopora_acuta_HIv1.genes.pep	Montipora_capitata_HIv2.genes.pep
OG0010378	Pocillopora_acuta_HIv1_PredGene_g386.t1	Montipora_capitata_PredGene_g41657.t1
OG0010379	Pocillopora_acuta_HIv1_PredGene_g373.t1	Montipora_capitata_PredGene_g8373.t1
OG0010380	Pocillopora_acuta_HIv1_PredGene_g372.t1	Montipora_capitata_PredGene_g8374.t1
OG0010381	Pocillopora_acuta_HIv1_PredGene_g357.t1	Montipora_capitata_PredGene_g8376.t1
OG0010382	Pocillopora_acuta_HIv1_PredGene_g375.t1	Montipora_capitata_PredGene_g8371.t1
OG0010383	Pocillopora_acuta_HIv1_PredGene_g381.t1	Montipora_capitata_PredGene_g41674.t1
OG0010385	Pocillopora_acuta_HIv1_PredGene_g10817.t1, Pocillopora_acuta_HIv1_PredGene_g29619.t1, Pocillopora_acuta_HIv1_PredGene_g32762.t1	Montipora_capitata_PredGene_g25553.t1, Montipora_capitata_PredGene_g10038.t1
OG0010387	Pocillopora_acuta_HIv1_PredGene_g27177.t1	Montipora_capitata_PredGene_g65829.t1
OG0010388	Pocillopora_acuta_HIv1_PredGene_g27176.t1	Montipora_capitata_PredGene_g65828.t1
OG0010389	Pocillopora_acuta_HIv1_PredGene_g27184.t1	Montipora_capitata_PredGene_g63376.t1
OG0010390	Pocillopora_acuta_HIv1_PredGene_g27182.t1	Montipora_capitata_PredGene_adi2mcaRNA908_R1.t1
OG0010391	Pocillopora_acuta_HIv1_PredGene_g27188.t1	Montipora_capitata_PredGene_g63384.t1, Montipora_capitata_PredGene_adi2mcaRNA916_R2.t1
OG0010392	Pocillopora_acuta_HIv1_PredGene_g27187.t1	Montipora_capitata_PredGene_g63379.t1
OG0010393	Pocillopora_acuta_HIv1_PredGene_g33450.t1	Montipora_capitata_PredGene_g49636.t1
OG0010394	Pocillopora_acuta_HIv1_PredGene_g25338.t1	Montipora_capitata_PredGene_g49624.t1
OG0010395	Pocillopora_acuta_HIv1_PredGene_g25337.t1, Pocillopora_acuta_HIv1_PredGene_g25337.t2	Montipora_capitata_PredGene_g49623.t1
OG0010396	Pocillopora_acuta_HIv1_PredGene_16655_t	Montipora_capitata_PredGene_g49644.t1
OG0010397	Pocillopora_acuta_HIv1_PredGene_g27190.t1	Montipora_capitata_PredGene_g63386.t1
OG0010398	Pocillopora_acuta_HIv1_PredGene_g20667.t1	Montipora_capitata_PredGene_g55310.t1
OG0010399	Pocillopora_acuta_HIv1_PredGene_g20668.t1	Montipora_capitata_PredGene_g50403.t1, Montipora_capitata_PredGene_g55311.t1
OG0010400	Pocillopora_acuta_HIv1_PredGene_g25788.t1, Pocillopora_acuta_HIv1_PredGene_g4500.t1	Montipora_capitata_PredGene_g48067.t1
OG0010401	Pocillopora_acuta_HIv1_PredGene_g23362.t1	Montipora_capitata_PredGene_g48061.t1
OG0010402	Pocillopora_acuta_HIv1_PredGene_g17023.t1	Montipora_capitata_PredGene_g16207.t1
OG0010403	Pocillopora_acuta_HIv1_PredGene_g17027.t1	Montipora_capitata_PredGene_g61968.t1
OG0010405	Pocillopora_acuta_HIv1_PredGene_g24505.t1	Montipora_capitata_PredGene_g27904.t1
OG0010406	Pocillopora_acuta_HIv1_PredGene_g24506.t1	Montipora_capitata_PredGene_g27905.t1
OG0010407	Pocillopora_acuta_HIv1_PredGene_g9488.t1	Montipora_capitata_PredGene_g27890.t1
OG0010408	Pocillopora_acuta_HIv1_PredGene_12047_t	Montipora_capitata_PredGene_g45559.t1
OG0010409	Pocillopora_acuta_HIv1_PredGene_g18835.t1	Montipora_capitata_PredGene_adi2mcaRNA24210_R0.t1
OG0010410	Pocillopora_acuta_HIv1_PredGene_g18842.t1	Montipora_capitata_PredGene_g45557.t1
OG0010411	Pocillopora_acuta_HIv1_PredGene_g18846.t1	Montipora_capitata_PredGene_g45554.t1
OG0010412	Pocillopora_acuta_HIv1_PredGene_g18841.t1	Montipora_capitata_PredGene_g45558.t1
OG0010413	Pocillopora_acuta_HIv1_PredGene_g18859.t1	Montipora_capitata_PredGene_g45539.t1
OG0010414	Pocillopora_acuta_HIv1_PredGene_g31173.t1	Montipora_capitata_PredGene_g48861.t1
OG0010415	Pocillopora_acuta_HIv1_PredGene_g31172.t1	Montipora_capitata_PredGene_g48860.t1
OG0010416	Pocillopora_acuta_HIv1_PredGene_g5998.t1, Pocillopora_acuta_HIv1_PredGene_g33205.t1	Montipora_capitata_PredGene_g33253.t1
OG0010417	Pocillopora_acuta_HIv1_PredGene_g1302.t1	Montipora_capitata_PredGene_g33254.t1
OG0010419	Pocillopora_acuta_HIv1_PredGene_g33273.t1	Montipora_capitata_PredGene_g64052.t1
OG0010421	Pocillopora_acuta_HIv1_PredGene_g32658.t1	Montipora_capitata_PredGene_g17212.t1
OG0010422	Pocillopora_acuta_HIv1_PredGene_g32662.t1	Montipora_capitata_PredGene_adi2mcaRNA26165_R0.t1
OG0010423	Pocillopora_acuta_HIv1_PredGene_g32663.t1	Montipora_capitata_PredGene_g53448.t1
OG0010424	Pocillopora_acuta_HIv1_PredGene_g17250.t1	Montipora_capitata_PredGene_g57263.t1, Montipora_capitata_PredGene_g50172.t1
OG0010425	Pocillopora_acuta_HIv1_PredGene_g13302.t1	Montipora_capitata_PredGene_g5056.t1
OG0010426	Pocillopora_acuta_HIv1_PredGene_g12816.t1	Montipora_capitata_PredGene_g32246.t1
OG0010427	Pocillopora_acuta_HIv1_PredGene_g12811.t1	Montipora_capitata_PredGene_g32238.t1
OG0010428	Pocillopora_acuta_HIv1_PredGene_g13111.t1	Montipora_capitata_PredGene_g8116.t1
OG0010429	Pocillopora_acuta_HIv1_PredGene_g24254.t1	Montipora_capitata_PredGene_g34628.t1
OG0010430	Pocillopora_acuta_HIv1_PredGene_g22910.t2, Pocillopora_acuta_HIv1_PredGene_g22910.t1	Montipora_capitata_PredGene_g34624.t1
OG0010431	Pocillopora_acuta_HIv1_PredGene_g22888.t1	Montipora_capitata_PredGene_g34625.t1
OG0010432	Pocillopora_acuta_HIv1_PredGene_g22880.t1	Montipora_capitata_PredGene_g34619.t1
OG0010433	Pocillopora_acuta_HIv1_PredGene_g22865.t1	Montipora_capitata_PredGene_g34610.t1
OG0010434	Pocillopora_acuta_HIv1_PredGene_g22907.t1	Montipora_capitata_PredGene_g34630.t1
OG0010435	Pocillopora_acuta_HIv1_PredGene_g22899.t1	Montipora_capitata_PredGene_g36823.t1
OG0010436	Pocillopora_acuta_HIv1_PredGene_g22901.t1	Montipora_capitata_PredGene_g36825.t1
OG0010437	Pocillopora_acuta_HIv1_PredGene_g18650.t1	Montipora_capitata_PredGene_adi2mcaRNA1896_R0.t1
OG0010438	Pocillopora_acuta_HIv1_PredGene_g22859.t1	Montipora_capitata_PredGene_g34603.t1
OG0010439	Pocillopora_acuta_HIv1_PredGene_g22860.t1	Montipora_capitata_PredGene_g34604.t1
OG0010440	Pocillopora_acuta_HIv1_PredGene_g22846.t1	Montipora_capitata_PredGene_adi2mcaRNA7677_R0.t1
OG0010441	Pocillopora_acuta_HIv1_PredGene_g22847.t1	Montipora_capitata_PredGene_g34598.t1
OG0010443	Pocillopora_acuta_HIv1_PredGene_g22857.t1	Montipora_capitata_PredGene_g34600.t1
OG0010444	Pocillopora_acuta_HIv1_PredGene_g22844.t1	Montipora_capitata_PredGene_adi2mcaRNA7671_R0.t1
OG0010445	Pocillopora_acuta_HIv1_PredGene_g29132.t1	Montipora_capitata_PredGene_g44607.t1
OG0010446	Pocillopora_acuta_HIv1_PredGene_g29388.t1, Pocillopora_acuta_HIv1_PredGene_g29389.t1	Montipora_capitata_PredGene_g13160.t1
OG0010447	Pocillopora_acuta_HIv1_PredGene_g18386.t1	Montipora_capitata_PredGene_g13159.t1
OG0010448	Pocillopora_acuta_HIv1_PredGene_g18383.t1	Montipora_capitata_PredGene_g1133.t1
OG0010449	Pocillopora_acuta_HIv1_PredGene_g18384.t1	Montipora_capitata_PredGene_g13161.t1
OG0010450	Pocillopora_acuta_HIv1_PredGene_g19479.t1	Montipora_capitata_PredGene_g31752.t1
OG0010451	Pocillopora_acuta_HIv1_PredGene_g6375.t1, Pocillopora_acuta_HIv1_PredGene_g28875.t1	Montipora_capitata_PredGene_g14810.t1
OG0010452	Pocillopora_acuta_HIv1_PredGene_g25358.t1	Montipora_capitata_PredGene_g55840.t1
OG0010454	Pocillopora_acuta_HIv1_PredGene_g714.t1	Montipora_capitata_PredGene_g58157.t1
OG0010455	Pocillopora_acuta_HIv1_PredGene_g2225.t1	Montipora_capitata_PredGene_g58164.t1
OG0010456	Pocillopora_acuta_HIv1_PredGene_g2224.t1	Montipora_capitata_PredGene_g58163.t1
OG0010457	Pocillopora_acuta_HIv1_PredGene_g718.t1, Pocillopora_acuta_HIv1_PredGene_2641_t	Montipora_capitata_PredGene_g58162.t1
OG0010458	Pocillopora_acuta_HIv1_PredGene_g10046.t1	Montipora_capitata_PredGene_g25173.t1
OG0010459	Pocillopora_acuta_HIv1_PredGene_g10047.t1	Montipora_capitata_PredGene_g25172.t1
OG0010461	Pocillopora_acuta_HIv1_PredGene_g8498.t1, Pocillopora_acuta_HIv1_PredGene_11288_t	Montipora_capitata_PredGene_g23198.t1
OG0010462	Pocillopora_acuta_HIv1_PredGene_g8495.t1	Montipora_capitata_PredGene_g23211.t1
OG0010463	Pocillopora_acuta_HIv1_PredGene_g8489.t1	Montipora_capitata_PredGene_adi2mcaRNA37618_R0.t1
OG0010464	Pocillopora_acuta_HIv1_PredGene_g14076.t1	Montipora_capitata_PredGene_adi2mcaRNA24936_R1.t1
OG0010465	Pocillopora_acuta_HIv1_PredGene_g14075.t1	Montipora_capitata_PredGene_g71440.t1
OG0010466	Pocillopora_acuta_HIv1_PredGene_g9679.t1	Montipora_capitata_PredGene_g50847.t1
OG0010467	Pocillopora_acuta_HIv1_PredGene_g9673.t1	Montipora_capitata_PredGene_g50849.t1
OG0010468	Pocillopora_acuta_HIv1_PredGene_g32995.t1	Montipora_capitata_PredGene_g21554.t1
OG0010469	Pocillopora_acuta_HIv1_PredGene_g22590.t1, Pocillopora_acuta_HIv1_PredGene_g3650.t1	Montipora_capitata_PredGene_g61314.t1
OG0010470	Pocillopora_acuta_HIv1_PredGene_g1010.t1	Montipora_capitata_PredGene_g24052.t1
OG0010471	Pocillopora_acuta_HIv1_PredGene_g14978.t1	Montipora_capitata_PredGene_g21745.t1
OG0010472	Pocillopora_acuta_HIv1_PredGene_g14980.t1	Montipora_capitata_PredGene_g21743.t1
OG0010473	Pocillopora_acuta_HIv1_PredGene_g14975.t1	Montipora_capitata_PredGene_g21750.t1
OG0010474	Pocillopora_acuta_HIv1_PredGene_g23103.t1	Montipora_capitata_PredGene_g42656.t1
OG0010475	Pocillopora_acuta_HIv1_PredGene_g16969.t1	Montipora_capitata_PredGene_g23101.t1
OG0010476	Pocillopora_acuta_HIv1_PredGene_g1699.t1	Montipora_capitata_PredGene_g64465.t1
OG0010478	Pocillopora_acuta_HIv1_PredGene_g8111.t1	Montipora_capitata_PredGene_g34965.t1
OG0010479	Pocillopora_acuta_HIv1_PredGene_g30219.t1	Montipora_capitata_PredGene_adi2mcaRNA36766_R0.t1
OG0010480	Pocillopora_acuta_HIv1_PredGene_g17438.t1	Montipora_capitata_PredGene_g34983.t1
OG0010481	Pocillopora_acuta_HIv1_PredGene_g17437.t1	Montipora_capitata_PredGene_g34984.t1
OG0010482	Pocillopora_acuta_HIv1_PredGene_g8144.t1	Montipora_capitata_PredGene_g34971.t1
OG0010483	Pocillopora_acuta_HIv1_PredGene_g8140.t1	Montipora_capitata_PredGene_g34966.t1
OG0010484	Pocillopora_acuta_HIv1_PredGene_g8168.t1	Montipora_capitata_PredGene_g34959.t1
OG0010485	Pocillopora_acuta_HIv1_PredGene_g11224.t1	Montipora_capitata_PredGene_g34995.t1
OG0010486	Pocillopora_acuta_HIv1_PredGene_g3882.t1	Montipora_capitata_PredGene_g52747.t1
OG0010487	Pocillopora_acuta_HIv1_PredGene_g3881.t1	Montipora_capitata_PredGene_g52743.t1
OG0010488	Pocillopora_acuta_HIv1_PredGene_g3884.t1	Montipora_capitata_PredGene_g52752.t1
OG0010490	Pocillopora_acuta_HIv1_PredGene_g22613.t1	Montipora_capitata_PredGene_g61152.t1
OG0010491	Pocillopora_acuta_HIv1_PredGene_g8943.t1	Montipora_capitata_PredGene_g46145.t1
OG0010492	Pocillopora_acuta_HIv1_PredGene_g33119.t1	Montipora_capitata_PredGene_g46142.t1
OG0010493	Pocillopora_acuta_HIv1_PredGene_g8945.t1	Montipora_capitata_PredGene_g46143.t1
OG0010494	Pocillopora_acuta_HIv1_PredGene_g23702.t1	Montipora_capitata_PredGene_g48358.t1
OG0010496	Pocillopora_acuta_HIv1_PredGene_g23714.t1	Montipora_capitata_PredGene_g48388.t1
OG0010497	Pocillopora_acuta_HIv1_PredGene_g23707.t1	Montipora_capitata_PredGene_g48377.t1
OG0010498	Pocillopora_acuta_HIv1_PredGene_g23703.t1	Montipora_capitata_PredGene_g48360.t1
OG0010499	Pocillopora_acuta_HIv1_PredGene_g1267.t1	Montipora_capitata_PredGene_g67646.t1
OG0010500	Pocillopora_acuta_HIv1_PredGene_g1264.t1	Montipora_capitata_PredGene_g67648.t1
OG0010501	Pocillopora_acuta_HIv1_PredGene_g23486.t1	Montipora_capitata_PredGene_g60899.t1
OG0010502	Pocillopora_acuta_HIv1_PredGene_g5881.t1	Montipora_capitata_PredGene_g18951.t1
OG0010503	Pocillopora_acuta_HIv1_PredGene_g17694.t1	Montipora_capitata_PredGene_g28991.t1
OG0010505	Pocillopora_acuta_HIv1_PredGene_g17697.t1	Montipora_capitata_PredGene_g28984.t1
OG0010506	Pocillopora_acuta_HIv1_PredGene_g17703.t1	Montipora_capitata_PredGene_g28318.t1
OG0010508	Pocillopora_acuta_HIv1_PredGene_g9853.t1	Montipora_capitata_PredGene_g58072.t1
OG0010509	Pocillopora_acuta_HIv1_PredGene_g10074.t1	Montipora_capitata_PredGene_g25180.t1
OG0010510	Pocillopora_acuta_HIv1_PredGene_g25110.t1	Montipora_capitata_PredGene_g38696.t1
OG0010511	Pocillopora_acuta_HIv1_PredGene_g14815.t1	Montipora_capitata_PredGene_g43269.t1
OG0010512	Pocillopora_acuta_HIv1_PredGene_g9528.t1	Montipora_capitata_PredGene_g48489.t1
OG0010513	Pocillopora_acuta_HIv1_PredGene_g9529.t1	Montipora_capitata_PredGene_g48490.t1
OG0010514	Pocillopora_acuta_HIv1_PredGene_g9531.t1	Montipora_capitata_PredGene_g48492.t1
OG0010515	Pocillopora_acuta_HIv1_PredGene_g9532.t1	Montipora_capitata_PredGene_g48493.t1
OG0010516	Pocillopora_acuta_HIv1_PredGene_g9526.t1	Montipora_capitata_PredGene_g48486.t1
OG0010518	Pocillopora_acuta_HIv1_PredGene_g24942.t1	Montipora_capitata_PredGene_g12785.t1
OG0010519	Pocillopora_acuta_HIv1_PredGene_g24940.t1	Montipora_capitata_PredGene_g4384.t1
OG0010520	Pocillopora_acuta_HIv1_PredGene_g24947.t1	Montipora_capitata_PredGene_g8792.t1
OG0010521	Pocillopora_acuta_HIv1_PredGene_g24949.t1	Montipora_capitata_PredGene_g8791.t1
OG0010524	Pocillopora_acuta_HIv1_PredGene_g11638.t1	Montipora_capitata_PredGene_g51839.t1
OG0010526	Pocillopora_acuta_HIv1_PredGene_g19808.t1	Montipora_capitata_PredGene_g31781.t1
OG0010527	Pocillopora_acuta_HIv1_PredGene_g19807.t1	Montipora_capitata_PredGene_g31783.t1
OG0010528	Pocillopora_acuta_HIv1_PredGene_g19823.t1	Montipora_capitata_PredGene_g31784.t1
OG0010529	Pocillopora_acuta_HIv1_PredGene_g6500.t1	Montipora_capitata_PredGene_g6356.t1
OG0010530	Pocillopora_acuta_HIv1_PredGene_g6505.t1	Montipora_capitata_PredGene_g29386.t1
OG0010531	Pocillopora_acuta_HIv1_PredGene_g28965.t1	Montipora_capitata_PredGene_g17763.t1
OG0010532	Pocillopora_acuta_HIv1_PredGene_g32166.t1, Pocillopora_acuta_HIv1_PredGene_g31206.t1	Montipora_capitata_PredGene_g39030.t1
OG0010533	Pocillopora_acuta_HIv1_PredGene_g6487.t1	Montipora_capitata_PredGene_g3421.t1
OG0010534	Pocillopora_acuta_HIv1_PredGene_g15467.t1	Montipora_capitata_PredGene_g46705.t1
OG0010536	Pocillopora_acuta_HIv1_PredGene_g7761.t1	Montipora_capitata_PredGene_adi2mcaRNA30800_R1.t1
OG0010537	Pocillopora_acuta_HIv1_PredGene_g7760.t1	Montipora_capitata_PredGene_g65333.t1
OG0010538	Pocillopora_acuta_HIv1_PredGene_g12123.t1	Montipora_capitata_PredGene_g37837.t1
OG0010539	Pocillopora_acuta_HIv1_PredGene_g7784.t1	Montipora_capitata_PredGene_g58536.t1
OG0010540	Pocillopora_acuta_HIv1_PredGene_g7783.t1	Montipora_capitata_PredGene_g58535.t1
OG0010541	Pocillopora_acuta_HIv1_PredGene_g7788.t1	Montipora_capitata_PredGene_g58546.t1
OG0010542	Pocillopora_acuta_HIv1_PredGene_g27999.t1	Montipora_capitata_PredGene_g25823.t1
OG0010544	Pocillopora_acuta_HIv1_PredGene_g7764.t1	Montipora_capitata_PredGene_adi2mcaRNA30795_R1.t1
OG0010545	Pocillopora_acuta_HIv1_PredGene_g7767.t1	Montipora_capitata_PredGene_g65346.t1
OG0010546	Pocillopora_acuta_HIv1_PredGene_g7774.t1	Montipora_capitata_PredGene_g7144.t1
OG0010547	Pocillopora_acuta_HIv1_PredGene_g5364.t1	Montipora_capitata_PredGene_g66869.t1
OG0010548	Pocillopora_acuta_HIv1_PredGene_g18495.t1	Montipora_capitata_PredGene_g61996.t1
OG0010549	Pocillopora_acuta_HIv1_PredGene_g2776.t1	Montipora_capitata_PredGene_g61997.t1
OG0010550	Pocillopora_acuta_HIv1_PredGene_g2775.t1	Montipora_capitata_PredGene_g61995.t1
OG0010551	Pocillopora_acuta_HIv1_PredGene_g5354.t1	Montipora_capitata_PredGene_adi2mcaRNA13226_R0.t1
OG0010552	Pocillopora_acuta_HIv1_PredGene_g5358.t1	Montipora_capitata_PredGene_g66866.t1
OG0010553	Pocillopora_acuta_HIv1_PredGene_g2779.t1	Montipora_capitata_PredGene_g6558.t1
OG0010554	Pocillopora_acuta_HIv1_PredGene_g21089.t1	Montipora_capitata_PredGene_g33242.t1
OG0010555	Pocillopora_acuta_HIv1_PredGene_g21088.t1	Montipora_capitata_PredGene_g33241.t1
OG0010556	Pocillopora_acuta_HIv1_PredGene_g21078.t1	Montipora_capitata_PredGene_g33235.t1
OG0010557	Pocillopora_acuta_HIv1_PredGene_g21079.t1	Montipora_capitata_PredGene_g33237.t1
OG0010558	Pocillopora_acuta_HIv1_PredGene_g21080.t1	Montipora_capitata_PredGene_g33236.t1
OG0010559	Pocillopora_acuta_HIv1_PredGene_g17532.t1, Pocillopora_acuta_HIv1_PredGene_g15543.t1	Montipora_capitata_PredGene_g69881.t1
OG0010560	Pocillopora_acuta_HIv1_PredGene_g22040.t1	Montipora_capitata_PredGene_g32218.t1
OG0010561	Pocillopora_acuta_HIv1_PredGene_g26028.t1	Montipora_capitata_PredGene_g4178.t1
OG0010562	Pocillopora_acuta_HIv1_PredGene_g26029.t1	Montipora_capitata_PredGene_g4179.t1
OG0010564	Pocillopora_acuta_HIv1_PredGene_g11056.t1	Montipora_capitata_PredGene_g47021.t1
OG0010565	Pocillopora_acuta_HIv1_PredGene_g11058.t1	Montipora_capitata_PredGene_g47015.t1
OG0010566	Pocillopora_acuta_HIv1_PredGene_g14812.t1	Montipora_capitata_PredGene_g43272.t1
OG0010567	Pocillopora_acuta_HIv1_PredGene_g14813.t1	Montipora_capitata_PredGene_g43271.t1
OG0010569	Pocillopora_acuta_HIv1_PredGene_g10029.t1	Montipora_capitata_PredGene_adi2mcaRNA5211_R0.t1
OG0010571	Pocillopora_acuta_HIv1_PredGene_g10023.t1	Montipora_capitata_PredGene_g54413.t1
OG0010572	Pocillopora_acuta_HIv1_PredGene_g10024.t1	Montipora_capitata_PredGene_g54412.t1
OG0010573	Pocillopora_acuta_HIv1_PredGene_g16227.t1	Montipora_capitata_PredGene_g58524.t1, Montipora_capitata_PredGene_g16088.t1
OG0010575	Pocillopora_acuta_HIv1_PredGene_g16690.t1	Montipora_capitata_PredGene_adi2mcaRNA24089_R0.t1
OG0010576	Pocillopora_acuta_HIv1_PredGene_g9243.t1	Montipora_capitata_PredGene_g48685.t1
OG0010577	Pocillopora_acuta_HIv1_PredGene_7724_t, Pocillopora_acuta_HIv1_PredGene_g9244.t1	Montipora_capitata_PredGene_g48686.t1
OG0010578	Pocillopora_acuta_HIv1_PredGene_g9266.t1	Montipora_capitata_PredGene_g48693.t1
OG0010579	Pocillopora_acuta_HIv1_PredGene_g9211.t1	Montipora_capitata_PredGene_g48684.t1
OG0010580	Pocillopora_acuta_HIv1_PredGene_g16691.t1	Montipora_capitata_PredGene_g56478.t1
OG0010582	Pocillopora_acuta_HIv1_PredGene_g4518.t1	Montipora_capitata_PredGene_g16338.t1
OG0010583	Pocillopora_acuta_HIv1_PredGene_g21371.t1	Montipora_capitata_PredGene_g24371.t1
OG0010584	Pocillopora_acuta_HIv1_PredGene_g21370.t1	Montipora_capitata_PredGene_g24372.t1
OG0010585	Pocillopora_acuta_HIv1_PredGene_g21366.t1	Montipora_capitata_PredGene_g24375.t1
OG0010586	Pocillopora_acuta_HIv1_PredGene_g11993.t1	Montipora_capitata_PredGene_g20806.t1
OG0010587	Pocillopora_acuta_HIv1_PredGene_g30416.t1	Montipora_capitata_PredGene_g644.t1, Montipora_capitata_PredGene_g42209.t1
OG0010588	Pocillopora_acuta_HIv1_PredGene_g12459.t1	Montipora_capitata_PredGene_g17706.t1
OG0010589	Pocillopora_acuta_HIv1_PredGene_g12458.t2	Montipora_capitata_PredGene_adi2mcaRNA5721_R0.t1
OG0010590	Pocillopora_acuta_HIv1_PredGene_g12460.t1	Montipora_capitata_PredGene_g17703.t1
OG0010591	Pocillopora_acuta_HIv1_PredGene_g12452.t1	Montipora_capitata_PredGene_g49295.t1
OG0010592	Pocillopora_acuta_HIv1_PredGene_g12455.t1	Montipora_capitata_PredGene_adi2mcaRNA23232_R0.t1
OG0010593	Pocillopora_acuta_HIv1_PredGene_g12456.t1	Montipora_capitata_PredGene_g49301.t1
OG0010594	Pocillopora_acuta_HIv1_PredGene_g12453.t1	Montipora_capitata_PredGene_g49296.t1
OG0010595	Pocillopora_acuta_HIv1_PredGene_g12882.t1	Montipora_capitata_PredGene_g58391.t1
OG0010596	Pocillopora_acuta_HIv1_PredGene_g13087.t1	Montipora_capitata_PredGene_g10400.t1
OG0010597	Pocillopora_acuta_HIv1_PredGene_g24049.t1	Montipora_capitata_PredGene_g54020.t1
OG0010598	Pocillopora_acuta_HIv1_PredGene_g8885.t1	Montipora_capitata_PredGene_adi2mcaRNA29886_R0.t1
OG0010599	Pocillopora_acuta_HIv1_PredGene_g8884.t1	Montipora_capitata_PredGene_g43808.t1
OG0010600	Pocillopora_acuta_HIv1_PredGene_g5812.t1	Montipora_capitata_PredGene_g28085.t1
OG0010601	Pocillopora_acuta_HIv1_PredGene_g957.t1	Montipora_capitata_PredGene_g21763.t1
OG0010602	Pocillopora_acuta_HIv1_PredGene_g26858.t1	Montipora_capitata_PredGene_g9361.t1
OG0010603	Pocillopora_acuta_HIv1_PredGene_g26865.t1	Montipora_capitata_PredGene_g7690.t1
OG0010605	Pocillopora_acuta_HIv1_PredGene_g26922.t1	Montipora_capitata_PredGene_g9357.t1
OG0010606	Pocillopora_acuta_HIv1_PredGene_g26857.t1	Montipora_capitata_PredGene_g9360.t1
OG0010607	Pocillopora_acuta_HIv1_PredGene_g26949.t1	Montipora_capitata_PredGene_g9359.t1
OG0010609	Pocillopora_acuta_HIv1_PredGene_g26920.t1	Montipora_capitata_PredGene_g9355.t1
OG0010610	Pocillopora_acuta_HIv1_PredGene_g31076.t1	Montipora_capitata_PredGene_g24494.t1
OG0010611	Pocillopora_acuta_HIv1_PredGene_g14402.t1	Montipora_capitata_PredGene_g41905.t1
OG0010612	Pocillopora_acuta_HIv1_PredGene_g14403.t1	Montipora_capitata_PredGene_g37189.t1, Montipora_capitata_PredGene_g41906.t1
OG0010613	Pocillopora_acuta_HIv1_PredGene_g2533.t1	Montipora_capitata_PredGene_g28553.t1
OG0010614	Pocillopora_acuta_HIv1_PredGene_g2534.t1, Pocillopora_acuta_HIv1_PredGene_5991_t	Montipora_capitata_PredGene_g28551.t1
OG0010616	Pocillopora_acuta_HIv1_PredGene_g29637.t1	Montipora_capitata_PredGene_g31183.t1
OG0010617	Pocillopora_acuta_HIv1_PredGene_g14457.t1	Montipora_capitata_PredGene_g43985.t1
OG0010618	Pocillopora_acuta_HIv1_PredGene_g708.t1	Montipora_capitata_PredGene_g55027.t1
OG0010619	Pocillopora_acuta_HIv1_PredGene_g710.t1	Montipora_capitata_PredGene_g55030.t1
OG0010622	Pocillopora_acuta_HIv1_PredGene_g1382.t1	Montipora_capitata_PredGene_adi2mcaRNA15601_R0.t1
OG0010623	Pocillopora_acuta_HIv1_PredGene_g33343.t1	Montipora_capitata_PredGene_g6322.t1
OG0010624	Pocillopora_acuta_HIv1_PredGene_g32706.t1	Montipora_capitata_PredGene_g36521.t1
OG0010625	Pocillopora_acuta_HIv1_PredGene_g32705.t1	Montipora_capitata_PredGene_g36522.t1
OG0010626	Pocillopora_acuta_HIv1_PredGene_g32772.t1	Montipora_capitata_PredGene_g36541.t1
OG0010627	Pocillopora_acuta_HIv1_PredGene_g26051.t1	Montipora_capitata_PredGene_g39717.t1
OG0010628	Pocillopora_acuta_HIv1_PredGene_g16934.t1	Montipora_capitata_PredGene_g8470.t1
OG0010629	Pocillopora_acuta_HIv1_PredGene_g26053.t1	Montipora_capitata_PredGene_g39719.t1
OG0010630	Pocillopora_acuta_HIv1_PredGene_g26052.t1	Montipora_capitata_PredGene_g39718.t1
OG0010631	Pocillopora_acuta_HIv1_PredGene_g27286.t1	Montipora_capitata_PredGene_g43234.t1
OG0010632	Pocillopora_acuta_HIv1_PredGene_g12527.t1	Montipora_capitata_PredGene_g22676.t1
OG0010633	Pocillopora_acuta_HIv1_PredGene_g12530.t1	Montipora_capitata_PredGene_adi2mcaRNA12045_R0.t1
OG0010634	Pocillopora_acuta_HIv1_PredGene_g12529.t1	Montipora_capitata_PredGene_g22674.t1
OG0010635	Pocillopora_acuta_HIv1_PredGene_g21834.t1	Montipora_capitata_PredGene_g62792.t1
OG0010636	Pocillopora_acuta_HIv1_PredGene_g17597.t1	Montipora_capitata_PredGene_g43060.t1
OG0010637	Pocillopora_acuta_HIv1_PredGene_g24450.t1	Montipora_capitata_PredGene_g41449.t1
OG0010638	Pocillopora_acuta_HIv1_PredGene_g24444.t1	Montipora_capitata_PredGene_g25323.t1
OG0010639	Pocillopora_acuta_HIv1_PredGene_g12037.t1	Montipora_capitata_PredGene_g32455.t1
