Orthogroup	Montipora_capitata_HIv2.genes.pep	GCF_002042975.1_ofav_dov_v1_protein
OG0014273	Montipora_capitata_PredGene_g44125.t1	XP_020601779.1
OG0014274	Montipora_capitata_PredGene_g44126.t1	XP_020601770.1
OG0014275	Montipora_capitata_PredGene_g44129.t1	XP_020600507.1
OG0014276	Montipora_capitata_PredGene_g58833.t1	XP_020627142.1
OG0014279	Montipora_capitata_PredGene_g23904.t1	XP_020603110.1
OG0014283	Montipora_capitata_PredGene_g27335.t1	XP_020624901.1, XP_020624900.1
OG0014284	Montipora_capitata_PredGene_g30091.t1	XP_020620597.1
OG0014286	Montipora_capitata_PredGene_g71525.t1	XP_020620685.1
OG0014288	Montipora_capitata_PredGene_g15598.t1	XP_020625928.1
OG0014289	Montipora_capitata_PredGene_g63231.t1, Montipora_capitata_PredGene_g44095.t1, Montipora_capitata_PredGene_g2846.t1	XP_020625581.1
OG0014290	Montipora_capitata_PredGene_g46624.t1	XP_020609844.1
OG0014291	Montipora_capitata_PredGene_adi2mcaRNA28350_R0.t1	XP_020626602.1
OG0014292	Montipora_capitata_PredGene_g65063.t1	XP_020601983.1
OG0014295	Montipora_capitata_PredGene_g48105.t1	XP_020622577.1
OG0014296	Montipora_capitata_PredGene_g36042.t1	XP_020619052.1
OG0014298	Montipora_capitata_PredGene_g68967.t1, Montipora_capitata_PredGene_g24086.t1	XP_020606923.1
OG0014299	Montipora_capitata_PredGene_g62818.t1	XP_020606172.1
OG0014300	Montipora_capitata_PredGene_g33208.t1	XP_020615577.1
OG0014303	Montipora_capitata_PredGene_adi2mcaRNA32863_R0.t1	XP_020616350.1
OG0014304	Montipora_capitata_PredGene_g42425.t1	XP_020616452.1
OG0014305	Montipora_capitata_PredGene_adi2mcaRNA26284_R0.t1	XP_020615685.1
OG0014307	Montipora_capitata_PredGene_g64287.t1	XP_020607898.1
OG0014309	Montipora_capitata_PredGene_g15070.t1	XP_020614128.1
OG0014310	Montipora_capitata_PredGene_g46376.t1	XP_020614349.1, XP_020626926.1
OG0014311	Montipora_capitata_PredGene_g45391.t1	XP_020630098.1
OG0014312	Montipora_capitata_PredGene_g46396.t1	XP_020614141.1
OG0014313	Montipora_capitata_PredGene_g64613.t1	XP_020625598.1
OG0014314	Montipora_capitata_PredGene_g64617.t1	XP_020625618.1
OG0014317	Montipora_capitata_PredGene_adi2mcaRNA21570_R0.t1	XP_020612480.1
OG0014318	Montipora_capitata_PredGene_g21730.t1	XP_020622377.1
OG0014319	Montipora_capitata_PredGene_g6336.t1	XP_020617748.1
OG0014320	Montipora_capitata_PredGene_g15492.t1, Montipora_capitata_PredGene_g31793.t1	XP_020620344.1
OG0014321	Montipora_capitata_PredGene_g30139.t1	XP_020621342.1
OG0014323	Montipora_capitata_PredGene_g36747.t1	XP_020617128.1
OG0014324	Montipora_capitata_PredGene_g35965.t1	XP_020631054.1
OG0014325	Montipora_capitata_PredGene_g35966.t1	XP_020631053.1
OG0014326	Montipora_capitata_PredGene_g35964.t1	XP_020631088.1
OG0014327	Montipora_capitata_PredGene_g53459.t1	XP_020611057.1
OG0014330	Montipora_capitata_PredGene_g63036.t1	XP_020611833.1
OG0014332	Montipora_capitata_PredGene_g67246.t1	XP_020610914.1
OG0014334	Montipora_capitata_PredGene_g25658.t1	XP_020616407.1
OG0014337	Montipora_capitata_PredGene_g58497.t1	XP_020617076.1
OG0014339	Montipora_capitata_PredGene_g54900.t1	XP_020632944.1
OG0014340	Montipora_capitata_PredGene_g25680.t1	XP_020616292.1
OG0014341	Montipora_capitata_PredGene_g5232.t1	XP_020624528.1
OG0014342	Montipora_capitata_PredGene_g67869.t1	XP_020624508.1
OG0014348	Montipora_capitata_PredGene_g1927.t1	XP_020608893.1
OG0014351	Montipora_capitata_PredGene_g29232.t1	XP_020632074.1, XP_020632079.1
OG0014353	Montipora_capitata_PredGene_g51165.t1	XP_020601927.1
OG0014355	Montipora_capitata_PredGene_g39992.t1	XP_020613387.1
OG0014356	Montipora_capitata_PredGene_g30579.t1	XP_020601097.1
OG0014357	Montipora_capitata_PredGene_g7682.t1, Montipora_capitata_PredGene_g31349.t1	XP_020618554.1
OG0014360	Montipora_capitata_PredGene_g17082.t1	XP_020608476.1
OG0014361	Montipora_capitata_PredGene_g41664.t1	XP_020626769.1
OG0014362	Montipora_capitata_PredGene_g41677.t1	XP_020626958.1
OG0014363	Montipora_capitata_PredGene_g30915.t1, Montipora_capitata_PredGene_g22151.t1	XP_020622170.1
OG0014366	Montipora_capitata_PredGene_g65827.t1	XP_020626789.1
OG0014367	Montipora_capitata_PredGene_g63377.t1	XP_020626802.1
OG0014369	Montipora_capitata_PredGene_g65926.t1	XP_020601583.1
OG0014372	Montipora_capitata_PredGene_g48852.t1	XP_020623838.1
OG0014373	Montipora_capitata_PredGene_g48846.t1	XP_020623888.1
OG0014374	Montipora_capitata_PredGene_g17211.t1	XP_020619201.1
OG0014377	Montipora_capitata_PredGene_g5055.t1	XP_020604130.1
OG0014378	Montipora_capitata_PredGene_g34626.t1	XP_020602239.1
OG0014379	Montipora_capitata_PredGene_g34618.t1	XP_020602251.1, XP_020602250.1
OG0014381	Montipora_capitata_PredGene_g34612.t1	XP_020602262.1
OG0014383	Montipora_capitata_PredGene_g34601.t1	XP_020605841.1
OG0014386	Montipora_capitata_PredGene_g31751.t1	XP_020632075.1
OG0014390	Montipora_capitata_PredGene_g58161.t1	XP_020617774.1
OG0014391	Montipora_capitata_PredGene_g58160.t1	XP_020617776.1
OG0014393	Montipora_capitata_PredGene_g14251.t1, Montipora_capitata_PredGene_g14248.t1, Montipora_capitata_PredGene_g30962.t1	XP_020607613.1
OG0014395	Montipora_capitata_PredGene_g37687.t1	XP_020617459.1
OG0014396	Montipora_capitata_PredGene_g33664.t1, Montipora_capitata_PredGene_adi2mcaRNA30156_R1.t1	XP_020623629.1
OG0014399	Montipora_capitata_PredGene_g24054.t1	XP_020602177.1
OG0014400	Montipora_capitata_PredGene_g21740.t1	XP_020629034.1
OG0014401	Montipora_capitata_PredGene_adi2mcaRNA14923_R1.t1	XP_020601607.1
OG0014403	Montipora_capitata_PredGene_g64464.t1	XP_020627188.1
OG0014404	Montipora_capitata_PredGene_g35004.t1	XP_020612189.1
OG0014405	Montipora_capitata_PredGene_g35005.t1	XP_020612134.1
OG0014407	Montipora_capitata_PredGene_g67958.t1	XP_020604920.1
OG0014408	Montipora_capitata_PredGene_g48384.t1	XP_020629280.1
OG0014410	Montipora_capitata_PredGene_g28320.t1	XP_020621891.1
OG0014411	Montipora_capitata_PredGene_g48488.t1	XP_020619314.1
OG0014412	Montipora_capitata_PredGene_g48481.t1	XP_020619312.1
OG0014413	Montipora_capitata_PredGene_adi2mcaRNA33704_R0.t1	XP_020631282.1
OG0014414	Montipora_capitata_PredGene_g8788.t1	XP_020631188.1
OG0014418	Montipora_capitata_PredGene_adi2mcaRNA30802_R0.t1	XP_020612288.1
OG0014421	Montipora_capitata_PredGene_g66868.t1	XP_020632796.1, XP_020632797.1, XP_020632795.1
OG0014422	Montipora_capitata_PredGene_g66864.t1	XP_020632761.1, XP_020632776.1
OG0014432	Montipora_capitata_PredGene_g47013.t1	XP_020627776.1
OG0014436	Montipora_capitata_PredGene_g40900.t1	XP_020611859.1
OG0014437	Montipora_capitata_PredGene_g16086.t1	XP_020611570.1
OG0014438	Montipora_capitata_PredGene_adi2mcaRNA3027_R0.t1	XP_020625477.1
OG0014439	Montipora_capitata_PredGene_g48687.t1	XP_020618171.1
OG0014440	Montipora_capitata_PredGene_g62182.t1	XP_020605279.1
OG0014441	Montipora_capitata_PredGene_g16336.t1	XP_020605676.1
OG0014443	Montipora_capitata_PredGene_g17707.t1	XP_020628037.1
OG0014444	Montipora_capitata_PredGene_g43818.t1	XP_020605226.1
OG0014445	Montipora_capitata_PredGene_g43817.t1	XP_020605254.1
OG0014446	Montipora_capitata_PredGene_g43822.t1	XP_020605264.1
OG0014447	Montipora_capitata_PredGene_g53316.t1	XP_020606040.1
OG0014448	Montipora_capitata_PredGene_g9356.t1	XP_020606151.1
OG0014449	Montipora_capitata_PredGene_g35987.t1	XP_020618848.1
OG0014450	Montipora_capitata_PredGene_g35986.t1	XP_020619080.1
OG0014451	Montipora_capitata_PredGene_g28570.t1	XP_020603930.1
OG0014454	Montipora_capitata_PredGene_g55029.t1	XP_020617800.1
OG0014455	Montipora_capitata_PredGene_g71201.t1	XP_020615914.1
OG0014456	Montipora_capitata_PredGene_g54475.t1	XP_020628706.1
OG0014457	Montipora_capitata_PredGene_g62795.t1	XP_020623085.1
OG0014458	Montipora_capitata_PredGene_g43061.t1	XP_020626355.1
OG0014459	Montipora_capitata_PredGene_g60502.t1	XP_020631339.1
OG0014460	Montipora_capitata_PredGene_g32463.t1	XP_020604520.1
OG0014463	Montipora_capitata_PredGene_adi2mcaRNA32821_R2.t1, Montipora_capitata_PredGene_adi2mcaRNA32821_R1.t1	XP_020603929.1, XP_020603937.1
OG0014470	Montipora_capitata_PredGene_g3310.t1	XP_020615170.1
OG0014471	Montipora_capitata_PredGene_g40938.t1	XP_020623278.1
OG0014472	Montipora_capitata_PredGene_adi2mcaRNA27180_R0.t1	XP_020623277.1
OG0014473	Montipora_capitata_PredGene_g58408.t1	XP_020627871.1
OG0014474	Montipora_capitata_PredGene_g68778.t1	XP_020627934.1
OG0014475	Montipora_capitata_PredGene_g70331.t1	XP_020623922.1
OG0014478	Montipora_capitata_PredGene_g35084.t1	XP_020613649.1
OG0014479	Montipora_capitata_PredGene_g35087.t1, Montipora_capitata_PredGene_g35086.t1	XP_020613609.1
OG0014482	Montipora_capitata_PredGene_g66892.t1	XP_020604985.1
OG0014484	Montipora_capitata_PredGene_g24106.t1	XP_020610115.1
OG0014486	Montipora_capitata_PredGene_g51106.t1	XP_020624165.1
OG0014487	Montipora_capitata_PredGene_g31715.t1	XP_020632400.1
OG0014489	Montipora_capitata_PredGene_g28211.t1	XP_020631663.1
OG0014491	Montipora_capitata_PredGene_g64407.t1	XP_020614309.1
OG0014493	Montipora_capitata_PredGene_g33398.t1	XP_020614385.1
OG0014499	Montipora_capitata_PredGene_g15705.t1	XP_020623286.1
OG0014501	Montipora_capitata_PredGene_g636.t1	XP_020627356.1
OG0014507	Montipora_capitata_PredGene_g33463.t1	XP_020605210.1
OG0014513	Montipora_capitata_PredGene_g58633.t1	XP_020620753.1
OG0014514	Montipora_capitata_PredGene_g46955.t1	XP_020628482.1
OG0014515	Montipora_capitata_PredGene_g46956.t1	XP_020628527.1
OG0014516	Montipora_capitata_PredGene_g46958.t1	XP_020628468.1
OG0014518	Montipora_capitata_PredGene_g24984.t1	XP_020605738.1
OG0014519	Montipora_capitata_PredGene_g36889.t1	XP_020623373.1
OG0014523	Montipora_capitata_PredGene_g61128.t1	XP_020610697.1
OG0014524	Montipora_capitata_PredGene_g61127.t1	XP_020610699.1
OG0014526	Montipora_capitata_PredGene_g35963.t1	XP_020631087.1
OG0014527	Montipora_capitata_PredGene_g21687.t1	XP_020622316.1
OG0014529	Montipora_capitata_PredGene_g61980.t1	XP_020631948.1
OG0014532	Montipora_capitata_PredGene_g33816.t1	XP_020603181.1
OG0014533	Montipora_capitata_PredGene_g33796.t1	XP_020629608.1
OG0014534	Montipora_capitata_PredGene_g30200.t1	XP_020631918.1
OG0014535	Montipora_capitata_PredGene_g30193.t1	XP_020631970.1
OG0014537	Montipora_capitata_PredGene_g61096.t1	XP_020603344.1
OG0014538	Montipora_capitata_PredGene_adi2mcaRNA3327_R0.t1	XP_020603352.1
OG0014542	Montipora_capitata_PredGene_g32302.t1	XP_020602651.1
OG0014543	Montipora_capitata_PredGene_g32285.t1	XP_020614583.1, XP_020614520.1
OG0014544	Montipora_capitata_PredGene_g32284.t1	XP_020614790.1
OG0014546	Montipora_capitata_PredGene_adi2mcaRNA37610_R0.t1	XP_020616414.1
OG0014547	Montipora_capitata_PredGene_g58625.t1	XP_020620517.1
OG0014548	Montipora_capitata_PredGene_g26328.t1	XP_020604637.1
OG0014549	Montipora_capitata_PredGene_g38612.t1	XP_020624074.1
OG0014553	Montipora_capitata_PredGene_adi2mcaRNA2033_R0.t1	XP_020615396.1
OG0014555	Montipora_capitata_PredGene_g36031.t1	XP_020619074.1
OG0014556	Montipora_capitata_PredGene_g36030.t1	XP_020619048.1
OG0014558	Montipora_capitata_PredGene_g33197.t1	XP_020606343.1
OG0014559	Montipora_capitata_PredGene_g33196.t1	XP_020606342.1
OG0014560	Montipora_capitata_PredGene_g57675.t1	XP_020606483.1
OG0014561	Montipora_capitata_PredGene_g55197.t1	XP_020611604.1
OG0014565	Montipora_capitata_PredGene_g36303.t1	XP_020629535.1
OG0014568	Montipora_capitata_PredGene_g39395.t1	XP_020605440.1
OG0014571	Montipora_capitata_PredGene_g69131.t1	XP_020627477.1
OG0014575	Montipora_capitata_PredGene_g5037.t1	XP_020604159.1
OG0014577	Montipora_capitata_PredGene_g34872.t1	XP_020602779.1
OG0014578	Montipora_capitata_PredGene_adi2mcaRNA5137_R4.t1, Montipora_capitata_PredGene_adi2mcaRNA5137_R2.t1	XP_020603578.1
OG0014580	Montipora_capitata_PredGene_g5217.t1	XP_020631320.1
OG0014581	Montipora_capitata_PredGene_g5827.t1	XP_020631333.1
OG0014582	Montipora_capitata_PredGene_g27233.t1	XP_020617264.1
OG0014583	Montipora_capitata_PredGene_g54916.t1	XP_020600510.1
OG0014585	Montipora_capitata_PredGene_g16244.t1	XP_020622012.1
OG0014586	Montipora_capitata_PredGene_adi2mcaRNA16583_R1.t1	XP_020624372.1
OG0014587	Montipora_capitata_PredGene_g60650.t1	XP_020624361.1
OG0014588	Montipora_capitata_PredGene_adi2mcaRNA16595_R0.t1	XP_020628275.1
OG0014590	Montipora_capitata_PredGene_g24050.t1	XP_020602196.1
OG0014591	Montipora_capitata_PredGene_g52056.t1	XP_020632605.1
OG0014594	Montipora_capitata_PredGene_adi2mcaRNA10131_R0.t1	XP_020625387.1
OG0014595	Montipora_capitata_PredGene_g27884.t1	XP_020625377.1
OG0014596	Montipora_capitata_PredGene_g27874.t1	XP_020622592.1
OG0014597	Montipora_capitata_PredGene_g61757.t1	XP_020612953.1
OG0014598	Montipora_capitata_PredGene_g61763.t1	XP_020612964.1
OG0014599	Montipora_capitata_PredGene_g32972.t1	XP_020606302.1
OG0014601	Montipora_capitata_PredGene_g32967.t1	XP_020613244.1
OG0014602	Montipora_capitata_PredGene_g24919.t1	XP_020612873.1
OG0014603	Montipora_capitata_PredGene_g24917.t1	XP_020612871.1
OG0014604	Montipora_capitata_PredGene_g24920.t1	XP_020612874.1
OG0014606	Montipora_capitata_PredGene_g53510.t1	XP_020612753.1
OG0014607	Montipora_capitata_PredGene_g24966.t1	XP_020612738.1
OG0014608	Montipora_capitata_PredGene_g60350.t1	XP_020604307.1
OG0014610	Montipora_capitata_PredGene_g6668.t1	XP_020623467.1
OG0014611	Montipora_capitata_PredGene_g18219.t1	XP_020607129.1, XP_020607127.1
OG0014613	Montipora_capitata_PredGene_g53470.t1	XP_020609688.1
OG0014615	Montipora_capitata_PredGene_adi2mcaRNA2699_R0.t1	XP_020603510.1
OG0014616	Montipora_capitata_PredGene_g1756.t1	XP_020614555.1
OG0014617	Montipora_capitata_PredGene_g1753.t1	XP_020614781.1
OG0014623	Montipora_capitata_PredGene_adi2mcaRNA25654_R0.t1	XP_020631865.1
OG0014624	Montipora_capitata_PredGene_adi2mcaRNA10355_R0.t1	XP_020602458.1
OG0014625	Montipora_capitata_PredGene_g32333.t1	XP_020611776.1, XP_020611775.1
OG0014626	Montipora_capitata_PredGene_g48638.t1	XP_020620782.1
OG0014627	Montipora_capitata_PredGene_g48639.t1	XP_020620416.1
OG0014628	Montipora_capitata_PredGene_g67241.t1	XP_020601371.1
OG0014629	Montipora_capitata_PredGene_g16317.t1, Montipora_capitata_PredGene_g40872.t1, Montipora_capitata_PredGene_g40870.t1	XP_020615444.1
OG0014632	Montipora_capitata_PredGene_g67498.t1	XP_020632120.1
OG0014633	Montipora_capitata_PredGene_g3306.t1, Montipora_capitata_PredGene_g19740.t1, Montipora_capitata_PredGene_g3296.t1	XP_020627378.1
OG0014634	Montipora_capitata_PredGene_g47577.t1	XP_020616720.1
OG0014635	Montipora_capitata_PredGene_g47579.t1	XP_020616681.1
OG0014638	Montipora_capitata_PredGene_g32768.t1	XP_020630040.1
OG0014639	Montipora_capitata_PredGene_g32777.t1	XP_020630050.1, XP_020630051.1
OG0014641	Montipora_capitata_PredGene_g15609.t1	XP_020615996.1
OG0014642	Montipora_capitata_PredGene_g26480.t1	XP_020608192.1
OG0014643	Montipora_capitata_PredGene_adi2mcaRNA10344_R0.t1	XP_020602416.1
OG0014644	Montipora_capitata_PredGene_g43406.t1	XP_020606168.1
OG0014645	Montipora_capitata_PredGene_g17500.t1	XP_020615804.1
OG0014646	Montipora_capitata_PredGene_adi2mcaRNA825_R0.t1	XP_020615805.1
OG0014647	Montipora_capitata_PredGene_g17502.t1	XP_020615825.1
OG0014649	Montipora_capitata_PredGene_g33468.t1	XP_020627684.1, XP_020630413.1
OG0014656	Montipora_capitata_PredGene_g70879.t1	XP_020626558.1
OG0014661	Montipora_capitata_PredGene_g64089.t1	XP_020600532.1
OG0014662	Montipora_capitata_PredGene_g64090.t1	XP_020600537.1
OG0014663	Montipora_capitata_PredGene_g22254.t1	XP_020626144.1
OG0014668	Montipora_capitata_PredGene_g64491.t1	XP_020625136.1
OG0014670	Montipora_capitata_PredGene_g69698.t1	XP_020609205.1
OG0014672	Montipora_capitata_PredGene_g34555.t1	XP_020612236.1
OG0014674	Montipora_capitata_PredGene_g50715.t1	XP_020607787.1
OG0014675	Montipora_capitata_PredGene_g13003.t1	XP_020623502.1
OG0014679	Montipora_capitata_PredGene_g62596.t1	XP_020603284.1
OG0014680	Montipora_capitata_PredGene_g62597.t1	XP_020603283.1
OG0014682	Montipora_capitata_PredGene_g40774.t1	XP_020624845.1, XP_020624823.1
OG0014683	Montipora_capitata_PredGene_g45490.t1	XP_020625710.1
OG0014684	Montipora_capitata_PredGene_g22961.t1	XP_020631274.1
OG0014686	Montipora_capitata_PredGene_g17136.t1	XP_020604815.1
OG0014688	Montipora_capitata_PredGene_g60246.t1	XP_020632588.1, XP_020632559.1
OG0014689	Montipora_capitata_PredGene_g64079.t1	XP_020600440.1
OG0014690	Montipora_capitata_PredGene_g64078.t1	XP_020600438.1
OG0014691	Montipora_capitata_PredGene_g31186.t1	XP_020610167.1
OG0014692	Montipora_capitata_PredGene_g35165.t1	XP_020605965.1
OG0014693	Montipora_capitata_PredGene_adi2mcaRNA18329_R0.t1	XP_020608111.1
OG0014696	Montipora_capitata_PredGene_g56464.t1	XP_020631837.1
OG0014697	Montipora_capitata_PredGene_adi2mcaRNA35184_R0.t1	XP_020626994.1
OG0014700	Montipora_capitata_PredGene_g61576.t1	XP_020602285.1
OG0014701	Montipora_capitata_PredGene_g42331.t1	XP_020620559.1
OG0014702	Montipora_capitata_PredGene_g42332.t1	XP_020620556.1
OG0014703	Montipora_capitata_PredGene_g35982.t1	XP_020618957.1
OG0014705	Montipora_capitata_PredGene_g18563.t1	XP_020624014.1
OG0014706	Montipora_capitata_PredGene_g42582.t1	XP_020609919.1
OG0014709	Montipora_capitata_PredGene_adi2mcaRNA3315_R1.t1	XP_020624003.1
OG0014710	Montipora_capitata_PredGene_g70717.t1	XP_020613302.1
OG0014711	Montipora_capitata_PredGene_g53971.t1	XP_020612401.1, XP_020612272.1
OG0014712	Montipora_capitata_PredGene_adi2mcaRNA39678_R0.t1	XP_020612391.1
OG0014714	Montipora_capitata_PredGene_g7362.t1	XP_020610595.1, XP_020610594.1, XP_020610596.1
OG0014715	Montipora_capitata_PredGene_g33228.t1	XP_020618226.1
OG0014716	Montipora_capitata_PredGene_g60983.t1	XP_020624296.1
OG0014722	Montipora_capitata_PredGene_g67095.t1	XP_020630317.1
OG0014723	Montipora_capitata_PredGene_g67097.t1	XP_020630385.1
OG0014726	Montipora_capitata_PredGene_g50545.t1	XP_020609989.1
OG0014727	Montipora_capitata_PredGene_g53113.t1	XP_020625885.1
OG0014728	Montipora_capitata_PredGene_g53118.t1	XP_020625908.1, XP_020625909.1
OG0014730	Montipora_capitata_PredGene_g23138.t1	XP_020618905.1
OG0014732	Montipora_capitata_PredGene_g39421.t1	XP_020608332.1
OG0014733	Montipora_capitata_PredGene_g53649.t1	XP_020613442.1
OG0014734	Montipora_capitata_PredGene_g36019.t1	XP_020618749.1
OG0014735	Montipora_capitata_PredGene_g50413.t1	XP_020616663.1
OG0014736	Montipora_capitata_PredGene_g69563.t1	XP_020608885.1
OG0014737	Montipora_capitata_PredGene_g69564.t1	XP_020608884.1
OG0014739	Montipora_capitata_PredGene_g37956.t1	XP_020607391.1
OG0014740	Montipora_capitata_PredGene_g2.t1	XP_020609225.1
OG0014741	Montipora_capitata_PredGene_g4107.t1	XP_020607588.1
OG0014743	Montipora_capitata_PredGene_g37233.t1	XP_020622312.1
OG0014744	Montipora_capitata_PredGene_g47419.t1	XP_020629641.1
OG0014745	Montipora_capitata_PredGene_g33768.t1	XP_020629640.1
OG0014746	Montipora_capitata_PredGene_g35316.t1	XP_020627671.1
OG0014748	Montipora_capitata_PredGene_g30898.t1, Montipora_capitata_PredGene_g13606.t1	XP_020617187.1
OG0014750	Montipora_capitata_PredGene_g59671.t1	XP_020624116.1
OG0014751	Montipora_capitata_PredGene_g54248.t1	XP_020601508.1
OG0014753	Montipora_capitata_PredGene_g15037.t1	XP_020632090.1
OG0014756	Montipora_capitata_PredGene_g48093.t1	XP_020614940.1, XP_020614941.1
OG0014757	Montipora_capitata_PredGene_g24216.t1, Montipora_capitata_PredGene_g24210.t1	XP_020612586.1, XP_020612521.1
OG0014758	Montipora_capitata_PredGene_g24211.t1, Montipora_capitata_PredGene_adi2mcaRNA2250_R1.t1	XP_020612522.1
OG0014759	Montipora_capitata_PredGene_g52861.t1	XP_020622348.1
OG0014761	Montipora_capitata_PredGene_g69517.t1	XP_020622608.1
OG0014765	Montipora_capitata_PredGene_g58579.t1	XP_020603250.1
OG0014766	Montipora_capitata_PredGene_g47394.t1	XP_020629699.1
OG0014770	Montipora_capitata_PredGene_g8904.t1	XP_020626194.1
OG0014774	Montipora_capitata_PredGene_g7388.t1	XP_020625871.1
OG0014776	Montipora_capitata_PredGene_g32435.t1	XP_020632756.1
OG0014779	Montipora_capitata_PredGene_g4246.t1	XP_020632674.1
OG0014781	Montipora_capitata_PredGene_g71052.t1	XP_020610040.1
OG0014782	Montipora_capitata_PredGene_g57935.t1	XP_020610074.1
OG0014783	Montipora_capitata_PredGene_g57201.t1	XP_020610022.1
OG0014787	Montipora_capitata_PredGene_g37322.t1	XP_020610853.1
OG0014788	Montipora_capitata_PredGene_adi2mcaRNA5879_R0.t1	XP_020610809.1
OG0014790	Montipora_capitata_PredGene_g55069.t1	XP_020609096.1
OG0014791	Montipora_capitata_PredGene_g22843.t1	XP_020625212.1
OG0014792	Montipora_capitata_PredGene_g48553.t1	XP_020604492.1
OG0014794	Montipora_capitata_PredGene_g70016.t1	XP_020613185.1
OG0014795	Montipora_capitata_PredGene_g30447.t1	XP_020611819.1
