Orthogroup	Acerv_assembly_v1.0.protein	Mcavernosa.maker.proteins
OG0014472	Acerv_evm.model.Segkk739_pilon.7	Mcavernosa10277-RA
OG0014474	Acerv_evm.model.Segkk740_pilon.6	Mcavernosa12018-RA
OG0014476	Acerv_evm.model.Segkk744_pilon.14	Mcavernosa24435-RA
OG0014477	Acerv_evm.model.Segkk746_pilon.4	Mcavernosa17859-RA
OG0014480	Acerv_evm.model.Segkk757_pilon.2	Mcavernosa30316-RA, Mcavernosa33841-RA
OG0014483	Acerv_evm.model.Segkk767_pilon.12	Mcavernosa02606-RA
OG0014486	Acerv_evm.model.Segkk779_pilon.6	Mcavernosa09010-RA
OG0014487	Acerv_evm.model.Segkk785_pilon.3	Mcavernosa04375-RA
OG0014488	Acerv_evm.model.Segkk786_pilon.9	Mcavernosa21240-RA
OG0014490	Acerv_evm.model.Segkk789_pilon.55	Mcavernosa04135-RA
OG0014492	Acerv_evm.model.Segkk789_pilon.19	Mcavernosa32587-RA
OG0014494	Acerv_evm.model.Segkk789_pilon.22	Mcavernosa21920-RA
OG0014497	Acerv_evm.model.Segkk806_pilon.5	Mcavernosa16669-RA
OG0014498	Acerv_evm.model.Segkk812_pilon.6	Mcavernosa24477-RA
OG0014500	Acerv_evm.model.Segkk3799_pilon.22, Acerv_evm.model.Segkk814_pilon.1	Mcavernosa03684-RA
OG0014501	Acerv_evm.model.Segkk820_pilon.2	Mcavernosa06682-RA
OG0014504	Acerv_evm.model.Segkk2481_pilon.123, Acerv_evm.model.Segkk842_pilon.14	Mcavernosa24260-RA
OG0014505	Acerv_evm.model.Segkk842_pilon.7	Mcavernosa31193-RA
OG0014508	Acerv_evm.model.Segkk847_pilon.3	Mcavernosa18654-RA
OG0014510	Acerv_evm.model.Segkk868_pilon.3	Mcavernosa19926-RA
OG0014513	Acerv_evm.model.Segkk893_pilon.9	Mcavernosa28121-RA
OG0014514	Acerv_evm.model.Segkk895_pilon.13	Mcavernosa02033-RA
OG0014515	Acerv_evm.model.Segkk895_pilon.20	Mcavernosa02028-RA
OG0014516	Acerv_evm.model.Segkk895_pilon.24	Mcavernosa02026-RA
OG0014517	Acerv_evm.model.Segkk897_pilon.5	Mcavernosa21034-RA
OG0014518	Acerv_evm.model.Segkk898_pilon.17	Mcavernosa17092-RA
OG0014519	Acerv_evm.model.Segkk899_pilon.3	Mcavernosa06285-RA
OG0014520	Acerv_evm.model.Segkk900_pilon.9, Acerv_evm.model.Segkk900_pilon.10	Mcavernosa04893-RA
OG0014521	Acerv_evm.model.Segkk900_pilon.3, Acerv_evm.model.Segkk900_pilon.4, Acerv_evm.model.Segkk3593_pilon.1	Mcavernosa18832-RA
OG0014522	Acerv_evm.model.Segkk905_pilon.14	Mcavernosa08701-RA
OG0014523	Acerv_evm.model.Segkk908_pilon.12	Mcavernosa07776-RA
OG0014524	Acerv_evm.model.Segkk908_pilon.11	Mcavernosa07775-RA
OG0014526	Acerv_evm.model.Segkk917_pilon.1	Mcavernosa13116-RA
OG0014527	Acerv_evm.model.Segkk918_pilon.1	Mcavernosa01018-RA
OG0014528	Acerv_evm.model.Segkk922_pilon.1	Mcavernosa06550-RA
OG0014530	Acerv_evm.model.Segkk925_pilon.37	Mcavernosa06804-RA
OG0014531	Acerv_evm.model.Segkk925_pilon.42	Mcavernosa01209-RA
OG0014534	Acerv_evm.model.Segkk925_pilon.11	Mcavernosa29875-RA
OG0014537	Acerv_evm.model.Segkk939_pilon.5	Mcavernosa17829-RA
OG0014539	Acerv_evm.model.Segkk946_pilon.9	Mcavernosa15201-RA
OG0014540	Acerv_evm.model.Segkk951_pilon.18, Acerv_evm.model.Segkk3965_pilon.6	Mcavernosa12382-RA
OG0014546	Acerv_evm.model.Segkk963_pilon.5	Mcavernosa19354-RA
OG0014549	Acerv_evm.model.Segkk968_pilon.13	Mcavernosa12772-RA
OG0014550	Acerv_evm.model.Segkk968_pilon.29	Mcavernosa23823-RA
OG0014551	Acerv_evm.model.Segkk968_pilon.31	Mcavernosa23828-RA
OG0014552	Acerv_evm.model.Segkk968_pilon.30	Mcavernosa23825-RA
OG0014560	Acerv_evm.model.Segkk984_pilon.5	Mcavernosa26508-RA
OG0014564	Acerv_evm.model.Segkk998_pilon.6	Mcavernosa20389-RA
OG0014571	Acerv_evm.model.Segkk1010_pilon.8	Mcavernosa32510-RA
OG0014574	Acerv_evm.model.Segkk1016_pilon.10	Mcavernosa24599-RA
OG0014575	Acerv_evm.model.Segkk1024_pilon.10	Mcavernosa12702-RA
OG0014584	Acerv_evm.model.Segkk1047_pilon.8	Mcavernosa08022-RA
OG0014588	Acerv_evm.model.Segkk1050_pilon.35	Mcavernosa09054-RA
OG0014593	Acerv_evm.model.Segkk1073_pilon.2	Mcavernosa29659-RA
OG0014594	Acerv_evm.model.Segkk1075_pilon.4	Mcavernosa24106-RA
OG0014600	Acerv_evm.model.Segkk1077_pilon.4	Mcavernosa15913-RA
OG0014603	Acerv_evm.model.Segkk1078_pilon.21	Mcavernosa11787-RA
OG0014605	Acerv_evm.model.Segkk1078_pilon.7	Mcavernosa24175-RA
OG0014606	Acerv_evm.model.Segkk1078_pilon.39	Mcavernosa07862-RA
OG0014607	Acerv_evm.model.Segkk1078_pilon.34	Mcavernosa07859-RA
OG0014608	Acerv_evm.model.Segkk1078_pilon.10	Mcavernosa25173-RA
OG0014609	Acerv_evm.model.Segkk1078_pilon.78	Mcavernosa22170-RA
OG0014610	Acerv_evm.model.Segkk1079_pilon.7	Mcavernosa31623-RA
OG0014612	Acerv_evm.model.Segkk1081_pilon.3	Mcavernosa19298-RA
OG0014616	Acerv_evm.model.Segkk1125_pilon.9	Mcavernosa14284-RA
OG0014620	Acerv_evm.model.Segkk1154_pilon.18	Mcavernosa00638-RA
OG0014621	Acerv_evm.model.Segkk1155_pilon.1	Mcavernosa28264-RA, Mcavernosa28263-RA, Mcavernosa28266-RA
OG0014635	Acerv_evm.model.Segkk1225_pilon.5	Mcavernosa09169-RA
OG0014636	Acerv_evm.model.Segkk1227_pilon.8	Mcavernosa04634-RA
OG0014640	Acerv_evm.model.Segkk1235_pilon.11	Mcavernosa16348-RA
OG0014650	Acerv_evm.model.Segkk1275_pilon.4, Acerv_evm.model.Segkk1932_pilon.10, Acerv_evm.model.Segkk4338_pilon.15	Mcavernosa12096-RA
OG0014651	Acerv_evm.model.Segkk1276_pilon.11	Mcavernosa23119-RA
OG0014656	Acerv_evm.model.Segkk1282_pilon.4	Mcavernosa14691-RA
OG0014659	Acerv_evm.model.Segkk1290_pilon.42	Mcavernosa22386-RA
OG0014665	Acerv_evm.model.Segkk1303_pilon.4	Mcavernosa00388-RA
OG0014666	Acerv_evm.model.Segkk1305_pilon.1	Mcavernosa05270-RA
OG0014667	Acerv_evm.model.Segkk1306_pilon.13	Mcavernosa14421-RA
OG0014668	Acerv_evm.model.Segkk1306_pilon.4	Mcavernosa00129-RA
OG0014670	Acerv_evm.model.Segkk1317_pilon.24	Mcavernosa14154-RA
OG0014671	Acerv_evm.model.Segkk1343_pilon.11	Mcavernosa13929-RA
OG0014677	Acerv_evm.model.Segkk1357_pilon.7	Mcavernosa31252-RA
OG0014680	Acerv_evm.model.Segkk1364_pilon.3	Mcavernosa33903-RA
OG0014681	Acerv_evm.model.Segkk1375_pilon.18	Mcavernosa12628-RA
OG0014684	Acerv_evm.model.Segkk1380_pilon.7	Mcavernosa00481-RA
OG0014685	Acerv_evm.model.Segkk1383_pilon.8	Mcavernosa11413-RA
OG0014695	Acerv_evm.model.Segkk1412_pilon.15	Mcavernosa22728-RA
OG0014698	Acerv_evm.model.Segkk1428_pilon.2	Mcavernosa31410-RA
OG0014699	Acerv_evm.model.Segkk1428_pilon.6	Mcavernosa31415-RA
OG0014700	Acerv_evm.model.Segkk1430_pilon.11	Mcavernosa14316-RA
OG0014703	Acerv_evm.model.Segkk1434_pilon.3	Mcavernosa15330-RA
OG0014704	Acerv_evm.model.Segkk1436_pilon.40	Mcavernosa27821-RA
OG0014710	Acerv_evm.model.Segkk1469_pilon.15	Mcavernosa08901-RA
OG0014712	Acerv_evm.model.Segkk1481_pilon.16	Mcavernosa16406-RA
OG0014713	Acerv_evm.model.Segkk1485_pilon.3	Mcavernosa20414-RA, Mcavernosa34466-RA
OG0014715	Acerv_evm.model.Segkk1493_pilon.2	Mcavernosa01567-RA
OG0014717	Acerv_evm.model.Segkk1509_pilon.7	Mcavernosa14865-RA
OG0014718	Acerv_evm.model.Segkk1513_pilon.1	Mcavernosa27315-RA
OG0014720	Acerv_evm.model.Segkk1538_pilon.2	Mcavernosa17995-RA
OG0014725	Acerv_evm.model.Segkk1547_pilon.2	Mcavernosa11019-RA
OG0014727	Acerv_evm.model.Segkk1548_pilon.5	Mcavernosa04867-RA
OG0014728	Acerv_evm.model.Segkk1548_pilon.10	Mcavernosa21597-RA
OG0014733	Acerv_evm.model.Segkk1563_pilon.6	Mcavernosa07725-RA
OG0014738	Acerv_evm.model.Segkk1576_pilon.9	Mcavernosa28440-RA
OG0014742	Acerv_evm.model.Segkk1588_pilon.2	Mcavernosa15438-RA
OG0014747	Acerv_evm.model.Segkk1597_pilon.1	Mcavernosa24458-RA
OG0014749	Acerv_evm.model.Segkk1605_pilon.7	Mcavernosa23926-RA
OG0014752	Acerv_evm.model.Segkk1611_pilon.6	Mcavernosa00546-RA
OG0014754	Acerv_evm.model.Segkk1613_pilon.2	Mcavernosa24916-RA
OG0014755	Acerv_evm.model.Segkk1616_pilon.8	Mcavernosa09851-RA
OG0014758	Acerv_evm.model.Segkk1644_pilon.5	Mcavernosa03117-RA
OG0014763	Acerv_evm.model.Segkk1657_pilon.9	Mcavernosa18456-RA
OG0014764	Acerv_evm.model.Segkk1657_pilon.14	Mcavernosa00884-RA
OG0014765	Acerv_evm.model.Segkk1657_pilon.15	Mcavernosa00883-RA
OG0014768	Acerv_evm.model.Segkk1666_pilon.8	Mcavernosa13253-RA
OG0014771	Acerv_evm.model.Segkk1675_pilon.3	Mcavernosa14007-RA
OG0014775	Acerv_evm.model.Segkk1692_pilon.11	Mcavernosa12229-RA
OG0014780	Acerv_evm.model.Segkk1707_pilon.17	Mcavernosa23884-RA
OG0014781	Acerv_evm.model.Segkk1707_pilon.6	Mcavernosa08213-RA
OG0014782	Acerv_evm.model.Segkk1707_pilon.8	Mcavernosa08214-RA
OG0014783	Acerv_evm.model.Segkk1707_pilon.28	Mcavernosa08238-RA
OG0014784	Acerv_evm.model.Segkk1708_pilon.23	Mcavernosa24544-RA
OG0014786	Acerv_evm.model.Segkk1727_pilon.1	Mcavernosa20418-RA
OG0014792	Acerv_evm.model.Segkk1771_pilon.11	Mcavernosa13825-RA
OG0014793	Acerv_evm.model.Segkk1776_pilon.6	Mcavernosa08164-RA
OG0014797	Acerv_evm.model.Segkk1778_pilon.31	Mcavernosa00939-RA
OG0014798	Acerv_evm.model.Segkk1778_pilon.27	Mcavernosa32753-RA
OG0014801	Acerv_evm.model.Segkk1786_pilon.14	Mcavernosa17630-RA
OG0014804	Acerv_evm.model.Segkk1795_pilon.12	Mcavernosa11718-RA
OG0014806	Acerv_evm.model.Segkk1795_pilon.7	Mcavernosa11720-RA
OG0014808	Acerv_evm.model.Segkk1797_pilon.9	Mcavernosa16862-RA
OG0014811	Acerv_evm.model.Segkk1807_pilon.1	Mcavernosa04851-RA
OG0014812	Acerv_evm.model.Segkk1810_pilon.2	Mcavernosa28001-RA
OG0014816	Acerv_evm.model.Segkk1825_pilon.6	Mcavernosa10609-RA
OG0014818	Acerv_evm.model.Segkk3048_pilon.11, Acerv_evm.model.Segkk1844_pilon.1	Mcavernosa17543-RA
OG0014821	Acerv_evm.model.Segkk1856_pilon.4	Mcavernosa27906-RA
OG0014822	Acerv_evm.model.Segkk1856_pilon.2	Mcavernosa03769-RA
OG0014823	Acerv_evm.model.Segkk1858_pilon.4	Mcavernosa05871-RA
OG0014825	Acerv_evm.model.Segkk1863_pilon.5	Mcavernosa26062-RA
OG0014829	Acerv_evm.model.Segkk1866_pilon.2	Mcavernosa28397-RA
OG0014831	Acerv_evm.model.Segkk1869_pilon.2	Mcavernosa24021-RA
OG0014837	Acerv_evm.model.Segkk1878_pilon.7	Mcavernosa14936-RA
OG0014838	Acerv_evm.model.Segkk1878_pilon.5	Mcavernosa14956-RA
OG0014839	Acerv_evm.model.Segkk1883_pilon.6	Mcavernosa00466-RA
OG0014840	Acerv_evm.model.Segkk1883_pilon.21	Mcavernosa06137-RA
OG0014843	Acerv_evm.model.Segkk1887_pilon.3	Mcavernosa06107-RA
OG0014844	Acerv_evm.model.Segkk1887_pilon.22	Mcavernosa28621-RA
OG0014845	Acerv_evm.model.Segkk1887_pilon.17	Mcavernosa28635-RA
OG0014850	Acerv_evm.model.Segkk1936_pilon.3	Mcavernosa06086-RA
OG0014852	Acerv_evm.model.Segkk1947_pilon.12	Mcavernosa15153-RA
OG0014853	Acerv_evm.model.Segkk1947_pilon.13	Mcavernosa15151-RA
OG0014854	Acerv_evm.model.Segkk1947_pilon.15	Mcavernosa15154-RA
OG0014855	Acerv_evm.model.Segkk1960_pilon.4	Mcavernosa08726-RA
OG0014856	Acerv_evm.model.Segkk1960_pilon.7	Mcavernosa31325-RA
OG0014862	Acerv_evm.model.Segkk1988_pilon.6	Mcavernosa31439-RA
OG0014863	Acerv_evm.model.Segkk1996_pilon.1	Mcavernosa31389-RA
OG0014865	Acerv_evm.model.Segkk1998_pilon.4	Mcavernosa15537-RA
OG0014866	Acerv_evm.model.Segkk2001_pilon.9	Mcavernosa13803-RA
OG0014867	Acerv_evm.model.Segkk2009_pilon.7	Mcavernosa10222-RA
OG0014869	Acerv_evm.model.Segkk2009_pilon.11	Mcavernosa10226-RA
OG0014870	Acerv_evm.model.Segkk2011_pilon.12	Mcavernosa00896-RA
OG0014876	Acerv_evm.model.Segkk2018_pilon.16	Mcavernosa32054-RA
OG0014877	Acerv_evm.model.Segkk2018_pilon.37	Mcavernosa08205-RA
OG0014881	Acerv_evm.model.Segkk2055_pilon.25	Mcavernosa16143-RA
OG0014882	Acerv_evm.model.Segkk2055_pilon.26	Mcavernosa18978-RA
OG0014890	Acerv_evm.model.Segkk2069_pilon.3	Mcavernosa12554-RA
OG0014891	Acerv_evm.model.Segkk2071_pilon.6	Mcavernosa15678-RA
OG0014893	Acerv_evm.model.Segkk2072_pilon.6	Mcavernosa31232-RA
OG0014896	Acerv_evm.model.Segkk2079_pilon.3	Mcavernosa28149-RA
OG0014899	Acerv_evm.model.Segkk2094_pilon.3	Mcavernosa14662-RA
OG0014902	Acerv_evm.model.Segkk2102_pilon.21	Mcavernosa00452-RA
OG0014903	Acerv_evm.model.Segkk2102_pilon.27	Mcavernosa00454-RA
OG0014904	Acerv_evm.model.Segkk2102_pilon.18	Mcavernosa00449-RA
OG0014907	Acerv_evm.model.Segkk2109_pilon.14	Mcavernosa03248-RA
OG0014913	Acerv_evm.model.Segkk2113_pilon.4	Mcavernosa08859-RA
OG0014917	Acerv_evm.model.Segkk2121_pilon.5	Mcavernosa21337-RA
OG0014918	Acerv_evm.model.Segkk2152_pilon.4	Mcavernosa14750-RA
OG0014920	Acerv_evm.model.Segkk2161_pilon.3	Mcavernosa09436-RA
OG0014924	Acerv_evm.model.Segkk2165_pilon.41	Mcavernosa24744-RA
OG0014926	Acerv_evm.model.Segkk2165_pilon.38	Mcavernosa24732-RA
OG0014929	Acerv_evm.model.Segkk2194_pilon.15	Mcavernosa35217-RA
OG0014931	Acerv_evm.model.Segkk2194_pilon.11	Mcavernosa05241-RA
OG0014932	Acerv_evm.model.Segkk2194_pilon.10	Mcavernosa05240-RA
OG0014933	Acerv_evm.model.Segkk2194_pilon.13	Mcavernosa05243-RA
OG0014934	Acerv_evm.model.Segkk2194_pilon.12	Mcavernosa05242-RA
OG0014935	Acerv_evm.model.Segkk2201_pilon.21, Acerv_evm.model.Segkk3431_pilon.16	Mcavernosa22999-RA
OG0014937	Acerv_evm.model.Segkk2204_pilon.17	Mcavernosa03035-RA
OG0014938	Acerv_evm.model.Segkk2219_pilon.31	Mcavernosa25752-RA
OG0014942	Acerv_evm.model.Segkk2219_pilon.41	Mcavernosa01012-RA
OG0014943	Acerv_evm.model.Segkk2219_pilon.22	Mcavernosa05640-RA
OG0014947	Acerv_evm.model.Segkk2229_pilon.5	Mcavernosa00314-RA
OG0014948	Acerv_evm.model.Segkk2237_pilon.4	Mcavernosa07936-RA
OG0014949	Acerv_evm.model.Segkk2240_pilon.24	Mcavernosa09732-RA
OG0014952	Acerv_evm.model.Segkk2264_pilon.38	Mcavernosa26231-RA
OG0014953	Acerv_evm.model.Segkk2264_pilon.23	Mcavernosa18022-RA, Mcavernosa07145-RA
OG0014956	Acerv_evm.model.Segkk2267_pilon.5	Mcavernosa27353-RA
OG0014958	Acerv_evm.model.Segkk2294_pilon.3	Mcavernosa10815-RA
OG0014961	Acerv_evm.model.Segkk2300_pilon.22	Mcavernosa05080-RA
OG0014963	Acerv_evm.model.Segkk2300_pilon.16	Mcavernosa33259-RA
OG0014967	Acerv_evm.model.Segkk2303_pilon.9	Mcavernosa29683-RA
OG0014968	Acerv_evm.model.Segkk2304_pilon.2	Mcavernosa05377-RA
OG0014976	Acerv_evm.model.Segkk2319_pilon.20	Mcavernosa29988-RA
OG0014982	Acerv_evm.model.Segkk2331_pilon.1	Mcavernosa07282-RA
OG0014983	Acerv_evm.model.Segkk2335_pilon.26	Mcavernosa15277-RA
OG0014985	Acerv_evm.model.Segkk2343_pilon.10	Mcavernosa22621-RA
OG0014987	Acerv_evm.model.Segkk2351_pilon.6	Mcavernosa18693-RA
OG0014990	Acerv_evm.model.Segkk2358_pilon.8	Mcavernosa09993-RA
OG0014991	Acerv_evm.model.Segkk2375_pilon.1	Mcavernosa28392-RA
OG0014992	Acerv_evm.model.Segkk2386_pilon.7	Mcavernosa19487-RA
OG0014993	Acerv_evm.model.Segkk2386_pilon.4	Mcavernosa19492-RA
OG0014994	Acerv_evm.model.Segkk2386_pilon.1	Mcavernosa23461-RA
OG0014997	Acerv_evm.model.Segkk2417_pilon.1	Mcavernosa20547-RA
OG0014998	Acerv_evm.model.Segkk2437_pilon.1	Mcavernosa08381-RA
OG0014999	Acerv_evm.model.Segkk2452_pilon.2	Mcavernosa01690-RA, Mcavernosa01688-RA
OG0015005	Acerv_evm.model.Segkk2464_pilon.22	Mcavernosa03316-RA
OG0015007	Acerv_evm.model.Segkk2468_pilon.27	Mcavernosa05138-RA
OG0015009	Acerv_evm.model.Segkk2470_pilon.9	Mcavernosa27110-RA
OG0015010	Acerv_evm.model.Segkk2471_pilon.4	Mcavernosa10239-RA
OG0015016	Acerv_evm.model.Segkk2481_pilon.12	Mcavernosa06306-RA
OG0015018	Acerv_evm.model.Segkk2483_pilon.35	Mcavernosa13569-RA
OG0015021	Acerv_evm.model.Segkk2483_pilon.29	Mcavernosa30882-RA
OG0015023	Acerv_evm.model.Segkk2487_pilon.9	Mcavernosa14550-RA
OG0015024	Acerv_evm.model.Segkk2498_pilon.1	Mcavernosa06914-RA
OG0015026	Acerv_evm.model.Segkk2509_pilon.3	Mcavernosa31579-RA
OG0015031	Acerv_evm.model.Segkk2528_pilon.1	Mcavernosa01813-RA
OG0015032	Acerv_evm.model.Segkk2529_pilon.1	Mcavernosa10480-RA
OG0015033	Acerv_evm.model.Segkk2537_pilon.35	Mcavernosa27021-RA
OG0015037	Acerv_evm.model.Segkk3138_pilon.1, Acerv_evm.model.Segkk2541_pilon.1	Mcavernosa23551-RA, Mcavernosa03400-RA, Mcavernosa24252-RA
OG0015038	Acerv_evm.model.Segkk2545_pilon.2	Mcavernosa23889-RA
OG0015039	Acerv_evm.model.Segkk2545_pilon.1	Mcavernosa03617-RA
OG0015041	Acerv_evm.model.Segkk2548_pilon.4	Mcavernosa27950-RA
OG0015043	Acerv_evm.model.Segkk2560_pilon.2	Mcavernosa34737-RA
OG0015046	Acerv_evm.model.Segkk2567_pilon.1	Mcavernosa12273-RA, Mcavernosa09035-RA
OG0015050	Acerv_evm.model.Segkk2579_pilon.17	Mcavernosa07133-RA
OG0015051	Acerv_evm.model.Segkk2579_pilon.20	Mcavernosa07139-RA
OG0015052	Acerv_evm.model.Segkk2579_pilon.23	Mcavernosa10785-RA
OG0015053	Acerv_evm.model.Segkk2579_pilon.24	Mcavernosa10784-RA
OG0015054	Acerv_evm.model.Segkk2583_pilon.13	Mcavernosa18603-RA
OG0015055	Acerv_evm.model.Segkk2586_pilon.6	Mcavernosa21246-RA, Mcavernosa27532-RA
OG0015061	Acerv_evm.model.Segkk2596_pilon.41	Mcavernosa29954-RA
OG0015063	Acerv_evm.model.Segkk2598_pilon.8	Mcavernosa20829-RA
OG0015065	Acerv_evm.model.Segkk2614_pilon.16	Mcavernosa01978-RA
OG0015066	Acerv_evm.model.Segkk2618_pilon.3	Mcavernosa28030-RA
OG0015069	Acerv_evm.model.Segkk2624_pilon.2	Mcavernosa30856-RA
OG0015070	Acerv_evm.model.Segkk2642_pilon.11	Mcavernosa03630-RA
OG0015071	Acerv_evm.model.Segkk2649_pilon.2	Mcavernosa01360-RA
OG0015074	Acerv_evm.model.Segkk2662_pilon.1	Mcavernosa15203-RA
OG0015075	Acerv_evm.model.Segkk2662_pilon.8	Mcavernosa05396-RA
OG0015076	Acerv_evm.model.Segkk2668_pilon.15	Mcavernosa27216-RA
OG0015077	Acerv_evm.model.Segkk2668_pilon.7	Mcavernosa20587-RA
OG0015082	Acerv_evm.model.Segkk2675_pilon.3	Mcavernosa13069-RA
OG0015087	Acerv_evm.model.Segkk2722_pilon.10	Mcavernosa07353-RA
OG0015089	Acerv_evm.model.Segkk2722_pilon.14	Mcavernosa06258-RA
OG0015094	Acerv_evm.model.Segkk2751_pilon.2	Mcavernosa21275-RA
OG0015096	Acerv_evm.model.Segkk2754_pilon.14	Mcavernosa01430-RA
OG0015097	Acerv_evm.model.Segkk2758_pilon.20	Mcavernosa13000-RA
OG0015100	Acerv_evm.model.Segkk2758_pilon.33	Mcavernosa12986-RA
OG0015101	Acerv_evm.model.Segkk2758_pilon.36	Mcavernosa12983-RA
OG0015104	Acerv_evm.model.Segkk2760_pilon.20	Mcavernosa01774-RA
OG0015105	Acerv_evm.model.Segkk2760_pilon.18	Mcavernosa25271-RA
OG0015110	Acerv_evm.model.Segkk2782_pilon.22	Mcavernosa25414-RA
OG0015111	Acerv_evm.model.Segkk2782_pilon.29	Mcavernosa10642-RA
OG0015112	Acerv_evm.model.Segkk2782_pilon.31	Mcavernosa10641-RA
OG0015118	Acerv_evm.model.Segkk2806_pilon.3	Mcavernosa11166-RA
OG0015119	Acerv_evm.model.Segkk2811_pilon.26	Mcavernosa09190-RA
OG0015121	Acerv_evm.model.Segkk2821_pilon.2	Mcavernosa34113-RA
OG0015122	Acerv_evm.model.Segkk2826_pilon.25	Mcavernosa30779-RA
OG0015129	Acerv_evm.model.Segkk2846_pilon.12	Mcavernosa21961-RA
OG0015130	Acerv_evm.model.Segkk2851_pilon.4	Mcavernosa20909-RA
OG0015130	Acerv_evm.model.Segkk4302_pilon.27	Mcavernosa25931-RA
OG0015131	Acerv_evm.model.Segkk2853_pilon.10	Mcavernosa09547-RA
OG0015134	Acerv_evm.model.Segkk2889_pilon.19	Mcavernosa12692-RA
OG0015138	Acerv_evm.model.Segkk2891_pilon.16	Mcavernosa27827-RA
OG0015139	Acerv_evm.model.Segkk2893_pilon.7	Mcavernosa27808-RA
OG0015140	Acerv_evm.model.Segkk2894_pilon.9	Mcavernosa19510-RA
OG0015144	Acerv_evm.model.Segkk2908_pilon.15	Mcavernosa32167-RA
OG0015151	Acerv_evm.model.Segkk2933_pilon.7	Mcavernosa07242-RA
OG0015153	Acerv_evm.model.Segkk2938_pilon.8	Mcavernosa16760-RA
OG0015158	Acerv_evm.model.Segkk2954_pilon.16	Mcavernosa31025-RA, Mcavernosa31027-RA
OG0015160	Acerv_evm.model.Segkk2959_pilon.1	Mcavernosa22561-RA
OG0015161	Acerv_evm.model.Segkk2960_pilon.3	Mcavernosa04655-RA
OG0015162	Acerv_evm.model.Segkk2971_pilon.3	Mcavernosa17049-RA
OG0015166	Acerv_evm.model.Segkk2992_pilon.9	Mcavernosa29035-RA
OG0015169	Acerv_evm.model.Segkk3028_pilon.7	Mcavernosa20808-RA
OG0015170	Acerv_evm.model.Segkk3029_pilon.4	Mcavernosa33740-RA
OG0015171	Acerv_evm.model.Segkk3047_pilon.25	Mcavernosa16659-RA
OG0015173	Acerv_evm.model.Segkk3053_pilon.12	Mcavernosa16674-RA
OG0015174	Acerv_evm.model.Segkk3056_pilon.12	Mcavernosa28584-RA
OG0015175	Acerv_evm.model.Segkk3073_pilon.2	Mcavernosa18559-RA
OG0015177	Acerv_evm.model.Segkk3077_pilon.4	Mcavernosa26538-RA
OG0015182	Acerv_evm.model.Segkk3090_pilon.10	Mcavernosa14146-RA
OG0015184	Acerv_evm.model.Segkk3092_pilon.8	Mcavernosa07902-RA
OG0015185	Acerv_evm.model.Segkk3095_pilon.26	Mcavernosa16886-RA
OG0015186	Acerv_evm.model.Segkk3096_pilon.11	Mcavernosa27997-RA
OG0015187	Acerv_evm.model.Segkk3096_pilon.9	Mcavernosa29598-RA
OG0015189	Acerv_evm.model.Segkk3097_pilon.5	Mcavernosa32471-RA
OG0015191	Acerv_evm.model.Segkk3102_pilon.40	Mcavernosa32500-RA
OG0015194	Acerv_evm.model.Segkk3111_pilon.11	Mcavernosa14457-RA
OG0015197	Acerv_evm.model.Segkk3126_pilon.3, Acerv_evm.model.Segkk3126_pilon.4	Mcavernosa29565-RA
OG0015199	Acerv_evm.model.Segkk3126_pilon.10	Mcavernosa13423-RA
OG0015200	Acerv_evm.model.Segkk3134_pilon.10	Mcavernosa02144-RA
OG0015203	Acerv_evm.model.Segkk3142_pilon.11	Mcavernosa27958-RA
OG0015204	Acerv_evm.model.Segkk3145_pilon.6	Mcavernosa21714-RA
OG0015205	Acerv_evm.model.Segkk3145_pilon.11	Mcavernosa21717-RA
OG0015210	Acerv_evm.model.Segkk3165_pilon.10	Mcavernosa00778-RA
OG0015214	Acerv_evm.model.Segkk3171_pilon.6	Mcavernosa05906-RA
OG0015215	Acerv_evm.model.Segkk3172_pilon.3	Mcavernosa24323-RA
OG0015216	Acerv_evm.model.Segkk3177_pilon.6	Mcavernosa24859-RA, Mcavernosa24860-RA, Mcavernosa24856-RA
OG0015217	Acerv_evm.model.Segkk3179_pilon.26	Mcavernosa32227-RA
OG0015223	Acerv_evm.model.Segkk3209_pilon.30	Mcavernosa21589-RA
OG0015227	Acerv_evm.model.Segkk3218_pilon.11	Mcavernosa09915-RA
OG0015230	Acerv_evm.model.Segkk3219_pilon.13	Mcavernosa07065-RA
OG0015232	Acerv_evm.model.Segkk3233_pilon.35	Mcavernosa10994-RA
OG0015233	Acerv_evm.model.Segkk3233_pilon.48	Mcavernosa08066-RA, Mcavernosa01242-RA, Mcavernosa18943-RA
OG0015236	Acerv_evm.model.Segkk3263_pilon.21	Mcavernosa10908-RA
OG0015237	Acerv_evm.model.Segkk3263_pilon.9	Mcavernosa05014-RA
OG0015239	Acerv_evm.model.Segkk3293_pilon.2	Mcavernosa06865-RA
OG0015240	Acerv_evm.model.Segkk3297_pilon.2	Mcavernosa21047-RA
OG0015242	Acerv_evm.model.Segkk3323_pilon.2	Mcavernosa26885-RA
OG0015245	Acerv_evm.model.Segkk3324_pilon.9	Mcavernosa05109-RA
OG0015247	Acerv_evm.model.Segkk3327_pilon.16	Mcavernosa06878-RA
OG0015249	Acerv_evm.model.Segkk3330_pilon.23	Mcavernosa11250-RA
OG0015251	Acerv_evm.model.Segkk3330_pilon.15	Mcavernosa30946-RA
