Orthogroup	Mcavernosa.maker.proteins	Pocillopora_acuta_HIv1.genes.pep
OG0013275	Mcavernosa15828-RA	Pocillopora_acuta_HIv1_PredGene_g11797.t1
OG0013276	Mcavernosa18161-RA	Pocillopora_acuta_HIv1_PredGene_g7968.t1
OG0013277	Mcavernosa18165-RA	Pocillopora_acuta_HIv1_PredGene_g7967.t1
OG0013278	Mcavernosa26202-RA	Pocillopora_acuta_HIv1_PredGene_g31056.t1
OG0013279	Mcavernosa25366-RA	Pocillopora_acuta_HIv1_PredGene_g26318.t1
OG0013280	Mcavernosa09085-RA	Pocillopora_acuta_HIv1_PredGene_g26321.t1
OG0013281	Mcavernosa09083-RA	Pocillopora_acuta_HIv1_PredGene_g26322.t1
OG0013282	Mcavernosa25367-RA	Pocillopora_acuta_HIv1_PredGene_g26319.t1
OG0013283	Mcavernosa15941-RA	Pocillopora_acuta_HIv1_PredGene_g17713.t1
OG0013284	Mcavernosa15939-RA	Pocillopora_acuta_HIv1_PredGene_g17714.t1
OG0013285	Mcavernosa11214-RA	Pocillopora_acuta_HIv1_PredGene_g26370.t1
OG0013286	Mcavernosa06641-RA	Pocillopora_acuta_HIv1_PredGene_g923.t1
OG0013287	Mcavernosa09407-RA	Pocillopora_acuta_HIv1_PredGene_g32205.t1
OG0013289	Mcavernosa18213-RA	Pocillopora_acuta_HIv1_PredGene_g17776.t1
OG0013292	Mcavernosa18220-RA	Pocillopora_acuta_HIv1_PredGene_g17780.t1
OG0013293	Mcavernosa18206-RA	Pocillopora_acuta_HIv1_PredGene_g17771.t1
OG0013294	Mcavernosa18198-RA	Pocillopora_acuta_HIv1_PredGene_g17766.t1
OG0013295	Mcavernosa18197-RA	Pocillopora_acuta_HIv1_PredGene_g17765.t1
OG0013296	Mcavernosa15687-RA	Pocillopora_acuta_HIv1_PredGene_g32883.t2
OG0013298	Mcavernosa23178-RA	Pocillopora_acuta_HIv1_PredGene_g9138.t1
OG0013299	Mcavernosa18581-RA	Pocillopora_acuta_HIv1_PredGene_g14128.t1
OG0013300	Mcavernosa31935-RA	Pocillopora_acuta_HIv1_PredGene_g1882.t1
OG0013301	Mcavernosa31936-RA	Pocillopora_acuta_HIv1_PredGene_g1884.t1
OG0013302	Mcavernosa18580-RA	Pocillopora_acuta_HIv1_PredGene_g14129.t1
OG0013304	Mcavernosa17934-RA	Pocillopora_acuta_HIv1_PredGene_g23068.t1
OG0013305	Mcavernosa28490-RA	Pocillopora_acuta_HIv1_PredGene_g8771.t1
OG0013306	Mcavernosa22634-RA	Pocillopora_acuta_HIv1_PredGene_g33349.t1
OG0013308	Mcavernosa22636-RA	Pocillopora_acuta_HIv1_PredGene_g33344.t1
OG0013309	Mcavernosa22635-RA	Pocillopora_acuta_HIv1_PredGene_g33348.t1
OG0013310	Mcavernosa20868-RA	Pocillopora_acuta_HIv1_PredGene_g5436.t1
OG0013311	Mcavernosa20869-RA	Pocillopora_acuta_HIv1_PredGene_g5437.t1
OG0013315	Mcavernosa03550-RA	Pocillopora_acuta_HIv1_PredGene_g1431.t1
OG0013316	Mcavernosa09152-RA	Pocillopora_acuta_HIv1_PredGene_g61.t1
OG0013317	Mcavernosa09151-RA	Pocillopora_acuta_HIv1_PredGene_g62.t1
OG0013318	Mcavernosa09137-RA	Pocillopora_acuta_HIv1_PredGene_g73.t1
OG0013319	Mcavernosa09133-RA	Pocillopora_acuta_HIv1_PredGene_g75.t1
OG0013320	Mcavernosa09153-RA	Pocillopora_acuta_HIv1_PredGene_g60.t1
OG0013322	Mcavernosa02703-RA	Pocillopora_acuta_HIv1_PredGene_g32826.t1
OG0013324	Mcavernosa00115-RA	Pocillopora_acuta_HIv1_PredGene_g2335.t1
OG0013325	Mcavernosa00119-RA	Pocillopora_acuta_HIv1_PredGene_g2338.t1
OG0013327	Mcavernosa14227-RA	Pocillopora_acuta_HIv1_PredGene_g5724.t1
OG0013328	Mcavernosa14216-RA	Pocillopora_acuta_HIv1_PredGene_g5735.t1
OG0013329	Mcavernosa02164-RA	Pocillopora_acuta_HIv1_PredGene_g31918.t1
OG0013330	Mcavernosa02162-RA	Pocillopora_acuta_HIv1_PredGene_g31916.t1
OG0013331	Mcavernosa07303-RA	Pocillopora_acuta_HIv1_PredGene_g13817.t1
OG0013332	Mcavernosa31245-RA	Pocillopora_acuta_HIv1_PredGene_g195.t1
OG0013333	Mcavernosa00959-RA	Pocillopora_acuta_HIv1_PredGene_g15954.t1
OG0013335	Mcavernosa07219-RA	Pocillopora_acuta_HIv1_PredGene_g19118.t1
OG0013337	Mcavernosa24099-RA	Pocillopora_acuta_HIv1_PredGene_g5768.t1
OG0013338	Mcavernosa21011-RA	Pocillopora_acuta_HIv1_PredGene_g7340.t1
OG0013339	Mcavernosa21003-RA	Pocillopora_acuta_HIv1_PredGene_g7330.t1
OG0013341	Mcavernosa05463-RA	Pocillopora_acuta_HIv1_PredGene_g7424.t1
OG0013342	Mcavernosa05461-RA	Pocillopora_acuta_HIv1_PredGene_g7423.t1
OG0013343	Mcavernosa05459-RA	Pocillopora_acuta_HIv1_PredGene_412_t, Pocillopora_acuta_HIv1_PredGene_g7422.t1
OG0013344	Mcavernosa21016-RA	Pocillopora_acuta_HIv1_PredGene_g7344.t1
OG0013345	Mcavernosa23326-RA	Pocillopora_acuta_HIv1_PredGene_g26546.t1
OG0013346	Mcavernosa21015-RA	Pocillopora_acuta_HIv1_PredGene_g7343.t1
OG0013347	Mcavernosa05476-RA	Pocillopora_acuta_HIv1_PredGene_g7442.t1
OG0013349	Mcavernosa25961-RA	Pocillopora_acuta_HIv1_PredGene_g18331.t1
OG0013350	Mcavernosa04716-RA	Pocillopora_acuta_HIv1_PredGene_g18417.t1
OG0013351	Mcavernosa04715-RA	Pocillopora_acuta_HIv1_PredGene_g18416.t1
OG0013352	Mcavernosa04708-RA	Pocillopora_acuta_HIv1_PredGene_g18410.t1
OG0013353	Mcavernosa04704-RA	Pocillopora_acuta_HIv1_PredGene_g18407.t1
OG0013354	Mcavernosa04712-RA	Pocillopora_acuta_HIv1_PredGene_g18415.t1
OG0013356	Mcavernosa11205-RA	Pocillopora_acuta_HIv1_PredGene_g26382.t1
OG0013357	Mcavernosa11199-RA	Pocillopora_acuta_HIv1_PredGene_g26386.t1
OG0013358	Mcavernosa11197-RA	Pocillopora_acuta_HIv1_PredGene_g26387.t1
OG0013359	Mcavernosa32033-RA	Pocillopora_acuta_HIv1_PredGene_g8202.t1
OG0013360	Mcavernosa32039-RA	Pocillopora_acuta_HIv1_PredGene_g8203.t1, Pocillopora_acuta_HIv1_PredGene_922_t
OG0013362	Mcavernosa24363-RA	Pocillopora_acuta_HIv1_PredGene_g12131.t1
OG0013363	Mcavernosa24375-RA	Pocillopora_acuta_HIv1_PredGene_g12139.t1
OG0013364	Mcavernosa24374-RA	Pocillopora_acuta_HIv1_PredGene_g12138.t1
OG0013365	Mcavernosa08783-RA	Pocillopora_acuta_HIv1_PredGene_g30731.t1
OG0013368	Mcavernosa21604-RA	Pocillopora_acuta_HIv1_PredGene_g4130.t1
OG0013369	Mcavernosa06668-RA, Mcavernosa06661-RA	Pocillopora_acuta_HIv1_PredGene_g18428.t1
OG0013370	Mcavernosa21601-RA	Pocillopora_acuta_HIv1_PredGene_g4132.t1
OG0013371	Mcavernosa03664-RA	Pocillopora_acuta_HIv1_PredGene_g4060.t1
OG0013372	Mcavernosa16931-RA	Pocillopora_acuta_HIv1_PredGene_g19026.t1
OG0013373	Mcavernosa25651-RA	Pocillopora_acuta_HIv1_PredGene_g343.t1
OG0013374	Mcavernosa29682-RA	Pocillopora_acuta_HIv1_PredGene_g30938.t1
OG0013376	Mcavernosa24980-RA	Pocillopora_acuta_HIv1_PredGene_g33420.t1
OG0013377	Mcavernosa06918-RA	Pocillopora_acuta_HIv1_PredGene_g18263.t1
OG0013378	Mcavernosa25070-RA	Pocillopora_acuta_HIv1_PredGene_g6564.t1
OG0013379	Mcavernosa25068-RA	Pocillopora_acuta_HIv1_PredGene_g6561.t1
OG0013380	Mcavernosa01631-RA	Pocillopora_acuta_HIv1_PredGene_g18083.t1
OG0013381	Mcavernosa23584-RA	Pocillopora_acuta_HIv1_PredGene_g23614.t1
OG0013382	Mcavernosa23586-RA	Pocillopora_acuta_HIv1_PredGene_g23615.t1
OG0013383	Mcavernosa27791-RA	Pocillopora_acuta_HIv1_PredGene_g23593.t1
OG0013384	Mcavernosa27792-RA	Pocillopora_acuta_HIv1_PredGene_g23594.t1
OG0013385	Mcavernosa27793-RA	Pocillopora_acuta_HIv1_PredGene_g23596.t1
OG0013386	Mcavernosa19888-RA	Pocillopora_acuta_HIv1_PredGene_g6250.t1
OG0013387	Mcavernosa20104-RA	Pocillopora_acuta_HIv1_PredGene_g5993.t1
OG0013390	Mcavernosa18001-RA	Pocillopora_acuta_HIv1_PredGene_g8983.t1
OG0013391	Mcavernosa17546-RA	Pocillopora_acuta_HIv1_PredGene_g8990.t1
OG0013392	Mcavernosa18714-RA	Pocillopora_acuta_HIv1_PredGene_g4770.t1
OG0013393	Mcavernosa03051-RA, Mcavernosa03048-RA	Pocillopora_acuta_HIv1_PredGene_g32036.t1
OG0013394	Mcavernosa18712-RA	Pocillopora_acuta_HIv1_PredGene_g4772.t1
OG0013395	Mcavernosa12944-RA	Pocillopora_acuta_HIv1_PredGene_g653.t1
OG0013398	Mcavernosa11302-RA	Pocillopora_acuta_HIv1_PredGene_g15563.t1
OG0013399	Mcavernosa32008-RA	Pocillopora_acuta_HIv1_PredGene_g30088.t1
OG0013400	Mcavernosa08284-RA	Pocillopora_acuta_HIv1_PredGene_g28545.t1
OG0013401	Mcavernosa03052-RA	Pocillopora_acuta_HIv1_PredGene_g32035.t1
OG0013402	Mcavernosa28252-RA	Pocillopora_acuta_HIv1_PredGene_g7945.t1
OG0013403	Mcavernosa07059-RA	Pocillopora_acuta_HIv1_PredGene_g20032.t1
OG0013404	Mcavernosa07058-RA	Pocillopora_acuta_HIv1_PredGene_g20031.t1
OG0013405	Mcavernosa28816-RA	Pocillopora_acuta_HIv1_PredGene_g11386.t1
OG0013406	Mcavernosa28825-RA	Pocillopora_acuta_HIv1_PredGene_g20036.t1
OG0013407	Mcavernosa11325-RA	Pocillopora_acuta_HIv1_PredGene_g16548.t1
OG0013408	Mcavernosa11327-RA	Pocillopora_acuta_HIv1_PredGene_g16546.t1
OG0013409	Mcavernosa11328-RA	Pocillopora_acuta_HIv1_PredGene_g16545.t1
OG0013410	Mcavernosa11329-RA	Pocillopora_acuta_HIv1_PredGene_g16544.t1
OG0013411	Mcavernosa11320-RA	Pocillopora_acuta_HIv1_PredGene_g16556.t1
OG0013412	Mcavernosa11319-RA	Pocillopora_acuta_HIv1_PredGene_g16557.t1
OG0013413	Mcavernosa18937-RA	Pocillopora_acuta_HIv1_PredGene_g28425.t1
OG0013414	Mcavernosa34541-RA, Mcavernosa35086-RA	Pocillopora_acuta_HIv1_PredGene_g28421.t1
OG0013415	Mcavernosa07708-RA	Pocillopora_acuta_HIv1_PredGene_g25624.t1
OG0013416	Mcavernosa07666-RA	Pocillopora_acuta_HIv1_PredGene_g25654.t1
OG0013417	Mcavernosa07665-RA	Pocillopora_acuta_HIv1_PredGene_g25655.t1
OG0013418	Mcavernosa07687-RA	Pocillopora_acuta_HIv1_PredGene_g25636.t1
OG0013419	Mcavernosa07686-RA	Pocillopora_acuta_HIv1_PredGene_g25637.t1
OG0013420	Mcavernosa11384-RA	Pocillopora_acuta_HIv1_PredGene_g26368.t1
OG0013424	Mcavernosa04952-RA	Pocillopora_acuta_HIv1_PredGene_g10561.t1
OG0013426	Mcavernosa26208-RA	Pocillopora_acuta_HIv1_PredGene_g31757.t1
OG0013427	Mcavernosa20511-RA	Pocillopora_acuta_HIv1_PredGene_g32954.t1
OG0013428	Mcavernosa30964-RA	Pocillopora_acuta_HIv1_PredGene_g30704.t1
OG0013429	Mcavernosa30965-RA	Pocillopora_acuta_HIv1_PredGene_g30705.t1
OG0013430	Mcavernosa18944-RA	Pocillopora_acuta_HIv1_PredGene_g1343.t1
OG0013431	Mcavernosa23595-RA	Pocillopora_acuta_HIv1_PredGene_g23727.t1
OG0013432	Mcavernosa23597-RA	Pocillopora_acuta_HIv1_PredGene_g23725.t1
OG0013433	Mcavernosa13954-RA	Pocillopora_acuta_HIv1_PredGene_g9102.t1
OG0013434	Mcavernosa13971-RA	Pocillopora_acuta_HIv1_PredGene_g9089.t1
OG0013435	Mcavernosa13974-RA	Pocillopora_acuta_HIv1_PredGene_g9082.t1
OG0013436	Mcavernosa13976-RA	Pocillopora_acuta_HIv1_PredGene_g9081.t1
OG0013437	Mcavernosa13964-RA	Pocillopora_acuta_HIv1_PredGene_g9101.t1
OG0013439	Mcavernosa14393-RA	Pocillopora_acuta_HIv1_PredGene_g16305.t1
OG0013440	Mcavernosa00058-RA	Pocillopora_acuta_HIv1_PredGene_g8267.t1
OG0013441	Mcavernosa28844-RA	Pocillopora_acuta_HIv1_PredGene_g6466.t1, Pocillopora_acuta_HIv1_PredGene_g20487.t1
OG0013442	Mcavernosa26627-RA	Pocillopora_acuta_HIv1_PredGene_g14478.t1
OG0013444	Mcavernosa21147-RA	Pocillopora_acuta_HIv1_PredGene_g15369.t1
OG0013446	Mcavernosa20961-RA	Pocillopora_acuta_HIv1_PredGene_g22521.t1
OG0013447	Mcavernosa20949-RA	Pocillopora_acuta_HIv1_PredGene_g22509.t1
OG0013448	Mcavernosa20950-RA	Pocillopora_acuta_HIv1_PredGene_g22510.t1
OG0013449	Mcavernosa20953-RA	Pocillopora_acuta_HIv1_PredGene_g22512.t1
OG0013451	Mcavernosa12750-RA	Pocillopora_acuta_HIv1_PredGene_g18295.t1
OG0013452	Mcavernosa17809-RA	Pocillopora_acuta_HIv1_PredGene_g30888.t1
OG0013453	Mcavernosa17808-RA	Pocillopora_acuta_HIv1_PredGene_g30889.t1
OG0013454	Mcavernosa17807-RA	Pocillopora_acuta_HIv1_PredGene_g30890.t1
OG0013455	Mcavernosa17805-RA	Pocillopora_acuta_HIv1_PredGene_g30891.t1
OG0013456	Mcavernosa32190-RA	Pocillopora_acuta_HIv1_PredGene_g18306.t1
OG0013457	Mcavernosa12756-RA	Pocillopora_acuta_HIv1_PredGene_g18293.t1
OG0013458	Mcavernosa12759-RA	Pocillopora_acuta_HIv1_PredGene_g18291.t1
OG0013459	Mcavernosa12757-RA	Pocillopora_acuta_HIv1_PredGene_g18294.t1
OG0013460	Mcavernosa16171-RA	Pocillopora_acuta_HIv1_PredGene_g30883.t1
OG0013461	Mcavernosa02347-RA	Pocillopora_acuta_HIv1_PredGene_g12614.t1
OG0013462	Mcavernosa10998-RA	Pocillopora_acuta_HIv1_PredGene_g13954.t1
OG0013463	Mcavernosa10996-RA	Pocillopora_acuta_HIv1_PredGene_g13952.t1
OG0013464	Mcavernosa07107-RA	Pocillopora_acuta_HIv1_PredGene_g20247.t1
OG0013465	Mcavernosa11009-RA	Pocillopora_acuta_HIv1_PredGene_g12205.t1
OG0013466	Mcavernosa11003-RA	Pocillopora_acuta_HIv1_PredGene_g13959.t1
OG0013467	Mcavernosa11000-RA	Pocillopora_acuta_HIv1_PredGene_g13957.t1
OG0013468	Mcavernosa11002-RA	Pocillopora_acuta_HIv1_PredGene_g13958.t1
OG0013469	Mcavernosa06800-RA	Pocillopora_acuta_HIv1_PredGene_g12212.t1
OG0013470	Mcavernosa11978-RA	Pocillopora_acuta_HIv1_PredGene_g20251.t1
OG0013471	Mcavernosa22764-RA	Pocillopora_acuta_HIv1_PredGene_g13963.t1
OG0013472	Mcavernosa22769-RA	Pocillopora_acuta_HIv1_PredGene_g6259.t1
OG0013474	Mcavernosa17061-RA	Pocillopora_acuta_HIv1_PredGene_g4047.t1
OG0013475	Mcavernosa19734-RA	Pocillopora_acuta_HIv1_PredGene_g10670.t1
OG0013477	Mcavernosa19736-RA	Pocillopora_acuta_HIv1_PredGene_g10668.t1
OG0013478	Mcavernosa19738-RA	Pocillopora_acuta_HIv1_PredGene_g10667.t1
OG0013479	Mcavernosa19740-RA	Pocillopora_acuta_HIv1_PredGene_g10666.t1
OG0013480	Mcavernosa26310-RA	Pocillopora_acuta_HIv1_PredGene_g14699.t1
OG0013481	Mcavernosa13354-RA	Pocillopora_acuta_HIv1_PredGene_g5097.t1
OG0013482	Mcavernosa13353-RA	Pocillopora_acuta_HIv1_PredGene_g5096.t1
OG0013483	Mcavernosa19914-RA	Pocillopora_acuta_HIv1_PredGene_g19979.t1
OG0013484	Mcavernosa13436-RA	Pocillopora_acuta_HIv1_PredGene_g24509.t1
OG0013485	Mcavernosa23181-RA	Pocillopora_acuta_HIv1_PredGene_g6179.t1
OG0013487	Mcavernosa17015-RA	Pocillopora_acuta_HIv1_PredGene_g31485.t1
OG0013488	Mcavernosa17016-RA	Pocillopora_acuta_HIv1_PredGene_g31486.t1
OG0013490	Mcavernosa17006-RA	Pocillopora_acuta_HIv1_PredGene_g31471.t1
OG0013491	Mcavernosa17003-RA	Pocillopora_acuta_HIv1_PredGene_30479_t
OG0013492	Mcavernosa17001-RA	Pocillopora_acuta_HIv1_PredGene_30481_t, Pocillopora_acuta_HIv1_PredGene_g31086.t1
OG0013493	Mcavernosa06986-RA	Pocillopora_acuta_HIv1_PredGene_g2029.t1
OG0013494	Mcavernosa06987-RA	Pocillopora_acuta_HIv1_PredGene_g2031.t1
OG0013495	Mcavernosa01353-RA	Pocillopora_acuta_HIv1_PredGene_156_t
OG0013496	Mcavernosa07020-RA	Pocillopora_acuta_HIv1_PredGene_g2038.t1
OG0013497	Mcavernosa07012-RA, Mcavernosa07022-RA	Pocillopora_acuta_HIv1_PredGene_g2040.t1
OG0013498	Mcavernosa06984-RA	Pocillopora_acuta_HIv1_PredGene_g2028.t1
OG0013500	Mcavernosa06996-RA	Pocillopora_acuta_HIv1_PredGene_g2049.t1
OG0013501	Mcavernosa01022-RA	Pocillopora_acuta_HIv1_PredGene_g15055.t1
OG0013502	Mcavernosa01019-RA	Pocillopora_acuta_HIv1_PredGene_g15053.t1
OG0013503	Mcavernosa01027-RA	Pocillopora_acuta_HIv1_PredGene_g15059.t1
OG0013505	Mcavernosa05381-RA	Pocillopora_acuta_HIv1_PredGene_g19528.t1
OG0013506	Mcavernosa28099-RA	Pocillopora_acuta_HIv1_PredGene_g1766.t1
OG0013507	Mcavernosa28098-RA	Pocillopora_acuta_HIv1_PredGene_g1767.t1
OG0013508	Mcavernosa28100-RA	Pocillopora_acuta_HIv1_PredGene_g1765.t1
OG0013509	Mcavernosa15952-RA	Pocillopora_acuta_HIv1_PredGene_g17709.t1
OG0013510	Mcavernosa09282-RA	Pocillopora_acuta_HIv1_PredGene_g9209.t1
OG0013511	Mcavernosa23723-RA	Pocillopora_acuta_HIv1_PredGene_g29432.t1
OG0013512	Mcavernosa23720-RA	Pocillopora_acuta_HIv1_PredGene_g29433.t1
OG0013513	Mcavernosa25150-RA	Pocillopora_acuta_HIv1_PredGene_g14256.t1
OG0013514	Mcavernosa25146-RA	Pocillopora_acuta_HIv1_PredGene_19822_t, Pocillopora_acuta_HIv1_PredGene_g18095.t1
OG0013515	Mcavernosa25144-RA	Pocillopora_acuta_HIv1_PredGene_g18098.t1
OG0013516	Mcavernosa25155-RA, Mcavernosa25154-RA, Mcavernosa29028-RA	Pocillopora_acuta_HIv1_PredGene_g25490.t1
OG0013517	Mcavernosa03485-RA	Pocillopora_acuta_HIv1_PredGene_g25489.t1
OG0013518	Mcavernosa06737-RA	Pocillopora_acuta_HIv1_PredGene_g3450.t1
OG0013519	Mcavernosa06735-RA	Pocillopora_acuta_HIv1_PredGene_g3452.t1
OG0013520	Mcavernosa06738-RA	Pocillopora_acuta_HIv1_PredGene_g3449.t1
OG0013521	Mcavernosa06749-RA	Pocillopora_acuta_HIv1_PredGene_g18363.t1
OG0013522	Mcavernosa06748-RA	Pocillopora_acuta_HIv1_PredGene_g3444.t1
OG0013523	Mcavernosa06747-RA	Pocillopora_acuta_HIv1_PredGene_g3446.t1
OG0013524	Mcavernosa06753-RA	Pocillopora_acuta_HIv1_PredGene_g18362.t1
OG0013525	Mcavernosa06741-RA	Pocillopora_acuta_HIv1_PredGene_g3448.t1
OG0013526	Mcavernosa02337-RA	Pocillopora_acuta_HIv1_PredGene_g12606.t1
OG0013527	Mcavernosa09577-RA	Pocillopora_acuta_HIv1_PredGene_g15775.t1
OG0013528	Mcavernosa09579-RA	Pocillopora_acuta_HIv1_PredGene_g15773.t1
OG0013529	Mcavernosa09578-RA	Pocillopora_acuta_HIv1_PredGene_g15774.t1
OG0013530	Mcavernosa07196-RA	Pocillopora_acuta_HIv1_PredGene_g8505.t1, Pocillopora_acuta_HIv1_PredGene_g8505.t2
OG0013531	Mcavernosa07195-RA	Pocillopora_acuta_HIv1_PredGene_g8506.t1
OG0013532	Mcavernosa29080-RA	Pocillopora_acuta_HIv1_PredGene_g22000.t1
OG0013533	Mcavernosa19664-RA	Pocillopora_acuta_HIv1_PredGene_g22005.t1
OG0013534	Mcavernosa09868-RA	Pocillopora_acuta_HIv1_PredGene_g2773.t1
OG0013535	Mcavernosa09869-RA	Pocillopora_acuta_HIv1_PredGene_g2774.t1
OG0013536	Mcavernosa07759-RA	Pocillopora_acuta_HIv1_PredGene_g25593.t1
OG0013537	Mcavernosa06956-RA	Pocillopora_acuta_HIv1_PredGene_g10248.t1, Pocillopora_acuta_HIv1_PredGene_g31972.t1
OG0013538	Mcavernosa06959-RA	Pocillopora_acuta_HIv1_PredGene_g10251.t1
OG0013539	Mcavernosa21306-RA	Pocillopora_acuta_HIv1_PredGene_g7513.t1
OG0013540	Mcavernosa21308-RA	Pocillopora_acuta_HIv1_PredGene_g7515.t1
OG0013541	Mcavernosa01039-RA	Pocillopora_acuta_HIv1_PredGene_g15078.t1
OG0013542	Mcavernosa01038-RA	Pocillopora_acuta_HIv1_PredGene_g15067.t1
OG0013543	Mcavernosa01037-RA	Pocillopora_acuta_HIv1_PredGene_g15066.t1
OG0013544	Mcavernosa01058-RA	Pocillopora_acuta_HIv1_PredGene_g15092.t1
OG0013546	Mcavernosa01032-RA	Pocillopora_acuta_HIv1_PredGene_g15063.t1
OG0013547	Mcavernosa01057-RA	Pocillopora_acuta_HIv1_PredGene_g15091.t1
OG0013548	Mcavernosa01051-RA	Pocillopora_acuta_HIv1_PredGene_g15086.t1
OG0013549	Mcavernosa01047-RA	Pocillopora_acuta_HIv1_PredGene_g15083.t1
OG0013550	Mcavernosa01045-RA	Pocillopora_acuta_HIv1_PredGene_g15081.t1
OG0013551	Mcavernosa01052-RA	Pocillopora_acuta_HIv1_PredGene_g15088.t1
OG0013552	Mcavernosa03301-RA	Pocillopora_acuta_HIv1_PredGene_g8094.t1
OG0013553	Mcavernosa03292-RA	Pocillopora_acuta_HIv1_PredGene_g8101.t1
OG0013554	Mcavernosa26672-RA	Pocillopora_acuta_HIv1_PredGene_g26538.t1
OG0013556	Mcavernosa08789-RA	Pocillopora_acuta_HIv1_PredGene_g20312.t1
OG0013557	Mcavernosa08788-RA	Pocillopora_acuta_HIv1_PredGene_g20311.t1
OG0013558	Mcavernosa26669-RA, Mcavernosa26670-RA	Pocillopora_acuta_HIv1_PredGene_g26536.t1
OG0013560	Mcavernosa12588-RA	Pocillopora_acuta_HIv1_PredGene_g18718.t1
OG0013561	Mcavernosa12587-RA	Pocillopora_acuta_HIv1_PredGene_g2711.t1
OG0013562	Mcavernosa02656-RA	Pocillopora_acuta_HIv1_PredGene_g30811.t1
OG0013563	Mcavernosa02655-RA	Pocillopora_acuta_HIv1_PredGene_g30812.t1
OG0013564	Mcavernosa26273-RA	Pocillopora_acuta_HIv1_PredGene_g1291.t1
OG0013565	Mcavernosa26274-RA	Pocillopora_acuta_HIv1_PredGene_g1292.t1
OG0013566	Mcavernosa13595-RA	Pocillopora_acuta_HIv1_PredGene_g1263.t1
OG0013568	Mcavernosa26278-RA	Pocillopora_acuta_HIv1_PredGene_g9875.t1, Pocillopora_acuta_HIv1_PredGene_g1295.t1
OG0013569	Mcavernosa30875-RA	Pocillopora_acuta_HIv1_PredGene_g20123.t1, Pocillopora_acuta_HIv1_PredGene_4430_t
OG0013570	Mcavernosa01263-RA	Pocillopora_acuta_HIv1_PredGene_g33222.t1
OG0013571	Mcavernosa10811-RA	Pocillopora_acuta_HIv1_PredGene_g18512.t1
OG0013572	Mcavernosa02780-RA	Pocillopora_acuta_HIv1_PredGene_g2701.t1
OG0013573	Mcavernosa01905-RA	Pocillopora_acuta_HIv1_PredGene_g28473.t1
OG0013574	Mcavernosa16221-RA	Pocillopora_acuta_HIv1_PredGene_g1154.t1
OG0013575	Mcavernosa16219-RA	Pocillopora_acuta_HIv1_PredGene_g1155.t1
OG0013576	Mcavernosa07150-RA	Pocillopora_acuta_HIv1_PredGene_g8632.t1
OG0013577	Mcavernosa13876-RA	Pocillopora_acuta_HIv1_PredGene_g19195.t1
OG0013578	Mcavernosa11855-RA	Pocillopora_acuta_HIv1_PredGene_g12308.t1
OG0013579	Mcavernosa20914-RA	Pocillopora_acuta_HIv1_PredGene_g24986.t1
OG0013580	Mcavernosa23030-RA	Pocillopora_acuta_HIv1_PredGene_g24985.t1
OG0013581	Mcavernosa20913-RA	Pocillopora_acuta_HIv1_PredGene_g24987.t1
OG0013583	Mcavernosa19038-RA	Pocillopora_acuta_HIv1_PredGene_g15561.t1
OG0013584	Mcavernosa25289-RA	Pocillopora_acuta_HIv1_PredGene_g26164.t1
OG0013585	Mcavernosa29513-RA	Pocillopora_acuta_HIv1_PredGene_g25991.t1
OG0013586	Mcavernosa10077-RA	Pocillopora_acuta_HIv1_PredGene_g24441.t1
OG0013587	Mcavernosa07601-RA	Pocillopora_acuta_HIv1_PredGene_g29814.t1
OG0013588	Mcavernosa07598-RA	Pocillopora_acuta_HIv1_PredGene_g29816.t1
OG0013589	Mcavernosa07602-RA	Pocillopora_acuta_HIv1_PredGene_g29813.t1
OG0013591	Mcavernosa29671-RA	Pocillopora_acuta_HIv1_PredGene_g27397.t1
OG0013592	Mcavernosa13124-RA	Pocillopora_acuta_HIv1_PredGene_g2202.t1
OG0013593	Mcavernosa13136-RA	Pocillopora_acuta_HIv1_PredGene_g2208.t1
OG0013595	Mcavernosa26476-RA	Pocillopora_acuta_HIv1_PredGene_g10221.t1
OG0013596	Mcavernosa07483-RA	Pocillopora_acuta_HIv1_PredGene_g18807.t1
OG0013597	Mcavernosa10308-RA	Pocillopora_acuta_HIv1_PredGene_g10085.t1
OG0013598	Mcavernosa23341-RA	Pocillopora_acuta_HIv1_PredGene_g31417.t1
OG0013599	Mcavernosa27160-RA	Pocillopora_acuta_HIv1_PredGene_g31425.t1
OG0013600	Mcavernosa00509-RA	Pocillopora_acuta_HIv1_PredGene_g24976.t1
OG0013601	Mcavernosa27383-RA	Pocillopora_acuta_HIv1_PredGene_g24977.t1
OG0013602	Mcavernosa01119-RA	Pocillopora_acuta_HIv1_PredGene_g15135.t1
OG0013604	Mcavernosa17155-RA	Pocillopora_acuta_HIv1_PredGene_g30138.t1
OG0013605	Mcavernosa17162-RA	Pocillopora_acuta_HIv1_PredGene_g30137.t1
OG0013606	Mcavernosa17167-RA	Pocillopora_acuta_HIv1_PredGene_g30132.t1
OG0013607	Mcavernosa17163-RA	Pocillopora_acuta_HIv1_PredGene_g30133.t1
OG0013608	Mcavernosa20368-RA	Pocillopora_acuta_HIv1_PredGene_g16906.t1
OG0013609	Mcavernosa26303-RA	Pocillopora_acuta_HIv1_PredGene_g8772.t1
OG0013610	Mcavernosa29698-RA	Pocillopora_acuta_HIv1_PredGene_g20757.t1
