Orthogroup	plut2v1.1.proteins	Mcavernosa.maker.proteins
OG0010248	plut2.m8.10798.m1	Mcavernosa29781-RA
OG0010249	plut2.m8.10801.m1	Mcavernosa29780-RA
OG0010250	plut2.m8.10812.m1	Mcavernosa15974-RA
OG0010251	plut2.m8.10814.m1	Mcavernosa15975-RA
OG0010252	plut2.m8.8473.m1	Mcavernosa20297-RA
OG0010253	plut2.m8.8475.m1	Mcavernosa20298-RA
OG0010255	plut2.m8.32215.m1	Mcavernosa25052-RA
OG0010256	plut2.m8.32216.m1	Mcavernosa25053-RA
OG0010257	plut2.m8.32211.m1	Mcavernosa25055-RA
OG0010258	plut2.m8.32212.m1	Mcavernosa25057-RA
OG0010259	plut2.m8.32235.m1	Mcavernosa25038-RA
OG0010260	plut2.m8.32220.m1	Mcavernosa25050-RA
OG0010261	plut2.m8.32605.m1	Mcavernosa26980-RA
OG0010262	plut2.m8.12078.m1	Mcavernosa01856-RA
OG0010263	plut2.m8.12082.m1	Mcavernosa01855-RA
OG0010264	plut2.m8.12081.m1	Mcavernosa01858-RA
OG0010265	plut2.m8.5364.m1	Mcavernosa15006-RA
OG0010266	plut2.m8.5352.m1	Mcavernosa00646-RA
OG0010267	plut2.m8.5377.m1	Mcavernosa18695-RA
OG0010268	plut2.m8.3797.m1	Mcavernosa12038-RA
OG0010269	plut2.m8.14485.m1	Mcavernosa30068-RA
OG0010270	plut2.m8.16482.m1	Mcavernosa28404-RA
OG0010271	plut2.m8.16478.m1	Mcavernosa28405-RA
OG0010272	plut2.m8.9149.m1	Mcavernosa30002-RA
OG0010273	plut2.m8.14543.m1	Mcavernosa11511-RA
OG0010275	plut2.m8.5468.m1	Mcavernosa30049-RA
OG0010276	plut2.m8.5451.m1	Mcavernosa30050-RA
OG0010277	plut2.m8.14622.m1	Mcavernosa19917-RA
OG0010278	plut2.m8.14630.m1	Mcavernosa20161-RA
OG0010279	plut2.m8.14619.m1	Mcavernosa20154-RA
OG0010280	plut2.m8.45.m1	Mcavernosa07044-RA
OG0010281	plut2.m8.51.m1	Mcavernosa07048-RA
OG0010282	plut2.m8.5317.m1	Mcavernosa11839-RA
OG0010283	plut2.m8.5328.m1	Mcavernosa11841-RA
OG0010284	plut2.m8.23470.m1	Mcavernosa20134-RA
OG0010286	plut2.m8.7364.m1	Mcavernosa15910-RA
OG0010288	plut2.m8.3005.m1	Mcavernosa15458-RA
OG0010289	plut2.m8.3003.m1	Mcavernosa15459-RA
OG0010291	plut2.m8.3002.m1	Mcavernosa01228-RA
OG0010292	plut2.m8.3006.m1	Mcavernosa01225-RA
OG0010293	plut2.m8.3000.m1	Mcavernosa01215-RA
OG0010295	plut2.m8.11050.m1	Mcavernosa13495-RA
OG0010298	plut2.m8.32382.m1	Mcavernosa25199-RA
OG0010299	plut2.m8.23544.m1	Mcavernosa21209-RA
OG0010300	plut2.m8.2650.m1	Mcavernosa21196-RA, Mcavernosa21202-RA
OG0010302	plut2.m8.4787.m1	Mcavernosa14041-RA
OG0010303	plut2.m8.4785.m1	Mcavernosa14057-RA
OG0010306	plut2.m8.4112.m1	Mcavernosa27991-RA
OG0010307	plut2.m8.1692.m1	Mcavernosa16306-RA
OG0010308	plut2.m8.12874.m1	Mcavernosa26228-RA
OG0010309	plut2.m8.20310.m1	Mcavernosa10168-RA
OG0010311	plut2.m8.785.m1	Mcavernosa01872-RA
OG0010314	plut2.m8.7988.m1	Mcavernosa24501-RA
OG0010315	plut2.m8.7991.m1	Mcavernosa24503-RA
OG0010316	plut2.m8.4818.m1	Mcavernosa03008-RA
OG0010317	plut2.m8.6477.m1	Mcavernosa30865-RA
OG0010318	plut2.m8.26946.m1	Mcavernosa11632-RA
OG0010319	plut2.m8.25560.m1	Mcavernosa04297-RA
OG0010320	plut2.m8.21357.m1	Mcavernosa32550-RA
OG0010322	plut2.m8.9616.m1	Mcavernosa05935-RA
OG0010324	plut2.m8.24670.m1	Mcavernosa13683-RA
OG0010325	plut2.m8.23783.m1	Mcavernosa17926-RA
OG0010326	plut2.m8.23731.m1	Mcavernosa04301-RA
OG0010328	plut2.m8.14614.m1	Mcavernosa18075-RA
OG0010329	plut2.m8.4824.m1	Mcavernosa25775-RA
OG0010330	plut2.m8.4829.m1	Mcavernosa33019-RA
OG0010331	plut2.m8.4825.m1	Mcavernosa25773-RA
OG0010332	plut2.m8.4827.m1	Mcavernosa25776-RA
OG0010333	plut2.m8.5988.m1	Mcavernosa22218-RA
OG0010334	plut2.m8.6341.m1	Mcavernosa19112-RA
OG0010335	plut2.m8.32586.m1	Mcavernosa05160-RA
OG0010336	plut2.m8.29547.m1	Mcavernosa34622-RA, Mcavernosa26612-RA, Mcavernosa09314-RA, Mcavernosa25872-RA
OG0010337	plut2.m8.18800.m1	Mcavernosa31146-RA
OG0010338	plut2.m8.7395.m1	Mcavernosa23266-RA
OG0010339	plut2.m8.7399.m1	Mcavernosa02332-RA
OG0010340	plut2.m8.7394.m1	Mcavernosa02333-RA
OG0010341	plut2.m8.15383.m1	Mcavernosa13886-RA
OG0010343	plut2.m8.25504.m1	Mcavernosa13885-RA
OG0010344	plut2.m8.33077.m1	Mcavernosa12162-RA
OG0010345	plut2.m8.33080.m1	Mcavernosa12163-RA
OG0010349	plut2.m8.22137.m1	Mcavernosa15511-RA
OG0010350	plut2.m8.22133.m1	Mcavernosa15512-RA
OG0010351	plut2.m8.22139.m1	Mcavernosa15513-RA
OG0010352	plut2.m8.7917.m1	Mcavernosa03000-RA
OG0010354	plut2.m8.7922.m1	Mcavernosa24935-RA
OG0010355	plut2.m8.7919.m1	Mcavernosa31341-RA
OG0010356	plut2.m8.7916.m1	Mcavernosa03001-RA
OG0010357	plut2.m8.7920.m1	Mcavernosa31345-RA
OG0010358	plut2.m8.7587.m1	Mcavernosa02982-RA
OG0010359	plut2.m8.7911.m1	Mcavernosa02997-RA
OG0010360	plut2.m8.21087.m1	Mcavernosa03481-RA
OG0010361	plut2.m8.18183.m1	Mcavernosa31932-RA
OG0010362	plut2.m8.1625.m1	Mcavernosa32164-RA
OG0010363	jamg1.model.Sc0000183.25	Mcavernosa22060-RA
OG0010364	plut2.m8.1624.m1	Mcavernosa33506-RA
OG0010365	plut2.m8.1629.m1	Mcavernosa32161-RA
OG0010366	plut2.m8.833.m1	Mcavernosa16776-RA
OG0010367	plut2.m8.828.m1	Mcavernosa16785-RA
OG0010368	plut2.m8.25002.m1	Mcavernosa09393-RA
OG0010372	plut2.m8.19909.m1	Mcavernosa16244-RA
OG0010373	plut2.m8.19908.m1	Mcavernosa16245-RA
OG0010374	plut2.m8.19901.m1	Mcavernosa16252-RA
OG0010375	plut2.m8.8437.m1	Mcavernosa25337-RA
OG0010376	plut2.m8.8432.m1	Mcavernosa25338-RA
OG0010377	plut2.m8.8443.m1	Mcavernosa25342-RA
OG0010378	jamg1.model.Sc0000091.18	Mcavernosa25345-RA
OG0010379	plut2.m8.9887.m1	Mcavernosa25314-RA
OG0010380	plut2.m8.9889.m1	Mcavernosa25310-RA
OG0010381	plut2.m8.9890.m1	Mcavernosa25303-RA
OG0010382	plut2.m8.9881.m1	Mcavernosa25317-RA
OG0010383	plut2.m8.9877.m1	Mcavernosa25327-RA
OG0010387	plut2.m8.12363.m1	Mcavernosa29091-RA
OG0010388	plut2.m8.12360.m1	Mcavernosa02401-RA
OG0010389	plut2.m8.12342.m1	Mcavernosa02407-RA
OG0010390	plut2.m8.12346.m1	Mcavernosa02405-RA
OG0010392	plut2.m8.12344.m1	Mcavernosa02408-RA
OG0010393	plut2.m8.364.m1	Mcavernosa24965-RA
OG0010394	plut2.m8.20024.m1	Mcavernosa19360-RA
OG0010395	plut2.m8.20026.m1	Mcavernosa19361-RA
OG0010396	plut2.m8.12333.m1	Mcavernosa02420-RA
OG0010397	plut2.m8.12337.m1	Mcavernosa02410-RA
OG0010398	plut2.m8.813.m1	Mcavernosa31872-RA
OG0010401	plut2.m8.4675.m1	Mcavernosa22897-RA
OG0010402	plut2.m8.12031.m1	Mcavernosa21665-RA
OG0010403	plut2.m8.12043.m1	Mcavernosa21661-RA
OG0010405	jamg1.model.Sc0000215.10	Mcavernosa13443-RA
OG0010406	plut2.m8.15259.m1	Mcavernosa13442-RA
OG0010407	plut2.m8.17720.m1	Mcavernosa27198-RA
OG0010408	plut2.m8.11604.m1	Mcavernosa07449-RA
OG0010409	plut2.m8.11600.m1	Mcavernosa07464-RA
OG0010410	plut2.m8.11603.m1	Mcavernosa07447-RA
OG0010411	plut2.m8.11612.m1	Mcavernosa07440-RA
OG0010412	plut2.m8.11609.m1	Mcavernosa07445-RA
OG0010413	plut2.m8.25104.m1	Mcavernosa07395-RA
OG0010414	plut2.m8.4207.m1	Mcavernosa17458-RA
OG0010415	plut2.m8.4209.m1	Mcavernosa17459-RA
OG0010417	plut2.m8.14359.m1	Mcavernosa20283-RA
OG0010421	jamg1.model.Sc0000137.22	Mcavernosa04270-RA
OG0010422	plut2.m8.11104.m1	Mcavernosa04274-RA
OG0010423	plut2.m8.11105.m1	Mcavernosa04276-RA
OG0010425	plut2.m8.16538.m1	Mcavernosa12723-RA
OG0010426	plut2.m8.3052.m1	Mcavernosa11159-RA
OG0010427	plut2.m8.3058.m1	Mcavernosa11548-RA
OG0010428	plut2.m8.19369.m1	Mcavernosa30750-RA
OG0010429	plut2.m8.23412.m1	Mcavernosa12218-RA
OG0010430	plut2.m8.23414.m1	Mcavernosa12217-RA
OG0010432	plut2.m8.18498.m1	Mcavernosa21625-RA
OG0010433	plut2.m8.18509.m1	Mcavernosa01718-RA
OG0010434	plut2.m8.25079.m1	Mcavernosa12220-RA
OG0010435	plut2.m8.25078.m1	Mcavernosa12228-RA
OG0010436	plut2.m8.25072.m1	Mcavernosa12225-RA
OG0010437	plut2.m8.20428.m1	Mcavernosa17448-RA
OG0010438	plut2.m8.18517.m1	Mcavernosa01714-RA
OG0010439	plut2.m8.18511.m1	Mcavernosa01715-RA
OG0010440	plut2.m8.18524.m1	Mcavernosa01706-RA
OG0010441	plut2.m8.18518.m1	Mcavernosa01709-RA
OG0010442	plut2.m8.18513.m1	Mcavernosa01711-RA
OG0010443	plut2.m8.18512.m1	Mcavernosa01713-RA
OG0010444	plut2.m8.18522.m1	Mcavernosa01699-RA
OG0010445	plut2.m8.14973.m1	Mcavernosa17336-RA
OG0010447	plut2.m8.1114.m1	Mcavernosa06699-RA
OG0010448	plut2.m8.1115.m1	Mcavernosa06705-RA
OG0010449	plut2.m8.1112.m1	Mcavernosa06702-RA
OG0010450	plut2.m8.23258.m1	Mcavernosa18738-RA
OG0010452	plut2.m8.17952.m1	Mcavernosa01943-RA
OG0010454	plut2.m8.24007.m1	Mcavernosa20974-RA
OG0010455	plut2.m8.16869.m1	Mcavernosa04316-RA
OG0010456	plut2.m8.16867.m1	Mcavernosa04317-RA
OG0010458	plut2.m8.18545.m1	Mcavernosa10245-RA
OG0010459	plut2.m8.18551.m1	Mcavernosa10246-RA
OG0010462	plut2.m8.10423.m1	Mcavernosa15093-RA
OG0010463	plut2.m8.10427.m1	Mcavernosa15101-RA
OG0010464	plut2.m8.30030.m1	Mcavernosa12208-RA
OG0010465	plut2.m8.30035.m1	Mcavernosa12210-RA
OG0010466	plut2.m8.5906.m1	Mcavernosa09835-RA
OG0010467	plut2.m8.5901.m1	Mcavernosa09840-RA
OG0010468	jamg1.model.Sc0000518.7	Mcavernosa11951-RA
OG0010470	plut2.m8.29966.m1	Mcavernosa15786-RA
OG0010471	plut2.m8.10858.m1	Mcavernosa05615-RA
OG0010472	plut2.m8.10845.m1	Mcavernosa05613-RA
OG0010473	plut2.m8.10865.m1	Mcavernosa05620-RA
OG0010475	plut2.m8.28522.m1	Mcavernosa07172-RA
OG0010476	plut2.m8.581.m1	Mcavernosa02856-RA
OG0010477	plut2.m8.30342.m1	Mcavernosa02859-RA
OG0010478	plut2.m8.21813.m1	Mcavernosa03283-RA
OG0010479	plut2.m8.16195.m1	Mcavernosa29186-RA
OG0010482	plut2.m8.20235.m1	Mcavernosa03272-RA
OG0010483	plut2.m8.20234.m1	Mcavernosa03279-RA
OG0010484	plut2.m8.26220.m1	Mcavernosa26715-RA
OG0010485	plut2.m8.16219.m1	Mcavernosa08671-RA
OG0010486	plut2.m8.15528.m1	Mcavernosa10622-RA
OG0010487	plut2.m8.15531.m1	Mcavernosa10623-RA
OG0010488	plut2.m8.15593.m1	Mcavernosa10627-RA
OG0010490	plut2.m8.27577.m1	Mcavernosa28310-RA
OG0010491	plut2.m8.388.m1	Mcavernosa19447-RA
OG0010492	plut2.m8.385.m1	Mcavernosa10382-RA
OG0010493	plut2.m8.389.m1	Mcavernosa09856-RA
OG0010494	plut2.m8.2092.m1	Mcavernosa15994-RA
OG0010496	plut2.m8.27754.m1	Mcavernosa16011-RA
OG0010497	plut2.m8.2089.m1	Mcavernosa16006-RA
OG0010498	plut2.m8.2084.m1	Mcavernosa15996-RA
OG0010499	plut2.m8.32429.m1	Mcavernosa13598-RA
OG0010501	plut2.m8.18419.m1	Mcavernosa30024-RA
OG0010503	plut2.m8.23572.m1	Mcavernosa20985-RA
OG0010504	plut2.m8.29536.m1	Mcavernosa20983-RA
OG0010505	jamg1.model.xfSc0000107.2	Mcavernosa20981-RA
OG0010506	plut2.m8.22040.m1	Mcavernosa15962-RA
OG0010508	plut2.m8.32330.m1	Mcavernosa00186-RA
OG0010509	plut2.m8.18550.m1	Mcavernosa04385-RA
OG0010511	plut2.m8.8677.m1	Mcavernosa19854-RA
OG0010512	plut2.m8.21566.m1	Mcavernosa20180-RA
OG0010513	plut2.m8.21567.m1	Mcavernosa20181-RA
OG0010514	jamg1.model.Sc0000424.8	Mcavernosa20184-RA
OG0010515	plut2.m8.21562.m1	Mcavernosa20188-RA
OG0010518	plut2.m8.28492.m1	Mcavernosa15645-RA
OG0010519	plut2.m8.28497.m1	Mcavernosa15647-RA
OG0010520	plut2.m8.28489.m1	Mcavernosa15640-RA
OG0010521	plut2.m8.28490.m1	Mcavernosa28979-RA
OG0010524	plut2.m8.22250.m1	Mcavernosa25818-RA
OG0010525	plut2.m8.23473.m1	Mcavernosa20142-RA
OG0010526	plut2.m8.594.m1	Mcavernosa15918-RA
OG0010527	plut2.m8.598.m1	Mcavernosa20557-RA
OG0010529	plut2.m8.5406.m1	Mcavernosa15424-RA
OG0010530	plut2.m8.5403.m1	Mcavernosa15423-RA
OG0010531	plut2.m8.21118.m1	Mcavernosa01419-RA
OG0010533	plut2.m8.5422.m1	Mcavernosa23072-RA
OG0010534	plut2.m8.15306.m1	Mcavernosa21042-RA
OG0010535	plut2.m8.17779.m1	Mcavernosa07269-RA
OG0010536	plut2.m8.10192.m1	Mcavernosa02756-RA
OG0010537	plut2.m8.10194.m1	Mcavernosa02757-RA
OG0010538	plut2.m8.10201.m1	Mcavernosa02764-RA
OG0010539	plut2.m8.10156.m1	Mcavernosa03463-RA
OG0010540	plut2.m8.10160.m1	Mcavernosa03462-RA
OG0010541	plut2.m8.10830.m1	Mcavernosa03474-RA
OG0010542	plut2.m8.6725.m1	Mcavernosa22803-RA
OG0010544	plut2.m8.10187.m1	Mcavernosa02752-RA
OG0010545	plut2.m8.10185.m1	Mcavernosa02748-RA
OG0010546	plut2.m8.10175.m1	Mcavernosa03447-RA
OG0010547	plut2.m8.29699.m1	Mcavernosa12905-RA
OG0010548	plut2.m8.19581.m1	Mcavernosa09871-RA
OG0010549	plut2.m8.19576.m1	Mcavernosa09872-RA
OG0010550	plut2.m8.19575.m1	Mcavernosa09870-RA
OG0010552	plut2.m8.14857.m1	Mcavernosa12910-RA
OG0010553	plut2.m8.19571.m1	Mcavernosa09878-RA
OG0010554	plut2.m8.7728.m1	Mcavernosa01592-RA
OG0010555	plut2.m8.7727.m1	Mcavernosa01591-RA
OG0010556	plut2.m8.7703.m1	Mcavernosa01577-RA
OG0010557	plut2.m8.7712.m1	Mcavernosa01581-RA
OG0010558	plut2.m8.7707.m1	Mcavernosa01579-RA
OG0010561	plut2.m8.22494.m1	Mcavernosa14783-RA
OG0010562	plut2.m8.22493.m1	Mcavernosa14782-RA
OG0010564	plut2.m8.3336.m1	Mcavernosa03721-RA
OG0010565	plut2.m8.3342.m1	Mcavernosa03719-RA
OG0010566	plut2.m8.8674.m1	Mcavernosa19851-RA
OG0010567	plut2.m8.8679.m1	Mcavernosa19852-RA
OG0010568	plut2.m8.1012.m1	Mcavernosa14170-RA, Mcavernosa14169-RA
OG0010569	plut2.m8.1002.m1	Mcavernosa14163-RA
OG0010570	plut2.m8.1003.m1	Mcavernosa14166-RA
OG0010571	plut2.m8.1014.m1	Mcavernosa14189-RA
OG0010572	plut2.m8.1007.m1	Mcavernosa14190-RA
OG0010574	plut2.m8.19072.m1	Mcavernosa11453-RA
OG0010575	plut2.m8.8159.m1	Mcavernosa19688-RA
OG0010579	plut2.m8.5146.m1	Mcavernosa09272-RA
OG0010580	plut2.m8.8163.m1	Mcavernosa19687-RA
OG0010581	plut2.m8.2231.m1	Mcavernosa07572-RA
OG0010582	plut2.m8.2241.m1	Mcavernosa07585-RA
OG0010583	plut2.m8.23020.m1	Mcavernosa26555-RA
OG0010584	plut2.m8.23019.m1	Mcavernosa26554-RA
OG0010588	plut2.m8.9993.m1	Mcavernosa05224-RA
OG0010589	plut2.m8.9996.m1	Mcavernosa05223-RA
OG0010590	plut2.m8.9998.m1	Mcavernosa05229-RA
OG0010591	plut2.m8.6916.m1	Mcavernosa05213-RA
OG0010592	plut2.m8.6923.m1	Mcavernosa05217-RA
OG0010593	plut2.m8.6922.m1	Mcavernosa05220-RA
OG0010594	plut2.m8.6913.m1	Mcavernosa05214-RA
OG0010595	plut2.m8.15068.m1	Mcavernosa03064-RA
OG0010596	plut2.m8.27587.m1	Mcavernosa34623-RA
OG0010597	plut2.m8.16494.m1	Mcavernosa28398-RA
OG0010598	plut2.m8.8972.m1	Mcavernosa12361-RA
OG0010599	plut2.m8.8976.m1	Mcavernosa12360-RA
OG0010600	jamg1.model.Sc0000042.42	Mcavernosa31741-RA
OG0010601	plut2.m8.25884.m1	Mcavernosa19713-RA
OG0010602	plut2.m8.22754.m1	Mcavernosa31964-RA
OG0010605	plut2.m8.22751.m1	Mcavernosa31959-RA
OG0010606	plut2.m8.22756.m1	Mcavernosa31963-RA
OG0010607	plut2.m8.22753.m1	Mcavernosa31961-RA
OG0010609	plut2.m8.22755.m1	Mcavernosa31957-RA
OG0010610	plut2.m8.18616.m1	Mcavernosa13997-RA
OG0010611	plut2.m8.20823.m1	Mcavernosa08100-RA
OG0010613	plut2.m8.6633.m1	Mcavernosa34576-RA
OG0010615	jamg1.model.Sc0000398.13	Mcavernosa19300-RA, Mcavernosa19302-RA
OG0010616	plut2.m8.26596.m1	Mcavernosa10804-RA
OG0010617	plut2.m8.8739.m1	Mcavernosa15835-RA
OG0010618	plut2.m8.16889.m1	Mcavernosa04324-RA
OG0010619	plut2.m8.16896.m1	Mcavernosa04327-RA
OG0010622	plut2.m8.29826.m1	Mcavernosa10598-RA
OG0010623	plut2.m8.14747.m1	Mcavernosa22639-RA
OG0010624	plut2.m8.16982.m1	Mcavernosa21132-RA
OG0010625	plut2.m8.16984.m1	Mcavernosa21133-RA
OG0010626	plut2.m8.12303.m1	Mcavernosa02719-RA
OG0010627	plut2.m8.6388.m1	Mcavernosa21864-RA
OG0010628	plut2.m8.6389.m1	Mcavernosa21869-RA
OG0010629	plut2.m8.6393.m1	Mcavernosa21866-RA
OG0010630	plut2.m8.6391.m1	Mcavernosa21865-RA
OG0010631	plut2.m8.19719.m1	Mcavernosa12493-RA
OG0010632	plut2.m8.19523.m1	Mcavernosa12475-RA
OG0010633	plut2.m8.2263.m1	Mcavernosa12470-RA
OG0010634	plut2.m8.19522.m1	Mcavernosa12471-RA
OG0010635	plut2.m8.2528.m1	Mcavernosa03975-RA
OG0010636	plut2.m8.9650.m1	Mcavernosa05886-RA
OG0010637	plut2.m8.14532.m1	Mcavernosa14853-RA
OG0010638	plut2.m8.866.m1	Mcavernosa10081-RA
OG0010639	plut2.m8.3208.m1	Mcavernosa05096-RA
OG0010640	plut2.m8.25374.m1	Mcavernosa18573-RA
OG0010641	plut2.m8.25372.m1	Mcavernosa18572-RA
OG0010643	plut2.m8.1235.m1	Mcavernosa28178-RA
OG0010644	plut2.m8.2341.m1	Mcavernosa31863-RA
OG0010645	plut2.m8.6888.m1	Mcavernosa05010-RA
OG0010646	plut2.m8.5955.m1	Mcavernosa23147-RA
OG0010647	plut2.m8.5953.m1	Mcavernosa23150-RA
OG0010649	plut2.m8.6658.m1	Mcavernosa08714-RA
OG0010650	plut2.m8.6662.m1	Mcavernosa08713-RA
OG0010651	plut2.m8.6656.m1	Mcavernosa08721-RA
OG0010652	plut2.m8.11417.m1	Mcavernosa24415-RA
OG0010655	plut2.m8.19192.m1	Mcavernosa10276-RA
OG0010656	plut2.m8.21698.m1	Mcavernosa12014-RA
OG0010659	plut2.m8.21694.m1	Mcavernosa12008-RA
OG0010660	plut2.m8.21700.m1	Mcavernosa12009-RA
OG0010663	plut2.m8.9702.m1	Mcavernosa00436-RA
OG0010664	plut2.m8.16021.m1	Mcavernosa31291-RA
OG0010665	plut2.m8.29193.m1	Mcavernosa31304-RA
OG0010666	plut2.m8.29187.m1	Mcavernosa10349-RA
OG0010667	plut2.m8.29190.m1	Mcavernosa31297-RA
OG0010668	plut2.m8.29192.m1	Mcavernosa31301-RA
OG0010669	plut2.m8.360.m1	Mcavernosa24436-RA
OG0010671	plut2.m8.2441.m1	Mcavernosa24887-RA
OG0010672	plut2.m8.24259.m1	Mcavernosa32015-RA
OG0010673	plut2.m8.11838.m1	Mcavernosa33523-RA
OG0010674	plut2.m8.12239.m1	Mcavernosa31601-RA
OG0010675	plut2.m8.11848.m1	Mcavernosa32491-RA
OG0010676	plut2.m8.11852.m1	Mcavernosa32492-RA
OG0010677	plut2.m8.11850.m1	Mcavernosa32490-RA
OG0010680	plut2.m8.18857.m1	Mcavernosa06435-RA
OG0010681	plut2.m8.18860.m1	Mcavernosa06434-RA
OG0010682	plut2.m8.18853.m1	Mcavernosa06430-RA
OG0010684	plut2.m8.4692.m1	Mcavernosa14967-RA
OG0010687	plut2.m8.11645.m1	Mcavernosa25451-RA
OG0010690	plut2.m8.25052.m1	Mcavernosa03642-RA
OG0010691	plut2.m8.5534.m1	Mcavernosa02623-RA
OG0010692	plut2.m8.5594.m1	Mcavernosa02608-RA
OG0010693	plut2.m8.5595.m1	Mcavernosa02607-RA
OG0010695	plut2.m8.14598.m1	Mcavernosa19388-RA
OG0010696	plut2.m8.13208.m1	Mcavernosa09009-RA
OG0010697	plut2.m8.13207.m1	Mcavernosa09008-RA
OG0010700	plut2.m8.7666.m1	Mcavernosa04748-RA
OG0010701	jamg1.model.Sc0000047.47	Mcavernosa31236-RA
OG0010702	plut2.m8.32668.m1	Mcavernosa23853-RA
OG0010703	plut2.m8.32682.m1	Mcavernosa23852-RA
OG0010704	plut2.m8.32683.m1	Mcavernosa23851-RA
OG0010705	plut2.m8.9794.m1	Mcavernosa04374-RA
OG0010706	plut2.m8.16808.m1	Mcavernosa13413-RA
OG0010707	jamg1.model.Sc0000254.24	Mcavernosa13411-RA
OG0010709	plut2.m8.533.m1	Mcavernosa04134-RA
OG0010710	plut2.m8.21452.m1	Mcavernosa04109-RA
OG0010713	plut2.m8.2848.m1	Mcavernosa21932-RA
OG0010714	plut2.m8.2847.m1	Mcavernosa21930-RA
OG0010715	plut2.m8.2844.m1	Mcavernosa21939-RA
OG0010716	plut2.m8.2852.m1	Mcavernosa21925-RA
OG0010717	plut2.m8.2845.m1	Mcavernosa21929-RA
OG0010718	plut2.m8.21458.m1	Mcavernosa04102-RA
OG0010719	plut2.m8.21436.m1	Mcavernosa04093-RA
OG0010720	plut2.m8.2867.m1	Mcavernosa21914-RA
OG0010721	plut2.m8.2866.m1	Mcavernosa21915-RA
OG0010722	plut2.m8.2858.m1	Mcavernosa21916-RA
OG0010723	plut2.m8.2865.m1	Mcavernosa21917-RA
OG0010724	plut2.m8.26827.m1	Mcavernosa33992-RA
OG0010725	plut2.m8.20369.m1	Mcavernosa16668-RA
OG0010726	plut2.m8.5659.m1	Mcavernosa03687-RA
OG0010727	plut2.m8.14090.m1	Mcavernosa04938-RA
OG0010728	plut2.m8.14087.m1	Mcavernosa04936-RA
OG0010729	plut2.m8.14096.m1	Mcavernosa06671-RA
OG0010730	jamg1.model.Sc0000188.18	Mcavernosa06673-RA
OG0010731	plut2.m8.14093.m1	Mcavernosa06679-RA
OG0010732	plut2.m8.14092.m1	Mcavernosa06678-RA
OG0010733	plut2.m8.6869.m1	Mcavernosa10701-RA
OG0010734	plut2.m8.8747.m1	Mcavernosa10743-RA
OG0010735	plut2.m8.8663.m1	Mcavernosa01920-RA
OG0010737	plut2.m8.29358.m1	Mcavernosa04721-RA
OG0010738	plut2.m8.5641.m1	Mcavernosa17415-RA
OG0010740	plut2.m8.21151.m1	Mcavernosa06651-RA
OG0010741	plut2.m8.21155.m1	Mcavernosa06648-RA
OG0010742	plut2.m8.5642.m1	Mcavernosa20088-RA
OG0010743	plut2.m8.5643.m1	Mcavernosa20090-RA
OG0010744	plut2.m8.5645.m1	Mcavernosa17416-RA
OG0010745	plut2.m8.15425.m1	Mcavernosa23697-RA
OG0010746	plut2.m8.12509.m1	Mcavernosa02519-RA, Mcavernosa18333-RA
OG0010747	plut2.m8.2270.m1	Mcavernosa07607-RA
OG0010749	plut2.m8.19526.m1	Mcavernosa00988-RA
OG0010750	plut2.m8.7530.m1	Mcavernosa07829-RA
OG0010751	plut2.m8.7523.m1	Mcavernosa07833-RA
OG0010752	plut2.m8.7524.m1	Mcavernosa07832-RA
OG0010753	plut2.m8.13311.m1	Mcavernosa18663-RA
OG0010754	plut2.m8.20489.m1	Mcavernosa19911-RA
OG0010755	plut2.m8.14618.m1	Mcavernosa19912-RA
OG0010756	plut2.m8.28467.m1	Mcavernosa05835-RA, Mcavernosa05836-RA
OG0010757	plut2.m8.20016.m1	Mcavernosa19358-RA
OG0010758	plut2.m8.24616.m1	Mcavernosa31444-RA
OG0010759	plut2.m8.19454.m1	Mcavernosa20625-RA
OG0010760	plut2.m8.19453.m1	Mcavernosa20630-RA
OG0010761	plut2.m8.19456.m1	Mcavernosa20627-RA
OG0010762	plut2.m8.19462.m1	Mcavernosa18032-RA
OG0010763	plut2.m8.19459.m1	Mcavernosa20310-RA
OG0010764	plut2.m8.29079.m1	Mcavernosa15658-RA
OG0010765	plut2.m8.29076.m1	Mcavernosa15655-RA
OG0010766	plut2.m8.29081.m1	Mcavernosa15656-RA
OG0010767	plut2.m8.29075.m1	Mcavernosa15653-RA
OG0010768	plut2.m8.7552.m1	Mcavernosa19974-RA
OG0010769	plut2.m8.9123.m1	Mcavernosa19924-RA
OG0010770	plut2.m8.9122.m1	Mcavernosa27158-RA
OG0010771	plut2.m8.26791.m1	Mcavernosa00258-RA
OG0010775	plut2.m8.6125.m1	Mcavernosa09062-RA
OG0010776	plut2.m8.6128.m1	Mcavernosa27739-RA
OG0010777	plut2.m8.24980.m1	Mcavernosa16639-RA
OG0010778	plut2.m8.5998.m1	Mcavernosa22867-RA
OG0010779	plut2.m8.5992.m1	Mcavernosa18143-RA
OG0010780	plut2.m8.5997.m1	Mcavernosa18142-RA
OG0010782	jamg1.model.Sc0000031.92	Mcavernosa24608-RA
OG0010783	plut2.m8.22483.m1	Mcavernosa02036-RA, Mcavernosa02031-RA
OG0010784	plut2.m8.31131.m1	Mcavernosa02016-RA
OG0010785	jamg1.model.xfSc0000351.6	Mcavernosa02024-RA
OG0010786	plut2.m8.24382.m1	Mcavernosa19518-RA
