gene_id,11_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,1_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,28_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,2_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,35_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,36_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,38_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,41_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,42_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,47_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,4_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
STRG.16499,2,1,1,1,1,1,1,2,3,1,1,2
Pocillopora_acuta_HIv1_PredGene_g2293.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16331,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12661.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4366.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15392,572,156,62,217,129,505,150,192,343,141,116,232
MSTRG.15393,4,5,4,0,3,0,6,10,13,6,3,5
MSTRG.9389,154,116,56,17,114,93,116,216,316,145,68,210
MSTRG.15391,337,266,136,36,226,171,321,490,613,255,205,343
MSTRG.15396,0,5,4,0,6,0,8,9,12,5,3,0
MSTRG.15397,68,46,35,8,57,44,54,89,112,51,37,61
MSTRG.15394,117,152,111,12,158,62,158,325,438,174,105,149
MSTRG.15395,346,114,49,170,87,324,116,153,218,91,91,169
MSTRG.9383,38,16,10,8,19,16,25,37,56,23,14,55
MSTRG.9382,191,18,17,79,23,32,23,41,38,36,57,244
MSTRG.9381,78,25,24,26,38,30,43,90,97,52,26,79
MSTRG.9380,122,27,16,44,33,61,40,68,73,43,28,81
MSTRG.9387,59,11,14,47,22,37,18,80,76,26,17,197
MSTRG.9386,59,179,38,11,279,45,193,432,565,239,97,178
MSTRG.9385,311,176,90,39,175,127,152,429,558,245,180,584
MSTRG.9384,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.10342,382,321,176,255,286,271,484,725,776,456,256,552
MSTRG.10343,1528,698,449,407,897,850,892,1864,1806,880,490,1149
MSTRG.10340,6,6,0,0,10,4,9,8,19,10,0,16
MSTRG.10341,144,37,29,16,72,50,39,132,143,51,32,94
MSTRG.10346,401,192,191,78,331,257,204,383,554,286,132,363
MSTRG.10347,137,34,26,28,61,97,51,70,100,40,45,94
MSTRG.10344,425,319,239,183,320,266,456,811,805,368,266,711
MSTRG.10345,210,94,72,87,92,101,115,268,260,123,67,208
MSTRG.10348,28,11,13,22,18,21,24,39,34,20,13,44
MSTRG.10349,102,36,28,32,57,40,46,97,108,64,21,69
STRG.17461,9,4,6,5,4,3,8,16,12,8,1,3
MSTRG.24455,83,18,17,18,26,21,22,57,55,26,18,39
Pocillopora_acuta_HIv1_PredGene_g19169.t1,0,1,0,0,1,1,0,0,1,0,0,0
MSTRG.18336,262,164,113,46,145,117,164,340,415,195,91,235
Pocillopora_acuta_HIv1_PredGene_g7751.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24457,156,91,46,33,74,99,110,110,159,94,50,122
MSTRG.19990,19,0,0,3,0,4,3,5,0,2,4,4
MSTRG.5401,42,48,27,8,42,22,48,79,95,41,8,88
MSTRG.5402,11,12,7,0,16,5,14,28,35,12,4,0
MSTRG.19993,97,39,15,9,45,46,39,79,99,33,44,398
MSTRG.19994,42,23,15,17,28,28,43,67,92,29,29,65
MSTRG.19995,3,5,2,2,2,2,4,3,2,4,3,5
MSTRG.19996,81,32,19,37,35,55,51,23,50,35,28,16
MSTRG.5407,194,109,78,35,180,102,142,308,334,135,51,168
MSTRG.5408,90,56,43,42,44,42,72,120,113,58,42,151
MSTRG.5409,212,242,180,71,171,183,309,392,501,239,169,468
MSTRG.24450,53,24,10,35,20,23,24,40,22,19,10,98
MSTRG.15644,40,69,36,14,64,37,110,131,158,65,46,195
MSTRG.15645,25,17,11,9,28,20,29,59,35,29,12,38
MSTRG.15646,266,232,84,32,199,112,227,345,499,221,39,156
MSTRG.15647,76,43,18,9,50,37,45,127,97,35,16,56
MSTRG.15640,358,169,159,48,158,200,159,321,375,271,211,446
MSTRG.15641,149,49,24,17,34,62,63,108,94,44,46,126
MSTRG.15642,558,401,390,452,311,309,501,896,933,466,308,1108
MSTRG.15643,26,13,4,0,0,12,23,16,18,8,10,18
MSTRG.18330,2,5,4,0,7,2,8,13,14,6,3,22
MSTRG.15648,203,193,78,27,193,94,194,335,471,211,7,38
MSTRG.15649,171,35,24,11,58,71,41,79,123,63,8,33
Pocillopora_acuta_HIv1_PredGene_g29844.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7753.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11643,42,26,16,10,18,21,40,51,62,25,15,19
MSTRG.18193,0,3,0,0,0,0,5,13,6,0,0,11
Pocillopora_acuta_HIv1_PredGene_g23248.t1,0,1,0,0,1,1,1,0,1,0,0,1
MSTRG.18192,79,85,55,11,71,72,105,169,220,84,69,150
MSTRG.11646,2769,948,725,366,1534,868,815,2379,2645,1338,702,1517
MSTRG.11647,241,139,120,86,94,141,212,307,344,170,134,289
MSTRG.1596,113,58,37,10,66,49,53,128,133,61,41,79
STRG.18028,1,0,0,2,0,0,0,0,0,0,0,0
STRG.1149,7,0,0,0,0,0,0,0,0,0,6,16
Pocillopora_acuta_HIv1_PredGene_g818.t1,0,0,0,0,4,0,0,0,6,6,0,0
Pocillopora_acuta_HIv1_PredGene_g30255.t1,0,4,0,0,0,0,1,3,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g25044.t1,0,0,0,0,2,3,2,0,5,4,5,10
MSTRG.18647,514,252,138,109,245,262,318,575,628,268,178,490
MSTRG.6170,52,25,22,12,24,33,36,73,66,23,26,24
MSTRG.6173,0,4,2,0,3,0,5,0,7,3,6,10
MSTRG.18644,449,210,144,48,311,247,249,502,590,261,133,453
MSTRG.18643,187,59,40,70,76,79,106,225,240,106,57,147
MSTRG.1386,237,146,95,75,164,149,186,332,370,174,190,412
STRG.12179,34,9,7,12,8,8,10,17,29,11,5,7
MSTRG.6176,101,92,33,15,55,67,96,169,212,73,75,117
MSTRG.14113,283,207,136,90,202,122,322,459,473,194,137,535
MSTRG.6178,20,19,5,0,27,12,26,64,51,22,7,26
MSTRG.1389,46,17,4,15,29,21,32,81,132,37,23,69
MSTRG.1388,43,10,0,10,24,22,17,39,41,18,9,40
MSTRG.14117,90,56,39,12,47,57,64,101,162,59,52,85
MSTRG.14116,148,56,37,19,55,61,71,115,123,46,42,84
MSTRG.14115,464,168,103,65,220,207,148,358,450,203,135,328
MSTRG.18648,19,7,3,3,8,9,8,32,27,10,11,18
Pocillopora_acuta_HIv1_PredGene_g30257.t1,0,0,1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28243.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.22251,1,0,0,0,0,0,0,0,0,0,0,0
STRG.16411,1,2,1,0,1,1,1,1,1,2,1,2
STRG.22781,2,0,0,1,1,1,1,0,0,0,0,0
STRG.26003,9,1,1,1,2,1,2,11,7,1,1,9
MSTRG.3663,171,107,64,65,106,136,96,174,160,82,41,145
STRG.6489,5,0,0,3,0,6,5,0,0,0,0,4
Pocillopora_acuta_HIv1_PredGene_g30988.t1,0,0,0,0,1,0,0,0,0,0,0,0
MSTRG.19208,81,55,25,46,35,96,62,80,116,48,49,28
MSTRG.19209,554,492,502,147,893,457,477,1061,1126,788,531,882
MSTRG.19200,165,132,102,97,125,137,199,301,392,185,149,231
MSTRG.19201,65,81,59,13,79,42,89,164,168,83,56,165
MSTRG.19202,103,148,95,32,88,74,177,245,327,141,105,262
MSTRG.19203,105,240,161,111,186,108,345,415,567,294,146,395
Pocillopora_acuta_HIv1_PredGene_g31847.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.19205,27,23,19,16,15,23,64,97,55,29,35,89
MSTRG.19206,223,82,46,64,83,74,113,205,219,95,69,159
MSTRG.19207,74,52,33,51,48,68,79,136,106,53,45,154
Pocillopora_acuta_HIv1_PredGene_g29870.t1,0,1,0,0,0,0,0,0,0,0,0,0
MSTRG.2128,750,352,184,297,301,226,449,882,875,419,238,604
MSTRG.2129,22,11,10,3,0,9,13,32,26,11,5,24
MSTRG.2122,206,103,91,67,115,74,78,139,226,73,167,155
MSTRG.2123,316,218,295,119,351,131,236,380,548,219,390,338
MSTRG.2120,501,260,182,211,270,276,369,636,597,262,126,424
MSTRG.2121,323,141,95,109,146,127,188,382,320,190,140,326
MSTRG.2126,15340,5370,5182,3237,9056,8783,5140,13157,12649,7859,6628,12416
MSTRG.2127,145,58,45,16,91,67,54,163,203,75,42,107
MSTRG.2124,331,109,70,32,175,122,105,309,338,150,86,221
MSTRG.2125,739,261,184,87,487,386,320,733,804,413,228,589
MSTRG.8249,2153,786,452,276,1330,1137,883,2119,2320,1228,644,1159
MSTRG.8248,1416,521,320,151,1065,808,613,1363,1498,777,333,837
Pocillopora_acuta_HIv1_PredGene_g31845.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18467.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15149.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.8241,0,11,9,0,19,0,15,23,31,13,3,36
MSTRG.8240,36,53,35,16,70,27,80,122,137,63,20,102
MSTRG.8243,75,59,55,11,114,51,69,190,156,79,24,96
MSTRG.8242,13,6,5,1,9,7,6,17,34,4,4,7
MSTRG.8245,51,20,12,4,32,24,31,59,77,29,23,55
MSTRG.8244,624,268,133,115,319,287,263,568,581,322,134,487
MSTRG.8247,629,299,228,67,408,361,305,631,770,400,216,553
MSTRG.8246,2293,1263,848,1726,994,1527,1881,2274,2765,1197,868,2742
STRG.21254,8,2,2,0,6,4,4,5,4,2,4,1
STRG.21256,1,1,1,0,1,1,0,0,0,1,1,1
Pocillopora_acuta_HIv1_PredGene_g18926.t1,0,1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16461.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.20785,1,0,0,0,0,0,0,0,0,0,0,0
STRG.25572,3,2,0,1,2,1,1,4,3,1,0,2
STRG.25575,1,1,1,0,1,0,1,0,1,1,0,0
Pocillopora_acuta_HIv1_PredGene_g25401.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10443.t1,0,0,0,0,0,0,1,0,0,0,0,0
STRG.11288,49,20,4,16,12,16,27,16,32,15,1,42
STRG.11282,19,9,2,10,21,6,8,7,32,19,2,15
STRG.11283,18,3,1,5,9,2,5,0,6,8,0,56
STRG.11285,12,5,0,3,7,2,3,4,9,7,0,0
STRG.11287,1,1,1,1,1,0,1,2,2,1,1,1
Pocillopora_acuta_HIv1_PredGene_g2050.t1,0,1,0,0,1,1,0,0,0,0,1,2
Pocillopora_acuta_HIv1_PredGene_g11136.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.1978,2,0,0,1,1,0,0,0,2,0,0,0
STRG.20120,14,10,0,5,0,0,10,26,10,8,7,20
STRG.14108,6,2,3,1,3,1,1,6,10,3,1,0
Pocillopora_acuta_HIv1_PredGene_g6263.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6263.t3,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27807.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13419.t1,0,0,0,0,0,0,0,0,0,0,0,2
Pocillopora_acuta_HIv1_PredGene_g27963.t1,0,1,0,0,0,0,2,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g29711.t1,0,1,1,0,0,1,0,0,1,1,0,0
MSTRG.20749,635,290,103,93,345,320,337,578,756,320,189,455
MSTRG.20748,406,155,89,157,162,161,198,417,391,188,144,245
MSTRG.20745,46,13,12,3,32,19,12,47,57,22,12,34
MSTRG.20744,201,105,65,45,146,125,132,253,291,138,84,167
MSTRG.20747,184,113,62,22,130,100,115,198,282,116,114,194
MSTRG.20746,369,139,74,88,140,168,177,344,339,162,112,254
MSTRG.13549,3,2,1,1,3,1,1,1,1,2,1,0
MSTRG.20740,108,47,25,25,64,71,76,142,147,58,46,74
MSTRG.20743,19,11,0,0,9,13,9,17,35,6,7,9
MSTRG.20742,136,97,39,14,105,116,129,167,225,87,80,122
Pocillopora_acuta_HIv1_PredGene_g22882.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.6751,1,1,1,0,1,0,1,0,2,1,1,0
STRG.6750,3,2,0,1,1,3,1,1,1,1,1,0
MSTRG.4303,188,80,87,27,167,106,103,216,297,124,64,151
Pocillopora_acuta_HIv1_PredGene_g25853.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5369,74,94,46,19,73,59,126,150,213,89,27,123
MSTRG.5368,149,48,33,14,80,68,58,123,152,58,30,95
Pocillopora_acuta_HIv1_PredGene_g16414.t1,0,0,0,0,0,0,0,0,1,0,0,0
MSTRG.5361,137,106,70,82,90,75,153,198,216,103,54,143
MSTRG.5360,224,91,46,47,121,138,122,202,264,112,63,166
MSTRG.5363,3852,934,515,188,1404,1346,1015,3200,3823,1313,889,2598
MSTRG.5362,264,145,98,61,162,184,182,274,353,160,112,248
MSTRG.5365,46,33,25,0,50,19,43,69,84,38,11,41
MSTRG.5364,91,39,37,14,89,67,42,110,85,63,37,97
MSTRG.5367,183,120,51,40,139,99,169,202,322,119,63,153
MSTRG.5366,86,50,29,28,67,41,71,132,160,58,39,64
MSTRG.25218,44,32,33,17,46,33,49,77,95,61,34,59
MSTRG.25219,6,4,0,0,0,0,13,9,16,0,0,16
MSTRG.25214,7,0,0,2,1,7,0,1,0,0,0,0
MSTRG.25215,0,2,0,0,0,0,0,0,0,0,2,0
MSTRG.25216,5,2,3,1,2,2,3,11,7,3,2,7
MSTRG.25217,257,153,99,151,136,157,168,224,233,139,88,241
MSTRG.25210,6,8,5,2,10,4,26,11,12,8,5,6
MSTRG.25211,0,0,0,0,2,0,0,5,4,0,0,0
MSTRG.25212,7,3,0,2,0,5,4,4,6,3,3,7
MSTRG.25213,9,0,1,1,0,1,0,0,0,1,0,2
Pocillopora_acuta_HIv1_PredGene_g1528.t1,0,0,0,0,1,1,0,0,0,1,0,0
MSTRG.14105,17,9,3,0,6,13,15,17,21,7,0,13
MSTRG.20750,392,196,96,113,258,196,252,552,647,263,138,373
MSTRG.20751,3039,478,264,173,406,350,510,752,759,373,81,256
Pocillopora_acuta_HIv1_PredGene_g10244.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23388.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2367.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16728,8,0,0,3,3,4,4,12,10,0,4,15
MSTRG.16729,535,179,120,100,165,102,182,537,507,195,148,556
Pocillopora_acuta_HIv1_PredGene_g503.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16722,8,4,4,0,5,11,10,10,14,8,10,17
MSTRG.16723,10,20,14,4,19,13,41,26,28,19,13,18
MSTRG.16720,0,0,0,0,0,0,388,0,0,0,0,0
MSTRG.16721,0,0,0,0,0,0,119,0,0,0,0,0
MSTRG.16726,12,11,7,4,18,6,10,23,28,13,6,33
MSTRG.16727,12,9,8,19,13,16,12,17,20,15,6,11
MSTRG.16724,0,0,0,0,0,0,31,0,0,0,0,0
MSTRG.16725,0,0,0,0,0,0,15,0,0,0,0,0
MSTRG.22633,179,55,27,73,73,99,113,171,153,96,75,194
MSTRG.22632,1830,687,619,546,1072,574,920,1885,1989,859,1034,2792
MSTRG.22631,200,184,181,137,185,155,296,465,453,275,137,428
MSTRG.22630,221,26,20,28,34,27,25,96,108,51,31,143
MSTRG.22637,104,40,15,21,40,51,40,98,109,34,36,129
MSTRG.22636,356,137,86,39,157,178,155,338,448,147,90,275
MSTRG.22635,64,36,25,21,54,30,62,113,148,59,30,76
MSTRG.22634,475,142,71,141,183,211,236,540,608,225,164,321
MSTRG.22639,18,12,6,8,16,15,21,32,40,10,7,11
MSTRG.22638,18,19,4,7,16,23,16,13,9,12,13,10
Pocillopora_acuta_HIv1_PredGene_g31837.t1,0,0,0,0,0,0,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g3706.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g501.t1,0,1,0,0,0,1,1,1,3,1,1,2
Pocillopora_acuta_HIv1_PredGene_g17519.t1,0,0,0,0,0,0,1,1,0,0,1,0
MSTRG.23327,1209,454,314,113,910,487,457,1197,1349,782,326,714
MSTRG.23324,323,268,178,181,404,259,305,387,399,367,151,304
MSTRG.23325,127,56,47,32,84,94,75,132,137,77,56,145
MSTRG.23322,137,62,41,10,86,74,64,146,177,78,54,121
MSTRG.23323,119,78,56,32,77,83,91,144,225,91,72,110
MSTRG.23320,42,38,23,32,32,28,42,37,33,35,26,72
MSTRG.23321,4,8,5,9,7,5,11,9,11,9,10,15
MSTRG.23328,478,131,100,40,170,182,151,373,412,197,179,382
MSTRG.23329,206,75,78,48,176,94,100,203,302,193,51,110
MSTRG.24675,340,238,185,213,279,204,327,551,555,314,69,442
MSTRG.11182,148,54,29,21,83,52,53,125,160,62,27,88
MSTRG.24677,97,105,50,13,103,47,139,272,307,124,96,140
MSTRG.24676,42,39,18,17,28,35,50,90,90,39,13,72
MSTRG.24671,35,26,20,34,22,23,30,71,66,39,43,57
MSTRG.11186,8,7,4,5,9,5,6,7,0,12,6,4
MSTRG.11185,21,15,7,22,18,15,17,28,32,19,7,36
MSTRG.11184,19,112,59,26,170,20,129,348,436,178,19,243
MSTRG.11189,735,276,229,632,363,258,435,946,937,518,259,656
MSTRG.11188,394,193,107,168,156,158,165,426,424,190,135,347
MSTRG.24679,11,13,9,0,13,11,19,42,45,21,0,24
MSTRG.24678,65,39,17,13,33,23,45,90,94,34,21,67
MSTRG.22985,594,302,150,135,331,213,297,759,885,350,192,431
MSTRG.22984,15,33,22,7,73,27,49,123,73,41,40,48
MSTRG.22987,29,0,0,4,0,0,0,50,48,0,0,30
MSTRG.22986,46,29,23,26,47,27,46,119,116,49,33,54
MSTRG.22981,485,319,364,309,320,288,402,942,1130,484,304,770
MSTRG.22980,496,160,76,80,219,200,192,399,554,207,114,256
MSTRG.22983,62,23,16,7,27,21,26,59,77,29,23,99
MSTRG.22982,176,50,33,20,55,59,43,145,171,66,49,132
Pocillopora_acuta_HIv1_PredGene_g20076.t1,0,0,0,0,1,0,0,1,0,1,0,0
MSTRG.22989,31,31,43,25,40,23,57,141,120,51,24,62
MSTRG.22988,7,2,3,2,4,6,5,10,15,3,0,2
Pocillopora_acuta_HIv1_PredGene_g3838.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23582,196,87,53,77,91,127,89,162,220,110,97,64
MSTRG.23583,1163,505,284,73,764,480,553,1220,1494,668,462,1030
MSTRG.23580,78,95,49,19,66,80,158,180,180,94,40,122
MSTRG.23581,118,81,36,73,81,88,126,190,172,77,67,78
MSTRG.23586,70,31,41,20,46,24,32,92,89,55,18,115
MSTRG.23587,112,119,86,50,146,46,164,199,237,185,58,250
MSTRG.23584,173,113,67,72,119,95,164,298,397,169,100,206
MSTRG.23585,1196,273,169,155,364,398,296,715,706,322,156,758
MSTRG.23588,0,0,0,0,0,0,0,0,2,0,0,11
MSTRG.23589,0,3,2,0,2,0,5,5,4,4,0,8
Pocillopora_acuta_HIv1_PredGene_g16114.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5836.t1,0,1,1,0,1,1,2,3,0,0,0,3
Pocillopora_acuta_HIv1_PredGene_g18726.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25984,163,76,37,22,65,49,92,222,288,72,53,180
MSTRG.25985,18,11,9,3,12,12,14,21,21,10,6,18
MSTRG.25986,12,17,14,19,17,13,19,19,25,18,10,26
MSTRG.25987,0,17,0,0,0,0,0,33,22,33,18,36
MSTRG.25980,55,34,14,9,23,22,40,68,81,43,22,67
MSTRG.25981,40,42,36,11,39,37,63,114,127,49,47,93
MSTRG.25982,17,49,34,26,50,19,54,88,91,53,37,67
MSTRG.9157,109,34,24,31,41,46,49,117,114,45,42,129
MSTRG.25988,8,2,0,6,2,9,2,0,4,1,3,3
MSTRG.25989,71,52,24,15,43,35,56,92,102,44,32,64
MSTRG.15408,68,27,22,31,35,14,37,42,61,32,0,174
MSTRG.15409,9,0,0,0,0,4,0,0,0,0,0,8
Pocillopora_acuta_HIv1_PredGene_g20711.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15402,53,23,17,22,14,32,19,75,49,21,23,43
MSTRG.15403,24,12,15,11,12,22,17,27,35,10,7,26
MSTRG.15400,50,56,37,43,52,51,64,85,157,79,20,89
MSTRG.15401,52,48,28,16,32,47,69,81,126,35,39,103
MSTRG.15406,57,63,48,39,59,42,90,105,72,80,24,86
MSTRG.15407,8,0,0,0,0,9,0,0,0,0,0,0
MSTRG.15404,18,7,6,10,6,10,5,26,4,5,3,14
MSTRG.15405,128,47,71,76,74,129,91,167,102,83,270,28
MSTRG.8455,592,302,127,127,421,339,372,734,842,389,256,712
MSTRG.9150,119,193,170,80,105,95,228,317,414,157,103,370
MSTRG.24589,1213,197,86,91,279,286,253,499,622,225,140,432
MSTRG.24588,436,73,12,32,79,122,78,120,201,56,117,193
MSTRG.24587,209,4,2,24,5,81,5,8,6,4,3,11
MSTRG.24586,239,62,59,15,138,88,65,209,200,121,58,168
MSTRG.24585,179,95,45,31,85,77,97,172,222,91,49,145
MSTRG.4307,49,29,15,24,22,21,55,80,64,26,34,58
MSTRG.24583,16,18,10,3,16,13,22,23,37,21,12,14
MSTRG.24582,282,209,32,66,197,381,292,267,451,165,597,51
MSTRG.24581,377,229,194,123,277,211,282,645,554,355,240,433
MSTRG.24580,1065,359,224,121,333,442,411,851,1172,548,436,845
MSTRG.10196,156,119,85,53,153,87,168,309,336,167,63,165
MSTRG.17808,52,51,42,27,63,39,80,139,140,79,26,121
MSTRG.17809,16,43,42,7,29,17,68,70,68,57,24,62
MSTRG.17804,62,47,26,16,34,49,56,139,103,56,44,105
MSTRG.17805,13,4,0,8,2,4,0,17,16,0,0,17
MSTRG.17806,56,26,11,22,24,27,41,61,76,36,21,61
MSTRG.17807,46,41,41,32,44,34,58,116,109,47,23,92
MSTRG.17800,201,113,70,72,91,86,133,200,209,92,64,259
MSTRG.17801,436,316,190,130,237,201,421,684,741,370,189,444
MSTRG.17802,577,211,186,47,399,287,240,533,733,358,180,447
MSTRG.17803,147,92,63,76,83,70,129,235,206,113,125,203
Pocillopora_acuta_HIv1_PredGene_g22870.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g14658.t1,0,1,0,0,1,1,1,4,0,2,0,2
Pocillopora_acuta_HIv1_PredGene_g20713.t1,0,1,0,0,0,0,0,0,0,1,0,0
MSTRG.7560,107,49,42,38,59,56,77,156,155,79,48,83
MSTRG.7565,10,0,0,0,0,0,1,12,12,0,0,10
MSTRG.10638,5,5,0,8,5,4,12,23,5,7,3,15
MSTRG.10639,31,28,17,13,14,26,33,23,35,26,17,33
Pocillopora_acuta_HIv1_PredGene_g30742.t1,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.10632,442,176,120,70,191,209,207,438,502,208,130,299
MSTRG.10633,525,205,205,88,396,234,182,551,617,331,161,385
MSTRG.10630,293,89,50,23,154,100,89,244,285,113,42,189
MSTRG.10631,901,395,223,161,477,441,431,935,1119,511,323,540
MSTRG.10636,261,52,56,27,114,128,52,151,180,70,69,194
MSTRG.10637,67,37,15,19,39,29,48,106,107,43,40,59
MSTRG.10634,283,97,70,30,214,118,103,341,325,151,97,191
MSTRG.10635,4230,2314,436,1095,2725,1889,2717,4426,7132,2406,1736,3358
Pocillopora_acuta_HIv1_PredGene_g10752.t1,0,0,0,3,0,0,0,0,0,0,0,0
MSTRG.13906,401,214,102,190,169,238,291,291,359,218,139,386
MSTRG.8616,126,64,50,84,75,90,93,169,149,82,56,120
MSTRG.8617,91,65,56,94,129,110,134,244,230,121,71,185
MSTRG.12678,345,157,78,13,224,198,175,372,437,212,154,324
MSTRG.12679,45,3,0,8,0,36,0,3,0,2,12,52
MSTRG.12674,108,66,51,47,53,47,92,164,170,52,42,117
MSTRG.12675,6,5,3,4,3,2,7,6,19,8,1,11
MSTRG.12676,774,319,231,123,440,382,370,869,909,381,270,747
MSTRG.12677,522,212,119,75,278,234,217,488,562,247,168,440
MSTRG.12670,179,106,79,48,123,86,127,345,320,117,61,209
MSTRG.12671,23,4,8,9,7,13,21,30,32,17,10,35
MSTRG.12672,462,207,127,28,282,273,278,440,605,280,198,394
MSTRG.12673,190,92,46,39,90,58,106,251,311,105,53,146
MSTRG.8618,337,154,105,28,199,176,168,352,421,185,119,261
MSTRG.17112,0,0,0,0,0,0,0,21,22,0,0,0
MSTRG.17113,29,4,0,3,5,0,0,9,12,10,0,8
MSTRG.17110,123,37,17,18,37,28,37,86,99,42,26,74
MSTRG.17111,5,16,9,0,17,0,22,0,30,17,11,0
MSTRG.17116,3,7,0,1,3,5,6,9,6,2,3,6
MSTRG.17117,20,7,8,6,9,13,10,17,24,15,15,17
MSTRG.17114,20,15,11,14,12,15,22,41,31,14,11,47
MSTRG.17115,41,22,20,8,27,27,27,48,42,15,16,31
MSTRG.17118,181,213,167,108,122,138,292,345,396,209,148,398
MSTRG.17119,253,130,80,18,177,99,128,351,433,154,108,261
Pocillopora_acuta_HIv1_PredGene_g29955.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13541.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28371.t1,0,0,0,0,0,0,3,0,0,3,0,0
MSTRG.6801,2,5,4,2,4,3,8,1,2,5,2,1
MSTRG.1852,414,165,136,116,171,164,173,412,333,181,73,247
MSTRG.12416,1595,594,400,241,1059,825,651,1751,1330,747,295,1163
MSTRG.12098,17,29,25,37,30,27,44,54,49,42,13,49
MSTRG.12099,0,6,5,3,3,5,4,9,15,2,3,7
MSTRG.1850,439,217,204,291,248,288,335,556,503,215,113,541
MSTRG.12090,15350,5009,2830,2270,7440,6834,5332,13511,14762,7765,4631,12464
MSTRG.12410,310,209,147,20,237,278,251,336,638,260,245,404
MSTRG.12092,121,45,35,39,44,76,56,130,111,44,37,138
MSTRG.12093,81,61,63,41,58,60,84,128,162,64,43,95
MSTRG.12094,9,15,20,34,15,22,19,21,15,22,13,17
MSTRG.12095,6,14,7,7,12,11,25,34,16,13,7,13
MSTRG.12096,0,4,2,1,3,2,2,0,3,2,1,0
MSTRG.6804,191,124,68,95,121,100,153,306,322,139,75,223
MSTRG.1855,130,59,47,35,91,78,81,171,169,85,52,126
Pocillopora_acuta_HIv1_PredGene_g6384.t1,0,0,0,0,0,0,0,0,0,0,0,0
