gene_id,11_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,1_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,28_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,2_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,35_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,36_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,38_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,41_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,42_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,47_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,4_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
STRG.3350,97,42,27,37,50,53,52,96,110,41,34,80
STRG.3351,112,77,52,18,78,74,99,176,298,112,66,157
STRG.12722,8,5,0,0,0,0,0,13,21,9,3,15
STRG.12723,135,75,40,17,71,45,73,182,176,78,47,163
STRG.12720,5,1,0,1,1,2,0,0,1,0,2,2
STRG.12721,4,4,0,0,3,4,4,10,10,3,6,8
STRG.12726,111,1,0,56,0,70,0,0,0,0,0,0
STRG.12727,5,0,0,0,0,4,0,0,0,0,0,2
STRG.12724,104,37,37,64,35,87,44,73,93,47,50,105
STRG.12725,11,2,1,1,3,4,4,8,6,2,3,8
STRG.18548,139,57,23,40,33,143,73,56,65,38,77,108
STRG.18549,1466,181,147,447,136,745,234,540,382,166,195,631
STRG.1268,1,0,0,0,1,0,0,0,1,1,0,3
STRG.1269,3,2,0,0,0,4,1,0,3,0,0,3
STRG.18540,2,0,0,1,0,2,0,0,0,0,0,1
STRG.1265,178,74,71,93,91,97,91,151,166,96,64,168
STRG.18542,245,52,33,30,59,106,66,100,108,70,35,125
STRG.18543,74,22,22,11,16,52,24,29,30,19,0,3
STRG.1260,189,174,126,28,381,142,195,579,521,284,153,389
STRG.18545,446,57,42,127,37,201,60,107,94,56,37,60
STRG.1262,41,22,20,5,39,21,24,44,40,32,15,38
STRG.1263,62,64,42,13,67,57,75,114,120,64,46,73
Pocillopora_acuta_HIv1_PredGene_g29635.t1,0,0,0,0,1,0,1,0,1,0,0,2
Pocillopora_acuta_HIv1_PredGene_g25990.t3,0,263,262,269,22,0,16,700,145,331,216,27
Pocillopora_acuta_HIv1_PredGene_g25990.t2,0,70,0,0,234,2,7,19,536,0,26,0
Pocillopora_acuta_HIv1_PredGene_g25855.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23478.t1,0,0,1,0,0,0,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g6119.t1,0,2,0,0,0,2,0,0,3,0,0,2
STRG.22116,30,20,17,0,33,21,19,55,73,32,8,23
STRG.22117,101,68,41,21,81,55,69,156,170,63,36,85
STRG.22114,73,37,37,9,57,45,37,104,81,52,29,62
STRG.22115,476,160,106,71,316,175,180,402,476,304,140,310
STRG.22112,60,30,12,0,39,19,34,70,92,33,18,88
STRG.22113,51,44,32,32,46,31,62,110,127,51,22,104
STRG.22110,55,32,29,14,31,38,44,113,136,35,29,113
STRG.22111,347,20,39,42,22,16,13,168,334,62,60,295
STRG.22118,63,39,35,13,93,35,36,160,185,72,41,141
STRG.22119,104,98,62,26,96,66,119,250,297,123,74,185
Pocillopora_acuta_HIv1_PredGene_g25857.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.2009,308,152,50,32,182,157,162,300,371,155,115,283
STRG.2008,407,358,377,396,351,331,600,996,949,508,303,1075
STRG.2001,1224,817,404,394,998,668,1212,1945,1890,1080,549,1228
STRG.2000,63,34,27,19,42,36,47,109,83,62,33,88
STRG.2003,260,177,122,84,143,181,233,370,378,176,138,289
STRG.2002,4,3,2,3,4,3,5,4,10,1,0,12
STRG.2005,624,449,229,114,400,285,682,966,670,362,526,532
STRG.2004,122,90,65,67,88,51,100,227,230,95,49,139
STRG.2007,61,31,19,14,56,34,44,78,117,31,23,55
Pocillopora_acuta_HIv1_PredGene_g24123.t1,0,0,1,0,1,1,2,0,0,1,1,1
Pocillopora_acuta_HIv1_PredGene_g33545.t1,0,1,0,0,0,1,0,0,3,0,1,0
Pocillopora_acuta_HIv1_PredGene_g26230.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30528.t1,0,0,0,0,0,0,0,1,1,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22104.t1,0,0,0,0,0,0,0,7,0,0,0,0
STRG.19639,6,7,0,0,7,0,0,13,11,0,0,5
STRG.19638,2320,666,401,168,986,644,649,2320,2562,927,599,2286
STRG.19631,170,88,55,29,142,89,101,239,242,112,59,107
STRG.19630,41,27,29,85,42,35,40,109,79,45,60,75
STRG.19633,158,101,79,0,165,128,140,199,225,137,98,155
STRG.19632,243,95,74,23,152,105,82,217,259,128,79,199
STRG.19635,621,150,148,51,249,146,145,598,590,325,155,447
STRG.19634,262,202,160,139,174,145,287,451,507,254,150,506
STRG.19637,103,47,35,7,77,46,36,106,125,50,36,94
STRG.19636,299,123,90,19,199,164,108,350,460,168,119,280
STRG.14272,99,34,25,26,31,43,47,70,79,30,26,91
STRG.1155,70,48,19,59,57,74,75,101,110,46,36,83
Pocillopora_acuta_HIv1_PredGene_g27691.t1,0,0,0,0,0,1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5065.t1,0,1,1,0,1,1,2,0,1,1,1,0
STRG.9178,264,110,75,161,188,123,210,391,446,168,99,418
STRG.10618,59,179,38,11,279,45,193,432,565,239,97,178
STRG.10619,59,11,14,47,22,37,18,80,76,26,17,197
STRG.10610,53,20,16,40,31,33,33,56,83,30,15,31
STRG.10611,34,10,4,6,0,12,12,16,13,5,9,36
STRG.10612,35,8,9,12,12,8,16,27,27,11,8,29
STRG.10613,122,27,16,44,33,61,40,68,73,43,28,81
STRG.10614,78,25,24,26,38,30,43,90,97,52,26,79
STRG.10615,191,18,17,79,23,32,23,41,38,36,57,244
STRG.10616,38,16,10,8,19,16,25,37,56,23,14,55
STRG.10617,311,176,90,39,175,127,152,429,558,245,180,584
Pocillopora_acuta_HIv1_PredGene_g19346.t1,0,5,0,3,0,8,5,0,0,5,2,0
STRG.9177,146,57,47,46,61,81,74,150,171,78,42,132
Pocillopora_acuta_HIv1_PredGene_g33386.t1,0,0,0,0,0,0,0,0,2,0,0,0
Pocillopora_acuta_HIv1_PredGene_28326_t,0,0,10,0,0,5,0,11,9,0,5,8
Pocillopora_acuta_HIv1_PredGene_g21082.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.25236,175,21,13,10,15,38,0,71,101,68,22,104
STRG.25237,1183,216,84,51,144,194,26,614,1075,466,114,784
STRG.25234,19749,7309,9259,2431,14832,10115,5991,23086,20526,12485,8896,20814
STRG.25235,2,0,0,0,5,0,1,0,0,6,0,2
STRG.25232,334,158,92,75,139,165,170,321,380,176,107,268
STRG.25233,197,84,51,41,112,96,97,209,224,98,98,254
STRG.25230,135,72,32,68,65,80,111,139,135,56,32,89
STRG.25231,1,1,0,0,1,0,0,0,0,0,0,1
STRG.21306,6,4,3,1,5,8,3,2,3,6,3,7
Pocillopora_acuta_HIv1_PredGene_g10124.t1,0,0,0,0,5,0,0,0,15,8,38,156
STRG.25238,1475,574,300,104,509,463,165,1688,2116,1491,342,1603
STRG.25239,23,7,6,0,7,2,7,11,20,5,1,2
Pocillopora_acuta_HIv1_PredGene_g26438.t1,0,0,0,0,0,0,0,0,1,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4711.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.11569,95,74,64,25,49,39,91,192,237,88,56,88
STRG.11568,31,59,58,62,56,40,89,117,90,88,41,69
STRG.11561,16,17,13,5,11,15,27,24,38,25,21,29
STRG.11560,16,17,10,7,18,14,24,43,32,21,12,25
STRG.11563,139,103,78,32,78,88,121,201,216,111,87,158
STRG.11562,150,58,36,14,79,54,45,150,188,66,25,98
STRG.11565,150,115,99,102,117,105,157,440,340,144,86,317
STRG.11564,95,44,24,5,65,48,48,103,119,59,41,104
STRG.11567,141,230,146,146,191,154,334,361,423,285,142,312
STRG.11566,83,153,64,25,116,96,284,257,417,144,118,224
STRG.10452,51,19,22,34,29,29,38,72,73,25,16,66
STRG.23918,10,14,14,6,16,0,22,39,38,13,0,28
STRG.867,5,0,0,0,0,0,0,0,4,0,2,0
Pocillopora_acuta_HIv1_PredGene_g12497.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8911.t1,0,0,0,0,0,0,0,0,0,1,0,0
STRG.23913,5,0,0,0,0,0,5,4,5,0,0,2
STRG.23912,10,19,13,0,22,7,29,47,29,21,10,39
Pocillopora_acuta_HIv1_PredGene_g29936.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26694.t1,0,2,4,0,4,1,3,7,6,3,0,6
Pocillopora_acuta_HIv1_PredGene_g4662.t1,0,11,5,4,6,5,21,53,26,20,3,11
Pocillopora_acuta_HIv1_PredGene_g7072.t1,0,2,1,0,0,1,4,0,8,2,2,0
Pocillopora_acuta_HIv1_PredGene_g17408.t1,0,0,0,0,1,0,0,0,2,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12650.t1,0,0,1,0,0,0,1,0,1,0,0,0
STRG.5004,8,1,1,4,2,7,6,9,4,6,5,11
STRG.5005,26,34,18,0,24,27,46,66,50,21,16,59
STRG.5006,367,131,89,80,159,173,174,328,382,170,107,301
STRG.5007,277,128,88,94,141,148,194,281,345,162,78,228
STRG.5000,172,0,0,24,15,70,0,30,30,14,66,189
STRG.5001,229,78,55,37,120,183,105,190,252,101,105,230
STRG.5002,85,75,57,54,94,49,100,192,170,92,36,155
STRG.5003,147,138,87,37,109,95,169,262,332,141,64,202
STRG.5008,81,31,35,23,47,37,49,71,99,55,26,83
STRG.5009,21064,6908,7872,3944,11295,10312,6531,17403,18670,10570,7722,15376
Pocillopora_acuta_HIv1_PredGene_g26485.t1,0,0,2,1,0,3,5,209,301,2,1,2
Pocillopora_acuta_HIv1_PredGene_g24636.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16731.t1,0,1,1,0,1,0,1,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g32414.t1,0,0,0,0,1,0,0,0,0,0,0,0
STRG.25688,355,97,90,22,213,145,108,438,416,160,98,277
STRG.22943,5,4,4,1,5,4,7,5,8,3,4,8
Pocillopora_acuta_HIv1_PredGene_g24648.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.4757,18,9,7,7,13,12,9,25,32,9,5,18
STRG.4756,20,6,6,4,8,7,10,13,13,7,4,12
STRG.4755,15,11,6,3,0,11,0,25,24,6,0,20
STRG.4754,20,34,18,5,16,23,23,57,40,24,21,57
STRG.4753,929,251,126,177,530,318,333,741,901,387,188,609
STRG.4752,865,549,341,179,840,469,648,1131,1268,798,426,896
STRG.4751,859,401,162,50,381,287,372,870,1108,416,251,735
Pocillopora_acuta_HIv1_PredGene_g4793.t1,0,0,0,0,0,0,0,0,18,0,0,0
STRG.4759,171,39,29,15,68,68,38,126,122,57,34,103
STRG.4758,410,88,58,33,119,170,79,329,217,70,108,332
Pocillopora_acuta_HIv1_PredGene_g1061.t2,0,6,6,0,6,4,7,6,10,5,8,14
Pocillopora_acuta_HIv1_PredGene_g28252.t1,0,17,0,0,12,0,12,31,33,0,0,25
Pocillopora_acuta_HIv1_PredGene_g11843.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32416.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.9259,3,1,0,1,0,2,1,1,1,1,1,3
STRG.9258,2,0,1,2,1,3,0,0,0,0,1,8
STRG.9255,2325,597,575,214,1101,684,542,1716,2023,1091,666,2365
STRG.9254,487,244,123,59,373,385,350,507,572,330,261,738
STRG.9257,41,15,14,3,21,12,17,36,38,22,11,35
STRG.9256,70,55,34,14,56,65,80,126,124,55,60,139
STRG.9251,257,142,126,20,220,150,160,316,398,180,99,428
STRG.9250,1352,153,102,55,260,197,169,677,838,238,186,1181
STRG.9253,90,19,13,12,33,57,23,58,42,30,25,111
STRG.9252,1908,1016,374,190,761,1194,1169,1128,1976,885,1148,2059
Pocillopora_acuta_HIv1_PredGene_31443_t,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5206.t2,0,0,37,49,0,0,64,116,108,101,65,44
Pocillopora_acuta_HIv1_PredGene_g3392.t1,0,0,0,0,0,0,0,0,0,0,0,1
Pocillopora_acuta_HIv1_PredGene_g20979.t2,0,0,0,0,0,0,47,0,127,0,0,91
Pocillopora_acuta_HIv1_PredGene_g6685.t1,0,0,0,0,0,0,0,0,0,0,20,0
Pocillopora_acuta_HIv1_PredGene_23118_t,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_9078_t,0,0,0,1,14,19,0,67,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28128.t1,0,11,5,8,6,7,13,12,19,0,0,20
Pocillopora_acuta_HIv1_PredGene_g30480.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16895.t1,0,0,1,0,1,1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2805.t1,0,0,0,0,0,11,0,9,7,5,0,8
Pocillopora_acuta_HIv1_PredGene_g9437.t1,0,1,3,1,4,2,4,0,0,5,2,0
Pocillopora_acuta_HIv1_PredGene_g10162.t1,0,0,0,0,1,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1456.t1,0,4,3,0,4,4,4,0,0,2,0,12
Pocillopora_acuta_HIv1_PredGene_g10239.t1,0,1,0,0,1,0,1,1,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g26601.t1,0,1,2,2,2,1,1,0,2,1,1,0
Pocillopora_acuta_HIv1_PredGene_g6687.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30482.t1,0,0,0,1,1,1,0,1,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16456.t1,0,0,0,0,0,0,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g2410.t1,0,48,21,1,50,3,31,54,58,45,5,47
STRG.25975,343,598,120,320,578,291,1338,1245,2095,663,569,972
STRG.15079,137,70,40,15,107,77,97,159,195,93,57,130
STRG.15078,179,101,73,25,75,78,182,201,290,116,105,289
STRG.15073,365,107,66,28,144,186,244,300,301,116,115,328
STRG.15072,43,25,18,22,15,29,46,70,86,30,28,65
STRG.15071,115,50,36,35,56,56,39,93,110,53,52,53
STRG.15070,93,21,11,25,22,18,12,63,114,37,5,56
STRG.15077,358,193,143,37,284,184,203,403,452,241,119,263
STRG.25977,23,9,3,3,11,10,9,8,15,9,11,12
STRG.15075,45,22,16,18,23,23,27,72,72,26,31,47
STRG.15074,43,15,8,24,12,20,32,30,53,15,18,55
STRG.7269,89,21,7,23,12,21,22,55,30,13,54,181
STRG.17509,75,55,59,93,68,66,104,157,186,76,54,183
STRG.17508,366,176,119,57,292,186,211,455,540,240,120,350
STRG.17505,105,90,31,84,93,95,129,104,138,98,85,117
STRG.17504,64,107,39,64,113,65,158,200,212,106,92,138
STRG.17507,1137,416,264,213,478,428,459,987,1005,550,334,966
STRG.17506,997,523,295,123,526,545,549,969,1175,543,358,815
STRG.17501,877,640,342,148,567,615,471,1196,1354,627,824,1134
STRG.17500,179,56,35,20,167,88,60,162,212,111,34,99
STRG.17503,1138,693,369,592,810,559,1034,2432,1730,816,605,1670
STRG.17502,510,125,90,43,240,185,126,399,443,176,93,275
Pocillopora_acuta_HIv1_PredGene_g29546.t1,0,0,0,0,0,0,0,0,0,0,4,0
STRG.7261,219,70,53,92,65,167,129,205,207,86,67,155
Pocillopora_acuta_HIv1_PredGene_g2189.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.7267,4,3,2,1,2,4,3,6,3,2,1,6
Pocillopora_acuta_HIv1_PredGene_g9872.t1,0,0,5,2,0,4,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16245.t1,0,1,0,0,1,0,4,2,1,0,2,0
Pocillopora_acuta_HIv1_PredGene_g18150.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.18708,35,16,6,14,20,12,23,19,38,22,13,33
STRG.18709,649,428,194,90,329,457,462,772,942,364,360,629
STRG.18706,7,2,2,1,3,2,7,8,5,5,3,11
STRG.1067,48,29,21,14,32,25,38,81,77,29,18,42
STRG.1064,151,101,84,43,99,54,134,210,254,124,57,220
STRG.18705,2390,708,420,296,920,756,710,1972,2256,930,678,1708
STRG.18702,113,50,50,20,106,56,48,132,129,74,31,97
STRG.1063,26,18,10,0,23,0,16,51,49,0,10,48
STRG.18700,398,139,43,149,135,276,157,344,248,155,102,335
STRG.1061,18,22,11,2,16,13,32,53,63,21,12,28
STRG.14852,162,31,47,19,87,57,55,175,164,77,46,185
STRG.14853,377,148,101,82,219,151,181,375,536,185,101,251
STRG.14850,1204,470,297,128,574,646,563,1104,1297,681,382,809
STRG.14851,1098,485,213,105,698,661,604,1045,1361,609,393,830
STRG.14856,230,223,149,38,189,166,287,340,470,210,144,366
STRG.14857,25,17,12,10,19,12,28,51,49,17,9,13
STRG.14854,121,114,76,49,93,80,135,251,216,123,70,194
STRG.14855,787,316,200,47,314,183,200,660,741,444,243,650
STRG.14858,14,0,0,0,4,4,4,27,46,0,5,0
STRG.14859,11,7,6,2,8,6,12,20,18,8,6,20
Pocillopora_acuta_HIv1_PredGene_g8845.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g3251.t1,0,1,1,0,0,0,0,1,0,1,1,1
Pocillopora_acuta_HIv1_PredGene_26593_t,0,0,0,21,0,0,0,0,0,5,0,0
Pocillopora_acuta_HIv1_PredGene_g27050.t1,0,0,0,0,0,0,1,0,0,1,1,1
STRG.22354,28,0,0,6,11,12,9,27,22,11,7,16
STRG.22355,5,3,6,0,5,13,12,20,11,0,8,7
STRG.16759,91,18,0,10,21,17,32,27,44,22,4,13
STRG.16758,178,81,44,48,116,71,105,183,270,124,42,163
STRG.22350,9,3,3,0,7,3,5,11,7,7,0,10
STRG.22351,1,1,1,1,1,1,1,2,1,1,1,0
STRG.22352,1,0,0,0,0,0,0,4,3,0,0,0
STRG.22353,3,0,0,0,0,0,0,3,4,0,0,2
STRG.16753,54,62,67,19,113,51,59,75,86,83,0,48
STRG.16752,5,0,0,0,0,2,0,1,0,0,0,10
STRG.16751,207,198,153,121,203,187,273,436,396,220,49,245
STRG.16750,9,0,0,0,0,0,0,0,0,0,0,0
STRG.16757,114,26,11,15,39,41,36,92,62,35,17,88
STRG.16756,132,22,23,43,39,44,37,108,91,42,27,151
STRG.16755,296,71,92,45,150,122,89,246,264,106,31,194
STRG.16754,182,113,113,105,137,140,172,292,250,128,12,92
STRG.23177,367,229,177,153,262,241,332,634,642,343,191,542
Pocillopora_acuta_HIv1_PredGene_g3253.t1,0,3,0,0,5,3,6,5,9,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2881.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_24703_t,0,2,2,0,0,0,4,0,0,1,0,0
STRG.1044,13,9,10,1,12,10,18,28,29,13,5,15
STRG.18721,792,493,309,262,484,434,566,901,1104,555,288,853
STRG.18722,256,113,102,162,78,166,142,319,290,146,73,208
Pocillopora_acuta_HIv1_PredGene_g32718.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.1047,756,287,141,136,304,311,368,534,816,348,198,509
Pocillopora_acuta_HIv1_PredGene_g2667.t1,0,0,0,0,1,0,0,0,0,0,0,0
STRG.18724,200,73,63,66,96,119,75,166,183,109,59,157
STRG.18725,35,22,16,7,26,23,24,47,45,27,23,35
STRG.1042,1774,444,294,155,681,673,541,1354,1418,533,347,1265
STRG.18727,6,0,0,0,0,0,3,0,3,0,0,4
Pocillopora_acuta_HIv1_PredGene_g22944.t1,0,1,1,1,1,1,1,1,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4672.t1,0,0,0,0,0,4,0,0,7,0,0,4
Pocillopora_acuta_HIv1_PredGene_g6399.t1,0,1,1,0,0,1,0,0,0,1,0,0
STRG.26291,234,14,10,12,10,12,12,53,36,11,12,68
STRG.26290,7,0,0,0,0,3,0,3,0,0,0,6
STRG.26293,17,49,34,26,50,19,54,88,91,53,37,67
STRG.26292,4,3,1,0,3,4,4,0,4,1,0,5
STRG.26295,163,76,37,22,65,49,92,222,288,72,53,180
STRG.26294,18,8,6,3,12,12,8,13,18,9,5,13
STRG.26297,12,17,14,19,17,13,19,19,25,18,10,26
STRG.26296,18,11,9,3,12,12,14,21,21,10,6,18
STRG.26299,8,2,0,6,2,9,2,0,4,1,3,3
STRG.26298,5,1,1,1,1,1,2,4,5,2,1,4
Pocillopora_acuta_HIv1_PredGene_g27579.t1,0,0,0,0,1,0,1,0,0,1,1,1
STRG.1049,149,73,52,13,82,66,79,187,213,94,53,114
STRG.6878,278,127,110,109,173,149,203,358,381,172,100,259
STRG.6879,524,326,306,387,425,253,519,1017,978,475,240,734
STRG.6870,342,295,104,37,344,223,309,580,659,248,147,523
STRG.6871,857,590,355,88,969,523,620,1340,1340,727,349,909
STRG.6872,91,69,41,6,109,50,70,113,127,80,31,59
STRG.6873,23,20,10,5,7,20,55,36,23,9,11,17
STRG.6874,203,98,59,25,110,142,102,170,237,120,52,129
Pocillopora_acuta_HIv1_PredGene_g9041.t3,0,0,23,0,11,0,0,0,0,0,0,0
STRG.6876,11,10,0,10,10,9,13,14,12,10,13,20
STRG.6877,307,150,97,59,205,211,200,355,486,218,196,339
STRG.17088,68,27,22,31,35,14,37,42,61,32,0,174
STRG.17089,9,0,0,0,0,4,0,0,0,0,0,8
STRG.15817,2,1,0,0,0,1,0,4,5,1,0,4
STRG.15816,2,0,0,0,0,0,0,1,1,0,0,0
STRG.15811,62,9,7,0,16,26,7,24,25,10,27,16
STRG.15810,200,79,73,22,142,72,92,244,280,142,76,204
STRG.15813,48,17,9,4,12,12,21,73,85,13,5,51
STRG.15812,3,1,0,0,0,1,0,4,5,1,0,4
STRG.17080,52,48,28,16,32,47,69,82,126,35,39,104
STRG.17081,6,1,2,3,4,4,1,4,2,2,3,9
STRG.17082,53,23,17,22,14,32,19,75,49,21,23,43
STRG.17083,25,12,16,11,12,22,17,28,35,10,7,29
STRG.15819,1,0,0,0,1,0,0,1,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26449.t1,0,0,0,1,0,0,0,0,0,0,0,0
STRG.17086,57,63,48,39,59,42,90,105,72,80,24,86
STRG.17087,8,0,0,0,0,9,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28122.t1,0,0,2,5,0,0,4,0,8,0,0,0
STRG.8627,1474,838,494,270,560,688,900,1374,1597,868,608,1455
STRG.15087,22,23,15,7,27,8,25,61,69,28,4,87
Pocillopora_acuta_HIv1_PredGene_g2394.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.15084,59,16,7,4,26,17,10,22,104,27,31,0
STRG.8624,29,40,20,16,30,20,51,82,91,30,16,55
STRG.21119,5,6,6,4,6,7,6,0,0,5,4,0
STRG.21118,79,26,14,9,26,39,23,51,52,28,27,16
STRG.21117,85,42,26,16,41,38,52,74,103,42,29,83
STRG.21116,40,34,19,12,26,19,45,47,79,35,25,25
STRG.21115,189,0,0,3,0,10,0,0,0,0,0,0
STRG.21114,39,9,12,2,14,7,13,70,91,15,5,64
STRG.21113,2,0,1,1,1,1,1,0,1,1,0,1
STRG.21112,299,178,106,38,228,123,220,402,401,215,134,471
STRG.21111,138,60,42,0,70,113,106,109,152,85,78,90
STRG.21110,274,130,52,54,145,187,194,284,335,119,116,211
STRG.10360,499,276,181,228,330,214,322,623,712,339,169,596
STRG.10361,15,20,7,0,0,17,36,36,79,27,0,22
Pocillopora_acuta_HIv1_PredGene_g1072.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.10363,97,54,33,24,69,41,69,149,149,69,38,84
STRG.10364,432,197,108,43,279,204,226,571,556,214,165,413
STRG.8621,369,179,112,117,153,136,218,414,424,172,113,343
STRG.10366,9,5,0,0,0,4,5,0,4,0,4,8
STRG.9786,211,111,60,53,111,110,138,268,330,113,73,213
STRG.10368,23,21,21,0,38,11,34,42,66,37,14,31
STRG.10369,608,263,146,64,328,310,304,600,666,291,205,528
STRG.8620,366,138,53,47,210,169,179,319,372,197,108,203
Pocillopora_acuta_HIv1_PredGene_g33078.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.9785,265,116,83,25,197,196,138,364,371,194,106,235
STRG.20860,7,8,5,8,6,4,11,15,9,6,4,1
STRG.20861,74,44,33,29,47,44,52,105,103,44,44,69
STRG.20862,404,278,183,95,239,188,307,546,614,270,168,531
STRG.20863,183,53,62,134,95,110,84,168,182,87,72,143
STRG.20864,12,4,5,9,13,6,7,17,20,8,4,9
STRG.20865,416,79,93,101,120,127,97,338,368,138,45,55
STRG.20866,93,49,55,71,79,67,90,161,178,73,39,135
STRG.20867,96,11,12,3,13,12,11,39,40,26,7,22
STRG.20868,31,25,19,8,33,25,21,53,48,21,16,62
STRG.20869,3824,1026,821,542,1645,1770,893,3768,3436,1320,940,3348
STRG.16961,1420,482,367,194,997,686,536,1251,1334,702,416,898
STRG.16962,225,120,73,28,138,121,167,224,329,136,56,166
Pocillopora_acuta_HIv1_PredGene_g9870.t1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28833.t1,0,0,0,0,0,0,0,0,0,0,0,0
STRG.16963,30,9,0,8,14,14,12,33,28,12,6,19
STRG.15088,2,4,3,3,4,3,4,3,4,3,0,10
STRG.8628,324,131,68,37,77,106,152,399,361,114,97,292
STRG.3576,3,0,0,2,0,0,0,3,0,0,0,4
STRG.3577,3,2,2,4,1,3,2,4,3,2,1,3
STRG.3574,4,0,0,2,0,2,0,0,0,0,0,0
STRG.3575,36,47,25,8,39,22,47,62,74,38,8,68
STRG.3572,80,5,0,35,0,54,8,0,0,4,0,0
STRG.3573,4,0,0,0,0,0,0,8,6,0,0,5
STRG.3570,51,0,0,34,0,32,0,0,7,4,7,0
STRG.3571,7,1,1,0,1,1,1,0,2,1,0,0
STRG.3578,1,0,0,1,0,1,0,0,0,0,0,0
STRG.3579,1,0,0,0,0,1,0,0,0,0,0,0
STRG.280,246,88,50,0,141,124,83,214,301,122,72,145
STRG.281,64,20,9,0,12,35,25,33,39,14,20,27
STRG.282,77,56,25,40,53,48,126,127,129,55,59,182
STRG.283,105,68,24,20,51,54,66,135,166,60,42,39
STRG.284,9,10,8,4,6,6,8,15,10,6,5,22
STRG.285,801,340,205,67,608,419,413,825,961,537,288,708
STRG.286,69,22,15,11,47,26,24,72,76,34,17,50
STRG.287,137,61,49,22,108,78,59,137,194,62,54,114
STRG.288,991,330,228,199,441,361,388,923,964,463,284,687
STRG.289,178,42,51,27,79,66,47,133,143,65,45,98
Pocillopora_acuta_HIv1_PredGene_g15203.t1,0,0,1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_19644_t,0,1,0,0,0,2,8,0,17,2,0,5
Pocillopora_acuta_HIv1_PredGene_g29959.t1,0,0,0,0,0,0,0,0,0,0,0,0
