"","Group.1","x"
"13290","Acerv_evm.model.Segkk845_pilon.7","GO:0016021;GO:0004930;GO:0007186"
"13291","Acerv_evm.model.Segkk845_pilon.8","GO:0004930;GO:0007186;GO:0016021"
"13292","Acerv_evm.model.Segkk847_pilon.1","GO:0003824"
"13293","Acerv_evm.model.Segkk847_pilon.10","GO:0005515;GO:0005509"
"13294","Acerv_evm.model.Segkk847_pilon.2","GO:0003824"
"13295","Acerv_evm.model.Segkk847_pilon.3","GO:0000775;GO:0034080"
"13296","Acerv_evm.model.Segkk847_pilon.4","GO:0055114"
"13297","Acerv_evm.model.Segkk847_pilon.5","GO:0055114"
"13298","Acerv_evm.model.Segkk847_pilon.6","GO:0032981;NA"
"13299","Acerv_evm.model.Segkk85_pilon.1","GO:0003676;GO:0003723;GO:0005634;GO:0006397"
"13300","Acerv_evm.model.Segkk852_pilon.1","GO:0003924;GO:0005634;GO:0005764;GO:0009267;GO:0010506;GO:0032008;GO:0034448;GO:0071230;GO:1990131;NA;GO:0005525"
"13301","Acerv_evm.model.Segkk852_pilon.2","GO:0005509"
"13302","Acerv_evm.model.Segkk852_pilon.3","GO:0005509"
"13303","Acerv_evm.model.Segkk852_pilon.4","GO:0000166;GO:0003924;GO:0005634;GO:0005764;GO:0009267;GO:0010506;GO:0032008;GO:0034448;GO:0071230;GO:1990131;NA;GO:0005525"
"13304","Acerv_evm.model.Segkk855_pilon.1","GO:0005515"
"13305","Acerv_evm.model.Segkk856_pilon.1","GO:0005249;GO:0006813;GO:0016020;GO:0005216;GO:0006811;GO:0055085"
"13306","Acerv_evm.model.Segkk856_pilon.2","GO:0005515;GO:0042254"
"13307","Acerv_evm.model.Segkk857_pilon.1","GO:0004930;GO:0007165;GO:0007186;GO:0016020;GO:0016021"
"13308","Acerv_evm.model.Segkk857_pilon.2","GO:0004930;GO:0007186;GO:0016021"
"13309","Acerv_evm.model.Segkk857_pilon.3","GO:0004930;GO:0007186;GO:0016021"
"13310","Acerv_evm.model.Segkk859_pilon.3","GO:0005515"
"13311","Acerv_evm.model.Segkk86_pilon.1","GO:0005515;GO:0007165"
"13312","Acerv_evm.model.Segkk861_pilon.1","GO:0003824"
"13313","Acerv_evm.model.Segkk861_pilon.2","GO:0003824;GO:0003676;GO:0016787;GO:0046872"
"13314","Acerv_evm.model.Segkk861_pilon.3","GO:0005515"
"13315","Acerv_evm.model.Segkk861_pilon.4","GO:0005515"
"13316","Acerv_evm.model.Segkk861_pilon.5","GO:0005515"
"13317","Acerv_evm.model.Segkk861_pilon.6","GO:0006486;GO:0016020"
"13318","Acerv_evm.model.Segkk861_pilon.7","GO:0008080"
"13319","Acerv_evm.model.Segkk862_pilon.1","GO:0003723;NA"
"13320","Acerv_evm.model.Segkk862_pilon.2","GO:0016021;GO:0004930;GO:0007186"
"13321","Acerv_evm.model.Segkk862_pilon.3","GO:0003723;NA"
"13322","Acerv_evm.model.Segkk862_pilon.4","GO:0042981"
"13323","Acerv_evm.model.Segkk862_pilon.5","GO:0005515"
"13324","Acerv_evm.model.Segkk862_pilon.6","GO:0008270"
"13325","Acerv_evm.model.Segkk864_pilon.13","GO:0042626;GO:0005524;GO:0016887;GO:0016020"
"13326","Acerv_evm.model.Segkk864_pilon.14","GO:0016020;GO:0005524;GO:0016021;GO:0055085;GO:0042626;GO:0016887"
"13327","Acerv_evm.model.Segkk864_pilon.6","GO:0003964;GO:0006278"
"13328","Acerv_evm.model.Segkk865_pilon.10","GO:0046872"
"13329","Acerv_evm.model.Segkk865_pilon.11","GO:0005515"
"13330","Acerv_evm.model.Segkk865_pilon.12","GO:0003924;GO:0005525"
"13331","Acerv_evm.model.Segkk865_pilon.3","GO:0005515"
"13332","Acerv_evm.model.Segkk865_pilon.5","GO:0008270"
"13333","Acerv_evm.model.Segkk865_pilon.7","GO:0046983"
"13334","Acerv_evm.model.Segkk865_pilon.8","GO:0003779;GO:0007010;GO:0051015"
"13335","Acerv_evm.model.Segkk865_pilon.9","GO:0007155;GO:0051015;GO:0045296"
"13336","Acerv_evm.model.Segkk866_pilon.1","GO:0008270"
"13337","Acerv_evm.model.Segkk866_pilon.10","GO:0003676"
"13338","Acerv_evm.model.Segkk866_pilon.11","GO:0003700;GO:0005634;GO:0006355;GO:0008270;GO:0004386"
"13339","Acerv_evm.model.Segkk866_pilon.13","GO:0004386;GO:0003700;GO:0005634;GO:0006355;GO:0008270"
"13340","Acerv_evm.model.Segkk866_pilon.2","GO:0005515;GO:0016757"
"13341","Acerv_evm.model.Segkk866_pilon.4","GO:0005634;GO:0051726"
"13342","Acerv_evm.model.Segkk866_pilon.6","GO:0000122;GO:0003700;GO:0005634;NA;GO:0005515"
"13343","Acerv_evm.model.Segkk866_pilon.8","GO:0003700;GO:0005634;GO:0006355;GO:0008270"
"13344","Acerv_evm.model.Segkk866_pilon.9","GO:0004386"
"13345","Acerv_evm.model.Segkk867_pilon.1","GO:0015074;GO:0003676"
"13346","Acerv_evm.model.Segkk868_pilon.1","GO:0000166;GO:0004812;GO:0005524;GO:0006418;GO:0043039;GO:0006412;GO:0005737;GO:0004827;GO:0006433;GO:0004818;GO:0006424"
"13347","Acerv_evm.model.Segkk868_pilon.10","GO:0003924;GO:0005200;GO:0005525;GO:0005737;GO:0005874;GO:0007010;GO:0007017;NA"
"13348","Acerv_evm.model.Segkk868_pilon.2","GO:0016020;GO:0016021;NA"
"13349","Acerv_evm.model.Segkk868_pilon.4","GO:0005515"
"13350","Acerv_evm.model.Segkk868_pilon.5","GO:0005515"
"13351","Acerv_evm.model.Segkk868_pilon.6","GO:0006281;GO:0003684"
"13352","Acerv_evm.model.Segkk868_pilon.7","GO:0005515;GO:0007165"
"13353","Acerv_evm.model.Segkk868_pilon.8","GO:0005515;GO:0006396"
"13354","Acerv_evm.model.Segkk868_pilon.9","GO:0003824;GO:0051536;GO:0006777;GO:0019008;GO:0051539;GO:0046872"
"13355","Acerv_evm.model.Segkk87_pilon.1","GO:0036128"
"13356","Acerv_evm.model.Segkk87_pilon.3","GO:0016021"
"13357","Acerv_evm.model.Segkk87_pilon.4","GO:0016021"
"13358","Acerv_evm.model.Segkk87_pilon.8","GO:0003676;GO:0008270"
"13359","Acerv_evm.model.Segkk87_pilon.9","GO:0016021"
"13360","Acerv_evm.model.Segkk870_pilon.1","GO:0035556"
"13361","Acerv_evm.model.Segkk870_pilon.2","GO:0016020;GO:0016021;NA;GO:0005509;GO:0005515"
"13362","Acerv_evm.model.Segkk870_pilon.3","GO:0005743;GO:0016020;GO:0016021;GO:0034551;NA;GO:0005515"
"13363","Acerv_evm.model.Segkk870_pilon.4","GO:0005515"
"13364","Acerv_evm.model.Segkk870_pilon.5","GO:0007155;GO:0008305"
"13365","Acerv_evm.model.Segkk871_pilon.1","GO:0016020;GO:0022857;GO:0055085"
"13366","Acerv_evm.model.Segkk871_pilon.2","GO:0016020;GO:0022857;GO:0055085"
"13367","Acerv_evm.model.Segkk871_pilon.3","GO:0003676"
"13368","Acerv_evm.model.Segkk871_pilon.4","GO:0005515;GO:0003723"
"13369","Acerv_evm.model.Segkk871_pilon.5","GO:0005515"
"13370","Acerv_evm.model.Segkk872_pilon.3","GO:0003676;GO:0008270"
"13371","Acerv_evm.model.Segkk873_pilon.20","GO:0003676;GO:0003677;GO:0016020;GO:0016021;GO:0046872"
"13372","Acerv_evm.model.Segkk873_pilon.24","GO:0003676;GO:0008270;GO:0015074"
"13373","Acerv_evm.model.Segkk873_pilon.25","GO:0003676;GO:0008270;GO:0015074"
"13374","Acerv_evm.model.Segkk873_pilon.30","GO:0003677;GO:0005634;GO:0016021"
"13375","Acerv_evm.model.Segkk873_pilon.31","GO:0003677;GO:0046983;GO:0005634"
"13376","Acerv_evm.model.Segkk873_pilon.34","GO:0003676;GO:0008270"
"13377","Acerv_evm.model.Segkk875_pilon.2","GO:0004842"
"13378","Acerv_evm.model.Segkk875_pilon.3","GO:0003676;GO:0015074"
"13379","Acerv_evm.model.Segkk876_pilon.1","GO:0005525"
"13380","Acerv_evm.model.Segkk876_pilon.3","GO:0000978;GO:0005634;GO:0006355"
"13381","Acerv_evm.model.Segkk876_pilon.4","GO:0005515;GO:0005871"
"13382","Acerv_evm.model.Segkk877_pilon.1","GO:0016021"
"13383","Acerv_evm.model.Segkk878_pilon.2","GO:0005509"
"13384","Acerv_evm.model.Segkk878_pilon.3","GO:0005515"
"13385","Acerv_evm.model.Segkk88_pilon.1","GO:0008270;GO:0003676;GO:0004842;GO:0016567"
"13386","Acerv_evm.model.Segkk881_pilon.4","GO:0000723;GO:0000724;GO:0005634;GO:0005654;GO:0005694;GO:0005737;GO:0006268;GO:0006281;GO:0006310;GO:0009378;GO:0010259;GO:0032508;GO:0043138;GO:0044806;NA"
"13387","Acerv_evm.model.Segkk882_pilon.2","GO:0004803;GO:0006313"
"13388","Acerv_evm.model.Segkk884_pilon.2","GO:0003676;GO:0003723"
"13389","Acerv_evm.model.Segkk884_pilon.3","GO:0005515;GO:0008270"
"13390","Acerv_evm.model.Segkk885_pilon.1","GO:0005515"
"13391","Acerv_evm.model.Segkk885_pilon.2","GO:0005515"
"13392","Acerv_evm.model.Segkk886_pilon.1","GO:0006508;GO:0006751;GO:0016020;GO:0016021;GO:0036374"
"13393","Acerv_evm.model.Segkk886_pilon.10","GO:0003676;GO:0003723;GO:0003729;GO:0005634;GO:0005737;GO:0006396;GO:0006397;GO:0008380;GO:0016607;GO:0051028;NA"
"13394","Acerv_evm.model.Segkk886_pilon.11","GO:0006397;GO:0016788"
"13395","Acerv_evm.model.Segkk886_pilon.3","GO:0004527;GO:0008270;GO:0090305"
"13396","Acerv_evm.model.Segkk886_pilon.7","GO:0030150;GO:0051087"
"13397","Acerv_evm.model.Segkk886_pilon.8","GO:0016787;GO:0006397;GO:0016788"
"13398","Acerv_evm.model.Segkk886_pilon.9","GO:0003676;GO:0003723;GO:0003729;GO:0005634;GO:0005737;GO:0006396;GO:0006397;GO:0008380;GO:0016607;GO:0051028;NA"
"13399","Acerv_evm.model.Segkk888_pilon.1","GO:0016758"
"13400","Acerv_evm.model.Segkk889_pilon.2","GO:0003924;GO:0005525"
"13401","Acerv_evm.model.Segkk89_pilon.2","GO:0003857;GO:0006631;GO:0016491;GO:0055114;GO:0004300;GO:0005739;GO:0006635;GO:0016507;GO:0003824"
"13402","Acerv_evm.model.Segkk892_pilon.1","GO:0005515"
"13403","Acerv_evm.model.Segkk892_pilon.3","GO:0000226;GO:0000281;GO:0005819;GO:0005874;GO:0040001"
"13404","Acerv_evm.model.Segkk892_pilon.4","GO:0003824;GO:0004721;GO:0004722;GO:0006470;GO:0016787;GO:0043169;GO:0046872;NA;GO:0016791"
"13405","Acerv_evm.model.Segkk892_pilon.5","GO:0016020;GO:0016021"
"13406","Acerv_evm.model.Segkk893_pilon.12","GO:0004930;GO:0007186;GO:0016021"
"13407","Acerv_evm.model.Segkk893_pilon.5","GO:0003735;GO:0005840;GO:0006412"
"13408","Acerv_evm.model.Segkk893_pilon.8","GO:0042981"
"13409","Acerv_evm.model.Segkk893_pilon.9","GO:0005779;GO:0007031"
"13410","Acerv_evm.model.Segkk894_pilon.12","GO:0005216;GO:0006811;GO:0016020;GO:0055085"
"13411","Acerv_evm.model.Segkk894_pilon.13","GO:0006629;GO:0004806"
"13412","Acerv_evm.model.Segkk894_pilon.2","GO:0005515"
"13413","Acerv_evm.model.Segkk894_pilon.3","GO:0004842;GO:0046872"
"13414","Acerv_evm.model.Segkk894_pilon.4","GO:0018024"
"13415","Acerv_evm.model.Segkk894_pilon.5","GO:0008083"
"13416","Acerv_evm.model.Segkk894_pilon.6","GO:0008083"
"13417","Acerv_evm.model.Segkk894_pilon.7","GO:0005319;GO:0006869"
"13418","Acerv_evm.model.Segkk894_pilon.9","GO:0016791"
"13419","Acerv_evm.model.Segkk895_pilon.1","GO:0016021;GO:0022857;GO:0055085"
"13420","Acerv_evm.model.Segkk895_pilon.10","GO:0005515"
"13421","Acerv_evm.model.Segkk895_pilon.12","GO:0004930;GO:0007186;GO:0016020;GO:0016021;GO:0005886;GO:0005515"
"13422","Acerv_evm.model.Segkk895_pilon.13","GO:0002098;GO:0033588"
"13423","Acerv_evm.model.Segkk895_pilon.14","GO:0005509"
"13424","Acerv_evm.model.Segkk895_pilon.16","GO:0005515"
"13425","Acerv_evm.model.Segkk895_pilon.2","GO:0016020;GO:0022857;GO:0055085;GO:0016021"
"13426","Acerv_evm.model.Segkk895_pilon.20","GO:0005515"
"13427","Acerv_evm.model.Segkk895_pilon.21","GO:0051260"
"13428","Acerv_evm.model.Segkk895_pilon.23","GO:0003677;GO:0006310;GO:0015074"
"13429","Acerv_evm.model.Segkk895_pilon.24","GO:0000287;GO:0004427;GO:0005737;GO:0006796"
"13430","Acerv_evm.model.Segkk895_pilon.26","GO:0005634;GO:0005737"
"13431","Acerv_evm.model.Segkk895_pilon.27","GO:0006807;GO:0003952;GO:0004359;GO:0005737;GO:0009435;GO:0005524"
"13432","Acerv_evm.model.Segkk895_pilon.28","GO:0004140;GO:0005524;GO:0015937"
"13433","Acerv_evm.model.Segkk895_pilon.29","GO:0003676"
"13434","Acerv_evm.model.Segkk895_pilon.3","GO:0016021;GO:0022857;GO:0055085;GO:0016020"
"13435","Acerv_evm.model.Segkk895_pilon.4","GO:0016021;GO:0022857;GO:0055085;GO:0016020"
"13436","Acerv_evm.model.Segkk895_pilon.5","GO:0016757"
"13437","Acerv_evm.model.Segkk895_pilon.6","GO:0022857;GO:0016020;GO:0055085;GO:0016021"
"13438","Acerv_evm.model.Segkk895_pilon.7","GO:0000166;GO:0004672;GO:0005524;GO:0006468;GO:0016301;GO:0016310;GO:0016740;GO:0005515;GO:0007165"
"13439","Acerv_evm.model.Segkk896_pilon.1","GO:0005515;GO:0007165"
"13440","Acerv_evm.model.Segkk896_pilon.10","GO:0003950;GO:0006471;GO:0008270"
"13441","Acerv_evm.model.Segkk896_pilon.11","GO:0005525"
"13442","Acerv_evm.model.Segkk896_pilon.12","GO:0003677"
"13443","Acerv_evm.model.Segkk896_pilon.2","GO:0005515"
"13444","Acerv_evm.model.Segkk896_pilon.9","GO:0004672;GO:0006468;GO:0005524"
"13445","Acerv_evm.model.Segkk897_pilon.1","NA;GO:0001867;GO:0004252;GO:0005509;GO:0006596;GO:0006958;GO:0016021;GO:0016032;GO:0016740"
"13446","Acerv_evm.model.Segkk897_pilon.11","GO:0004930;GO:0007186;GO:0016021"
"13447","Acerv_evm.model.Segkk897_pilon.12","GO:0008521;GO:0015876;GO:0016020;GO:0016021"
"13448","Acerv_evm.model.Segkk897_pilon.2","GO:0008237;GO:0004222;GO:0006508;GO:0008270"
"13449","Acerv_evm.model.Segkk897_pilon.6","GO:0004930;GO:0007186;GO:0016021"
"13450","Acerv_evm.model.Segkk897_pilon.9","GO:0016021;GO:0004930;GO:0007186"
"13451","Acerv_evm.model.Segkk898_pilon.11","GO:0003676;GO:0003723;GO:0005634;GO:0006397"
"13452","Acerv_evm.model.Segkk898_pilon.12","GO:0008270"
"13453","Acerv_evm.model.Segkk898_pilon.13","GO:0005515"
"13454","Acerv_evm.model.Segkk898_pilon.15","GO:0005085;GO:0007264"
"13455","Acerv_evm.model.Segkk898_pilon.2","GO:0005515"
"13456","Acerv_evm.model.Segkk898_pilon.3","GO:0070573;GO:0016787"
"13457","Acerv_evm.model.Segkk898_pilon.4","GO:0046872"
"13458","Acerv_evm.model.Segkk898_pilon.5","GO:0016491;GO:0055114"
"13459","Acerv_evm.model.Segkk898_pilon.6","GO:0005515"
"13460","Acerv_evm.model.Segkk898_pilon.8","GO:0005634;GO:0005737;GO:2000812;NA;GO:0005515"
"13461","Acerv_evm.model.Segkk898_pilon.9","GO:0022857;GO:0055085"
"13462","Acerv_evm.model.Segkk899_pilon.3","GO:0005634;GO:0046982;NA"
"13463","Acerv_evm.model.Segkk899_pilon.5","GO:0005737;GO:0045765;NA"
"13464","Acerv_evm.model.Segkk899_pilon.7","GO:0016788;GO:0016888"
"13465","Acerv_evm.model.Segkk900_pilon.1","GO:0004842;GO:0016567"
"13466","Acerv_evm.model.Segkk900_pilon.11","GO:0005515"
"13467","Acerv_evm.model.Segkk900_pilon.6","GO:0005524;GO:0006457;GO:0051082"
"13468","Acerv_evm.model.Segkk902_pilon.1","GO:0004672;GO:0005524;GO:0006468;NA;GO:0005515"
"13469","Acerv_evm.model.Segkk903_pilon.1","GO:0003676;GO:0008270"
"13470","Acerv_evm.model.Segkk903_pilon.3","GO:0005515"
"13471","Acerv_evm.model.Segkk903_pilon.4","GO:0042407;GO:0061617"
"13472","Acerv_evm.model.Segkk903_pilon.5","GO:0006886;GO:0016192;GO:0005515"
"13473","Acerv_evm.model.Segkk904_pilon.1","GO:0008146"
"13474","Acerv_evm.model.Segkk904_pilon.2","GO:0008146"
"13475","Acerv_evm.model.Segkk905_pilon.11","GO:0008033;GO:0017150;GO:0050660;GO:0055114;GO:0003824"
"13476","Acerv_evm.model.Segkk905_pilon.12","GO:0003676"
"13477","Acerv_evm.model.Segkk905_pilon.13","GO:0005515"
"13478","Acerv_evm.model.Segkk905_pilon.15","GO:0003756;GO:0016853;GO:0045454;GO:0005788"
"13479","Acerv_evm.model.Segkk905_pilon.16","GO:0005094;GO:0005737"
"13480","Acerv_evm.model.Segkk905_pilon.17","GO:0005515"
"13481","Acerv_evm.model.Segkk905_pilon.18","GO:0016020;GO:0016021;NA"
"13482","Acerv_evm.model.Segkk905_pilon.19","GO:0005085;GO:0005515;GO:0035556"
"13483","Acerv_evm.model.Segkk905_pilon.4","GO:0005515;GO:0005509;GO:0016020"
"13484","Acerv_evm.model.Segkk905_pilon.6","GO:0005515;GO:0005509;GO:0016020"
"13485","Acerv_evm.model.Segkk905_pilon.7","GO:0003964;GO:0006278"
"13486","Acerv_evm.model.Segkk905_pilon.9","GO:0005515"
"13487","Acerv_evm.model.Segkk906_pilon.1","GO:0046912"
"13488","Acerv_evm.model.Segkk906_pilon.10","GO:0005869;GO:0007017"
"13489","Acerv_evm.model.Segkk906_pilon.11","GO:0008270;GO:0005515"
"13490","Acerv_evm.model.Segkk906_pilon.12","GO:0004372;GO:0019264;GO:0030170;GO:0035999;GO:0003824"
"13491","Acerv_evm.model.Segkk906_pilon.13","GO:0023052"
"13492","Acerv_evm.model.Segkk906_pilon.16","GO:0003824;GO:0016020;GO:0016021;NA"
"13493","Acerv_evm.model.Segkk906_pilon.17","GO:0015078;GO:0015986;GO:0045263;GO:0033177;GO:1902600"
"13494","Acerv_evm.model.Segkk906_pilon.18","GO:0006457;GO:0005524"
"13495","Acerv_evm.model.Segkk906_pilon.19","GO:0042026;GO:0005524;GO:0006457"
"13496","Acerv_evm.model.Segkk906_pilon.2","GO:0016020;GO:0022857;GO:0055085"
"13497","Acerv_evm.model.Segkk906_pilon.3","GO:0005267;GO:0016020;GO:0071805;GO:0016491;GO:0055114"
"13498","Acerv_evm.model.Segkk906_pilon.6","GO:0003735;GO:0005840;GO:0006412"
"13499","Acerv_evm.model.Segkk906_pilon.7","GO:0006281;GO:0003684"
"13500","Acerv_evm.model.Segkk907_pilon.2","GO:0004672;GO:0006468;GO:0005524"
"13501","Acerv_evm.model.Segkk908_pilon.1","GO:0003697"
"13502","Acerv_evm.model.Segkk908_pilon.10","GO:0005509;GO:0007156;GO:0016020"
"13503","Acerv_evm.model.Segkk908_pilon.11","GO:0007064;GO:0005515"
"13504","Acerv_evm.model.Segkk908_pilon.2","GO:0016020;GO:0005044;GO:0005515"
"13505","Acerv_evm.model.Segkk908_pilon.4","GO:0016021;GO:0004930;GO:0007186"
"13506","Acerv_evm.model.Segkk908_pilon.5","GO:0016021;GO:0004930;GO:0007186"
"13507","Acerv_evm.model.Segkk908_pilon.6","GO:0005515"
"13508","Acerv_evm.model.Segkk908_pilon.7","GO:0000813;GO:0005515"
"13509","Acerv_evm.model.Segkk908_pilon.8","GO:0008083"
"13510","Acerv_evm.model.Segkk908_pilon.9","GO:0005672;GO:0006367"
"13511","Acerv_evm.model.Segkk909_pilon.5","GO:0005515"
"13512","Acerv_evm.model.Segkk910_pilon.1","GO:0051015"
"13513","Acerv_evm.model.Segkk910_pilon.2","GO:0005515"
"13514","Acerv_evm.model.Segkk910_pilon.3","GO:0016020;GO:0016021"
"13515","Acerv_evm.model.Segkk910_pilon.4","GO:0016020;GO:0016021"
"13516","Acerv_evm.model.Segkk910_pilon.5","GO:0016020;GO:0016021"
"13517","Acerv_evm.model.Segkk911_pilon.2","GO:0005515"
"13518","Acerv_evm.model.Segkk911_pilon.3","GO:0005525"
"13519","Acerv_evm.model.Segkk911_pilon.4","GO:0003676;GO:0016787"
"13520","Acerv_evm.model.Segkk911_pilon.5","GO:0016787"
"13521","Acerv_evm.model.Segkk911_pilon.6","GO:0006807;GO:0008233;GO:0044238;GO:0044260;GO:0140513;GO:0004843;GO:0006281;GO:0008237;GO:0046872;GO:0070122;GO:0070531;GO:0070536;GO:0070552"
"13522","Acerv_evm.model.Segkk912_pilon.5","GO:0003676"
"13523","Acerv_evm.model.Segkk912_pilon.8","GO:0008270"
"13524","Acerv_evm.model.Segkk914_pilon.2","GO:0046983"
"13525","Acerv_evm.model.Segkk914_pilon.3","GO:0046983"
"13526","Acerv_evm.model.Segkk914_pilon.4","GO:0046983"
"13527","Acerv_evm.model.Segkk914_pilon.5","GO:0046983"
"13528","Acerv_evm.model.Segkk915_pilon.1","GO:0003676;GO:0005524;GO:0004386"
"13529","Acerv_evm.model.Segkk915_pilon.2","GO:0005515"
"13530","Acerv_evm.model.Segkk915_pilon.3","GO:0005515;GO:0007165"
"13531","Acerv_evm.model.Segkk916_pilon.2","GO:0004190;GO:0006508"
"13532","Acerv_evm.model.Segkk917_pilon.1","GO:0004576;GO:0006486;GO:0016021;GO:0004579;GO:0046872;GO:0016020"
"13533","Acerv_evm.model.Segkk917_pilon.2","GO:0005515;GO:0005524;GO:0005694;GO:0051276"
"13534","Acerv_evm.model.Segkk918_pilon.2","GO:0007099"
"13535","Acerv_evm.model.Segkk919_pilon.1","GO:0004672;GO:0005524;GO:0006468"
"13536","Acerv_evm.model.Segkk921_pilon.2","GO:0008270;GO:0005515"
"13537","Acerv_evm.model.Segkk921_pilon.4","GO:0005515"
"13538","Acerv_evm.model.Segkk921_pilon.5","GO:0005515;GO:0005509"
"13539","Acerv_evm.model.Segkk921_pilon.6","GO:0003676;GO:0008168;GO:0032259"
"13540","Acerv_evm.model.Segkk921_pilon.7","GO:0003676;GO:0008270"
"13541","Acerv_evm.model.Segkk921_pilon.8","GO:0046983"
"13542","Acerv_evm.model.Segkk922_pilon.1","GO:0044267;GO:0110165;GO:0005737;GO:0006511;GO:0016021;GO:0046872;GO:0061630"
"13543","Acerv_evm.model.Segkk922_pilon.2","GO:0003676;GO:0008270"
"13544","Acerv_evm.model.Segkk922_pilon.6","GO:0008168"
"13545","Acerv_evm.model.Segkk923_pilon.1","GO:0003854;GO:0006694;GO:0016616;GO:0055114"
"13546","Acerv_evm.model.Segkk923_pilon.3","GO:0005524;GO:0004672;GO:0006468"
"13547","Acerv_evm.model.Segkk925_pilon.1","GO:0003677;GO:0000981;GO:0006355"
"13548","Acerv_evm.model.Segkk925_pilon.13","GO:0000981;GO:0006355;GO:0003677"
"13549","Acerv_evm.model.Segkk925_pilon.14","GO:0000981;GO:0003677;GO:0005634;GO:0006357;GO:0007275;NA;GO:0006355"
"13550","Acerv_evm.model.Segkk925_pilon.15","GO:0000977;GO:0000981;GO:0003677;GO:0005634;GO:0006355;GO:0006357;GO:0007275;NA"
"13551","Acerv_evm.model.Segkk925_pilon.18","GO:0005509;GO:0005576;GO:0007155"
"13552","Acerv_evm.model.Segkk925_pilon.22","GO:0005509;GO:0007155;GO:0005576"
"13553","Acerv_evm.model.Segkk925_pilon.23","GO:0004672;GO:0005524;GO:0006468"
"13554","Acerv_evm.model.Segkk925_pilon.24","GO:0005515;GO:0003677;GO:0008270"
"13555","Acerv_evm.model.Segkk925_pilon.28","GO:0004386;GO:0000184;GO:0003677;GO:0005524;GO:0005737;GO:0008270;GO:0016787"
"13556","Acerv_evm.model.Segkk925_pilon.29","GO:0016702;GO:0046872;GO:0055114"
"13557","Acerv_evm.model.Segkk925_pilon.3","GO:0007021;GO:0007023;GO:0048487"
"13558","Acerv_evm.model.Segkk925_pilon.30","GO:0016702;GO:0046872;GO:0055114"
"13559","Acerv_evm.model.Segkk925_pilon.31","GO:0000166;GO:0004826;GO:0005524;GO:0005737;GO:0006432;GO:0000049;GO:0004812;GO:0043039"
"13560","Acerv_evm.model.Segkk925_pilon.33","GO:0005515;GO:0007018;NA"
"13561","Acerv_evm.model.Segkk925_pilon.34","GO:0005515;GO:0003777;GO:0005524;GO:0007018;GO:0008017"
"13562","Acerv_evm.model.Segkk925_pilon.35","GO:0008796;GO:0016787"
"13563","Acerv_evm.model.Segkk925_pilon.38","GO:0008318;GO:0018342"
"13564","Acerv_evm.model.Segkk925_pilon.39","GO:0005509"
"13565","Acerv_evm.model.Segkk925_pilon.4","GO:0016706;GO:0055114"
"13566","Acerv_evm.model.Segkk925_pilon.40","GO:0005515"
"13567","Acerv_evm.model.Segkk925_pilon.41","GO:0003735;GO:0005840;GO:0006412"
"13568","Acerv_evm.model.Segkk925_pilon.43","GO:0005525;GO:0007165;GO:0016020;GO:0003924"
"13569","Acerv_evm.model.Segkk925_pilon.44","GO:0003677;GO:0003887;GO:0006260;GO:0005760"
"13570","Acerv_evm.model.Segkk925_pilon.45","GO:0000166;GO:0004812;GO:0005524;GO:0006418;GO:0003676;GO:0004816;GO:0006421"
"13571","Acerv_evm.model.Segkk925_pilon.46","GO:0004610;GO:0005975;GO:0006048;GO:0016853;GO:0016868;GO:0046872;GO:0071704;NA;GO:0000287"
"13572","Acerv_evm.model.Segkk925_pilon.47","GO:0005840;GO:0006412;NA;GO:0003735"
"13573","Acerv_evm.model.Segkk925_pilon.48","GO:0004725;GO:0006470;GO:0016311;GO:0016791"
"13574","Acerv_evm.model.Segkk925_pilon.49","GO:0004672;GO:0005524;GO:0006468;GO:0004707"
"13575","Acerv_evm.model.Segkk925_pilon.5","GO:0000139;NA;GO:0015031;GO:0016021"
"13576","Acerv_evm.model.Segkk925_pilon.51","GO:0016020;GO:0030001;GO:0046873;GO:0055085"
"13577","Acerv_evm.model.Segkk925_pilon.52","GO:0005741;GO:0008630;GO:0042803;GO:0042981;GO:0046982;GO:0097192;NA"
"13578","Acerv_evm.model.Segkk925_pilon.53","GO:0000139;GO:0005794;GO:0006486;GO:0016020;GO:0016021;GO:0016740;GO:0016757"
"13579","Acerv_evm.model.Segkk925_pilon.54","GO:0005524;GO:0016887"
"13580","Acerv_evm.model.Segkk925_pilon.55","GO:0005524;GO:0016887"
"13581","Acerv_evm.model.Segkk926_pilon.3","GO:0004930;GO:0007186;GO:0016021"
"13582","Acerv_evm.model.Segkk926_pilon.4","GO:0016021;GO:0004930;GO:0007186"
"13583","Acerv_evm.model.Segkk926_pilon.6","GO:0005515"
"13584","Acerv_evm.model.Segkk927_pilon.2","GO:0006597;GO:0016768"
"13585","Acerv_evm.model.Segkk927_pilon.3","GO:0003676;GO:0000166;GO:0003887;GO:0003677"
